,0
AUT,17286.8
AUS,38371.0
BEL,31011.6
BGR,2853.4
BRA,46851.0
CAN,105879.0
CHN,386429.9
DEU,190888.3
ESP,60409.3
FRA,130412.0
GBR,155210.3
HUN,15682.9
IDN,55447.7
IND,100895.4
IRL,12306.9
ITA,130691.7
JPN,145212.7
KOR,47348.4
MEX,80628.5
NLD,39624.1
NOR,6935.6
POL,42672.5
PRT,10930.3
ROU,14411.7
RUS,187809.3
TUR,47863.7
TWN,21940.8
USA,845152.3
REU,114854.4
RoW,809253.4
