,0
GBR Manufacture of machinery and equipment n.e.c.,1675.8
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1675.2
GBR Manufacture of other transport equipment,1066.8
GBR Manufacture of furniture; other manufacturing,2068.0
GBR Repair and installation of machinery and equipment,310.5
"GBR Electricity, gas, steam and air conditioning supply",177443.5
"GBR Water collection, treatment and supply",984.4
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2064.4
GBR Construction,11792.9
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2124.3
"GBR Wholesale trade, except of motor vehicles and motorcycles",5682.6
"GBR Retail trade, except of motor vehicles and motorcycles",4154.8
GBR Land transport and transport via pipelines,23953.3
GBR Water transport,29373.8
GBR Air transport,39155.4
GBR Warehousing and support activities for transportation,1129.0
GBR Postal and courier activities,1357.6
GBR Accommodation and food service activities,3212.0
GBR Publishing activities,314.3
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",175.3
GBR Telecommunications,449.3
"GBR Computer programming, consultancy and related activities; information service activities",414.6
"GBR Financial service activities, except insurance and pension funding",11.9
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.6
GBR Activities auxiliary to financial services and insurance activities,6.3
GBR Real estate activities,719.0
GBR Legal and accounting activities; activities of head offices; management consultancy activities,1026.7
GBR Architectural and engineering activities; technical testing and analysis,510.5
GBR Scientific research and development,290.0
GBR Advertising and market research,136.2
"GBR Other professional, scientific and technical activities; veterinary activities",270.6
GBR Administrative and support service activities,2670.6
GBR Public administration and defence; compulsory social security,8801.2
GBR Education,3240.4
GBR Human health and social work activities,4413.9
GBR Other service activities,2695.8
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,104.2
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1713.3
HUN Forestry and logging,84.9
HUN Fishing and aquaculture,3.9
HUN Mining and quarrying,651.9
"HUN Manufacture of food products, beverages and tobacco products",883.1
"HUN Manufacture of textiles, wearing apparel and leather products",74.9
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",53.2
HUN Manufacture of paper and paper products,79.6
HUN Printing and reproduction of recorded media,110.1
HUN Manufacture of coke and refined petroleum products ,1574.5
HUN Manufacture of chemicals and chemical products ,2379.9
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,146.3
HUN Manufacture of rubber and plastic products,59.8
HUN Manufacture of other non-metallic mineral products,3282.2
HUN Manufacture of basic metals,1884.1
"HUN Manufacture of fabricated metal products, except machinery and equipment",247.4
"HUN Manufacture of computer, electronic and optical products",193.0
HUN Manufacture of electrical equipment,165.0
HUN Manufacture of machinery and equipment n.e.c.,92.4
"HUN Manufacture of motor vehicles, trailers and semi-trailers",199.1
HUN Manufacture of other transport equipment,8.0
HUN Manufacture of furniture; other manufacturing,33.6
HUN Repair and installation of machinery and equipment,33.9
"HUN Electricity, gas, steam and air conditioning supply",18697.3
"HUN Water collection, treatment and supply",62.6
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",195.0
HUN Construction,699.9
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,265.8
"HUN Wholesale trade, except of motor vehicles and motorcycles",695.5
"HUN Retail trade, except of motor vehicles and motorcycles",539.1
HUN Land transport and transport via pipelines,2690.6
HUN Water transport,26.6
HUN Air transport,427.5
HUN Warehousing and support activities for transportation,1612.8
HUN Postal and courier activities,65.0
HUN Accommodation and food service activities,187.6
HUN Publishing activities,55.3
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",64.5
HUN Telecommunications,304.7
"HUN Computer programming, consultancy and related activities; information service activities",145.0
"HUN Financial service activities, except insurance and pension funding",320.6
"HUN Insurance, reinsurance and pension funding, except compulsory social security",67.0
HUN Activities auxiliary to financial services and insurance activities,51.7
HUN Real estate activities,685.5
HUN Legal and accounting activities; activities of head offices; management consultancy activities,178.6
HUN Architectural and engineering activities; technical testing and analysis,108.6
HUN Scientific research and development,66.6
HUN Advertising and market research,40.5
"HUN Other professional, scientific and technical activities; veterinary activities",75.1
HUN Administrative and support service activities,473.9
HUN Public administration and defence; compulsory social security,946.4
HUN Education,513.3
HUN Human health and social work activities,411.6
HUN Other service activities,263.6
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.4
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",14901.8
IDN Forestry and logging,3463.1
IDN Fishing and aquaculture,1545.2
IDN Mining and quarrying,46769.5
"IDN Manufacture of food products, beverages and tobacco products",5232.4
"IDN Manufacture of textiles, wearing apparel and leather products",10695.6
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1495.6
IDN Manufacture of paper and paper products,5073.2
IDN Printing and reproduction of recorded media,84.0
IDN Manufacture of coke and refined petroleum products ,8942.1
IDN Manufacture of chemicals and chemical products ,16756.8
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,75.2
IDN Manufacture of rubber and plastic products,2665.0
IDN Manufacture of other non-metallic mineral products,34922.8
IDN Manufacture of basic metals,11591.9
"IDN Manufacture of fabricated metal products, except machinery and equipment",2134.6
"IDN Manufacture of computer, electronic and optical products",1097.5
IDN Manufacture of electrical equipment,741.4
IDN Manufacture of machinery and equipment n.e.c.,256.0
"IDN Manufacture of motor vehicles, trailers and semi-trailers",876.0
IDN Manufacture of other transport equipment,153.1
IDN Manufacture of furniture; other manufacturing,975.0
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",96117.5
"IDN Water collection, treatment and supply",31.5
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,9154.4
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1328.3
"IDN Wholesale trade, except of motor vehicles and motorcycles",5709.2
"IDN Retail trade, except of motor vehicles and motorcycles",3343.6
IDN Land transport and transport via pipelines,12612.7
IDN Water transport,19253.0
IDN Air transport,322.2
IDN Warehousing and support activities for transportation,788.4
IDN Postal and courier activities,9.4
IDN Accommodation and food service activities,2610.7
IDN Publishing activities,10.7
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",46.6
IDN Telecommunications,248.7
"IDN Computer programming, consultancy and related activities; information service activities",30.0
"IDN Financial service activities, except insurance and pension funding",294.2
"IDN Insurance, reinsurance and pension funding, except compulsory social security",55.2
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,916.8
IDN Legal and accounting activities; activities of head offices; management consultancy activities,372.6
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,426.0
IDN Public administration and defence; compulsory social security,1994.7
IDN Education,2043.0
IDN Human health and social work activities,894.1
IDN Other service activities,2975.0
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",46833.7
IND Forestry and logging,4374.7
IND Fishing and aquaculture,1303.0
IND Mining and quarrying,62140.5
"IND Manufacture of food products, beverages and tobacco products",4711.1
"IND Manufacture of textiles, wearing apparel and leather products",7219.1
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2245.4
IND Manufacture of paper and paper products,6819.8
IND Printing and reproduction of recorded media,225.1
IND Manufacture of coke and refined petroleum products ,39475.0
IND Manufacture of chemicals and chemical products ,54976.9
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,82.5
IND Manufacture of rubber and plastic products,1074.7
IND Manufacture of other non-metallic mineral products,115156.3
IND Manufacture of basic metals,76409.1
"IND Manufacture of fabricated metal products, except machinery and equipment",19599.4
"IND Manufacture of computer, electronic and optical products",289.4
IND Manufacture of electrical equipment,1134.1
IND Manufacture of machinery and equipment n.e.c.,2412.7
"IND Manufacture of motor vehicles, trailers and semi-trailers",1413.8
IND Manufacture of other transport equipment,498.8
IND Manufacture of furniture; other manufacturing,1085.2
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",536726.4
"IND Water collection, treatment and supply",2482.7
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",260.7
IND Construction,15588.2
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,611.0
"IND Wholesale trade, except of motor vehicles and motorcycles",4380.2
"IND Retail trade, except of motor vehicles and motorcycles",7344.9
IND Land transport and transport via pipelines,42577.8
IND Water transport,11012.0
IND Air transport,1683.4
IND Warehousing and support activities for transportation,2059.5
IND Postal and courier activities,0.0
IND Accommodation and food service activities,24196.8
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1269.6
"IND Computer programming, consultancy and related activities; information service activities",331.7
"IND Financial service activities, except insurance and pension funding",940.0
"IND Insurance, reinsurance and pension funding, except compulsory social security",523.9
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,1438.2
IND Legal and accounting activities; activities of head offices; management consultancy activities,272.3
IND Architectural and engineering activities; technical testing and analysis,1932.8
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,8.8
IND Public administration and defence; compulsory social security,1380.1
IND Education,1487.9
IND Human health and social work activities,803.2
IND Other service activities,2802.7
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1264.8
IRL Forestry and logging,0.5
IRL Fishing and aquaculture,244.7
IRL Mining and quarrying,404.4
"IRL Manufacture of food products, beverages and tobacco products",1473.1
"IRL Manufacture of textiles, wearing apparel and leather products",26.5
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",89.4
IRL Manufacture of paper and paper products,19.3
IRL Printing and reproduction of recorded media,31.0
IRL Manufacture of coke and refined petroleum products ,411.2
IRL Manufacture of chemicals and chemical products ,348.1
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,283.1
IRL Manufacture of rubber and plastic products,104.4
IRL Manufacture of other non-metallic mineral products,4657.7
IRL Manufacture of basic metals,956.0
"IRL Manufacture of fabricated metal products, except machinery and equipment",241.8
"IRL Manufacture of computer, electronic and optical products",180.0
IRL Manufacture of electrical equipment,60.0
IRL Manufacture of machinery and equipment n.e.c.,40.9
"IRL Manufacture of motor vehicles, trailers and semi-trailers",12.3
IRL Manufacture of other transport equipment,17.8
IRL Manufacture of furniture; other manufacturing,161.9
IRL Repair and installation of machinery and equipment,5.2
"IRL Electricity, gas, steam and air conditioning supply",15136.5
"IRL Water collection, treatment and supply",36.8
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",46.5
IRL Construction,645.2
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,212.6
"IRL Wholesale trade, except of motor vehicles and motorcycles",711.0
"IRL Retail trade, except of motor vehicles and motorcycles",776.2
IRL Land transport and transport via pipelines,3313.6
IRL Water transport,111.1
IRL Air transport,64.6
IRL Warehousing and support activities for transportation,96.2
IRL Postal and courier activities,34.8
IRL Accommodation and food service activities,482.1
IRL Publishing activities,14.3
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",31.0
IRL Telecommunications,63.4
"IRL Computer programming, consultancy and related activities; information service activities",31.5
"IRL Financial service activities, except insurance and pension funding",48.8
"IRL Insurance, reinsurance and pension funding, except compulsory social security",50.6
IRL Activities auxiliary to financial services and insurance activities,23.5
IRL Real estate activities,38.4
IRL Legal and accounting activities; activities of head offices; management consultancy activities,47.4
IRL Architectural and engineering activities; technical testing and analysis,47.4
IRL Scientific research and development,4.6
IRL Advertising and market research,7.4
"IRL Other professional, scientific and technical activities; veterinary activities",5.7
IRL Administrative and support service activities,90.9
IRL Public administration and defence; compulsory social security,538.6
IRL Education,219.9
IRL Human health and social work activities,91.3
IRL Other service activities,97.3
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",8441.9
ITA Forestry and logging,33.6
ITA Fishing and aquaculture,790.9
ITA Mining and quarrying,1640.7
"ITA Manufacture of food products, beverages and tobacco products",7824.3
"ITA Manufacture of textiles, wearing apparel and leather products",4459.1
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1210.4
ITA Manufacture of paper and paper products,5059.7
ITA Printing and reproduction of recorded media,384.9
ITA Manufacture of coke and refined petroleum products ,25026.9
ITA Manufacture of chemicals and chemical products ,14121.0
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1315.9
ITA Manufacture of rubber and plastic products,2859.3
ITA Manufacture of other non-metallic mineral products,48513.7
ITA Manufacture of basic metals,25152.3
"ITA Manufacture of fabricated metal products, except machinery and equipment",705.9
"ITA Manufacture of computer, electronic and optical products",276.0
ITA Manufacture of electrical equipment,677.3
ITA Manufacture of machinery and equipment n.e.c.,1872.9
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1758.2
ITA Manufacture of other transport equipment,480.6
ITA Manufacture of furniture; other manufacturing,2084.8
ITA Repair and installation of machinery and equipment,502.1
"ITA Electricity, gas, steam and air conditioning supply",138540.7
"ITA Water collection, treatment and supply",1938.8
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6665.0
ITA Construction,4378.3
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,790.6
"ITA Wholesale trade, except of motor vehicles and motorcycles",6959.9
"ITA Retail trade, except of motor vehicles and motorcycles",1856.3
ITA Land transport and transport via pipelines,24290.3
ITA Water transport,17785.5
ITA Air transport,9094.3
ITA Warehousing and support activities for transportation,3039.1
ITA Postal and courier activities,56.4
ITA Accommodation and food service activities,2036.8
ITA Publishing activities,22.6
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",28.7
ITA Telecommunications,27.1
"ITA Computer programming, consultancy and related activities; information service activities",229.4
"ITA Financial service activities, except insurance and pension funding",369.2
"ITA Insurance, reinsurance and pension funding, except compulsory social security",6.5
ITA Activities auxiliary to financial services and insurance activities,78.3
ITA Real estate activities,268.5
ITA Legal and accounting activities; activities of head offices; management consultancy activities,531.1
ITA Architectural and engineering activities; technical testing and analysis,155.4
ITA Scientific research and development,150.1
ITA Advertising and market research,83.1
"ITA Other professional, scientific and technical activities; veterinary activities",39.9
ITA Administrative and support service activities,2861.4
ITA Public administration and defence; compulsory social security,2551.5
ITA Education,39.0
ITA Human health and social work activities,1313.3
ITA Other service activities,1235.2
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",4369.4
JPN Forestry and logging,238.3
JPN Fishing and aquaculture,2678.1
JPN Mining and quarrying,23163.3
"JPN Manufacture of food products, beverages and tobacco products",19033.2
"JPN Manufacture of textiles, wearing apparel and leather products",3758.1
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",712.8
JPN Manufacture of paper and paper products,11844.5
JPN Printing and reproduction of recorded media,2709.2
JPN Manufacture of coke and refined petroleum products ,37510.4
JPN Manufacture of chemicals and chemical products ,49449.4
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,233.5
JPN Manufacture of rubber and plastic products,4237.0
JPN Manufacture of other non-metallic mineral products,70775.6
JPN Manufacture of basic metals,190429.4
"JPN Manufacture of fabricated metal products, except machinery and equipment",4452.9
"JPN Manufacture of computer, electronic and optical products",4909.6
JPN Manufacture of electrical equipment,2299.5
JPN Manufacture of machinery and equipment n.e.c.,3037.2
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2654.9
JPN Manufacture of other transport equipment,838.2
JPN Manufacture of furniture; other manufacturing,3882.5
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",406441.7
"JPN Water collection, treatment and supply",292.6
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3144.1
JPN Construction,16967.0
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1489.9
"JPN Wholesale trade, except of motor vehicles and motorcycles",20995.1
"JPN Retail trade, except of motor vehicles and motorcycles",16963.7
JPN Land transport and transport via pipelines,47351.7
JPN Water transport,81436.9
JPN Air transport,20564.3
JPN Warehousing and support activities for transportation,1737.1
JPN Postal and courier activities,747.5
JPN Accommodation and food service activities,10363.7
JPN Publishing activities,211.6
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",587.5
JPN Telecommunications,2409.1
"JPN Computer programming, consultancy and related activities; information service activities",2966.9
"JPN Financial service activities, except insurance and pension funding",2344.1
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1398.7
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2413.3
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1833.9
JPN Advertising and market research,1108.9
"JPN Other professional, scientific and technical activities; veterinary activities",7223.4
JPN Administrative and support service activities,1019.6
JPN Public administration and defence; compulsory social security,19614.2
JPN Education,5637.0
JPN Human health and social work activities,13429.0
JPN Other service activities,12891.8
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",8675.3
KOR Forestry and logging,163.0
KOR Fishing and aquaculture,3266.2
KOR Mining and quarrying,8522.4
"KOR Manufacture of food products, beverages and tobacco products",3534.7
"KOR Manufacture of textiles, wearing apparel and leather products",5688.1
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",248.0
KOR Manufacture of paper and paper products,3624.1
KOR Printing and reproduction of recorded media,810.7
KOR Manufacture of coke and refined petroleum products ,16984.2
KOR Manufacture of chemicals and chemical products ,25523.1
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,195.6
KOR Manufacture of rubber and plastic products,608.3
KOR Manufacture of other non-metallic mineral products,46268.0
KOR Manufacture of basic metals,71466.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",1899.6
"KOR Manufacture of computer, electronic and optical products",2451.2
KOR Manufacture of electrical equipment,1001.7
KOR Manufacture of machinery and equipment n.e.c.,1671.6
"KOR Manufacture of motor vehicles, trailers and semi-trailers",2621.4
KOR Manufacture of other transport equipment,1310.7
KOR Manufacture of furniture; other manufacturing,565.6
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",183104.5
"KOR Water collection, treatment and supply",1118.6
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3181.4
KOR Construction,6249.1
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,888.2
"KOR Wholesale trade, except of motor vehicles and motorcycles",5953.2
"KOR Retail trade, except of motor vehicles and motorcycles",8286.8
KOR Land transport and transport via pipelines,22057.3
KOR Water transport,23157.8
KOR Air transport,10635.8
KOR Warehousing and support activities for transportation,4830.9
KOR Postal and courier activities,147.7
KOR Accommodation and food service activities,5411.6
KOR Publishing activities,272.4
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",423.2
KOR Telecommunications,673.0
"KOR Computer programming, consultancy and related activities; information service activities",748.7
"KOR Financial service activities, except insurance and pension funding",1362.0
"KOR Insurance, reinsurance and pension funding, except compulsory social security",722.3
KOR Activities auxiliary to financial services and insurance activities,396.1
KOR Real estate activities,2626.1
KOR Legal and accounting activities; activities of head offices; management consultancy activities,521.2
KOR Architectural and engineering activities; technical testing and analysis,623.5
KOR Scientific research and development,1129.6
KOR Advertising and market research,63.9
"KOR Other professional, scientific and technical activities; veterinary activities",938.7
KOR Administrative and support service activities,1895.9
KOR Public administration and defence; compulsory social security,5301.3
KOR Education,8081.4
KOR Human health and social work activities,2954.0
KOR Other service activities,6331.3
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",17898.0
MEX Forestry and logging,264.9
MEX Fishing and aquaculture,250.4
MEX Mining and quarrying,28969.8
"MEX Manufacture of food products, beverages and tobacco products",5000.8
"MEX Manufacture of textiles, wearing apparel and leather products",2987.9
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",705.7
MEX Manufacture of paper and paper products,2119.1
MEX Printing and reproduction of recorded media,453.6
MEX Manufacture of coke and refined petroleum products ,26864.1
MEX Manufacture of chemicals and chemical products ,13610.4
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,168.1
MEX Manufacture of rubber and plastic products,2111.4
MEX Manufacture of other non-metallic mineral products,31730.6
MEX Manufacture of basic metals,23392.4
"MEX Manufacture of fabricated metal products, except machinery and equipment",1629.0
"MEX Manufacture of computer, electronic and optical products",1269.7
MEX Manufacture of electrical equipment,942.9
MEX Manufacture of machinery and equipment n.e.c.,530.5
"MEX Manufacture of motor vehicles, trailers and semi-trailers",985.8
MEX Manufacture of other transport equipment,71.3
MEX Manufacture of furniture; other manufacturing,1621.4
MEX Repair and installation of machinery and equipment,248.7
"MEX Electricity, gas, steam and air conditioning supply",132901.8
"MEX Water collection, treatment and supply",272.8
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",95.4
MEX Construction,13048.0
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,680.0
"MEX Wholesale trade, except of motor vehicles and motorcycles",5225.2
"MEX Retail trade, except of motor vehicles and motorcycles",4652.9
MEX Land transport and transport via pipelines,14524.8
MEX Water transport,3839.6
MEX Air transport,12795.8
MEX Warehousing and support activities for transportation,1588.4
MEX Postal and courier activities,222.6
MEX Accommodation and food service activities,3141.6
MEX Publishing activities,21.6
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",11.6
MEX Telecommunications,477.9
"MEX Computer programming, consultancy and related activities; information service activities",27.9
"MEX Financial service activities, except insurance and pension funding",438.4
"MEX Insurance, reinsurance and pension funding, except compulsory social security",79.2
MEX Activities auxiliary to financial services and insurance activities,41.7
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,260.6
MEX Architectural and engineering activities; technical testing and analysis,134.5
MEX Scientific research and development,222.4
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",20.6
MEX Administrative and support service activities,1940.7
MEX Public administration and defence; compulsory social security,4821.4
MEX Education,3872.2
MEX Human health and social work activities,1899.8
MEX Other service activities,1443.5
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8764.1
NLD Forestry and logging,92.2
NLD Fishing and aquaculture,884.9
NLD Mining and quarrying,2466.4
"NLD Manufacture of food products, beverages and tobacco products",4459.9
"NLD Manufacture of textiles, wearing apparel and leather products",251.5
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",73.9
NLD Manufacture of paper and paper products,1507.7
NLD Printing and reproduction of recorded media,225.5
NLD Manufacture of coke and refined petroleum products ,12378.2
NLD Manufacture of chemicals and chemical products ,15967.0
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,310.3
NLD Manufacture of rubber and plastic products,261.6
NLD Manufacture of other non-metallic mineral products,2293.5
NLD Manufacture of basic metals,7280.7
"NLD Manufacture of fabricated metal products, except machinery and equipment",495.0
"NLD Manufacture of computer, electronic and optical products",21.6
NLD Manufacture of electrical equipment,311.8
NLD Manufacture of machinery and equipment n.e.c.,276.8
"NLD Manufacture of motor vehicles, trailers and semi-trailers",98.9
NLD Manufacture of other transport equipment,85.0
NLD Manufacture of furniture; other manufacturing,368.9
NLD Repair and installation of machinery and equipment,190.4
"NLD Electricity, gas, steam and air conditioning supply",51937.4
"NLD Water collection, treatment and supply",18.1
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2423.1
NLD Construction,3310.5
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,592.0
"NLD Wholesale trade, except of motor vehicles and motorcycles",2545.1
"NLD Retail trade, except of motor vehicles and motorcycles",1484.1
NLD Land transport and transport via pipelines,5910.0
NLD Water transport,9285.1
NLD Air transport,11064.5
NLD Warehousing and support activities for transportation,842.0
NLD Postal and courier activities,125.7
NLD Accommodation and food service activities,863.9
NLD Publishing activities,30.6
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",20.3
NLD Telecommunications,152.5
"NLD Computer programming, consultancy and related activities; information service activities",79.2
"NLD Financial service activities, except insurance and pension funding",356.6
"NLD Insurance, reinsurance and pension funding, except compulsory social security",165.0
NLD Activities auxiliary to financial services and insurance activities,114.8
NLD Real estate activities,590.9
NLD Legal and accounting activities; activities of head offices; management consultancy activities,434.2
NLD Architectural and engineering activities; technical testing and analysis,146.1
NLD Scientific research and development,78.9
NLD Advertising and market research,119.1
"NLD Other professional, scientific and technical activities; veterinary activities",98.8
NLD Administrative and support service activities,2177.8
NLD Public administration and defence; compulsory social security,1574.1
NLD Education,719.4
NLD Human health and social work activities,1332.5
NLD Other service activities,1112.3
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",577.0
NOR Forestry and logging,65.1
NOR Fishing and aquaculture,1388.6
NOR Mining and quarrying,9456.5
"NOR Manufacture of food products, beverages and tobacco products",450.3
"NOR Manufacture of textiles, wearing apparel and leather products",25.1
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",89.8
NOR Manufacture of paper and paper products,437.2
NOR Printing and reproduction of recorded media,30.4
NOR Manufacture of coke and refined petroleum products ,2204.7
NOR Manufacture of chemicals and chemical products ,3033.9
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,5.1
NOR Manufacture of rubber and plastic products,10.7
NOR Manufacture of other non-metallic mineral products,1558.9
NOR Manufacture of basic metals,5857.1
"NOR Manufacture of fabricated metal products, except machinery and equipment",59.2
"NOR Manufacture of computer, electronic and optical products",18.6
NOR Manufacture of electrical equipment,20.2
NOR Manufacture of machinery and equipment n.e.c.,86.2
"NOR Manufacture of motor vehicles, trailers and semi-trailers",24.6
NOR Manufacture of other transport equipment,90.3
NOR Manufacture of furniture; other manufacturing,26.2
NOR Repair and installation of machinery and equipment,42.3
"NOR Electricity, gas, steam and air conditioning supply",627.9
"NOR Water collection, treatment and supply",15.1
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",84.7
NOR Construction,703.8
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,115.0
"NOR Wholesale trade, except of motor vehicles and motorcycles",325.8
"NOR Retail trade, except of motor vehicles and motorcycles",423.3
NOR Land transport and transport via pipelines,1884.1
NOR Water transport,27178.9
NOR Air transport,302.3
NOR Warehousing and support activities for transportation,412.4
NOR Postal and courier activities,68.3
NOR Accommodation and food service activities,148.8
NOR Publishing activities,11.2
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",27.2
NOR Telecommunications,65.4
"NOR Computer programming, consultancy and related activities; information service activities",61.4
"NOR Financial service activities, except insurance and pension funding",54.3
