,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1587.4
GBR Manufacture of other transport equipment,833.2
GBR Manufacture of furniture; other manufacturing,1225.8
GBR Repair and installation of machinery and equipment,266.2
"GBR Electricity, gas, steam and air conditioning supply",126362.1
"GBR Water collection, treatment and supply",744.1
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1721.0
GBR Construction,10831.1
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,1881.9
"GBR Wholesale trade, except of motor vehicles and motorcycles",5702.8
"GBR Retail trade, except of motor vehicles and motorcycles",3873.3
GBR Land transport and transport via pipelines,21036.6
GBR Water transport,15788.3
GBR Air transport,40208.6
GBR Warehousing and support activities for transportation,1206.8
GBR Postal and courier activities,1689.2
GBR Accommodation and food service activities,2617.5
GBR Publishing activities,182.1
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",170.8
GBR Telecommunications,374.7
"GBR Computer programming, consultancy and related activities; information service activities",458.5
"GBR Financial service activities, except insurance and pension funding",7.6
"GBR Insurance, reinsurance and pension funding, except compulsory social security",0.8
GBR Activities auxiliary to financial services and insurance activities,3.0
GBR Real estate activities,599.5
GBR Legal and accounting activities; activities of head offices; management consultancy activities,675.3
GBR Architectural and engineering activities; technical testing and analysis,430.9
GBR Scientific research and development,215.0
GBR Advertising and market research,114.1
"GBR Other professional, scientific and technical activities; veterinary activities",285.2
GBR Administrative and support service activities,2599.8
GBR Public administration and defence; compulsory social security,4898.3
GBR Education,2576.0
GBR Human health and social work activities,4328.0
GBR Other service activities,2307.6
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,89.6
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",2037.0
HUN Forestry and logging,97.1
HUN Fishing and aquaculture,5.9
HUN Mining and quarrying,431.9
"HUN Manufacture of food products, beverages and tobacco products",818.6
"HUN Manufacture of textiles, wearing apparel and leather products",63.2
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",37.2
HUN Manufacture of paper and paper products,130.5
HUN Printing and reproduction of recorded media,95.8
HUN Manufacture of coke and refined petroleum products ,1794.3
HUN Manufacture of chemicals and chemical products ,2564.7
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,218.2
HUN Manufacture of rubber and plastic products,166.0
HUN Manufacture of other non-metallic mineral products,1741.8
HUN Manufacture of basic metals,1143.9
"HUN Manufacture of fabricated metal products, except machinery and equipment",208.1
"HUN Manufacture of computer, electronic and optical products",158.5
HUN Manufacture of electrical equipment,96.9
HUN Manufacture of machinery and equipment n.e.c.,230.5
"HUN Manufacture of motor vehicles, trailers and semi-trailers",226.2
HUN Manufacture of other transport equipment,8.2
HUN Manufacture of furniture; other manufacturing,74.2
HUN Repair and installation of machinery and equipment,28.4
"HUN Electricity, gas, steam and air conditioning supply",11733.0
"HUN Water collection, treatment and supply",51.0
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",209.9
HUN Construction,906.1
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,451.4
"HUN Wholesale trade, except of motor vehicles and motorcycles",749.2
"HUN Retail trade, except of motor vehicles and motorcycles",486.0
HUN Land transport and transport via pipelines,2372.1
HUN Water transport,19.1
HUN Air transport,168.9
HUN Warehousing and support activities for transportation,1745.0
HUN Postal and courier activities,33.9
HUN Accommodation and food service activities,114.1
HUN Publishing activities,38.5
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",50.6
HUN Telecommunications,128.4
"HUN Computer programming, consultancy and related activities; information service activities",176.9
"HUN Financial service activities, except insurance and pension funding",173.6
"HUN Insurance, reinsurance and pension funding, except compulsory social security",19.7
HUN Activities auxiliary to financial services and insurance activities,33.4
HUN Real estate activities,435.8
HUN Legal and accounting activities; activities of head offices; management consultancy activities,142.3
HUN Architectural and engineering activities; technical testing and analysis,73.8
HUN Scientific research and development,58.3
HUN Advertising and market research,25.0
"HUN Other professional, scientific and technical activities; veterinary activities",43.3
HUN Administrative and support service activities,529.6
HUN Public administration and defence; compulsory social security,669.0
HUN Education,240.9
HUN Human health and social work activities,248.1
HUN Other service activities,169.5
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.7
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",14340.2
IDN Forestry and logging,2063.8
IDN Fishing and aquaculture,2249.7
IDN Mining and quarrying,60952.5
"IDN Manufacture of food products, beverages and tobacco products",5344.4
"IDN Manufacture of textiles, wearing apparel and leather products",6510.3
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1585.1
IDN Manufacture of paper and paper products,5095.9
IDN Printing and reproduction of recorded media,108.4
IDN Manufacture of coke and refined petroleum products ,9738.0
IDN Manufacture of chemicals and chemical products ,21549.6
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,39.1
IDN Manufacture of rubber and plastic products,2223.9
IDN Manufacture of other non-metallic mineral products,43197.5
IDN Manufacture of basic metals,11979.8
"IDN Manufacture of fabricated metal products, except machinery and equipment",3590.8
"IDN Manufacture of computer, electronic and optical products",1774.9
IDN Manufacture of electrical equipment,2162.4
IDN Manufacture of machinery and equipment n.e.c.,611.3
"IDN Manufacture of motor vehicles, trailers and semi-trailers",1474.1
IDN Manufacture of other transport equipment,195.6
IDN Manufacture of furniture; other manufacturing,1710.0
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",135417.8
"IDN Water collection, treatment and supply",10.3
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",59.4
IDN Construction,15112.3
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1817.3
"IDN Wholesale trade, except of motor vehicles and motorcycles",5300.6
"IDN Retail trade, except of motor vehicles and motorcycles",3105.7
IDN Land transport and transport via pipelines,10744.6
IDN Water transport,20536.2
IDN Air transport,53534.3
IDN Warehousing and support activities for transportation,2119.5
IDN Postal and courier activities,13.5
IDN Accommodation and food service activities,2725.8
IDN Publishing activities,13.0
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",14.0
IDN Telecommunications,223.4
"IDN Computer programming, consultancy and related activities; information service activities",73.3
"IDN Financial service activities, except insurance and pension funding",422.0
"IDN Insurance, reinsurance and pension funding, except compulsory social security",110.3
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,316.8
IDN Legal and accounting activities; activities of head offices; management consultancy activities,209.7
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,388.6
IDN Public administration and defence; compulsory social security,1832.3
IDN Education,3775.9
IDN Human health and social work activities,1364.0
IDN Other service activities,12263.5
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",71778.2
IND Forestry and logging,5078.3
IND Fishing and aquaculture,2585.7
IND Mining and quarrying,159344.6
"IND Manufacture of food products, beverages and tobacco products",12809.2
"IND Manufacture of textiles, wearing apparel and leather products",13479.9
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",13883.0
IND Manufacture of paper and paper products,9775.5
IND Printing and reproduction of recorded media,548.2
IND Manufacture of coke and refined petroleum products ,42242.5
IND Manufacture of chemicals and chemical products ,64890.4
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,101.5
IND Manufacture of rubber and plastic products,3630.9
IND Manufacture of other non-metallic mineral products,245204.3
IND Manufacture of basic metals,210355.0
"IND Manufacture of fabricated metal products, except machinery and equipment",47455.5
"IND Manufacture of computer, electronic and optical products",926.4
IND Manufacture of electrical equipment,2233.4
IND Manufacture of machinery and equipment n.e.c.,5984.0
"IND Manufacture of motor vehicles, trailers and semi-trailers",4600.7
IND Manufacture of other transport equipment,2123.3
IND Manufacture of furniture; other manufacturing,3991.4
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",924740.9
"IND Water collection, treatment and supply",3134.3
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2534.8
IND Construction,14483.9
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,953.6
"IND Wholesale trade, except of motor vehicles and motorcycles",7408.8
"IND Retail trade, except of motor vehicles and motorcycles",12098.0
IND Land transport and transport via pipelines,71861.6
IND Water transport,11039.6
IND Air transport,1233.6
IND Warehousing and support activities for transportation,2950.1
IND Postal and courier activities,0.0
IND Accommodation and food service activities,40099.0
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,998.9
"IND Computer programming, consultancy and related activities; information service activities",1317.8
"IND Financial service activities, except insurance and pension funding",1403.9
"IND Insurance, reinsurance and pension funding, except compulsory social security",637.2
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,4530.4
IND Legal and accounting activities; activities of head offices; management consultancy activities,395.2
IND Architectural and engineering activities; technical testing and analysis,4313.5
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,35.0
IND Public administration and defence; compulsory social security,2373.7
IND Education,3684.5
IND Human health and social work activities,1502.7
IND Other service activities,4745.0
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",966.2
IRL Forestry and logging,0.3
IRL Fishing and aquaculture,128.9
IRL Mining and quarrying,264.5
"IRL Manufacture of food products, beverages and tobacco products",989.3
"IRL Manufacture of textiles, wearing apparel and leather products",9.2
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",60.4
IRL Manufacture of paper and paper products,7.4
IRL Printing and reproduction of recorded media,7.4
IRL Manufacture of coke and refined petroleum products ,279.2
IRL Manufacture of chemicals and chemical products ,117.8
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,236.4
IRL Manufacture of rubber and plastic products,67.3
IRL Manufacture of other non-metallic mineral products,2913.0
IRL Manufacture of basic metals,1320.3
"IRL Manufacture of fabricated metal products, except machinery and equipment",153.7
"IRL Manufacture of computer, electronic and optical products",90.0
IRL Manufacture of electrical equipment,15.3
IRL Manufacture of machinery and equipment n.e.c.,53.1
"IRL Manufacture of motor vehicles, trailers and semi-trailers",5.7
IRL Manufacture of other transport equipment,5.0
IRL Manufacture of furniture; other manufacturing,97.1
IRL Repair and installation of machinery and equipment,12.9
"IRL Electricity, gas, steam and air conditioning supply",10553.7
"IRL Water collection, treatment and supply",18.1
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",179.1
IRL Construction,432.9
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,89.6
"IRL Wholesale trade, except of motor vehicles and motorcycles",822.5
"IRL Retail trade, except of motor vehicles and motorcycles",510.2
IRL Land transport and transport via pipelines,2520.9
IRL Water transport,170.2
IRL Air transport,7961.5
IRL Warehousing and support activities for transportation,130.7
IRL Postal and courier activities,29.2
IRL Accommodation and food service activities,134.9
IRL Publishing activities,41.3
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",11.7
IRL Telecommunications,82.8
"IRL Computer programming, consultancy and related activities; information service activities",75.9
"IRL Financial service activities, except insurance and pension funding",69.4
"IRL Insurance, reinsurance and pension funding, except compulsory social security",39.7
IRL Activities auxiliary to financial services and insurance activities,3.3
IRL Real estate activities,8.9
IRL Legal and accounting activities; activities of head offices; management consultancy activities,28.0
IRL Architectural and engineering activities; technical testing and analysis,11.9
IRL Scientific research and development,6.9
IRL Advertising and market research,6.3
"IRL Other professional, scientific and technical activities; veterinary activities",3.5
IRL Administrative and support service activities,60.0
IRL Public administration and defence; compulsory social security,254.0
IRL Education,173.8
IRL Human health and social work activities,110.9
IRL Other service activities,66.4
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",7412.1
ITA Forestry and logging,48.1
ITA Fishing and aquaculture,506.4
ITA Mining and quarrying,2924.7
"ITA Manufacture of food products, beverages and tobacco products",4661.1
"ITA Manufacture of textiles, wearing apparel and leather products",2719.2
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",613.1
ITA Manufacture of paper and paper products,4573.2
ITA Printing and reproduction of recorded media,434.6
ITA Manufacture of coke and refined petroleum products ,16789.6
ITA Manufacture of chemicals and chemical products ,10000.3
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,507.3
ITA Manufacture of rubber and plastic products,1045.3
ITA Manufacture of other non-metallic mineral products,27874.9
ITA Manufacture of basic metals,15839.1
"ITA Manufacture of fabricated metal products, except machinery and equipment",924.4
"ITA Manufacture of computer, electronic and optical products",308.3
ITA Manufacture of electrical equipment,625.7
ITA Manufacture of machinery and equipment n.e.c.,1386.2
"ITA Manufacture of motor vehicles, trailers and semi-trailers",940.5
ITA Manufacture of other transport equipment,234.4
ITA Manufacture of furniture; other manufacturing,1040.4
ITA Repair and installation of machinery and equipment,361.2
"ITA Electricity, gas, steam and air conditioning supply",85942.0
"ITA Water collection, treatment and supply",1564.9
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6448.7
ITA Construction,4789.3
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,582.5
"ITA Wholesale trade, except of motor vehicles and motorcycles",2921.6
"ITA Retail trade, except of motor vehicles and motorcycles",1355.7
ITA Land transport and transport via pipelines,22322.6
ITA Water transport,12871.2
ITA Air transport,6816.9
ITA Warehousing and support activities for transportation,3729.2
ITA Postal and courier activities,195.4
ITA Accommodation and food service activities,1770.1
ITA Publishing activities,17.7
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",19.4
ITA Telecommunications,15.4
"ITA Computer programming, consultancy and related activities; information service activities",137.1
"ITA Financial service activities, except insurance and pension funding",278.7
"ITA Insurance, reinsurance and pension funding, except compulsory social security",5.5
ITA Activities auxiliary to financial services and insurance activities,55.1
ITA Real estate activities,235.3
ITA Legal and accounting activities; activities of head offices; management consultancy activities,346.8
ITA Architectural and engineering activities; technical testing and analysis,89.0
ITA Scientific research and development,83.9
ITA Advertising and market research,33.1
"ITA Other professional, scientific and technical activities; veterinary activities",27.4
ITA Administrative and support service activities,1332.7
ITA Public administration and defence; compulsory social security,1751.1
ITA Education,29.1
ITA Human health and social work activities,1020.4
ITA Other service activities,788.4
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",3704.7
JPN Forestry and logging,253.4
JPN Fishing and aquaculture,2158.4
JPN Mining and quarrying,29297.9
"JPN Manufacture of food products, beverages and tobacco products",10442.4
"JPN Manufacture of textiles, wearing apparel and leather products",3787.4
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",522.6
JPN Manufacture of paper and paper products,10151.2
JPN Printing and reproduction of recorded media,1444.1
JPN Manufacture of coke and refined petroleum products ,34964.3
JPN Manufacture of chemicals and chemical products ,48058.9
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,232.5
JPN Manufacture of rubber and plastic products,4530.6
JPN Manufacture of other non-metallic mineral products,60248.1
JPN Manufacture of basic metals,169023.9
"JPN Manufacture of fabricated metal products, except machinery and equipment",2946.7
"JPN Manufacture of computer, electronic and optical products",3385.6
JPN Manufacture of electrical equipment,1577.3
JPN Manufacture of machinery and equipment n.e.c.,2192.3
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2184.4
JPN Manufacture of other transport equipment,781.7
JPN Manufacture of furniture; other manufacturing,3060.5
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",471378.4
"JPN Water collection, treatment and supply",232.1
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6712.3
JPN Construction,13386.8
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1304.4
"JPN Wholesale trade, except of motor vehicles and motorcycles",13254.2
"JPN Retail trade, except of motor vehicles and motorcycles",14656.4
JPN Land transport and transport via pipelines,30555.1
JPN Water transport,78825.4
JPN Air transport,10493.5
JPN Warehousing and support activities for transportation,1343.3
JPN Postal and courier activities,723.9
JPN Accommodation and food service activities,8579.8
JPN Publishing activities,150.4
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",504.5
JPN Telecommunications,1497.7
"JPN Computer programming, consultancy and related activities; information service activities",2511.7
"JPN Financial service activities, except insurance and pension funding",2064.0
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1303.3
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2376.0
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1483.8
JPN Advertising and market research,831.5
"JPN Other professional, scientific and technical activities; veterinary activities",7668.0
JPN Administrative and support service activities,858.8
JPN Public administration and defence; compulsory social security,16975.4
JPN Education,13887.4
JPN Human health and social work activities,13920.3
JPN Other service activities,9936.7
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",4680.8
KOR Forestry and logging,266.9
KOR Fishing and aquaculture,2361.0
KOR Mining and quarrying,14372.3
"KOR Manufacture of food products, beverages and tobacco products",2675.5
"KOR Manufacture of textiles, wearing apparel and leather products",2163.0
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",279.9
KOR Manufacture of paper and paper products,1963.2
KOR Printing and reproduction of recorded media,531.0
KOR Manufacture of coke and refined petroleum products ,24708.1
KOR Manufacture of chemicals and chemical products ,26066.6
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,139.7
KOR Manufacture of rubber and plastic products,788.0
KOR Manufacture of other non-metallic mineral products,41122.6
KOR Manufacture of basic metals,102025.5
"KOR Manufacture of fabricated metal products, except machinery and equipment",1369.4
"KOR Manufacture of computer, electronic and optical products",2265.5
KOR Manufacture of electrical equipment,855.2
KOR Manufacture of machinery and equipment n.e.c.,1293.7
"KOR Manufacture of motor vehicles, trailers and semi-trailers",2076.5
KOR Manufacture of other transport equipment,1691.5
KOR Manufacture of furniture; other manufacturing,687.7
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",255010.1
"KOR Water collection, treatment and supply",1230.3
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",5504.3
KOR Construction,5469.0
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,614.7
"KOR Wholesale trade, except of motor vehicles and motorcycles",4096.8
"KOR Retail trade, except of motor vehicles and motorcycles",5265.0
KOR Land transport and transport via pipelines,28556.5
KOR Water transport,20532.0
KOR Air transport,17904.3
KOR Warehousing and support activities for transportation,3285.7
KOR Postal and courier activities,175.9
KOR Accommodation and food service activities,4684.5
KOR Publishing activities,163.6
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",340.0
KOR Telecommunications,262.4
"KOR Computer programming, consultancy and related activities; information service activities",431.3
"KOR Financial service activities, except insurance and pension funding",1149.9
"KOR Insurance, reinsurance and pension funding, except compulsory social security",508.0
KOR Activities auxiliary to financial services and insurance activities,449.2
KOR Real estate activities,2209.2
KOR Legal and accounting activities; activities of head offices; management consultancy activities,1057.5
KOR Architectural and engineering activities; technical testing and analysis,1046.7
KOR Scientific research and development,1255.9
KOR Advertising and market research,88.2
"KOR Other professional, scientific and technical activities; veterinary activities",1025.4
KOR Administrative and support service activities,2178.0
KOR Public administration and defence; compulsory social security,4664.9
KOR Education,5348.1
KOR Human health and social work activities,4390.4
KOR Other service activities,4681.3
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",21243.6
MEX Forestry and logging,229.2
MEX Fishing and aquaculture,386.5
MEX Mining and quarrying,26568.8
"MEX Manufacture of food products, beverages and tobacco products",4105.1
"MEX Manufacture of textiles, wearing apparel and leather products",2382.7
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1120.9
MEX Manufacture of paper and paper products,1873.1
MEX Printing and reproduction of recorded media,376.9
MEX Manufacture of coke and refined petroleum products ,28142.4
MEX Manufacture of chemicals and chemical products ,17080.2
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,118.0
MEX Manufacture of rubber and plastic products,2425.6
MEX Manufacture of other non-metallic mineral products,34497.1
MEX Manufacture of basic metals,26505.7
"MEX Manufacture of fabricated metal products, except machinery and equipment",2099.5
"MEX Manufacture of computer, electronic and optical products",963.1
MEX Manufacture of electrical equipment,1099.2
MEX Manufacture of machinery and equipment n.e.c.,1012.1
"MEX Manufacture of motor vehicles, trailers and semi-trailers",1380.8
MEX Manufacture of other transport equipment,120.1
MEX Manufacture of furniture; other manufacturing,1902.9
MEX Repair and installation of machinery and equipment,268.2
"MEX Electricity, gas, steam and air conditioning supply",136153.8
"MEX Water collection, treatment and supply",322.8
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",165.9
MEX Construction,13863.2
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,833.2
"MEX Wholesale trade, except of motor vehicles and motorcycles",6360.4
"MEX Retail trade, except of motor vehicles and motorcycles",5668.9
MEX Land transport and transport via pipelines,15877.2
MEX Water transport,3594.6
MEX Air transport,16212.1
MEX Warehousing and support activities for transportation,2504.4
MEX Postal and courier activities,286.7
MEX Accommodation and food service activities,3277.5
MEX Publishing activities,16.8
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.7
MEX Telecommunications,403.6
"MEX Computer programming, consultancy and related activities; information service activities",29.3
"MEX Financial service activities, except insurance and pension funding",817.1
"MEX Insurance, reinsurance and pension funding, except compulsory social security",63.6
MEX Activities auxiliary to financial services and insurance activities,80.1
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,263.5
MEX Architectural and engineering activities; technical testing and analysis,146.1
MEX Scientific research and development,277.0
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",19.6
MEX Administrative and support service activities,1917.3
MEX Public administration and defence; compulsory social security,5761.5
MEX Education,4277.8
MEX Human health and social work activities,2320.5
MEX Other service activities,1589.0
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8406.3
NLD Forestry and logging,80.2
NLD Fishing and aquaculture,392.0
NLD Mining and quarrying,2363.3
"NLD Manufacture of food products, beverages and tobacco products",3979.1
"NLD Manufacture of textiles, wearing apparel and leather products",155.6
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",72.7
NLD Manufacture of paper and paper products,792.9
NLD Printing and reproduction of recorded media,66.8
NLD Manufacture of coke and refined petroleum products ,10690.8
NLD Manufacture of chemicals and chemical products ,16082.0
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,166.2
NLD Manufacture of rubber and plastic products,253.6
NLD Manufacture of other non-metallic mineral products,1631.1
NLD Manufacture of basic metals,6234.8
"NLD Manufacture of fabricated metal products, except machinery and equipment",411.7
"NLD Manufacture of computer, electronic and optical products",21.5
NLD Manufacture of electrical equipment,173.4
NLD Manufacture of machinery and equipment n.e.c.,218.2
"NLD Manufacture of motor vehicles, trailers and semi-trailers",108.0
NLD Manufacture of other transport equipment,80.5
NLD Manufacture of furniture; other manufacturing,344.2
NLD Repair and installation of machinery and equipment,194.0
"NLD Electricity, gas, steam and air conditioning supply",48471.8
"NLD Water collection, treatment and supply",20.3
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3333.4
NLD Construction,2888.2
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,405.9
"NLD Wholesale trade, except of motor vehicles and motorcycles",2060.6
"NLD Retail trade, except of motor vehicles and motorcycles",1124.8
NLD Land transport and transport via pipelines,4909.1
NLD Water transport,7290.8
NLD Air transport,12816.2
NLD Warehousing and support activities for transportation,838.1
NLD Postal and courier activities,117.0
NLD Accommodation and food service activities,896.0
NLD Publishing activities,17.4
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",22.0
NLD Telecommunications,93.1
"NLD Computer programming, consultancy and related activities; information service activities",96.0
"NLD Financial service activities, except insurance and pension funding",196.6
"NLD Insurance, reinsurance and pension funding, except compulsory social security",96.2
NLD Activities auxiliary to financial services and insurance activities,55.7
NLD Real estate activities,285.3
NLD Legal and accounting activities; activities of head offices; management consultancy activities,352.4
NLD Architectural and engineering activities; technical testing and analysis,110.0
NLD Scientific research and development,48.4
NLD Advertising and market research,70.2
"NLD Other professional, scientific and technical activities; veterinary activities",58.6
NLD Administrative and support service activities,2038.8
NLD Public administration and defence; compulsory social security,985.6
NLD Education,586.4
NLD Human health and social work activities,1533.2
NLD Other service activities,941.8
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",481.9
NOR Forestry and logging,56.2
NOR Fishing and aquaculture,1143.9
NOR Mining and quarrying,14286.7
"NOR Manufacture of food products, beverages and tobacco products",428.2
"NOR Manufacture of textiles, wearing apparel and leather products",6.7
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",32.6
NOR Manufacture of paper and paper products,93.1
NOR Printing and reproduction of recorded media,5.7
NOR Manufacture of coke and refined petroleum products ,1509.1
NOR Manufacture of chemicals and chemical products ,2979.2
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,2.1
NOR Manufacture of rubber and plastic products,45.3
NOR Manufacture of other non-metallic mineral products,1804.9
NOR Manufacture of basic metals,3833.7
"NOR Manufacture of fabricated metal products, except machinery and equipment",22.6
"NOR Manufacture of computer, electronic and optical products",0.6
NOR Manufacture of electrical equipment,6.5
NOR Manufacture of machinery and equipment n.e.c.,30.9
"NOR Manufacture of motor vehicles, trailers and semi-trailers",14.1
NOR Manufacture of other transport equipment,24.5
NOR Manufacture of furniture; other manufacturing,9.2
NOR Repair and installation of machinery and equipment,23.4
"NOR Electricity, gas, steam and air conditioning supply",1701.7
"NOR Water collection, treatment and supply",5.5
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",74.1
NOR Construction,834.7
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,70.0
"NOR Wholesale trade, except of motor vehicles and motorcycles",133.0
"NOR Retail trade, except of motor vehicles and motorcycles",264.1
NOR Land transport and transport via pipelines,5691.8
NOR Water transport,5674.5
NOR Air transport,4088.5
NOR Warehousing and support activities for transportation,86.3
NOR Postal and courier activities,10.9
NOR Accommodation and food service activities,73.8
NOR Publishing activities,6.6
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",2.8
NOR Telecommunications,11.0
"NOR Computer programming, consultancy and related activities; information service activities",17.6
"NOR Financial service activities, except insurance and pension funding",10.8
