,0
AUT,14411.9
AUS,39161.6
BEL,27089.8
BGR,2274.7
BRA,64528.9
CAN,108285.6
CHN,496749.3
DEU,187652.8
ESP,64131.3
FRA,121838.0
GBR,129732.0
HUN,14390.2
IDN,59897.5
IND,138236.7
IRL,12624.5
ITA,110098.3
JPN,133284.1
KOR,53239.3
MEX,91661.1
NLD,36192.0
NOR,5105.7
POL,47078.4
PRT,9237.2
ROU,13260.1
RUS,183655.5
TUR,78791.1
TWN,20741.4
USA,916869.6
REU,99876.4
RoW,794390.3
