,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"CHN Electricity, gas, steam and air conditioning supply",1.7,0.4,4.7,0.0,0.4,3.0,18851.7,26.6,1.2,2.1,3.9,0.2,1.5,0.5,0.1,3.7,14.5,2.5,1.4,1.6,0.4,0.5,0.1,0.1,1.2,0.4,1.3,27.5,3.8,36.7
"CHN Water collection, treatment and supply",0.2,0.0,0.0,0.0,0.1,0.1,1535.1,0.2,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,1.6
"CHN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.6,0.1,0.2,0.0,0.2,0.6,14981.3,2.1,0.2,0.8,1.0,0.1,0.2,0.3,0.0,0.4,4.2,0.9,0.4,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.3,10.5,0.5,9.1
CHN Construction,0.0,0.7,0.2,0.0,0.0,0.1,312962.4,0.2,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,-0.1
CHN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHN Wholesale trade, except of motor vehicles and motorcycles",0.2,0.3,1.7,0.0,0.1,0.1,43639.3,17.7,1.6,7.8,1.5,0.1,0.0,0.0,25.9,17.7,61.4,6.9,0.0,42.5,0.0,0.1,0.0,0.0,0.8,0.0,0.4,0.0,4.5,7296.9
"CHN Retail trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0,9027.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0
CHN Land transport and transport via pipelines,9.9,4.6,11.0,0.0,0.0,16.1,19948.6,33.3,9.3,8.6,18.1,0.1,0.1,0.0,0.2,29.4,31.5,3.3,0.0,3.1,0.2,3.6,0.1,0.0,2.8,0.4,0.1,47.3,25.5,952.1
CHN Water transport,0.0,0.1,0.0,0.0,0.0,4.1,5427.1,2.8,0.8,0.2,25.1,0.0,0.1,0.5,0.1,0.9,59.3,18.8,0.0,1.7,0.6,0.3,0.0,0.0,0.3,0.2,0.0,0.0,3.5,2777.9
CHN Air transport,0.0,2.4,4.0,0.0,0.1,46.5,1204.8,14.4,29.8,21.5,82.3,0.3,0.5,0.6,2.3,98.2,338.8,16.5,1.2,6.1,5.5,1.2,0.2,0.1,0.7,0.1,0.4,541.9,18.5,317.9
CHN Warehousing and support activities for transportation,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CHN Postal and courier activities,0.0,0.1,0.1,0.0,0.0,0.0,2110.6,0.5,0.2,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,121.6
CHN Accommodation and food service activities,22.6,6.7,7.2,0.2,2.9,23.1,37939.7,3.2,1.1,0.0,145.8,0.2,2.1,0.0,3.6,18.3,595.0,19.1,0.2,0.0,0.0,0.0,0.8,0.1,1.2,0.0,2.5,0.0,62.0,447.6
CHN Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Telecommunications,8.8,1.2,3.3,0.2,0.2,0.2,9942.8,5.5,2.9,0.7,11.2,0.1,1.6,4.9,0.1,3.2,24.2,12.2,8.8,1.6,1.0,0.8,0.1,0.3,3.0,0.2,3.2,1.4,5.3,173.1
"CHN Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.1,0.3,3227.8,0.6,0.5,0.1,1.6,0.0,0.0,0.2,0.0,0.1,0.4,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.5,1.6,225.2
"CHN Financial service activities, except insurance and pension funding",0.0,0.0,0.0,0.0,0.1,0.0,12839.1,0.0,0.0,0.1,0.6,0.0,0.1,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
"CHN Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.0,0.0,0.0,0.1,84.5,0.1,0.1,0.1,0.3,0.0,0.1,1.9,0.5,0.2,1.0,0.1,13.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.3,0.3,30.6
CHN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,63060.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Legal and accounting activities; activities of head offices; management consultancy activities,170.6,1.2,18.8,0.3,3.9,2.5,5398.9,49.3,15.8,49.7,10.7,0.2,28.2,14.2,0.8,56.1,0.0,176.7,0.0,456.7,35.4,4.9,0.4,0.4,0.0,0.0,1.5,330.9,27.3,1550.1
CHN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,6265.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHN Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.0,10784.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CHN Public administration and defence; compulsory social security,0.0,0.1,0.0,0.0,0.0,0.2,115186.2,1.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,7.7,0.3,0.0,0.1,31.5,0.0,0.0,0.0,0.0,0.9,0.0,0.4,0.9,52.4
CHN Education,0.5,0.0,0.0,0.0,0.0,0.4,73844.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,50.3
CHN Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,45526.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Other service activities,91.6,1.7,4.1,0.3,0.7,134.0,46156.3,4.0,41.4,3.9,104.5,88.1,69.6,48.7,5.8,8.4,68.6,3.9,0.0,3.6,46.1,17.8,0.0,0.1,0.0,1.6,17.6,3.9,215.6,2486.8
CHN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DEU Crop and animal production, hunting and related service activities",0.7,80.6,42.7,0.4,0.6,1.7,0.7,9832.3,37.5,97.3,74.4,3.9,0.8,6.7,10.4,84.5,3.0,0.2,1.2,248.6,6.7,15.3,17.8,1.0,5.8,5.0,0.3,21.1,200.9,55.9
DEU Forestry and logging,0.0,1.4,0.3,0.0,0.4,0.1,0.0,929.6,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.0,2.9,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8
DEU Fishing and aquaculture,0.1,3.7,3.5,0.0,0.0,0.0,0.0,115.2,5.5,21.4,2.5,0.0,0.0,0.0,0.1,6.4,0.1,0.0,0.0,8.2,0.1,1.6,5.9,0.0,7.8,0.0,0.0,0.0,0.4,30.8
DEU Mining and quarrying,0.1,1.3,2.1,0.0,0.1,0.2,0.9,3061.6,0.7,1.2,2.4,13.1,1.2,0.1,0.1,2.5,0.2,0.1,0.1,1.1,0.1,0.3,0.1,0.1,0.4,0.2,0.1,2.5,27.4,10.6
"DEU Manufacture of food products, beverages and tobacco products",49.7,1172.8,888.9,29.7,27.3,123.0,46.6,72567.1,1091.9,2393.1,1587.1,103.0,7.5,4.8,101.4,2234.9,207.1,48.4,63.1,1924.0,86.3,255.1,179.8,128.0,668.2,52.3,130.0,442.3,2557.8,1089.2
"DEU Manufacture of textiles, wearing apparel and leather products",27.4,1252.0,331.6,5.2,5.7,103.7,15.1,2467.2,229.8,824.3,858.4,106.5,3.4,4.2,61.6,449.4,211.4,35.3,13.8,882.4,101.4,481.5,100.7,7.0,1152.7,34.9,19.1,398.2,1725.0,644.1
"DEU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.9,13.4,5.0,0.2,0.6,1.1,1.7,4225.2,5.0,13.4,10.9,1.4,0.2,0.8,0.9,8.9,3.4,1.3,1.0,10.9,1.3,3.4,1.2,0.5,3.7,1.2,0.5,19.8,23.8,4.1
DEU Manufacture of paper and paper products,9.2,81.0,70.1,0.4,1.4,3.3,3.2,3782.5,23.3,201.3,131.9,12.6,0.5,0.9,6.1,42.8,7.8,2.1,2.4,127.7,21.1,25.9,7.2,1.8,10.5,4.9,2.1,62.0,295.9,43.9
DEU Printing and reproduction of recorded media,0.3,2.3,1.6,0.1,0.3,0.2,1.0,2607.8,1.6,3.6,3.2,0.4,0.1,0.2,68.8,2.2,0.6,0.3,0.5,2.9,0.4,0.9,0.3,0.2,0.7,0.4,0.3,3.0,9.7,0.0
DEU Manufacture of coke and refined petroleum products ,1.6,163.0,23.3,2.0,2.2,1.4,5.4,15282.2,26.0,80.7,118.2,5.5,0.9,0.9,0.6,16.1,3.8,1.3,2.4,74.3,21.5,41.1,6.2,7.4,13.1,3.5,5.2,118.2,323.0,51.6
DEU Manufacture of chemicals and chemical products ,42.2,272.0,186.5,13.2,41.0,14.5,87.3,9925.1,236.6,556.4,344.5,38.8,18.9,32.6,6.3,332.2,82.0,7.3,42.5,429.5,44.1,137.5,68.2,31.6,305.0,90.6,19.7,424.8,1334.2,412.8
DEU Manufacture of basic pharmaceutical products and pharmaceutical preparations,141.4,361.2,364.0,32.1,92.1,161.6,55.9,7642.7,553.0,820.6,138.7,80.4,10.0,5.1,41.4,660.9,303.0,56.8,137.8,61.1,30.2,202.4,168.4,91.6,8.1,3.0,16.0,2381.2,934.2,989.0
DEU Manufacture of rubber and plastic products,25.2,208.3,74.8,5.6,32.7,18.4,40.0,4903.4,128.4,336.2,216.6,45.1,17.0,17.7,15.5,174.0,53.3,23.0,87.1,396.9,26.1,132.4,40.2,25.1,34.2,32.9,11.8,148.3,372.3,246.0
DEU Manufacture of other non-metallic mineral products,8.6,67.1,28.2,0.7,4.1,11.0,8.7,6604.0,30.0,61.3,48.6,11.4,1.0,2.9,2.8,70.1,32.5,4.0,7.6,43.0,10.5,16.8,4.4,1.7,15.5,4.7,2.4,141.9,138.0,47.3
DEU Manufacture of basic metals,4.9,16.4,11.6,0.4,2.7,2.2,9.2,901.3,11.3,31.9,20.9,2.8,1.0,2.0,1.2,21.2,5.6,3.7,3.2,13.3,2.5,7.2,2.4,1.2,6.7,4.3,2.0,30.7,72.9,35.2
"DEU Manufacture of fabricated metal products, except machinery and equipment",35.1,370.7,179.8,6.4,50.4,35.0,124.8,13435.9,212.2,479.9,418.2,28.1,19.3,27.4,33.9,334.5,94.0,74.1,82.8,181.6,46.8,187.4,46.3,12.6,78.4,85.7,29.3,494.7,525.2,373.4
"DEU Manufacture of computer, electronic and optical products",188.2,1198.5,609.9,55.0,317.3,170.6,907.4,3103.7,1235.7,2567.2,2583.0,131.1,104.9,218.8,68.6,2403.1,658.0,341.2,148.2,125.3,316.9,673.6,341.9,161.3,518.9,376.8,135.9,2855.3,4407.9,5511.5
DEU Manufacture of electrical equipment,184.5,701.3,403.8,21.2,303.3,139.5,539.0,13450.9,728.3,853.7,1085.7,112.2,34.4,143.4,73.0,954.7,524.7,146.0,160.3,769.0,109.8,307.0,122.5,34.6,110.0,187.8,147.4,1195.0,2038.4,1131.6
DEU Manufacture of machinery and equipment n.e.c.,464.9,1730.6,1163.7,87.8,760.1,453.8,3658.0,39785.0,1724.9,2535.2,2679.9,589.9,340.2,584.2,79.1,3070.7,575.0,1021.1,738.4,1188.8,384.9,1172.2,289.2,357.1,1551.1,1152.8,730.6,5614.3,5497.2,5644.4
"DEU Manufacture of motor vehicles, trailers and semi-trailers",867.4,2208.2,2148.6,95.7,172.4,868.7,1148.4,41810.2,4131.7,7926.2,9364.3,427.7,106.5,85.4,615.7,7524.0,2688.5,361.6,875.0,2673.8,1024.3,1058.0,834.6,290.3,1845.0,528.4,413.3,19813.0,7461.9,8310.4
DEU Manufacture of other transport equipment,132.3,136.4,106.4,11.8,47.3,199.8,291.2,-1353.9,102.4,819.0,759.6,39.2,217.3,251.1,37.6,408.3,123.5,15.8,13.2,444.8,103.3,141.2,126.9,11.9,46.7,16.0,31.0,1433.5,1084.1,2091.2
DEU Manufacture of furniture; other manufacturing,83.1,1056.6,229.4,15.8,24.6,126.4,104.4,15810.3,441.0,1175.0,920.3,75.3,9.9,152.6,75.4,675.3,468.5,194.8,75.7,1175.8,116.3,191.7,90.1,26.8,124.3,103.9,17.4,1651.5,1695.6,790.9
DEU Repair and installation of machinery and equipment,16.2,73.3,20.6,2.1,11.0,23.0,45.9,9659.7,22.3,174.0,97.0,8.4,23.7,28.6,4.9,64.8,18.0,6.5,10.9,64.3,21.9,21.4,27.0,4.2,12.0,7.1,141.8,182.6,178.2,413.2
"DEU Electricity, gas, steam and air conditioning supply",2.0,101.5,494.9,0.3,2.1,9.8,13.4,24391.0,27.5,41.6,44.8,32.9,0.6,1.2,2.5,200.5,5.6,1.9,3.1,102.3,6.0,11.7,8.9,2.1,4.5,11.6,1.4,65.8,218.1,214.1
"DEU Water collection, treatment and supply",0.2,3.2,12.7,0.0,0.3,0.4,1.0,2664.4,1.4,1.8,2.1,0.9,0.1,0.2,0.1,5.9,0.6,0.2,0.3,3.2,0.3,0.6,0.3,0.1,0.3,0.5,0.2,2.9,7.4,13.3
"DEU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.3,1.7,1.9,0.1,0.4,0.3,1.2,12527.6,1.6,2.3,2.1,0.3,0.1,0.2,0.1,2.6,0.7,0.3,0.3,1.7,0.3,0.7,0.3,0.1,0.6,0.4,0.2,3.2,4.5,12.8
DEU Construction,8.8,43.0,25.1,1.7,14.3,8.8,65.9,135361.8,33.5,54.5,58.3,12.2,6.2,11.0,2.9,61.9,12.9,18.7,14.0,30.1,47.1,22.9,6.8,6.8,28.7,21.0,22.9,103.7,128.3,284.3
DEU Wholesale and retail trade and repair of motor vehicles and motorcycles,0.7,2.9,1.2,0.1,0.3,0.3,1.1,34442.5,9.0,2.5,10.4,0.3,3.4,0.2,0.2,3.6,0.8,1.6,0.3,2.7,0.3,0.7,0.4,0.4,6.6,0.4,2.3,29.3,15.9,14.2
"DEU Wholesale trade, except of motor vehicles and motorcycles",100.8,654.2,392.5,23.0,111.2,112.5,309.4,28540.8,587.2,1110.4,835.0,96.0,33.5,69.5,73.6,989.8,279.2,118.7,107.1,604.0,93.1,274.4,131.9,71.7,316.3,121.8,78.2,1369.8,1684.2,3302.2
"DEU Retail trade, except of motor vehicles and motorcycles",2.0,16.0,7.9,0.5,1.9,2.4,5.4,115275.2,12.4,23.6,18.5,1.9,0.6,1.8,1.9,19.8,6.7,2.8,2.1,16.0,2.1,5.4,2.7,1.3,5.8,2.4,1.5,29.2,43.8,93.3
DEU Land transport and transport via pipelines,2.5,48.1,34.0,0.4,1.5,4.4,9.6,17341.5,20.5,24.8,38.5,3.4,1.8,23.3,0.8,69.6,11.1,3.6,1.2,24.7,1.3,8.6,2.2,0.9,6.4,13.5,2.2,19.7,65.2,946.1
DEU Water transport,1.2,15.4,4.9,0.5,1.3,5.7,21.5,44.8,12.8,14.9,130.4,2.9,3.4,163.3,1.0,20.1,41.3,13.8,1.3,50.3,2.2,6.5,2.7,2.0,5.9,30.3,1.1,16.6,56.6,4486.0
DEU Air transport,0.5,49.3,20.9,0.6,6.8,19.0,20.1,7107.9,88.4,72.0,152.2,12.6,6.9,70.8,7.1,352.3,83.0,4.6,23.0,61.3,4.2,5.4,8.7,1.7,3.3,6.6,5.7,217.6,112.1,211.1
DEU Warehousing and support activities for transportation,3.9,59.9,131.2,0.3,7.2,2.8,5.4,3467.1,62.3,74.8,45.9,7.4,3.3,45.8,0.5,259.0,19.4,12.5,5.7,25.9,5.4,7.6,6.0,0.8,7.9,10.3,16.1,11.4,87.9,723.6
DEU Postal and courier activities,0.1,14.0,1.5,0.1,0.1,0.2,0.6,2219.1,6.9,7.1,34.8,0.3,0.0,0.0,0.9,1.7,0.2,0.1,0.1,15.4,0.3,1.5,0.5,0.1,0.2,0.1,0.1,0.8,8.3,120.8
DEU Accommodation and food service activities,4.6,195.6,117.3,7.3,3.6,10.6,1.6,50267.0,20.5,7.4,220.7,1.8,1.5,0.3,119.0,109.4,95.7,2.6,0.8,5.1,0.7,1.6,13.3,8.6,3.7,0.6,2.4,6.9,1421.3,292.4
DEU Publishing activities,52.6,109.2,68.7,1.3,1.4,1.5,0.8,9197.9,67.4,150.9,66.8,17.4,0.2,0.2,0.2,125.3,14.9,9.2,0.3,163.7,12.0,20.4,14.3,3.8,0.8,0.3,23.8,244.9,235.1,761.9
"DEU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",8.0,67.0,10.9,1.9,3.8,0.7,0.6,10113.5,125.3,36.4,55.5,3.4,3.9,0.1,0.1,101.2,11.3,4.0,39.1,17.6,2.5,18.3,3.6,2.8,0.7,0.3,28.1,355.7,156.6,312.6
DEU Telecommunications,3.2,70.9,20.2,2.0,3.1,2.1,8.0,31515.5,68.1,44.5,179.0,5.9,1.7,4.8,5.7,90.8,8.1,2.9,9.7,35.6,5.6,36.7,6.3,4.5,18.8,4.1,9.9,69.1,147.4,143.7
"DEU Computer programming, consultancy and related activities; information service activities",17.4,31.7,19.8,0.5,1.6,9.8,1.8,20136.1,135.5,60.4,41.3,7.5,0.2,0.5,0.2,57.1,11.7,3.9,0.5,104.0,16.9,20.0,21.9,2.3,1.4,0.6,9.4,92.5,884.0,860.3
"DEU Financial service activities, except insurance and pension funding",2.4,14.1,5.4,0.2,5.5,37.0,2.9,32195.0,110.9,31.5,725.4,3.4,1.7,0.6,101.7,25.7,27.2,5.2,1.0,247.2,13.7,11.8,4.8,1.1,3.7,13.1,1.1,13.2,116.7,1369.1
"DEU Insurance, reinsurance and pension funding, except compulsory social security",0.9,12.7,5.0,0.1,0.4,0.8,12.2,31527.1,10.4,34.2,41.7,1.5,0.1,0.8,5.3,25.8,15.7,0.5,108.2,10.7,0.9,1.2,1.1,0.3,1.2,1.2,0.5,826.1,26.9,39.1
DEU Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
DEU Real estate activities,12.2,9.2,0.7,0.1,11.3,0.3,0.4,186965.1,4.1,1.5,73.6,0.1,0.0,0.1,0.1,60.4,1.1,2.1,0.2,287.3,0.5,18.0,0.9,0.1,0.7,0.2,14.8,2.0,5.2,22.7
DEU Legal and accounting activities; activities of head offices; management consultancy activities,40.8,14.3,60.0,1.3,6.1,3.8,322.5,3986.9,184.7,152.9,19.0,3.0,6.5,2.3,0.9,92.4,2.2,4.6,0.7,233.2,15.3,60.9,7.7,7.8,2.2,0.8,4.1,144.6,204.0,327.5
DEU Architectural and engineering activities; technical testing and analysis,0.4,2.8,1.7,0.1,0.5,0.5,1.3,15265.6,2.7,4.7,3.7,0.4,0.1,0.3,0.2,73.1,1.2,0.5,0.5,2.7,0.5,1.2,0.6,0.3,1.4,0.5,0.3,6.0,9.4,2.1
DEU Scientific research and development,0.4,14.0,27.0,2.5,3.2,1.8,1.2,1919.7,39.2,148.1,16.8,17.1,0.1,0.3,4.1,44.0,6.0,19.3,309.9,142.5,3.0,4.3,2.3,4.9,4.5,0.5,1.5,146.7,513.2,72.4
DEU Advertising and market research,0.3,1.1,0.8,0.2,0.2,0.2,1.4,30.3,2.3,2.3,2.6,0.2,0.1,0.1,0.1,1.9,0.5,4.2,0.2,5.8,0.2,0.6,0.3,0.2,0.5,0.2,0.2,64.7,20.2,48.3
"DEU Other professional, scientific and technical activities; veterinary activities",0.1,0.6,0.4,0.0,0.1,0.2,0.2,5813.1,0.5,0.8,11.8,0.8,0.0,0.0,11.0,3.0,3.3,0.5,0.1,3.0,0.3,0.8,0.6,0.0,0.3,0.5,0.2,1.9,3.7,10.9
DEU Administrative and support service activities,9.1,3.4,1.6,0.1,5.0,0.7,0.6,12430.2,19.8,16.6,12.6,0.8,0.1,0.1,1.3,11.7,0.8,1.0,1.9,19.7,0.5,0.8,1.8,0.3,0.6,0.3,0.4,129.8,109.1,18.1
DEU Public administration and defence; compulsory social security,0.1,1.0,0.4,0.0,0.1,0.8,3.5,153753.6,1.2,1.3,1.4,1.2,0.1,0.1,0.1,1.1,3.4,0.2,0.1,1.2,5.6,0.4,0.2,0.1,1.1,21.3,0.1,27.7,7.6,779.9
DEU Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91345.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,2.7,2.4
DEU Human health and social work activities,0.0,0.2,0.0,0.0,0.0,0.0,0.0,170337.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.1,1.8,1.1
DEU Other service activities,0.2,16.4,1.7,0.0,0.2,0.7,0.8,77668.7,537.4,2.7,59.7,0.1,0.0,1.7,0.5,18.8,11.6,0.2,0.1,2.5,0.4,2.1,0.2,0.2,0.3,1.4,0.8,3.0,61.3,-94.1
DEU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEU Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ESP Crop and animal production, hunting and related service activities",2.4,86.1,150.4,0.4,7.0,18.0,0.8,1432.5,11086.2,1393.1,983.8,17.8,0.1,0.7,32.2,381.2,10.1,0.9,3.6,559.5,64.0,200.5,240.0,0.8,25.4,0.7,2.7,104.2,518.8,64.1
ESP Forestry and logging,0.0,0.3,0.5,0.0,0.0,0.1,0.0,4.7,427.6,4.6,3.1,0.1,0.0,0.0,0.1,1.3,0.0,0.0,0.2,1.9,0.2,0.7,0.8,0.0,0.1,0.0,0.0,0.6,1.8,0.5
ESP Fishing and aquaculture,1.0,0.6,2.7,0.1,0.6,1.2,1.4,16.2,1369.0,119.8,9.3,0.1,0.0,0.0,0.5,128.7,29.2,0.5,1.8,2.9,0.6,0.6,127.1,0.2,2.6,0.2,0.3,9.4,10.5,20.3
ESP Mining and quarrying,0.0,0.0,0.1,0.0,0.0,0.0,0.0,5.3,-207.3,0.9,0.9,0.1,0.2,0.0,0.1,0.9,0.0,0.0,0.1,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.3,5.1,0.0
"ESP Manufacture of food products, beverages and tobacco products",74.3,35.3,134.5,6.2,48.6,92.2,33.4,692.2,33138.4,1457.8,586.7,9.8,3.3,2.3,29.5,1287.4,191.8,25.0,138.0,180.9,48.8,44.2,1222.5,16.9,165.5,12.7,21.0,438.5,562.4,955.3
"ESP Manufacture of textiles, wearing apparel and leather products",12.3,38.1,91.0,2.7,16.9,59.4,4.2,353.8,9831.4,968.9,443.3,8.6,0.6,1.3,18.2,369.6,135.3,8.1,221.3,69.4,19.6,62.0,635.2,1.8,102.6,35.9,10.7,423.8,357.3,723.4
"ESP Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.6,1.0,2.9,0.2,0.6,1.2,1.0,9.0,766.7,31.4,9.2,0.5,0.1,0.4,1.4,7.4,3.1,0.8,6.3,3.3,0.7,1.0,21.1,0.3,1.9,0.8,0.2,14.7,8.0,2.9
ESP Manufacture of paper and paper products,0.1,0.1,2.2,0.1,0.3,0.1,0.1,10.1,1979.6,31.7,20.6,0.5,0.0,0.1,0.3,8.0,0.4,0.1,2.6,3.1,0.6,0.7,84.0,0.2,0.2,0.6,0.1,1.6,7.3,11.0
ESP Printing and reproduction of recorded media,0.9,2.1,2.4,0.1,1.1,0.6,1.1,23.9,393.5,28.6,19.4,0.3,0.1,0.3,0.6,17.4,1.4,0.5,2.7,2.2,0.5,1.4,25.4,0.3,1.0,1.3,0.3,7.7,12.1,-0.0
