,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1809.3
GBR Manufacture of other transport equipment,885.7
GBR Manufacture of furniture; other manufacturing,1994.2
GBR Repair and installation of machinery and equipment,289.5
"GBR Electricity, gas, steam and air conditioning supply",185557.4
"GBR Water collection, treatment and supply",1010.4
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2281.0
GBR Construction,12107.6
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2097.4
"GBR Wholesale trade, except of motor vehicles and motorcycles",5481.5
"GBR Retail trade, except of motor vehicles and motorcycles",4040.0
GBR Land transport and transport via pipelines,24073.3
GBR Water transport,20223.4
GBR Air transport,43187.8
GBR Warehousing and support activities for transportation,1297.8
GBR Postal and courier activities,1407.0
GBR Accommodation and food service activities,2921.5
GBR Publishing activities,274.0
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",168.2
GBR Telecommunications,429.3
"GBR Computer programming, consultancy and related activities; information service activities",430.4
"GBR Financial service activities, except insurance and pension funding",12.6
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.4
GBR Activities auxiliary to financial services and insurance activities,2.7
GBR Real estate activities,672.7
GBR Legal and accounting activities; activities of head offices; management consultancy activities,923.1
GBR Architectural and engineering activities; technical testing and analysis,492.5
GBR Scientific research and development,261.0
GBR Advertising and market research,131.7
"GBR Other professional, scientific and technical activities; veterinary activities",268.9
GBR Administrative and support service activities,2809.0
GBR Public administration and defence; compulsory social security,8007.3
GBR Education,3514.8
GBR Human health and social work activities,4047.7
GBR Other service activities,2562.0
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,102.6
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1779.6
HUN Forestry and logging,85.4
HUN Fishing and aquaculture,4.7
HUN Mining and quarrying,662.5
"HUN Manufacture of food products, beverages and tobacco products",896.0
"HUN Manufacture of textiles, wearing apparel and leather products",60.3
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",41.0
HUN Manufacture of paper and paper products,94.0
HUN Printing and reproduction of recorded media,129.1
HUN Manufacture of coke and refined petroleum products ,1781.3
HUN Manufacture of chemicals and chemical products ,2329.8
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,128.4
HUN Manufacture of rubber and plastic products,71.5
HUN Manufacture of other non-metallic mineral products,3246.5
HUN Manufacture of basic metals,1885.4
"HUN Manufacture of fabricated metal products, except machinery and equipment",248.7
"HUN Manufacture of computer, electronic and optical products",189.5
HUN Manufacture of electrical equipment,155.6
HUN Manufacture of machinery and equipment n.e.c.,102.4
"HUN Manufacture of motor vehicles, trailers and semi-trailers",212.0
HUN Manufacture of other transport equipment,7.0
HUN Manufacture of furniture; other manufacturing,41.5
HUN Repair and installation of machinery and equipment,29.0
"HUN Electricity, gas, steam and air conditioning supply",18735.2
"HUN Water collection, treatment and supply",61.3
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",271.5
HUN Construction,767.3
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,310.0
"HUN Wholesale trade, except of motor vehicles and motorcycles",737.8
"HUN Retail trade, except of motor vehicles and motorcycles",523.7
HUN Land transport and transport via pipelines,2874.3
HUN Water transport,25.5
HUN Air transport,397.9
HUN Warehousing and support activities for transportation,1762.2
HUN Postal and courier activities,57.7
HUN Accommodation and food service activities,164.9
HUN Publishing activities,56.7
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",63.6
HUN Telecommunications,262.8
"HUN Computer programming, consultancy and related activities; information service activities",151.6
"HUN Financial service activities, except insurance and pension funding",285.3
"HUN Insurance, reinsurance and pension funding, except compulsory social security",55.4
HUN Activities auxiliary to financial services and insurance activities,49.5
HUN Real estate activities,593.8
HUN Legal and accounting activities; activities of head offices; management consultancy activities,174.1
HUN Architectural and engineering activities; technical testing and analysis,96.6
HUN Scientific research and development,59.1
HUN Advertising and market research,38.3
"HUN Other professional, scientific and technical activities; veterinary activities",68.8
HUN Administrative and support service activities,500.5
HUN Public administration and defence; compulsory social security,869.2
HUN Education,435.1
HUN Human health and social work activities,342.2
HUN Other service activities,226.7
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.3
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",12270.6
IDN Forestry and logging,3287.8
IDN Fishing and aquaculture,1338.0
IDN Mining and quarrying,56133.2
"IDN Manufacture of food products, beverages and tobacco products",5431.2
"IDN Manufacture of textiles, wearing apparel and leather products",10695.6
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1412.8
IDN Manufacture of paper and paper products,5221.2
IDN Printing and reproduction of recorded media,104.8
IDN Manufacture of coke and refined petroleum products ,8647.5
IDN Manufacture of chemicals and chemical products ,24717.2
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,85.8
IDN Manufacture of rubber and plastic products,2656.9
IDN Manufacture of other non-metallic mineral products,35965.3
IDN Manufacture of basic metals,13209.6
"IDN Manufacture of fabricated metal products, except machinery and equipment",3061.9
"IDN Manufacture of computer, electronic and optical products",1525.9
IDN Manufacture of electrical equipment,1480.7
IDN Manufacture of machinery and equipment n.e.c.,466.9
"IDN Manufacture of motor vehicles, trailers and semi-trailers",1218.2
IDN Manufacture of other transport equipment,154.4
IDN Manufacture of furniture; other manufacturing,1374.5
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",99104.1
"IDN Water collection, treatment and supply",23.7
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,9623.6
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1544.3
"IDN Wholesale trade, except of motor vehicles and motorcycles",6160.0
"IDN Retail trade, except of motor vehicles and motorcycles",3542.5
IDN Land transport and transport via pipelines,12188.2
IDN Water transport,18632.5
IDN Air transport,3885.1
IDN Warehousing and support activities for transportation,769.1
IDN Postal and courier activities,13.0
IDN Accommodation and food service activities,1376.5
IDN Publishing activities,9.5
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",46.4
IDN Telecommunications,206.0
"IDN Computer programming, consultancy and related activities; information service activities",32.2
"IDN Financial service activities, except insurance and pension funding",221.6
"IDN Insurance, reinsurance and pension funding, except compulsory social security",49.6
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,722.2
IDN Legal and accounting activities; activities of head offices; management consultancy activities,298.0
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,494.0
IDN Public administration and defence; compulsory social security,1747.7
IDN Education,2124.4
IDN Human health and social work activities,774.0
IDN Other service activities,3648.9
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",49841.3
IND Forestry and logging,4451.5
IND Fishing and aquaculture,1307.0
IND Mining and quarrying,71792.1
"IND Manufacture of food products, beverages and tobacco products",5718.0
"IND Manufacture of textiles, wearing apparel and leather products",7444.2
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3198.4
IND Manufacture of paper and paper products,7532.6
IND Printing and reproduction of recorded media,579.7
IND Manufacture of coke and refined petroleum products ,42534.4
IND Manufacture of chemicals and chemical products ,58071.5
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,92.1
IND Manufacture of rubber and plastic products,2390.0
IND Manufacture of other non-metallic mineral products,122322.9
IND Manufacture of basic metals,81953.4
"IND Manufacture of fabricated metal products, except machinery and equipment",24572.7
"IND Manufacture of computer, electronic and optical products",340.0
IND Manufacture of electrical equipment,1279.0
IND Manufacture of machinery and equipment n.e.c.,2469.7
"IND Manufacture of motor vehicles, trailers and semi-trailers",2470.5
IND Manufacture of other transport equipment,658.2
IND Manufacture of furniture; other manufacturing,2209.0
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",562436.7
"IND Water collection, treatment and supply",1751.8
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",353.2
IND Construction,13993.3
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,625.4
"IND Wholesale trade, except of motor vehicles and motorcycles",4688.1
"IND Retail trade, except of motor vehicles and motorcycles",7756.6
IND Land transport and transport via pipelines,44709.0
IND Water transport,11104.9
IND Air transport,2052.4
IND Warehousing and support activities for transportation,1826.9
IND Postal and courier activities,0.0
IND Accommodation and food service activities,21680.6
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1311.2
"IND Computer programming, consultancy and related activities; information service activities",357.2
"IND Financial service activities, except insurance and pension funding",967.0
"IND Insurance, reinsurance and pension funding, except compulsory social security",542.8
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,1466.6
IND Legal and accounting activities; activities of head offices; management consultancy activities,231.9
IND Architectural and engineering activities; technical testing and analysis,1745.1
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,9.5
IND Public administration and defence; compulsory social security,1461.0
IND Education,1536.1
IND Human health and social work activities,833.2
IND Other service activities,2529.2
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1225.3
IRL Forestry and logging,0.3
IRL Fishing and aquaculture,212.6
IRL Mining and quarrying,440.5
"IRL Manufacture of food products, beverages and tobacco products",1343.8
"IRL Manufacture of textiles, wearing apparel and leather products",21.5
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",83.5
IRL Manufacture of paper and paper products,12.0
IRL Printing and reproduction of recorded media,20.5
IRL Manufacture of coke and refined petroleum products ,376.5
IRL Manufacture of chemicals and chemical products ,251.0
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,272.9
IRL Manufacture of rubber and plastic products,99.2
IRL Manufacture of other non-metallic mineral products,4537.1
IRL Manufacture of basic metals,1276.6
"IRL Manufacture of fabricated metal products, except machinery and equipment",207.9
"IRL Manufacture of computer, electronic and optical products",153.1
IRL Manufacture of electrical equipment,52.4
IRL Manufacture of machinery and equipment n.e.c.,37.8
"IRL Manufacture of motor vehicles, trailers and semi-trailers",12.8
IRL Manufacture of other transport equipment,15.7
IRL Manufacture of furniture; other manufacturing,187.1
IRL Repair and installation of machinery and equipment,5.2
"IRL Electricity, gas, steam and air conditioning supply",14410.8
"IRL Water collection, treatment and supply",34.8
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",63.3
IRL Construction,628.3
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,206.3
"IRL Wholesale trade, except of motor vehicles and motorcycles",785.9
"IRL Retail trade, except of motor vehicles and motorcycles",761.3
IRL Land transport and transport via pipelines,3476.4
IRL Water transport,166.5
IRL Air transport,76.4
IRL Warehousing and support activities for transportation,80.9
IRL Postal and courier activities,39.1
IRL Accommodation and food service activities,491.7
IRL Publishing activities,16.8
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",20.9
IRL Telecommunications,65.2
"IRL Computer programming, consultancy and related activities; information service activities",50.3
"IRL Financial service activities, except insurance and pension funding",36.7
"IRL Insurance, reinsurance and pension funding, except compulsory social security",23.6
IRL Activities auxiliary to financial services and insurance activities,26.3
IRL Real estate activities,44.0
IRL Legal and accounting activities; activities of head offices; management consultancy activities,51.6
IRL Architectural and engineering activities; technical testing and analysis,48.6
IRL Scientific research and development,4.4
IRL Advertising and market research,9.8
"IRL Other professional, scientific and technical activities; veterinary activities",5.7
IRL Administrative and support service activities,125.3
IRL Public administration and defence; compulsory social security,428.8
IRL Education,209.4
IRL Human health and social work activities,74.7
IRL Other service activities,103.2
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",8404.5
ITA Forestry and logging,32.6
ITA Fishing and aquaculture,767.2
ITA Mining and quarrying,1789.9
"ITA Manufacture of food products, beverages and tobacco products",6909.4
"ITA Manufacture of textiles, wearing apparel and leather products",4508.3
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1252.3
ITA Manufacture of paper and paper products,5090.7
ITA Printing and reproduction of recorded media,384.5
ITA Manufacture of coke and refined petroleum products ,23530.9
ITA Manufacture of chemicals and chemical products ,13829.4
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1361.3
ITA Manufacture of rubber and plastic products,2961.3
ITA Manufacture of other non-metallic mineral products,48274.9
ITA Manufacture of basic metals,25726.2
"ITA Manufacture of fabricated metal products, except machinery and equipment",789.4
"ITA Manufacture of computer, electronic and optical products",281.4
ITA Manufacture of electrical equipment,678.7
ITA Manufacture of machinery and equipment n.e.c.,1884.6
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1760.9
ITA Manufacture of other transport equipment,489.2
ITA Manufacture of furniture; other manufacturing,2147.5
ITA Repair and installation of machinery and equipment,495.6
"ITA Electricity, gas, steam and air conditioning supply",140538.6
"ITA Water collection, treatment and supply",1973.8
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6464.8
ITA Construction,4895.5
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,756.2
"ITA Wholesale trade, except of motor vehicles and motorcycles",6240.8
"ITA Retail trade, except of motor vehicles and motorcycles",1711.9
ITA Land transport and transport via pipelines,25427.0
ITA Water transport,19896.9
ITA Air transport,9555.7
ITA Warehousing and support activities for transportation,3206.1
ITA Postal and courier activities,123.1
ITA Accommodation and food service activities,1899.4
ITA Publishing activities,22.4
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",24.4
ITA Telecommunications,24.5
"ITA Computer programming, consultancy and related activities; information service activities",207.6
"ITA Financial service activities, except insurance and pension funding",449.9
"ITA Insurance, reinsurance and pension funding, except compulsory social security",6.2
ITA Activities auxiliary to financial services and insurance activities,86.1
ITA Real estate activities,255.3
ITA Legal and accounting activities; activities of head offices; management consultancy activities,649.9
ITA Architectural and engineering activities; technical testing and analysis,139.8
ITA Scientific research and development,139.7
ITA Advertising and market research,73.5
"ITA Other professional, scientific and technical activities; veterinary activities",37.0
ITA Administrative and support service activities,2608.5
ITA Public administration and defence; compulsory social security,2455.7
ITA Education,35.7
ITA Human health and social work activities,1211.7
ITA Other service activities,1127.5
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",3869.5
JPN Forestry and logging,229.3
JPN Fishing and aquaculture,2577.2
JPN Mining and quarrying,22607.3
"JPN Manufacture of food products, beverages and tobacco products",19262.3
"JPN Manufacture of textiles, wearing apparel and leather products",3735.1
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",802.5
JPN Manufacture of paper and paper products,11610.0
JPN Printing and reproduction of recorded media,2465.9
JPN Manufacture of coke and refined petroleum products ,36866.3
JPN Manufacture of chemicals and chemical products ,51331.6
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,216.9
JPN Manufacture of rubber and plastic products,4715.3
JPN Manufacture of other non-metallic mineral products,70357.3
JPN Manufacture of basic metals,190994.0
"JPN Manufacture of fabricated metal products, except machinery and equipment",4367.6
"JPN Manufacture of computer, electronic and optical products",4776.5
JPN Manufacture of electrical equipment,2329.8
JPN Manufacture of machinery and equipment n.e.c.,3023.4
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2525.7
JPN Manufacture of other transport equipment,808.2
JPN Manufacture of furniture; other manufacturing,3723.0
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",393808.0
"JPN Water collection, treatment and supply",276.6
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3303.2
JPN Construction,15431.9
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1363.8
"JPN Wholesale trade, except of motor vehicles and motorcycles",18696.7
"JPN Retail trade, except of motor vehicles and motorcycles",15577.0
JPN Land transport and transport via pipelines,49016.6
JPN Water transport,81078.3
JPN Air transport,19752.6
JPN Warehousing and support activities for transportation,1724.1
JPN Postal and courier activities,683.0
JPN Accommodation and food service activities,9520.3
JPN Publishing activities,199.1
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",541.9
JPN Telecommunications,2357.8
"JPN Computer programming, consultancy and related activities; information service activities",2826.6
"JPN Financial service activities, except insurance and pension funding",2198.6
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1362.1
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2180.0
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1638.1
JPN Advertising and market research,1044.6
"JPN Other professional, scientific and technical activities; veterinary activities",6622.2
JPN Administrative and support service activities,937.6
JPN Public administration and defence; compulsory social security,17320.5
JPN Education,5003.4
JPN Human health and social work activities,12410.8
JPN Other service activities,11716.7
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",8148.3
KOR Forestry and logging,183.8
KOR Fishing and aquaculture,3261.0
KOR Mining and quarrying,7609.5
"KOR Manufacture of food products, beverages and tobacco products",3338.0
"KOR Manufacture of textiles, wearing apparel and leather products",5019.3
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",230.7
KOR Manufacture of paper and paper products,3321.3
KOR Printing and reproduction of recorded media,791.9
KOR Manufacture of coke and refined petroleum products ,17889.1
KOR Manufacture of chemicals and chemical products ,25015.3
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,180.4
KOR Manufacture of rubber and plastic products,647.0
KOR Manufacture of other non-metallic mineral products,49081.2
KOR Manufacture of basic metals,78194.4
"KOR Manufacture of fabricated metal products, except machinery and equipment",1857.0
"KOR Manufacture of computer, electronic and optical products",2418.2
KOR Manufacture of electrical equipment,960.1
KOR Manufacture of machinery and equipment n.e.c.,1528.1
"KOR Manufacture of motor vehicles, trailers and semi-trailers",2363.8
KOR Manufacture of other transport equipment,1366.8
KOR Manufacture of furniture; other manufacturing,658.1
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",191339.4
"KOR Water collection, treatment and supply",834.2
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2866.5
KOR Construction,7160.8
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,781.4
"KOR Wholesale trade, except of motor vehicles and motorcycles",5215.6
"KOR Retail trade, except of motor vehicles and motorcycles",7104.8
KOR Land transport and transport via pipelines,20797.9
KOR Water transport,23025.5
KOR Air transport,11486.6
KOR Warehousing and support activities for transportation,3540.0
KOR Postal and courier activities,138.3
KOR Accommodation and food service activities,5297.1
KOR Publishing activities,211.1
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",374.9
KOR Telecommunications,491.7
"KOR Computer programming, consultancy and related activities; information service activities",643.2
"KOR Financial service activities, except insurance and pension funding",1332.0
"KOR Insurance, reinsurance and pension funding, except compulsory social security",748.2
KOR Activities auxiliary to financial services and insurance activities,390.4
KOR Real estate activities,2504.4
KOR Legal and accounting activities; activities of head offices; management consultancy activities,588.9
KOR Architectural and engineering activities; technical testing and analysis,719.9
KOR Scientific research and development,1076.9
KOR Advertising and market research,62.4
"KOR Other professional, scientific and technical activities; veterinary activities",895.9
KOR Administrative and support service activities,1952.2
KOR Public administration and defence; compulsory social security,4781.6
KOR Education,7322.1
KOR Human health and social work activities,2908.7
KOR Other service activities,5727.8
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",18554.6
MEX Forestry and logging,256.8
MEX Fishing and aquaculture,252.9
MEX Mining and quarrying,29386.9
"MEX Manufacture of food products, beverages and tobacco products",4695.1
"MEX Manufacture of textiles, wearing apparel and leather products",2918.5
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",745.6
MEX Manufacture of paper and paper products,2113.7
MEX Printing and reproduction of recorded media,464.0
MEX Manufacture of coke and refined petroleum products ,27488.9
MEX Manufacture of chemicals and chemical products ,16088.3
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,148.8
MEX Manufacture of rubber and plastic products,2215.0
MEX Manufacture of other non-metallic mineral products,34336.3
MEX Manufacture of basic metals,23263.1
"MEX Manufacture of fabricated metal products, except machinery and equipment",1714.0
"MEX Manufacture of computer, electronic and optical products",1371.5
MEX Manufacture of electrical equipment,985.0
MEX Manufacture of machinery and equipment n.e.c.,567.4
"MEX Manufacture of motor vehicles, trailers and semi-trailers",1058.2
MEX Manufacture of other transport equipment,66.4
MEX Manufacture of furniture; other manufacturing,1671.2
MEX Repair and installation of machinery and equipment,259.2
"MEX Electricity, gas, steam and air conditioning supply",130980.8
"MEX Water collection, treatment and supply",280.6
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",102.4
MEX Construction,14369.2
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,686.7
"MEX Wholesale trade, except of motor vehicles and motorcycles",5337.3
"MEX Retail trade, except of motor vehicles and motorcycles",4749.1
MEX Land transport and transport via pipelines,15197.9
MEX Water transport,3882.8
MEX Air transport,14398.3
MEX Warehousing and support activities for transportation,1662.1
MEX Postal and courier activities,243.4
MEX Accommodation and food service activities,3099.4
MEX Publishing activities,22.9
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.5
MEX Telecommunications,510.1
"MEX Computer programming, consultancy and related activities; information service activities",26.9
"MEX Financial service activities, except insurance and pension funding",476.6
"MEX Insurance, reinsurance and pension funding, except compulsory social security",44.7
MEX Activities auxiliary to financial services and insurance activities,37.8
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,261.8
MEX Architectural and engineering activities; technical testing and analysis,132.7
MEX Scientific research and development,217.4
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",20.0
MEX Administrative and support service activities,2062.5
MEX Public administration and defence; compulsory social security,4934.5
MEX Education,3791.8
MEX Human health and social work activities,1873.0
MEX Other service activities,1487.8
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8100.4
NLD Forestry and logging,90.8
NLD Fishing and aquaculture,797.3
NLD Mining and quarrying,2375.3
"NLD Manufacture of food products, beverages and tobacco products",4250.0
"NLD Manufacture of textiles, wearing apparel and leather products",221.4
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",66.9
NLD Manufacture of paper and paper products,1446.4
NLD Printing and reproduction of recorded media,192.0
NLD Manufacture of coke and refined petroleum products ,11600.6
NLD Manufacture of chemicals and chemical products ,16555.7
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,314.8
NLD Manufacture of rubber and plastic products,279.6
NLD Manufacture of other non-metallic mineral products,2255.4
NLD Manufacture of basic metals,7094.0
"NLD Manufacture of fabricated metal products, except machinery and equipment",468.0
"NLD Manufacture of computer, electronic and optical products",22.0
NLD Manufacture of electrical equipment,289.6
NLD Manufacture of machinery and equipment n.e.c.,275.5
"NLD Manufacture of motor vehicles, trailers and semi-trailers",85.5
NLD Manufacture of other transport equipment,74.0
NLD Manufacture of furniture; other manufacturing,339.1
NLD Repair and installation of machinery and equipment,185.3
"NLD Electricity, gas, steam and air conditioning supply",47713.7
"NLD Water collection, treatment and supply",15.8
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2487.3
NLD Construction,3283.6
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,585.9
"NLD Wholesale trade, except of motor vehicles and motorcycles",2542.9
"NLD Retail trade, except of motor vehicles and motorcycles",1483.9
NLD Land transport and transport via pipelines,5855.2
NLD Water transport,7012.4
NLD Air transport,11649.3
NLD Warehousing and support activities for transportation,837.2
NLD Postal and courier activities,124.1
NLD Accommodation and food service activities,868.1
NLD Publishing activities,31.4
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",20.4
NLD Telecommunications,147.4
"NLD Computer programming, consultancy and related activities; information service activities",79.7
"NLD Financial service activities, except insurance and pension funding",352.2
"NLD Insurance, reinsurance and pension funding, except compulsory social security",174.9
NLD Activities auxiliary to financial services and insurance activities,117.2
NLD Real estate activities,580.4
NLD Legal and accounting activities; activities of head offices; management consultancy activities,437.8
NLD Architectural and engineering activities; technical testing and analysis,148.0
NLD Scientific research and development,78.6
NLD Advertising and market research,117.8
"NLD Other professional, scientific and technical activities; veterinary activities",99.0
NLD Administrative and support service activities,2343.0
NLD Public administration and defence; compulsory social security,1556.3
NLD Education,711.3
NLD Human health and social work activities,1346.0
NLD Other service activities,1099.8
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",568.6
NOR Forestry and logging,64.5
NOR Fishing and aquaculture,1315.3
NOR Mining and quarrying,9766.7
"NOR Manufacture of food products, beverages and tobacco products",476.2
"NOR Manufacture of textiles, wearing apparel and leather products",28.8
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",98.4
NOR Manufacture of paper and paper products,477.8
NOR Printing and reproduction of recorded media,33.3
NOR Manufacture of coke and refined petroleum products ,2277.0
NOR Manufacture of chemicals and chemical products ,3161.4
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,5.3
NOR Manufacture of rubber and plastic products,10.9
NOR Manufacture of other non-metallic mineral products,1658.2
NOR Manufacture of basic metals,5227.8
"NOR Manufacture of fabricated metal products, except machinery and equipment",64.2
"NOR Manufacture of computer, electronic and optical products",20.8
NOR Manufacture of electrical equipment,20.2
NOR Manufacture of machinery and equipment n.e.c.,90.1
"NOR Manufacture of motor vehicles, trailers and semi-trailers",22.4
NOR Manufacture of other transport equipment,108.7
NOR Manufacture of furniture; other manufacturing,27.2
NOR Repair and installation of machinery and equipment,47.4
"NOR Electricity, gas, steam and air conditioning supply",704.1
"NOR Water collection, treatment and supply",15.3
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",92.0
NOR Construction,748.2
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,117.0
"NOR Wholesale trade, except of motor vehicles and motorcycles",345.1
"NOR Retail trade, except of motor vehicles and motorcycles",440.0
NOR Land transport and transport via pipelines,1952.3
NOR Water transport,27229.9
NOR Air transport,316.5
NOR Warehousing and support activities for transportation,438.2
NOR Postal and courier activities,62.9
NOR Accommodation and food service activities,158.7
NOR Publishing activities,12.0
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",31.1
NOR Telecommunications,69.0
"NOR Computer programming, consultancy and related activities; information service activities",67.5
"NOR Financial service activities, except insurance and pension funding",54.1
"NOR Insurance, reinsurance and pension funding, except compulsory social security",18.1
