,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1675.2
GBR Manufacture of other transport equipment,1066.8
GBR Manufacture of furniture; other manufacturing,2068.0
GBR Repair and installation of machinery and equipment,310.5
"GBR Electricity, gas, steam and air conditioning supply",177443.5
"GBR Water collection, treatment and supply",984.4
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2064.4
GBR Construction,11792.9
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2124.3
"GBR Wholesale trade, except of motor vehicles and motorcycles",5682.6
"GBR Retail trade, except of motor vehicles and motorcycles",4154.8
GBR Land transport and transport via pipelines,23953.3
GBR Water transport,29373.8
GBR Air transport,39155.4
GBR Warehousing and support activities for transportation,1129.0
GBR Postal and courier activities,1357.6
GBR Accommodation and food service activities,3212.0
GBR Publishing activities,314.3
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",175.3
GBR Telecommunications,449.3
"GBR Computer programming, consultancy and related activities; information service activities",414.6
"GBR Financial service activities, except insurance and pension funding",11.9
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.6
GBR Activities auxiliary to financial services and insurance activities,6.3
GBR Real estate activities,719.0
GBR Legal and accounting activities; activities of head offices; management consultancy activities,1026.7
GBR Architectural and engineering activities; technical testing and analysis,510.5
GBR Scientific research and development,290.0
GBR Advertising and market research,136.2
"GBR Other professional, scientific and technical activities; veterinary activities",270.6
GBR Administrative and support service activities,2670.6
GBR Public administration and defence; compulsory social security,8801.2
GBR Education,3240.4
GBR Human health and social work activities,4413.9
GBR Other service activities,2695.8
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,104.2
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1706.0
HUN Forestry and logging,84.9
HUN Fishing and aquaculture,4.5
HUN Mining and quarrying,545.4
"HUN Manufacture of food products, beverages and tobacco products",1024.7
"HUN Manufacture of textiles, wearing apparel and leather products",72.1
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",57.5
HUN Manufacture of paper and paper products,86.5
HUN Printing and reproduction of recorded media,113.4
HUN Manufacture of coke and refined petroleum products ,1552.0
HUN Manufacture of chemicals and chemical products ,1811.4
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,74.5
HUN Manufacture of rubber and plastic products,61.8
HUN Manufacture of other non-metallic mineral products,3283.3
HUN Manufacture of basic metals,1935.1
"HUN Manufacture of fabricated metal products, except machinery and equipment",248.8
"HUN Manufacture of computer, electronic and optical products",160.6
HUN Manufacture of electrical equipment,135.4
HUN Manufacture of machinery and equipment n.e.c.,76.0
"HUN Manufacture of motor vehicles, trailers and semi-trailers",174.9
HUN Manufacture of other transport equipment,8.7
HUN Manufacture of furniture; other manufacturing,36.2
HUN Repair and installation of machinery and equipment,37.0
"HUN Electricity, gas, steam and air conditioning supply",20619.7
"HUN Water collection, treatment and supply",60.0
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",206.1
HUN Construction,615.8
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,239.1
"HUN Wholesale trade, except of motor vehicles and motorcycles",656.0
"HUN Retail trade, except of motor vehicles and motorcycles",527.8
HUN Land transport and transport via pipelines,2464.9
HUN Water transport,27.6
HUN Air transport,400.9
HUN Warehousing and support activities for transportation,1434.1
HUN Postal and courier activities,67.1
HUN Accommodation and food service activities,202.9
HUN Publishing activities,54.0
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",65.5
HUN Telecommunications,308.0
"HUN Computer programming, consultancy and related activities; information service activities",141.2
"HUN Financial service activities, except insurance and pension funding",302.6
"HUN Insurance, reinsurance and pension funding, except compulsory social security",71.7
HUN Activities auxiliary to financial services and insurance activities,45.0
HUN Real estate activities,725.1
HUN Legal and accounting activities; activities of head offices; management consultancy activities,197.4
HUN Architectural and engineering activities; technical testing and analysis,117.0
HUN Scientific research and development,65.2
HUN Advertising and market research,36.0
"HUN Other professional, scientific and technical activities; veterinary activities",67.7
HUN Administrative and support service activities,396.8
HUN Public administration and defence; compulsory social security,971.3
HUN Education,540.4
HUN Human health and social work activities,439.6
HUN Other service activities,272.9
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.7
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",14667.4
IDN Forestry and logging,3847.8
IDN Fishing and aquaculture,1472.9
IDN Mining and quarrying,40281.8
"IDN Manufacture of food products, beverages and tobacco products",5481.5
"IDN Manufacture of textiles, wearing apparel and leather products",11502.9
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1658.5
IDN Manufacture of paper and paper products,5301.0
IDN Printing and reproduction of recorded media,83.9
IDN Manufacture of coke and refined petroleum products ,9665.6
IDN Manufacture of chemicals and chemical products ,16563.8
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,69.3
IDN Manufacture of rubber and plastic products,2580.0
IDN Manufacture of other non-metallic mineral products,38386.1
IDN Manufacture of basic metals,9369.2
"IDN Manufacture of fabricated metal products, except machinery and equipment",2451.3
"IDN Manufacture of computer, electronic and optical products",1283.1
IDN Manufacture of electrical equipment,812.0
IDN Manufacture of machinery and equipment n.e.c.,296.7
"IDN Manufacture of motor vehicles, trailers and semi-trailers",961.6
IDN Manufacture of other transport equipment,163.8
IDN Manufacture of furniture; other manufacturing,1018.0
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",93984.9
"IDN Water collection, treatment and supply",32.4
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,9481.6
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1248.6
"IDN Wholesale trade, except of motor vehicles and motorcycles",5939.4
"IDN Retail trade, except of motor vehicles and motorcycles",3497.8
IDN Land transport and transport via pipelines,12651.2
IDN Water transport,19944.1
IDN Air transport,1675.2
IDN Warehousing and support activities for transportation,871.2
IDN Postal and courier activities,8.5
IDN Accommodation and food service activities,2137.3
IDN Publishing activities,11.5
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",52.9
IDN Telecommunications,261.2
"IDN Computer programming, consultancy and related activities; information service activities",31.1
"IDN Financial service activities, except insurance and pension funding",320.9
"IDN Insurance, reinsurance and pension funding, except compulsory social security",70.8
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,882.9
IDN Legal and accounting activities; activities of head offices; management consultancy activities,419.3
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,479.2
IDN Public administration and defence; compulsory social security,2205.4
IDN Education,2170.4
IDN Human health and social work activities,717.4
IDN Other service activities,3055.5
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",47245.2
IND Forestry and logging,4405.3
IND Fishing and aquaculture,1247.6
IND Mining and quarrying,62569.5
"IND Manufacture of food products, beverages and tobacco products",2733.8
"IND Manufacture of textiles, wearing apparel and leather products",7501.6
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1183.3
IND Manufacture of paper and paper products,6838.4
IND Printing and reproduction of recorded media,223.4
IND Manufacture of coke and refined petroleum products ,36187.1
IND Manufacture of chemicals and chemical products ,54699.8
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,82.4
IND Manufacture of rubber and plastic products,696.2
IND Manufacture of other non-metallic mineral products,109395.5
IND Manufacture of basic metals,66658.0
"IND Manufacture of fabricated metal products, except machinery and equipment",6976.4
"IND Manufacture of computer, electronic and optical products",187.2
IND Manufacture of electrical equipment,853.7
IND Manufacture of machinery and equipment n.e.c.,988.2
"IND Manufacture of motor vehicles, trailers and semi-trailers",832.1
IND Manufacture of other transport equipment,287.5
IND Manufacture of furniture; other manufacturing,879.5
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",520680.2
"IND Water collection, treatment and supply",2378.3
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",231.1
IND Construction,14076.4
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,587.8
"IND Wholesale trade, except of motor vehicles and motorcycles",3931.2
"IND Retail trade, except of motor vehicles and motorcycles",6965.5
IND Land transport and transport via pipelines,42564.2
IND Water transport,10536.6
IND Air transport,2344.8
IND Warehousing and support activities for transportation,2154.7
IND Postal and courier activities,0.0
IND Accommodation and food service activities,19083.5
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1261.7
"IND Computer programming, consultancy and related activities; information service activities",294.1
"IND Financial service activities, except insurance and pension funding",974.0
"IND Insurance, reinsurance and pension funding, except compulsory social security",556.8
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,1319.0
IND Legal and accounting activities; activities of head offices; management consultancy activities,225.0
IND Architectural and engineering activities; technical testing and analysis,1596.5
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,7.8
IND Public administration and defence; compulsory social security,1294.8
IND Education,1380.6
IND Human health and social work activities,776.4
IND Other service activities,2536.6
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1173.3
IRL Forestry and logging,0.4
IRL Fishing and aquaculture,269.3
IRL Mining and quarrying,373.7
"IRL Manufacture of food products, beverages and tobacco products",1224.2
"IRL Manufacture of textiles, wearing apparel and leather products",21.0
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",58.2
IRL Manufacture of paper and paper products,39.1
IRL Printing and reproduction of recorded media,39.8
IRL Manufacture of coke and refined petroleum products ,336.5
IRL Manufacture of chemicals and chemical products ,370.6
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,269.3
IRL Manufacture of rubber and plastic products,59.7
IRL Manufacture of other non-metallic mineral products,4456.7
IRL Manufacture of basic metals,1141.0
"IRL Manufacture of fabricated metal products, except machinery and equipment",332.6
"IRL Manufacture of computer, electronic and optical products",126.7
IRL Manufacture of electrical equipment,49.4
IRL Manufacture of machinery and equipment n.e.c.,72.3
"IRL Manufacture of motor vehicles, trailers and semi-trailers",9.3
IRL Manufacture of other transport equipment,12.7
IRL Manufacture of furniture; other manufacturing,143.2
IRL Repair and installation of machinery and equipment,3.9
"IRL Electricity, gas, steam and air conditioning supply",14736.9
"IRL Water collection, treatment and supply",27.9
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",39.7
IRL Construction,651.8
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,175.9
"IRL Wholesale trade, except of motor vehicles and motorcycles",684.2
"IRL Retail trade, except of motor vehicles and motorcycles",679.9
IRL Land transport and transport via pipelines,3000.6
IRL Water transport,118.5
IRL Air transport,71.1
IRL Warehousing and support activities for transportation,71.2
IRL Postal and courier activities,35.4
IRL Accommodation and food service activities,458.3
IRL Publishing activities,15.2
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",20.6
IRL Telecommunications,62.8
"IRL Computer programming, consultancy and related activities; information service activities",25.0
"IRL Financial service activities, except insurance and pension funding",59.4
"IRL Insurance, reinsurance and pension funding, except compulsory social security",45.8
IRL Activities auxiliary to financial services and insurance activities,14.2
IRL Real estate activities,28.5
IRL Legal and accounting activities; activities of head offices; management consultancy activities,58.4
IRL Architectural and engineering activities; technical testing and analysis,39.4
IRL Scientific research and development,3.4
IRL Advertising and market research,6.9
"IRL Other professional, scientific and technical activities; veterinary activities",7.8
IRL Administrative and support service activities,84.0
IRL Public administration and defence; compulsory social security,461.4
IRL Education,201.1
IRL Human health and social work activities,98.7
IRL Other service activities,81.9
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",8401.9
ITA Forestry and logging,31.2
ITA Fishing and aquaculture,792.5
ITA Mining and quarrying,1607.6
"ITA Manufacture of food products, beverages and tobacco products",8150.9
"ITA Manufacture of textiles, wearing apparel and leather products",4535.0
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1298.5
ITA Manufacture of paper and paper products,5040.2
ITA Printing and reproduction of recorded media,381.3
ITA Manufacture of coke and refined petroleum products ,23329.2
ITA Manufacture of chemicals and chemical products ,14604.6
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1360.3
ITA Manufacture of rubber and plastic products,3012.6
ITA Manufacture of other non-metallic mineral products,49205.2
ITA Manufacture of basic metals,24884.2
"ITA Manufacture of fabricated metal products, except machinery and equipment",649.9
"ITA Manufacture of computer, electronic and optical products",286.0
ITA Manufacture of electrical equipment,683.2
ITA Manufacture of machinery and equipment n.e.c.,1990.7
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1775.7
ITA Manufacture of other transport equipment,487.3
ITA Manufacture of furniture; other manufacturing,2232.9
ITA Repair and installation of machinery and equipment,522.7
"ITA Electricity, gas, steam and air conditioning supply",141517.5
"ITA Water collection, treatment and supply",1993.1
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6571.4
ITA Construction,4567.4
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,729.9
"ITA Wholesale trade, except of motor vehicles and motorcycles",6890.7
"ITA Retail trade, except of motor vehicles and motorcycles",1764.3
ITA Land transport and transport via pipelines,23293.4
ITA Water transport,16794.2
ITA Air transport,8962.1
ITA Warehousing and support activities for transportation,2879.2
ITA Postal and courier activities,50.4
ITA Accommodation and food service activities,1731.1
ITA Publishing activities,21.8
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",26.0
ITA Telecommunications,25.6
"ITA Computer programming, consultancy and related activities; information service activities",222.4
"ITA Financial service activities, except insurance and pension funding",357.2
"ITA Insurance, reinsurance and pension funding, except compulsory social security",5.5
ITA Activities auxiliary to financial services and insurance activities,77.4
ITA Real estate activities,225.7
ITA Legal and accounting activities; activities of head offices; management consultancy activities,531.0
ITA Architectural and engineering activities; technical testing and analysis,146.4
ITA Scientific research and development,146.0
ITA Advertising and market research,82.3
"ITA Other professional, scientific and technical activities; veterinary activities",35.8
ITA Administrative and support service activities,2785.3
ITA Public administration and defence; compulsory social security,2267.6
ITA Education,35.0
ITA Human health and social work activities,1157.4
ITA Other service activities,1123.3
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",13280.5
JPN Forestry and logging,1730.8
JPN Fishing and aquaculture,6249.2
JPN Mining and quarrying,26570.7
"JPN Manufacture of food products, beverages and tobacco products",13029.2
"JPN Manufacture of textiles, wearing apparel and leather products",3444.5
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1319.8
JPN Manufacture of paper and paper products,14126.1
JPN Printing and reproduction of recorded media,2823.4
JPN Manufacture of coke and refined petroleum products ,37840.1
JPN Manufacture of chemicals and chemical products ,52431.9
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,257.6
JPN Manufacture of rubber and plastic products,3669.5
JPN Manufacture of other non-metallic mineral products,69151.9
JPN Manufacture of basic metals,198262.9
"JPN Manufacture of fabricated metal products, except machinery and equipment",4324.7
"JPN Manufacture of computer, electronic and optical products",4664.5
JPN Manufacture of electrical equipment,2191.3
JPN Manufacture of machinery and equipment n.e.c.,2856.5
"JPN Manufacture of motor vehicles, trailers and semi-trailers",3292.0
JPN Manufacture of other transport equipment,948.6
JPN Manufacture of furniture; other manufacturing,3454.2
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",370246.9
"JPN Water collection, treatment and supply",417.4
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3056.6
JPN Construction,14117.0
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1736.2
"JPN Wholesale trade, except of motor vehicles and motorcycles",21781.7
"JPN Retail trade, except of motor vehicles and motorcycles",19670.5
JPN Land transport and transport via pipelines,49677.8
JPN Water transport,81546.3
JPN Air transport,23961.7
JPN Warehousing and support activities for transportation,1912.7
JPN Postal and courier activities,828.9
JPN Accommodation and food service activities,11160.8
JPN Publishing activities,249.0
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",648.6
JPN Telecommunications,2593.9
"JPN Computer programming, consultancy and related activities; information service activities",3276.0
"JPN Financial service activities, except insurance and pension funding",2511.1
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1516.8
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2734.7
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,2097.3
JPN Advertising and market research,1134.7
"JPN Other professional, scientific and technical activities; veterinary activities",7435.2
JPN Administrative and support service activities,1097.7
JPN Public administration and defence; compulsory social security,21365.6
JPN Education,6328.6
JPN Human health and social work activities,14102.2
JPN Other service activities,14113.5
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",8664.0
KOR Forestry and logging,160.9
KOR Fishing and aquaculture,3579.9
KOR Mining and quarrying,7192.6
"KOR Manufacture of food products, beverages and tobacco products",3697.7
"KOR Manufacture of textiles, wearing apparel and leather products",6378.2
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",346.1
KOR Manufacture of paper and paper products,4016.4
KOR Printing and reproduction of recorded media,883.3
KOR Manufacture of coke and refined petroleum products ,17762.5
KOR Manufacture of chemicals and chemical products ,24999.0
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,184.3
KOR Manufacture of rubber and plastic products,706.3
KOR Manufacture of other non-metallic mineral products,50215.4
KOR Manufacture of basic metals,71498.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",1676.8
"KOR Manufacture of computer, electronic and optical products",2480.8
KOR Manufacture of electrical equipment,1034.4
KOR Manufacture of machinery and equipment n.e.c.,1602.4
"KOR Manufacture of motor vehicles, trailers and semi-trailers",2946.6
KOR Manufacture of other transport equipment,1444.1
KOR Manufacture of furniture; other manufacturing,543.8
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",177698.0
"KOR Water collection, treatment and supply",996.4
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2918.5
KOR Construction,6061.7
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,833.8
"KOR Wholesale trade, except of motor vehicles and motorcycles",5705.9
"KOR Retail trade, except of motor vehicles and motorcycles",7955.3
KOR Land transport and transport via pipelines,24555.1
KOR Water transport,24202.9
KOR Air transport,12394.8
KOR Warehousing and support activities for transportation,5040.0
KOR Postal and courier activities,134.8
KOR Accommodation and food service activities,5028.7
KOR Publishing activities,254.7
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",385.1
KOR Telecommunications,696.3
"KOR Computer programming, consultancy and related activities; information service activities",711.2
"KOR Financial service activities, except insurance and pension funding",1261.1
"KOR Insurance, reinsurance and pension funding, except compulsory social security",658.8
KOR Activities auxiliary to financial services and insurance activities,361.8
KOR Real estate activities,2339.1
KOR Legal and accounting activities; activities of head offices; management consultancy activities,467.1
KOR Architectural and engineering activities; technical testing and analysis,563.2
KOR Scientific research and development,1020.7
KOR Advertising and market research,57.5
"KOR Other professional, scientific and technical activities; veterinary activities",863.8
KOR Administrative and support service activities,1699.7
KOR Public administration and defence; compulsory social security,5041.6
KOR Education,7836.9
KOR Human health and social work activities,2639.7
KOR Other service activities,5887.9
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",16617.9
MEX Forestry and logging,253.0
MEX Fishing and aquaculture,217.3
MEX Mining and quarrying,28950.0
"MEX Manufacture of food products, beverages and tobacco products",5221.6
"MEX Manufacture of textiles, wearing apparel and leather products",3076.0
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",723.4
MEX Manufacture of paper and paper products,1921.3
MEX Printing and reproduction of recorded media,408.0
MEX Manufacture of coke and refined petroleum products ,26807.0
MEX Manufacture of chemicals and chemical products ,13207.3
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,145.7
MEX Manufacture of rubber and plastic products,2054.3
MEX Manufacture of other non-metallic mineral products,29589.3
MEX Manufacture of basic metals,23669.1
"MEX Manufacture of fabricated metal products, except machinery and equipment",1553.5
"MEX Manufacture of computer, electronic and optical products",1147.5
MEX Manufacture of electrical equipment,891.1
MEX Manufacture of machinery and equipment n.e.c.,487.5
"MEX Manufacture of motor vehicles, trailers and semi-trailers",843.8
MEX Manufacture of other transport equipment,55.7
MEX Manufacture of furniture; other manufacturing,1607.1
MEX Repair and installation of machinery and equipment,239.3
"MEX Electricity, gas, steam and air conditioning supply",125146.0
"MEX Water collection, treatment and supply",244.4
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",105.3
MEX Construction,11648.2
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,602.0
"MEX Wholesale trade, except of motor vehicles and motorcycles",4522.2
"MEX Retail trade, except of motor vehicles and motorcycles",4022.7
MEX Land transport and transport via pipelines,14932.0
MEX Water transport,3627.3
MEX Air transport,13432.4
MEX Warehousing and support activities for transportation,1588.4
MEX Postal and courier activities,209.1
MEX Accommodation and food service activities,2804.9
MEX Publishing activities,23.2
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.0
MEX Telecommunications,469.8
"MEX Computer programming, consultancy and related activities; information service activities",23.6
"MEX Financial service activities, except insurance and pension funding",371.2
"MEX Insurance, reinsurance and pension funding, except compulsory social security",53.4
MEX Activities auxiliary to financial services and insurance activities,43.2
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,258.3
MEX Architectural and engineering activities; technical testing and analysis,118.1
MEX Scientific research and development,199.1
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",20.3
MEX Administrative and support service activities,1893.5
MEX Public administration and defence; compulsory social security,4384.8
MEX Education,3353.2
MEX Human health and social work activities,1692.1
MEX Other service activities,1273.3
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8397.2
NLD Forestry and logging,91.6
NLD Fishing and aquaculture,942.5
NLD Mining and quarrying,2411.8
"NLD Manufacture of food products, beverages and tobacco products",4556.3
"NLD Manufacture of textiles, wearing apparel and leather products",290.3
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",73.2
NLD Manufacture of paper and paper products,1261.7
NLD Printing and reproduction of recorded media,234.2
NLD Manufacture of coke and refined petroleum products ,12271.5
NLD Manufacture of chemicals and chemical products ,16201.1
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,304.2
NLD Manufacture of rubber and plastic products,258.2
NLD Manufacture of other non-metallic mineral products,2326.2
NLD Manufacture of basic metals,7293.3
"NLD Manufacture of fabricated metal products, except machinery and equipment",491.8
"NLD Manufacture of computer, electronic and optical products",21.8
NLD Manufacture of electrical equipment,313.4
NLD Manufacture of machinery and equipment n.e.c.,272.4
"NLD Manufacture of motor vehicles, trailers and semi-trailers",115.9
NLD Manufacture of other transport equipment,78.3
NLD Manufacture of furniture; other manufacturing,379.4
NLD Repair and installation of machinery and equipment,189.6
"NLD Electricity, gas, steam and air conditioning supply",54753.3
"NLD Water collection, treatment and supply",18.4
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2357.7
NLD Construction,3272.3
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,613.1
"NLD Wholesale trade, except of motor vehicles and motorcycles",2607.0
"NLD Retail trade, except of motor vehicles and motorcycles",1568.9
NLD Land transport and transport via pipelines,5903.6
NLD Water transport,8125.3
NLD Air transport,10741.2
NLD Warehousing and support activities for transportation,850.4
NLD Postal and courier activities,127.4
NLD Accommodation and food service activities,941.7
NLD Publishing activities,30.8
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",22.9
NLD Telecommunications,169.4
"NLD Computer programming, consultancy and related activities; information service activities",79.2
"NLD Financial service activities, except insurance and pension funding",376.2
"NLD Insurance, reinsurance and pension funding, except compulsory social security",180.7
NLD Activities auxiliary to financial services and insurance activities,122.9
NLD Real estate activities,655.0
NLD Legal and accounting activities; activities of head offices; management consultancy activities,443.6
NLD Architectural and engineering activities; technical testing and analysis,150.3
NLD Scientific research and development,91.6
NLD Advertising and market research,123.4
"NLD Other professional, scientific and technical activities; veterinary activities",103.1
NLD Administrative and support service activities,2009.9
NLD Public administration and defence; compulsory social security,1771.4
NLD Education,791.6
NLD Human health and social work activities,1425.9
NLD Other service activities,1201.1
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",92.3
NOR Forestry and logging,7.6
NOR Fishing and aquaculture,1435.9
NOR Mining and quarrying,9499.2
"NOR Manufacture of food products, beverages and tobacco products",75.7
"NOR Manufacture of textiles, wearing apparel and leather products",9.1
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",85.6
NOR Manufacture of paper and paper products,12.1
NOR Printing and reproduction of recorded media,13.6
NOR Manufacture of coke and refined petroleum products ,1972.1
NOR Manufacture of chemicals and chemical products ,3455.4
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.5
NOR Manufacture of rubber and plastic products,7.6
NOR Manufacture of other non-metallic mineral products,1516.2
NOR Manufacture of basic metals,6287.0
"NOR Manufacture of fabricated metal products, except machinery and equipment",28.8
"NOR Manufacture of computer, electronic and optical products",15.1
NOR Manufacture of electrical equipment,12.1
NOR Manufacture of machinery and equipment n.e.c.,25.7
"NOR Manufacture of motor vehicles, trailers and semi-trailers",7.6
NOR Manufacture of other transport equipment,40.9
NOR Manufacture of furniture; other manufacturing,19.7
NOR Repair and installation of machinery and equipment,16.6
"NOR Electricity, gas, steam and air conditioning supply",662.4
"NOR Water collection, treatment and supply",3.0
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",28.5
NOR Construction,610.8
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,66.6
"NOR Wholesale trade, except of motor vehicles and motorcycles",158.9
"NOR Retail trade, except of motor vehicles and motorcycles",293.6
NOR Land transport and transport via pipelines,2040.2
NOR Water transport,26892.6
NOR Air transport,634.0
NOR Warehousing and support activities for transportation,249.5
NOR Postal and courier activities,36.3
NOR Accommodation and food service activities,107.4
NOR Publishing activities,0.0
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
NOR Telecommunications,45.9
"NOR Computer programming, consultancy and related activities; information service activities",45.4
"NOR Financial service activities, except insurance and pension funding",49.9
"NOR Insurance, reinsurance and pension funding, except compulsory social security",15.1
