,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1462.3
GBR Manufacture of other transport equipment,696.7
GBR Manufacture of furniture; other manufacturing,1251.4
GBR Repair and installation of machinery and equipment,287.6
"GBR Electricity, gas, steam and air conditioning supply",160840.9
"GBR Water collection, treatment and supply",760.4
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1714.0
GBR Construction,11209.9
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,1952.1
"GBR Wholesale trade, except of motor vehicles and motorcycles",5871.1
"GBR Retail trade, except of motor vehicles and motorcycles",3993.1
GBR Land transport and transport via pipelines,20599.3
GBR Water transport,15666.4
GBR Air transport,40482.2
GBR Warehousing and support activities for transportation,1194.1
GBR Postal and courier activities,1689.0
GBR Accommodation and food service activities,2945.8
GBR Publishing activities,210.6
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",188.3
GBR Telecommunications,404.3
"GBR Computer programming, consultancy and related activities; information service activities",485.3
"GBR Financial service activities, except insurance and pension funding",7.8
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.0
GBR Activities auxiliary to financial services and insurance activities,3.7
GBR Real estate activities,663.8
GBR Legal and accounting activities; activities of head offices; management consultancy activities,786.4
GBR Architectural and engineering activities; technical testing and analysis,482.0
GBR Scientific research and development,242.6
GBR Advertising and market research,127.7
"GBR Other professional, scientific and technical activities; veterinary activities",299.0
GBR Administrative and support service activities,2657.8
GBR Public administration and defence; compulsory social security,6228.2
GBR Education,2842.9
GBR Human health and social work activities,4418.9
GBR Other service activities,2513.1
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,92.2
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1512.1
HUN Forestry and logging,77.9
HUN Fishing and aquaculture,3.6
HUN Mining and quarrying,467.9
"HUN Manufacture of food products, beverages and tobacco products",630.9
"HUN Manufacture of textiles, wearing apparel and leather products",35.3
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",58.3
HUN Manufacture of paper and paper products,100.2
HUN Printing and reproduction of recorded media,86.7
HUN Manufacture of coke and refined petroleum products ,1766.3
HUN Manufacture of chemicals and chemical products ,2226.4
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,131.0
HUN Manufacture of rubber and plastic products,104.9
HUN Manufacture of other non-metallic mineral products,1732.2
HUN Manufacture of basic metals,1446.9
"HUN Manufacture of fabricated metal products, except machinery and equipment",198.3
"HUN Manufacture of computer, electronic and optical products",100.3
HUN Manufacture of electrical equipment,59.7
HUN Manufacture of machinery and equipment n.e.c.,150.3
"HUN Manufacture of motor vehicles, trailers and semi-trailers",188.7
HUN Manufacture of other transport equipment,7.0
HUN Manufacture of furniture; other manufacturing,47.7
HUN Repair and installation of machinery and equipment,29.9
"HUN Electricity, gas, steam and air conditioning supply",15113.8
"HUN Water collection, treatment and supply",56.8
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",208.0
HUN Construction,654.6
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,395.3
"HUN Wholesale trade, except of motor vehicles and motorcycles",722.7
"HUN Retail trade, except of motor vehicles and motorcycles",458.2
HUN Land transport and transport via pipelines,2147.5
HUN Water transport,19.1
HUN Air transport,138.2
HUN Warehousing and support activities for transportation,1531.5
HUN Postal and courier activities,37.5
HUN Accommodation and food service activities,114.9
HUN Publishing activities,40.9
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",61.9
HUN Telecommunications,143.1
"HUN Computer programming, consultancy and related activities; information service activities",167.0
"HUN Financial service activities, except insurance and pension funding",210.3
"HUN Insurance, reinsurance and pension funding, except compulsory social security",30.0
HUN Activities auxiliary to financial services and insurance activities,38.6
HUN Real estate activities,483.4
HUN Legal and accounting activities; activities of head offices; management consultancy activities,156.7
HUN Architectural and engineering activities; technical testing and analysis,78.4
HUN Scientific research and development,51.3
HUN Advertising and market research,26.2
"HUN Other professional, scientific and technical activities; veterinary activities",44.8
HUN Administrative and support service activities,442.6
HUN Public administration and defence; compulsory social security,684.0
HUN Education,258.6
HUN Human health and social work activities,251.9
HUN Other service activities,173.3
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.8
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",15728.2
IDN Forestry and logging,2713.2
IDN Fishing and aquaculture,2029.9
IDN Mining and quarrying,48153.0
"IDN Manufacture of food products, beverages and tobacco products",5453.6
"IDN Manufacture of textiles, wearing apparel and leather products",7264.5
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1521.0
IDN Manufacture of paper and paper products,7635.8
IDN Printing and reproduction of recorded media,113.7
IDN Manufacture of coke and refined petroleum products ,9228.2
IDN Manufacture of chemicals and chemical products ,20671.8
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,41.9
IDN Manufacture of rubber and plastic products,2533.8
IDN Manufacture of other non-metallic mineral products,40547.2
IDN Manufacture of basic metals,4911.4
"IDN Manufacture of fabricated metal products, except machinery and equipment",2913.8
"IDN Manufacture of computer, electronic and optical products",1750.2
IDN Manufacture of electrical equipment,1932.4
IDN Manufacture of machinery and equipment n.e.c.,552.5
"IDN Manufacture of motor vehicles, trailers and semi-trailers",1340.9
IDN Manufacture of other transport equipment,89.0
IDN Manufacture of furniture; other manufacturing,1571.1
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",119310.0
"IDN Water collection, treatment and supply",10.7
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",49.5
IDN Construction,11073.5
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1785.2
"IDN Wholesale trade, except of motor vehicles and motorcycles",5702.7
"IDN Retail trade, except of motor vehicles and motorcycles",3339.5
IDN Land transport and transport via pipelines,11101.2
IDN Water transport,20607.9
IDN Air transport,36401.6
IDN Warehousing and support activities for transportation,1739.1
IDN Postal and courier activities,16.5
IDN Accommodation and food service activities,2593.4
IDN Publishing activities,15.9
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",18.9
IDN Telecommunications,249.6
"IDN Computer programming, consultancy and related activities; information service activities",77.2
"IDN Financial service activities, except insurance and pension funding",407.6
"IDN Insurance, reinsurance and pension funding, except compulsory social security",100.5
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,321.9
IDN Legal and accounting activities; activities of head offices; management consultancy activities,207.5
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,427.8
IDN Public administration and defence; compulsory social security,1964.1
IDN Education,3594.9
IDN Human health and social work activities,1306.7
IDN Other service activities,10984.8
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",69038.6
IND Forestry and logging,5465.2
IND Fishing and aquaculture,2241.5
IND Mining and quarrying,142869.5
"IND Manufacture of food products, beverages and tobacco products",12770.0
"IND Manufacture of textiles, wearing apparel and leather products",11769.1
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",13685.6
IND Manufacture of paper and paper products,7839.2
IND Printing and reproduction of recorded media,544.9
IND Manufacture of coke and refined petroleum products ,41080.1
IND Manufacture of chemicals and chemical products ,61935.7
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,103.1
IND Manufacture of rubber and plastic products,3726.7
IND Manufacture of other non-metallic mineral products,201622.4
IND Manufacture of basic metals,170030.3
"IND Manufacture of fabricated metal products, except machinery and equipment",48228.3
"IND Manufacture of computer, electronic and optical products",873.4
IND Manufacture of electrical equipment,2033.4
IND Manufacture of machinery and equipment n.e.c.,6108.0
"IND Manufacture of motor vehicles, trailers and semi-trailers",4648.7
IND Manufacture of other transport equipment,1976.4
IND Manufacture of furniture; other manufacturing,3996.1
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",818042.8
"IND Water collection, treatment and supply",4055.3
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1970.4
IND Construction,14088.5
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,887.2
"IND Wholesale trade, except of motor vehicles and motorcycles",6892.9
"IND Retail trade, except of motor vehicles and motorcycles",11255.6
IND Land transport and transport via pipelines,71241.9
IND Water transport,11103.8
IND Air transport,736.0
IND Warehousing and support activities for transportation,3169.8
IND Postal and courier activities,0.0
IND Accommodation and food service activities,36862.3
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1255.6
"IND Computer programming, consultancy and related activities; information service activities",1065.8
"IND Financial service activities, except insurance and pension funding",1421.0
"IND Insurance, reinsurance and pension funding, except compulsory social security",692.1
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,3827.9
IND Legal and accounting activities; activities of head offices; management consultancy activities,529.8
IND Architectural and engineering activities; technical testing and analysis,4392.5
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,28.3
IND Public administration and defence; compulsory social security,2301.7
IND Education,3081.5
IND Human health and social work activities,1327.7
IND Other service activities,4065.7
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",951.4
IRL Forestry and logging,0.2
IRL Fishing and aquaculture,120.1
IRL Mining and quarrying,234.0
"IRL Manufacture of food products, beverages and tobacco products",930.5
"IRL Manufacture of textiles, wearing apparel and leather products",5.1
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",37.4
IRL Manufacture of paper and paper products,7.9
IRL Printing and reproduction of recorded media,8.2
IRL Manufacture of coke and refined petroleum products ,313.3
IRL Manufacture of chemicals and chemical products ,106.7
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,254.3
IRL Manufacture of rubber and plastic products,60.2
IRL Manufacture of other non-metallic mineral products,2431.4
IRL Manufacture of basic metals,1328.1
"IRL Manufacture of fabricated metal products, except machinery and equipment",167.8
"IRL Manufacture of computer, electronic and optical products",86.6
IRL Manufacture of electrical equipment,13.9
IRL Manufacture of machinery and equipment n.e.c.,48.8
"IRL Manufacture of motor vehicles, trailers and semi-trailers",5.4
IRL Manufacture of other transport equipment,5.1
IRL Manufacture of furniture; other manufacturing,94.3
IRL Repair and installation of machinery and equipment,11.2
"IRL Electricity, gas, steam and air conditioning supply",12135.7
"IRL Water collection, treatment and supply",45.6
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",184.5
IRL Construction,494.3
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,99.2
"IRL Wholesale trade, except of motor vehicles and motorcycles",528.1
"IRL Retail trade, except of motor vehicles and motorcycles",648.7
IRL Land transport and transport via pipelines,2373.6
IRL Water transport,134.0
IRL Air transport,8414.8
IRL Warehousing and support activities for transportation,112.6
IRL Postal and courier activities,29.6
IRL Accommodation and food service activities,183.0
IRL Publishing activities,43.9
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",18.7
IRL Telecommunications,113.7
"IRL Computer programming, consultancy and related activities; information service activities",43.2
"IRL Financial service activities, except insurance and pension funding",74.8
"IRL Insurance, reinsurance and pension funding, except compulsory social security",33.8
IRL Activities auxiliary to financial services and insurance activities,3.3
IRL Real estate activities,12.7
IRL Legal and accounting activities; activities of head offices; management consultancy activities,38.6
IRL Architectural and engineering activities; technical testing and analysis,13.9
IRL Scientific research and development,10.6
IRL Advertising and market research,5.8
"IRL Other professional, scientific and technical activities; veterinary activities",4.4
IRL Administrative and support service activities,84.2
IRL Public administration and defence; compulsory social security,379.7
IRL Education,275.4
IRL Human health and social work activities,161.5
IRL Other service activities,100.1
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",7282.5
ITA Forestry and logging,34.3
ITA Fishing and aquaculture,538.1
ITA Mining and quarrying,2697.3
"ITA Manufacture of food products, beverages and tobacco products",4981.4
"ITA Manufacture of textiles, wearing apparel and leather products",2381.1
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",536.1
ITA Manufacture of paper and paper products,4958.5
ITA Printing and reproduction of recorded media,424.8
ITA Manufacture of coke and refined petroleum products ,21322.0
ITA Manufacture of chemicals and chemical products ,9891.3
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,503.6
ITA Manufacture of rubber and plastic products,1012.8
ITA Manufacture of other non-metallic mineral products,31056.0
ITA Manufacture of basic metals,20838.8
"ITA Manufacture of fabricated metal products, except machinery and equipment",1006.6
"ITA Manufacture of computer, electronic and optical products",267.0
ITA Manufacture of electrical equipment,580.8
ITA Manufacture of machinery and equipment n.e.c.,1269.1
"ITA Manufacture of motor vehicles, trailers and semi-trailers",830.5
ITA Manufacture of other transport equipment,234.7
ITA Manufacture of furniture; other manufacturing,849.2
ITA Repair and installation of machinery and equipment,281.5
"ITA Electricity, gas, steam and air conditioning supply",109093.7
"ITA Water collection, treatment and supply",1350.1
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",5744.6
ITA Construction,5729.3
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,635.4
"ITA Wholesale trade, except of motor vehicles and motorcycles",3400.9
"ITA Retail trade, except of motor vehicles and motorcycles",1526.4
ITA Land transport and transport via pipelines,20826.4
ITA Water transport,15799.5
ITA Air transport,6618.5
ITA Warehousing and support activities for transportation,3265.1
ITA Postal and courier activities,232.0
ITA Accommodation and food service activities,1959.6
ITA Publishing activities,19.8
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",21.9
ITA Telecommunications,17.4
"ITA Computer programming, consultancy and related activities; information service activities",155.0
"ITA Financial service activities, except insurance and pension funding",315.4
"ITA Insurance, reinsurance and pension funding, except compulsory social security",6.1
ITA Activities auxiliary to financial services and insurance activities,62.0
ITA Real estate activities,260.7
ITA Legal and accounting activities; activities of head offices; management consultancy activities,375.2
ITA Architectural and engineering activities; technical testing and analysis,100.5
ITA Scientific research and development,95.4
ITA Advertising and market research,38.2
"ITA Other professional, scientific and technical activities; veterinary activities",30.6
ITA Administrative and support service activities,1534.4
ITA Public administration and defence; compulsory social security,1599.6
ITA Education,31.5
ITA Human health and social work activities,1131.4
ITA Other service activities,888.2
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",3811.4
JPN Forestry and logging,294.6
JPN Fishing and aquaculture,2420.4
JPN Mining and quarrying,23749.9
"JPN Manufacture of food products, beverages and tobacco products",16989.6
"JPN Manufacture of textiles, wearing apparel and leather products",5908.5
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",630.7
JPN Manufacture of paper and paper products,10419.3
JPN Printing and reproduction of recorded media,1655.2
JPN Manufacture of coke and refined petroleum products ,37699.4
JPN Manufacture of chemicals and chemical products ,45739.3
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,213.0
JPN Manufacture of rubber and plastic products,5405.6
JPN Manufacture of other non-metallic mineral products,61093.0
JPN Manufacture of basic metals,171941.1
"JPN Manufacture of fabricated metal products, except machinery and equipment",3812.8
"JPN Manufacture of computer, electronic and optical products",4552.6
JPN Manufacture of electrical equipment,2122.7
JPN Manufacture of machinery and equipment n.e.c.,2662.7
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2275.8
JPN Manufacture of other transport equipment,849.7
JPN Manufacture of furniture; other manufacturing,3905.2
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",487443.0
"JPN Water collection, treatment and supply",207.2
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7033.9
JPN Construction,14607.4
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1134.2
"JPN Wholesale trade, except of motor vehicles and motorcycles",12058.4
"JPN Retail trade, except of motor vehicles and motorcycles",13301.3
JPN Land transport and transport via pipelines,33372.4
JPN Water transport,78975.7
JPN Air transport,11730.2
JPN Warehousing and support activities for transportation,1243.5
JPN Postal and courier activities,691.0
JPN Accommodation and food service activities,8281.9
JPN Publishing activities,132.5
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",445.8
JPN Telecommunications,1485.1
"JPN Computer programming, consultancy and related activities; information service activities",2305.3
"JPN Financial service activities, except insurance and pension funding",2021.0
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1277.7
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2121.8
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1297.6
JPN Advertising and market research,739.9
"JPN Other professional, scientific and technical activities; veterinary activities",7126.0
JPN Administrative and support service activities,785.7
JPN Public administration and defence; compulsory social security,15358.5
JPN Education,10857.6
JPN Human health and social work activities,12702.8
JPN Other service activities,9134.7
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",5817.2
KOR Forestry and logging,338.2
KOR Fishing and aquaculture,2416.7
KOR Mining and quarrying,13567.7
"KOR Manufacture of food products, beverages and tobacco products",2849.1
"KOR Manufacture of textiles, wearing apparel and leather products",2707.6
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",247.3
KOR Manufacture of paper and paper products,2240.9
KOR Printing and reproduction of recorded media,599.1
KOR Manufacture of coke and refined petroleum products ,19313.3
KOR Manufacture of chemicals and chemical products ,26979.8
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,150.7
KOR Manufacture of rubber and plastic products,1180.2
KOR Manufacture of other non-metallic mineral products,38449.2
KOR Manufacture of basic metals,103858.5
"KOR Manufacture of fabricated metal products, except machinery and equipment",1184.8
"KOR Manufacture of computer, electronic and optical products",1890.6
KOR Manufacture of electrical equipment,707.2
KOR Manufacture of machinery and equipment n.e.c.,1098.8
"KOR Manufacture of motor vehicles, trailers and semi-trailers",2443.2
KOR Manufacture of other transport equipment,1646.2
KOR Manufacture of furniture; other manufacturing,966.0
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",270279.0
"KOR Water collection, treatment and supply",1411.3
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6923.9
KOR Construction,5204.4
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,637.8
"KOR Wholesale trade, except of motor vehicles and motorcycles",4223.8
"KOR Retail trade, except of motor vehicles and motorcycles",5477.7
KOR Land transport and transport via pipelines,29098.5
KOR Water transport,20908.0
KOR Air transport,16297.8
KOR Warehousing and support activities for transportation,3716.4
KOR Postal and courier activities,223.9
KOR Accommodation and food service activities,4694.6
KOR Publishing activities,183.1
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",378.4
KOR Telecommunications,274.7
"KOR Computer programming, consultancy and related activities; information service activities",432.6
"KOR Financial service activities, except insurance and pension funding",1187.0
"KOR Insurance, reinsurance and pension funding, except compulsory social security",495.2
KOR Activities auxiliary to financial services and insurance activities,405.9
KOR Real estate activities,2162.5
KOR Legal and accounting activities; activities of head offices; management consultancy activities,1091.4
KOR Architectural and engineering activities; technical testing and analysis,1075.0
KOR Scientific research and development,1144.5
KOR Advertising and market research,84.5
"KOR Other professional, scientific and technical activities; veterinary activities",975.4
KOR Administrative and support service activities,2015.3
KOR Public administration and defence; compulsory social security,4421.4
KOR Education,5552.2
KOR Human health and social work activities,3716.1
KOR Other service activities,4741.9
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",20830.7
MEX Forestry and logging,244.0
MEX Fishing and aquaculture,288.6
MEX Mining and quarrying,29518.2
"MEX Manufacture of food products, beverages and tobacco products",3960.2
"MEX Manufacture of textiles, wearing apparel and leather products",2639.7
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1322.7
MEX Manufacture of paper and paper products,2084.0
MEX Printing and reproduction of recorded media,415.4
MEX Manufacture of coke and refined petroleum products ,28542.3
MEX Manufacture of chemicals and chemical products ,19026.7
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,115.5
MEX Manufacture of rubber and plastic products,2576.2
MEX Manufacture of other non-metallic mineral products,34108.9
MEX Manufacture of basic metals,24709.7
"MEX Manufacture of fabricated metal products, except machinery and equipment",2315.7
"MEX Manufacture of computer, electronic and optical products",998.4
MEX Manufacture of electrical equipment,1109.0
MEX Manufacture of machinery and equipment n.e.c.,1191.7
"MEX Manufacture of motor vehicles, trailers and semi-trailers",1154.3
MEX Manufacture of other transport equipment,92.9
MEX Manufacture of furniture; other manufacturing,2000.8
MEX Repair and installation of machinery and equipment,275.8
"MEX Electricity, gas, steam and air conditioning supply",150270.6
"MEX Water collection, treatment and supply",305.1
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",914.2
MEX Construction,14683.5
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,786.3
"MEX Wholesale trade, except of motor vehicles and motorcycles",6020.1
"MEX Retail trade, except of motor vehicles and motorcycles",5368.1
MEX Land transport and transport via pipelines,15826.6
MEX Water transport,3727.1
MEX Air transport,11856.2
MEX Warehousing and support activities for transportation,2146.0
MEX Postal and courier activities,273.8
MEX Accommodation and food service activities,3067.1
MEX Publishing activities,17.9
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.0
MEX Telecommunications,428.0
"MEX Computer programming, consultancy and related activities; information service activities",25.4
"MEX Financial service activities, except insurance and pension funding",697.8
"MEX Insurance, reinsurance and pension funding, except compulsory social security",62.1
MEX Activities auxiliary to financial services and insurance activities,75.2
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,255.4
MEX Architectural and engineering activities; technical testing and analysis,141.6
MEX Scientific research and development,231.3
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",19.4
MEX Administrative and support service activities,1807.3
MEX Public administration and defence; compulsory social security,5417.7
MEX Education,4086.8
MEX Human health and social work activities,2138.6
MEX Other service activities,1517.6
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",9703.6
NLD Forestry and logging,86.2
NLD Fishing and aquaculture,432.4
NLD Mining and quarrying,2390.3
"NLD Manufacture of food products, beverages and tobacco products",3897.8
"NLD Manufacture of textiles, wearing apparel and leather products",203.9
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",74.0
NLD Manufacture of paper and paper products,849.9
NLD Printing and reproduction of recorded media,107.0
NLD Manufacture of coke and refined petroleum products ,10541.9
NLD Manufacture of chemicals and chemical products ,16992.0
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,215.2
NLD Manufacture of rubber and plastic products,242.7
NLD Manufacture of other non-metallic mineral products,1772.7
NLD Manufacture of basic metals,6476.8
"NLD Manufacture of fabricated metal products, except machinery and equipment",476.3
"NLD Manufacture of computer, electronic and optical products",29.6
NLD Manufacture of electrical equipment,215.3
NLD Manufacture of machinery and equipment n.e.c.,274.2
"NLD Manufacture of motor vehicles, trailers and semi-trailers",107.5
NLD Manufacture of other transport equipment,67.7
NLD Manufacture of furniture; other manufacturing,399.6
NLD Repair and installation of machinery and equipment,212.2
"NLD Electricity, gas, steam and air conditioning supply",44681.6
"NLD Water collection, treatment and supply",19.0
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3102.8
NLD Construction,3054.6
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,488.7
"NLD Wholesale trade, except of motor vehicles and motorcycles",2322.2
"NLD Retail trade, except of motor vehicles and motorcycles",1331.1
NLD Land transport and transport via pipelines,5198.7
NLD Water transport,7169.7
NLD Air transport,11951.3
NLD Warehousing and support activities for transportation,917.8
NLD Postal and courier activities,120.5
NLD Accommodation and food service activities,1054.3
NLD Publishing activities,20.4
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",29.8
NLD Telecommunications,129.1
"NLD Computer programming, consultancy and related activities; information service activities",110.7
"NLD Financial service activities, except insurance and pension funding",236.3
"NLD Insurance, reinsurance and pension funding, except compulsory social security",121.4
NLD Activities auxiliary to financial services and insurance activities,72.8
NLD Real estate activities,366.0
NLD Legal and accounting activities; activities of head offices; management consultancy activities,351.7
NLD Architectural and engineering activities; technical testing and analysis,110.6
NLD Scientific research and development,69.4
NLD Advertising and market research,85.2
"NLD Other professional, scientific and technical activities; veterinary activities",71.1
NLD Administrative and support service activities,2236.4
NLD Public administration and defence; compulsory social security,1321.1
NLD Education,732.0
NLD Human health and social work activities,1777.9
NLD Other service activities,1084.2
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",507.7
NOR Forestry and logging,50.7
NOR Fishing and aquaculture,1610.0
NOR Mining and quarrying,13550.3
"NOR Manufacture of food products, beverages and tobacco products",485.9
"NOR Manufacture of textiles, wearing apparel and leather products",4.1
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",49.2
NOR Manufacture of paper and paper products,197.2
NOR Printing and reproduction of recorded media,5.5
NOR Manufacture of coke and refined petroleum products ,1784.3
NOR Manufacture of chemicals and chemical products ,3022.6
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.9
NOR Manufacture of rubber and plastic products,51.5
NOR Manufacture of other non-metallic mineral products,1869.4
NOR Manufacture of basic metals,3644.8
"NOR Manufacture of fabricated metal products, except machinery and equipment",31.6
"NOR Manufacture of computer, electronic and optical products",1.4
NOR Manufacture of electrical equipment,10.1
NOR Manufacture of machinery and equipment n.e.c.,31.7
"NOR Manufacture of motor vehicles, trailers and semi-trailers",14.2
NOR Manufacture of other transport equipment,33.0
NOR Manufacture of furniture; other manufacturing,10.7
NOR Repair and installation of machinery and equipment,21.7
"NOR Electricity, gas, steam and air conditioning supply",1748.1
"NOR Water collection, treatment and supply",5.4
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",79.5
NOR Construction,814.1
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,69.8
"NOR Wholesale trade, except of motor vehicles and motorcycles",164.0
"NOR Retail trade, except of motor vehicles and motorcycles",280.4
NOR Land transport and transport via pipelines,5273.1
NOR Water transport,10346.8
NOR Air transport,3280.0
NOR Warehousing and support activities for transportation,102.0
NOR Postal and courier activities,21.9
NOR Accommodation and food service activities,81.2
NOR Publishing activities,6.6
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.4
NOR Telecommunications,22.8
"NOR Computer programming, consultancy and related activities; information service activities",17.6
"NOR Financial service activities, except insurance and pension funding",24.9
