,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
CAN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHN Crop and animal production, hunting and related service activities",47.5,2.6,25.7,4.5,312.7,80.8,353270.6,168.0,84.5,51.7,164.0,2.8,716.2,134.3,7.5,96.8,1082.3,352.0,17.0,51.8,5.1,32.7,13.7,9.6,300.8,34.7,52.2,327.7,51.7,4104.5
CHN Forestry and logging,0.0,0.1,0.1,0.0,0.0,2.4,-423.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,27.6,0.1,0.5
CHN Fishing and aquaculture,0.0,0.0,0.0,0.0,0.2,0.0,63429.9,0.1,0.3,0.0,0.0,0.0,0.0,0.2,0.0,1.7,34.6,52.2,0.1,0.0,0.1,0.0,0.2,0.0,1.4,0.1,34.7,0.0,0.1,399.1
CHN Mining and quarrying,90.7,10.5,19.8,3.1,66.3,145.4,12765.0,197.1,46.9,73.8,174.6,2.9,46.6,80.6,6.2,59.7,175.2,49.0,86.7,50.5,8.5,24.7,3.3,4.8,74.8,50.3,20.4,868.1,80.4,811.1
"CHN Manufacture of food products, beverages and tobacco products",1074.2,24.9,196.9,16.9,632.3,1184.4,640637.4,1136.6,564.6,402.8,1107.4,8.6,631.6,58.5,15.6,269.2,10000.9,2181.4,617.7,353.1,49.9,192.1,110.1,18.2,987.2,37.0,1039.3,4263.1,378.8,13844.9
"CHN Manufacture of textiles, wearing apparel and leather products",5412.9,342.6,854.7,30.1,2414.7,6262.7,174286.4,7972.8,3029.6,3966.2,10076.7,62.0,852.5,736.7,278.5,3813.7,26935.4,5569.7,1311.2,2386.0,722.7,1189.4,209.7,112.1,37279.3,1038.2,852.3,48833.1,3923.2,51625.5
"CHN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",78.5,6.1,26.9,1.1,32.7,96.0,8500.1,190.4,45.0,73.0,137.7,2.2,17.8,27.0,4.4,51.4,400.5,59.4,35.7,88.0,9.6,23.4,3.5,2.5,96.4,30.7,28.4,766.2,83.7,316.3
CHN Manufacture of paper and paper products,72.9,2.5,7.4,1.1,13.7,44.6,2307.9,55.6,15.2,25.5,99.1,0.9,18.0,20.2,4.5,20.8,236.6,54.8,20.6,20.2,3.8,7.1,1.3,1.3,58.6,12.5,11.0,683.5,30.7,511.6
CHN Printing and reproduction of recorded media,12.8,1.2,2.5,0.3,7.5,18.7,2380.6,25.6,7.0,10.8,24.7,0.3,3.9,7.2,1.2,8.3,41.2,7.8,9.2,7.1,1.4,3.3,0.5,0.5,33.3,4.8,2.3,123.6,10.4,-0.0
CHN Manufacture of coke and refined petroleum products ,67.7,4.9,7.6,2.0,35.9,64.1,36557.2,174.8,22.3,59.1,116.8,0.8,191.7,28.1,3.8,27.4,133.4,271.9,35.6,30.8,6.8,11.9,2.4,2.3,62.7,19.9,37.3,498.6,102.3,3401.6
CHN Manufacture of chemicals and chemical products ,330.5,15.6,33.3,3.9,125.0,146.4,27124.8,324.6,95.9,180.5,618.4,5.2,141.7,201.2,25.7,108.8,805.6,220.7,106.9,86.9,16.8,84.9,7.3,7.4,432.6,107.6,100.4,2290.7,209.4,1638.3
CHN Manufacture of basic pharmaceutical products and pharmaceutical preparations,497.6,30.2,21.5,31.0,449.1,122.9,36949.4,686.1,145.5,378.4,126.0,4.3,318.2,100.1,21.3,87.1,95.3,50.4,271.4,164.0,3.8,58.4,26.9,28.1,55.7,11.0,41.1,1655.4,297.6,3313.0
CHN Manufacture of rubber and plastic products,603.9,25.3,67.7,5.3,256.3,471.5,5507.5,580.3,57.3,362.1,745.0,6.0,250.7,261.8,30.0,250.2,1774.6,49.2,383.7,201.1,26.1,98.7,13.0,11.5,79.3,146.9,115.6,3908.3,234.9,4772.4
CHN Manufacture of other non-metallic mineral products,94.5,19.5,59.7,4.6,126.7,283.1,6262.7,401.7,85.3,151.0,336.5,3.9,45.8,91.6,15.8,155.6,328.9,83.2,107.6,141.6,24.2,60.8,9.7,11.6,179.1,79.1,68.9,1629.2,218.5,2793.4
CHN Manufacture of basic metals,281.8,34.2,65.8,8.0,180.1,497.9,13760.5,671.1,162.1,256.0,597.9,8.5,99.1,232.2,24.3,193.5,609.7,110.6,282.7,162.4,29.8,79.6,10.3,12.8,239.3,139.7,46.4,2948.9,252.7,-0.1
"CHN Manufacture of fabricated metal products, except machinery and equipment",625.2,68.3,176.7,16.6,466.0,610.1,52007.2,1388.1,362.5,578.8,1089.0,20.6,180.6,570.7,30.1,385.9,1721.5,280.9,761.7,376.7,59.4,197.7,21.7,33.2,557.4,405.8,242.9,5946.6,478.6,6780.2
"CHN Manufacture of computer, electronic and optical products",7238.2,361.3,602.3,120.9,5832.5,6553.3,76971.0,14206.5,2396.7,5208.6,7731.3,506.5,4632.8,5447.8,505.7,2580.6,35938.8,7631.4,4670.3,9658.1,484.8,1951.0,277.8,312.0,2988.8,3958.1,2252.9,70106.7,5975.0,109202.2
CHN Manufacture of electrical equipment,1967.0,278.8,606.0,105.3,2299.4,2580.8,165228.8,6187.3,1222.2,1807.5,3258.4,209.3,1712.9,1664.3,85.3,1199.6,12283.8,2856.9,1845.3,1027.2,173.2,702.7,155.7,114.3,651.4,1688.3,2147.7,17887.3,2161.4,36731.1
CHN Manufacture of machinery and equipment n.e.c.,2717.9,240.7,470.8,171.8,3549.8,1641.8,341366.0,3847.7,863.7,884.2,2391.2,118.5,3159.0,3784.1,71.5,1448.0,3645.0,3612.3,2300.5,1490.0,115.4,700.3,89.0,268.9,4770.9,2801.3,1615.7,15137.5,2438.9,45674.2
"CHN Manufacture of motor vehicles, trailers and semi-trailers",390.2,41.5,106.7,18.8,376.8,675.2,455330.9,956.4,162.4,393.2,612.1,13.1,322.7,321.3,23.1,192.1,825.6,284.2,320.0,269.3,41.2,109.1,16.9,19.3,1179.3,210.1,263.3,3518.9,377.0,11905.9
CHN Manufacture of other transport equipment,685.1,22.2,59.0,18.0,415.5,643.8,166907.8,692.1,100.0,195.2,1187.7,8.9,475.7,1066.2,10.1,199.2,758.9,1271.9,230.9,437.4,312.1,50.6,30.9,11.1,323.5,183.3,75.4,1839.7,1290.2,33847.9
CHN Manufacture of furniture; other manufacturing,1716.0,230.8,421.1,40.7,887.3,3686.1,21700.8,4397.6,1087.5,1744.8,4191.9,46.6,368.6,1310.1,148.5,1270.0,3428.0,302.6,1808.7,982.6,203.6,492.9,63.2,63.5,858.8,700.2,84.6,19976.4,1538.2,19177.1
CHN Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHN Electricity, gas, steam and air conditioning supply",16.4,2.6,10.9,0.7,14.9,25.6,57578.6,44.8,9.4,15.2,29.9,1.8,10.5,13.8,0.9,13.5,60.8,15.1,14.9,10.3,1.8,5.4,0.9,0.9,15.3,10.7,9.4,154.3,27.7,593.6
"CHN Water collection, treatment and supply",1.8,0.2,0.4,0.1,1.1,3.0,10328.9,4.0,0.9,1.5,3.6,0.0,1.0,1.4,0.1,1.2,3.3,1.1,1.7,1.0,0.2,0.5,0.1,0.1,1.2,0.9,0.3,17.5,1.6,24.9
"CHN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",11.3,1.4,2.6,0.3,6.5,22.3,8510.6,27.3,6.7,10.6,25.5,0.3,3.4,8.9,0.9,7.9,23.8,3.4,11.5,6.5,1.2,3.2,0.4,0.5,6.6,5.0,1.2,123.4,10.0,572.2
CHN Construction,0.0,3.5,3.2,0.1,0.0,1.5,2513001.2,0.7,0.8,0.0,4.0,0.6,0.0,0.0,0.0,1.2,0.0,0.0,0.0,3.2,0.1,2.3,0.1,0.3,41.7,0.0,0.0,0.0,36.1,-0.8
CHN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHN Wholesale trade, except of motor vehicles and motorcycles",0.6,9.2,29.0,0.0,3.3,0.9,271156.8,98.5,4.1,113.0,1.6,3.0,0.0,0.0,70.0,86.1,161.4,61.1,2.0,39.6,0.0,2.3,0.1,0.0,8.8,0.0,3.0,0.0,134.6,49821.0
"CHN Retail trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0,56095.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10303.8
CHN Land transport and transport via pipelines,23.8,22.1,39.8,1.0,0.8,173.9,89864.8,143.5,43.6,290.8,24.4,4.2,1.4,0.0,0.3,41.4,69.3,41.0,0.0,81.7,0.2,46.2,0.3,0.5,51.6,1.2,0.8,108.5,160.1,8209.4
CHN Water transport,1.3,0.9,0.2,0.3,0.0,52.2,12605.0,47.2,0.3,13.3,22.0,0.2,0.3,1.1,0.1,1.9,118.2,0.3,0.0,8.1,0.7,0.5,0.0,0.6,3.1,1.7,0.0,0.0,22.8,13778.2
CHN Air transport,0.0,15.3,26.5,8.6,4.2,570.6,3990.5,81.7,12.2,292.5,112.1,7.1,13.0,4.6,3.3,224.1,501.5,263.1,10.3,53.2,23.7,20.2,1.3,1.7,10.1,0.6,9.1,1760.7,178.0,3690.0
CHN Warehousing and support activities for transportation,3.6,4.9,27.5,0.1,0.9,10.0,8029.5,101.4,9.3,62.4,5.1,1.1,0.7,0.1,0.0,30.0,17.3,70.9,0.1,1.3,3.8,2.6,0.3,0.0,4.6,0.1,0.4,0.0,72.8,753.5
CHN Postal and courier activities,0.0,0.1,0.4,0.0,0.1,0.1,2869.5,0.9,0.1,1.6,0.6,0.0,0.0,0.0,0.0,0.4,0.5,0.3,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,206.3
CHN Accommodation and food service activities,53.0,6.4,3.9,0.2,34.0,102.0,213981.5,3.4,1.7,0.0,59.4,0.6,15.3,0.0,7.6,27.2,164.8,14.6,0.1,6.7,0.0,0.0,1.9,1.2,0.8,0.0,5.9,0.0,54.2,2531.3
CHN Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Telecommunications,43.4,0.7,9.4,1.0,1.8,1.1,100133.8,10.6,2.7,7.0,8.9,0.0,10.9,4.1,0.1,19.0,19.3,25.3,3.2,4.8,3.5,0.8,0.1,1.1,43.9,0.2,3.1,0.5,15.4,377.0
"CHN Computer programming, consultancy and related activities; information service activities",2.1,0.0,0.0,0.0,3.6,6.7,100924.6,11.7,6.6,9.4,6.9,1.0,0.2,1.0,0.0,2.3,6.8,1.5,0.0,2.2,0.0,1.5,0.0,0.3,0.0,0.0,0.5,18.0,15.1,5814.0
"CHN Financial service activities, except insurance and pension funding",0.2,0.0,0.7,0.0,13.5,0.4,77964.2,2.4,0.4,2.3,10.9,0.0,1.5,0.0,0.2,0.1,1.6,0.2,1.0,0.7,1.2,0.1,0.0,0.0,0.0,0.5,0.1,0.1,2.1,752.3
"CHN Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.0,0.1,0.0,0.0,0.4,49342.8,0.0,0.1,0.0,0.6,0.0,1.3,1.6,0.0,0.2,0.2,0.0,13.6,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.3,1.3,1.6,1360.4
CHN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,448578.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Legal and accounting activities; activities of head offices; management consultancy activities,477.6,11.5,28.4,1.7,166.0,35.7,11845.8,357.0,58.9,920.5,19.2,6.4,436.6,40.9,15.0,434.8,0.0,131.6,0.0,205.5,159.7,118.6,2.2,2.3,0.0,0.0,10.1,959.5,233.2,5617.7
CHN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Scientific research and development,0.0,1.0,3.0,0.0,1.1,0.1,14855.5,25.5,0.1,11.8,2.3,0.1,0.0,0.0,0.5,2.9,0.5,162.2,0.0,1.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,6.1,56.4,18.6
CHN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHN Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.0,62497.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Administrative and support service activities,0.9,3.7,4.8,0.0,2.6,1.4,56786.5,13.5,1.6,29.0,4.2,1.4,0.3,0.0,2.2,8.3,1.0,32.9,0.9,28.9,0.4,0.4,0.1,0.1,0.0,0.3,0.2,91.1,28.7,80.6
CHN Public administration and defence; compulsory social security,0.0,0.1,0.0,0.0,0.0,0.3,636706.4,1.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,2.5,1.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,2.0,375.6
CHN Education,0.8,0.0,0.0,0.0,0.0,1.5,478534.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,253.9
CHN Human health and social work activities,0.3,0.0,0.0,0.0,0.0,0.3,459128.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,260.6
CHN Other service activities,284.8,28.0,33.2,3.7,454.8,863.8,204214.6,28.3,291.5,77.2,233.9,14.4,147.9,1908.2,13.4,47.7,104.7,32.4,0.0,28.7,7.7,15.9,1.1,2.7,0.0,40.6,113.2,54.9,554.9,1333.1
CHN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DEU Crop and animal production, hunting and related service activities",6.1,366.0,136.0,5.6,1.7,5.5,19.0,9120.1,104.4,288.4,225.5,44.9,4.6,1.2,66.7,314.1,6.4,5.0,1.4,128.1,15.9,299.2,21.6,32.2,46.9,11.2,1.1,46.5,858.7,183.8
DEU Forestry and logging,0.0,3.4,0.3,0.0,0.0,0.3,0.0,2341.1,0.2,0.7,0.2,0.1,0.0,0.0,14.7,1.0,0.1,0.0,0.3,0.5,0.1,1.5,0.1,0.1,0.2,0.1,0.0,0.2,16.4,0.4
DEU Fishing and aquaculture,0.0,1.0,0.6,0.1,0.0,0.0,0.0,71.7,2.1,0.2,0.1,0.1,0.0,0.0,2.2,3.7,0.0,0.0,0.0,1.5,1.8,0.0,0.1,0.1,2.1,0.0,0.0,0.0,10.6,45.4
DEU Mining and quarrying,0.4,5.1,2.0,0.2,0.5,0.5,2.2,3336.3,1.5,4.8,3.7,7.8,0.1,0.2,0.3,3.7,0.6,0.5,0.3,5.2,0.5,2.2,0.3,0.5,1.6,0.7,0.2,3.1,15.6,5.5
"DEU Manufacture of food products, beverages and tobacco products",424.7,3749.9,2263.8,304.9,151.3,489.5,1023.2,103907.3,2631.1,6112.3,4215.2,751.9,46.5,18.2,219.1,6527.0,557.5,293.2,58.8,5261.7,511.4,2800.5,390.0,829.3,1429.1,383.1,81.6,1056.2,9139.0,5072.2
"DEU Manufacture of textiles, wearing apparel and leather products",37.6,1955.1,318.3,32.9,13.8,109.1,205.9,1120.6,176.5,536.8,566.1,168.3,5.3,7.9,58.5,686.9,151.4,62.5,25.2,972.2,209.1,764.7,114.5,66.2,3538.9,145.0,28.3,268.2,2323.1,1271.1
"DEU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.4,25.3,6.9,0.9,2.3,2.9,15.4,7603.3,8.1,22.9,14.3,3.0,0.5,2.0,1.7,15.4,3.6,2.1,2.2,13.3,2.8,10.1,1.9,2.5,10.5,5.1,0.7,19.7,48.2,6.5
DEU Manufacture of paper and paper products,32.3,203.8,224.7,3.9,6.1,8.8,25.6,3607.8,55.5,462.3,238.7,41.8,1.4,3.1,29.4,78.9,7.8,6.6,4.9,150.9,29.9,91.2,12.4,14.9,40.5,17.5,1.7,73.8,507.9,127.0
DEU Printing and reproduction of recorded media,0.5,2.8,2.1,0.2,0.6,0.5,3.7,3626.5,1.2,5.6,3.1,0.5,0.1,0.4,8.3,2.2,0.7,1.2,0.3,2.1,0.3,1.2,0.2,0.4,1.5,0.8,0.2,3.5,10.9,-0.0
DEU Manufacture of coke and refined petroleum products ,19.0,1166.3,244.6,11.7,30.3,25.0,115.7,41172.2,80.2,657.7,422.5,92.7,4.8,14.0,12.5,189.2,22.6,27.1,13.8,612.8,57.1,333.5,16.9,40.0,142.2,79.0,12.3,211.5,2011.1,382.9
DEU Manufacture of chemicals and chemical products ,172.0,829.9,270.8,39.0,194.1,60.2,324.6,12067.4,574.9,1514.1,1027.0,96.5,44.2,133.9,219.4,888.0,133.6,126.6,132.2,497.2,172.2,892.0,100.5,115.4,1041.6,457.2,32.8,1069.5,3369.6,1539.4
DEU Manufacture of basic pharmaceutical products and pharmaceutical preparations,546.6,773.1,264.2,104.7,633.5,705.5,1181.7,1914.8,1065.6,2566.4,869.3,167.0,62.3,12.8,425.1,1068.5,40.4,65.4,407.6,1165.9,60.5,841.5,317.7,283.5,25.2,13.7,75.5,4179.3,2476.6,4500.6
DEU Manufacture of rubber and plastic products,87.5,452.4,162.4,31.9,106.7,75.8,534.5,7538.2,90.2,763.2,494.1,85.5,20.5,55.4,48.8,437.8,146.7,32.5,144.5,376.3,61.4,435.6,42.9,112.6,170.8,172.6,22.5,495.1,914.9,841.7
DEU Manufacture of other non-metallic mineral products,8.8,145.5,30.4,3.4,12.3,17.0,49.4,9307.2,42.6,103.1,63.0,9.9,1.2,6.1,8.9,94.7,35.0,9.3,18.9,64.6,16.8,50.1,6.5,12.0,46.7,13.6,14.3,130.4,321.5,111.3
DEU Manufacture of basic metals,7.7,43.7,25.0,2.3,8.4,7.5,58.5,6358.3,19.4,70.7,150.3,6.1,2.3,7.0,23.3,36.6,13.6,13.6,7.3,30.7,7.0,25.3,3.3,4.9,27.3,18.5,3.3,67.0,197.6,164.2
"DEU Manufacture of fabricated metal products, except machinery and equipment",115.6,683.2,473.6,21.1,95.8,79.4,462.3,26012.1,321.8,1081.4,647.2,62.0,11.8,100.6,28.8,556.4,159.6,78.6,128.6,555.2,142.4,543.4,32.0,40.7,320.4,279.8,25.8,1274.8,891.3,1002.1
"DEU Manufacture of computer, electronic and optical products",335.8,1687.5,846.0,202.6,689.1,291.0,4376.6,6852.3,1308.5,2759.6,1198.1,98.1,80.6,424.1,194.5,2010.8,1590.2,389.7,164.5,782.5,257.3,1084.2,261.8,243.1,930.9,909.4,129.6,2885.1,5615.6,6949.2
DEU Manufacture of electrical equipment,426.7,1869.6,793.2,128.3,390.6,300.6,3492.4,10764.1,1147.7,1604.2,1109.7,269.0,85.9,353.3,161.4,1016.7,841.4,608.0,230.6,716.2,209.9,862.8,198.5,171.6,468.2,883.3,287.1,2042.4,4082.6,4528.9
DEU Manufacture of machinery and equipment n.e.c.,1564.9,3976.1,1462.2,508.3,2204.2,1505.2,18642.4,47324.0,2417.9,5107.2,4834.7,1287.9,752.7,2049.2,449.2,4704.2,1017.3,3190.9,1924.8,3728.8,917.0,3082.0,478.3,1496.8,6276.4,4485.2,945.0,9279.1,12490.6,18869.2
"DEU Manufacture of motor vehicles, trailers and semi-trailers",2595.6,4299.6,3437.9,251.9,1028.1,4108.3,15498.9,80528.4,4721.8,13916.9,19285.7,1019.4,229.9,330.1,786.6,4887.7,5292.6,3642.5,1208.9,5028.2,2894.1,3384.3,1523.6,530.6,10011.9,4547.9,1371.4,30062.6,17657.6,21139.2
DEU Manufacture of other transport equipment,330.5,401.5,463.5,11.4,262.0,369.1,1011.2,-3688.7,253.8,6910.9,3105.4,25.3,186.5,2091.6,138.3,680.6,103.5,488.8,328.7,464.8,124.3,68.2,20.8,36.2,638.9,710.9,98.8,1333.7,1805.9,14061.7
DEU Manufacture of furniture; other manufacturing,258.2,2274.7,535.3,60.4,292.6,398.3,2114.6,19965.9,1040.9,2303.6,1770.7,184.6,42.8,434.8,215.6,1686.5,535.4,74.0,336.6,1134.0,233.9,783.9,139.0,90.1,552.9,597.0,30.1,2524.8,3467.2,4210.7
DEU Repair and installation of machinery and equipment,9.6,269.6,35.6,2.7,28.3,27.4,78.5,15417.6,22.0,390.5,56.8,35.9,3.9,26.6,4.2,31.8,11.4,20.1,9.1,25.9,8.9,16.7,11.0,10.7,25.4,22.9,142.0,72.0,158.1,264.8
"DEU Electricity, gas, steam and air conditioning supply",8.6,68.1,175.0,2.7,31.8,10.0,88.5,65039.0,22.7,58.3,38.7,34.1,1.7,5.3,4.3,71.6,11.0,10.0,9.0,36.1,6.2,29.2,6.2,5.6,18.1,17.1,4.3,65.1,212.8,397.2
"DEU Water collection, treatment and supply",0.6,2.6,2.1,0.2,0.7,0.4,6.6,6276.8,1.5,2.3,1.6,0.6,0.1,0.5,0.2,1.9,0.9,0.8,0.4,1.2,0.3,1.3,0.3,0.3,0.8,1.2,0.4,3.3,9.6,26.5
"DEU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2.6,10.9,5.0,0.8,2.6,2.6,21.0,13628.0,6.9,15.2,10.5,1.8,0.5,1.7,1.4,10.6,3.6,2.9,1.8,8.2,1.7,6.7,1.4,1.6,6.6,4.4,1.1,17.4,96.1,140.5
DEU Construction,8.8,36.8,17.0,2.9,12.1,9.9,92.9,229751.2,16.0,48.3,43.3,8.7,4.0,13.7,3.2,30.2,7.0,16.6,10.6,32.9,5.7,23.2,3.0,8.2,33.8,23.3,7.5,53.3,107.2,184.4
DEU Wholesale and retail trade and repair of motor vehicles and motorcycles,30.9,132.8,58.0,9.4,31.1,36.3,187.1,34439.1,87.5,201.6,157.1,22.1,6.2,19.1,17.6,142.0,39.9,32.0,25.1,116.1,21.7,97.2,18.2,22.7,117.1,47.4,12.1,257.7,345.2,387.9
"DEU Wholesale trade, except of motor vehicles and motorcycles",395.1,1692.0,733.9,124.6,411.2,460.5,2451.2,71704.3,1102.6,2648.5,1844.8,271.7,79.3,249.7,238.2,1859.8,549.3,354.0,285.0,1495.3,276.7,1127.2,236.8,288.2,1261.3,614.2,137.6,2861.1,4188.2,5448.0
"DEU Retail trade, except of motor vehicles and motorcycles",13.3,60.7,26.8,4.3,13.0,15.8,78.3,146041.5,39.6,95.2,69.0,10.1,2.6,8.1,8.1,69.4,17.5,11.7,9.4,56.8,9.7,40.5,8.0,10.5,42.7,20.1,4.5,93.6,149.6,200.1
DEU Land transport and transport via pipelines,6.3,91.3,73.1,1.5,11.6,14.7,68.6,29077.6,14.5,124.7,50.4,10.1,1.8,8.0,2.7,47.4,8.7,6.0,2.1,35.8,2.3,54.2,2.8,3.0,28.7,21.5,3.3,29.5,154.2,939.8
DEU Water transport,3.8,42.7,8.3,3.2,2.1,37.3,168.7,-850.5,5.3,59.4,291.6,5.6,2.4,215.7,5.4,22.7,79.7,1.8,1.2,35.8,4.1,11.3,2.8,18.7,18.4,193.0,0.8,12.3,152.4,10250.8
DEU Air transport,0.3,69.5,46.8,9.6,44.5,50.2,99.0,18653.7,4.4,130.6,186.4,17.2,11.8,115.0,23.2,205.5,42.6,15.9,66.4,24.7,11.5,28.1,7.7,6.1,5.9,8.1,30.7,264.4,194.8,219.1
DEU Warehousing and support activities for transportation,6.7,176.6,372.8,1.3,70.5,9.0,10.4,3048.3,20.2,222.8,76.8,21.9,4.8,31.8,0.5,215.2,13.9,33.6,4.0,9.5,14.4,32.0,12.0,2.1,22.1,14.6,11.3,6.8,497.9,856.9
DEU Postal and courier activities,0.0,12.4,3.5,0.2,0.4,0.6,1.9,2534.4,3.7,31.0,72.4,1.6,0.0,0.0,6.8,4.0,0.4,0.7,0.0,1.9,0.5,1.2,0.1,0.3,0.1,0.0,0.2,0.4,25.8,173.5
DEU Accommodation and food service activities,15.8,236.0,137.2,16.8,24.0,68.9,45.5,90702.5,23.7,6.2,188.0,14.7,8.5,0.1,51.3,74.0,42.9,2.4,0.1,325.4,0.8,3.0,14.2,18.7,4.2,0.5,4.3,1.6,1334.6,1472.8
DEU Publishing activities,12.2,210.2,206.2,1.8,1.9,1.2,2.0,12047.0,17.1,101.4,49.8,17.3,0.4,0.2,3.6,42.1,1.4,4.8,0.2,79.6,4.5,48.2,15.1,24.3,1.0,0.5,3.7,32.9,240.6,1897.7
"DEU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",5.2,433.6,86.9,11.9,1.0,6.8,0.3,21286.7,129.6,314.8,75.7,33.2,19.8,0.0,49.9,478.1,11.8,64.3,13.5,114.2,4.6,72.4,2.1,34.1,0.2,0.1,84.6,579.7,284.6,709.3
