,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1915.7
GBR Manufacture of other transport equipment,1025.3
GBR Manufacture of furniture; other manufacturing,1836.8
GBR Repair and installation of machinery and equipment,307.4
"GBR Electricity, gas, steam and air conditioning supply",168437.8
"GBR Water collection, treatment and supply",889.7
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2297.1
GBR Construction,11278.0
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2128.0
"GBR Wholesale trade, except of motor vehicles and motorcycles",5840.0
"GBR Retail trade, except of motor vehicles and motorcycles",4066.8
GBR Land transport and transport via pipelines,24093.6
GBR Water transport,25587.6
GBR Air transport,35720.9
GBR Warehousing and support activities for transportation,1071.6
GBR Postal and courier activities,1338.0
GBR Accommodation and food service activities,3131.6
GBR Publishing activities,349.6
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",162.4
GBR Telecommunications,476.7
"GBR Computer programming, consultancy and related activities; information service activities",394.4
"GBR Financial service activities, except insurance and pension funding",14.2
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.8
GBR Activities auxiliary to financial services and insurance activities,6.1
GBR Real estate activities,711.9
GBR Legal and accounting activities; activities of head offices; management consultancy activities,1079.6
GBR Architectural and engineering activities; technical testing and analysis,512.7
GBR Scientific research and development,289.7
GBR Advertising and market research,138.1
"GBR Other professional, scientific and technical activities; veterinary activities",262.9
GBR Administrative and support service activities,2661.5
GBR Public administration and defence; compulsory social security,8400.6
GBR Education,3478.3
GBR Human health and social work activities,3981.5
GBR Other service activities,2669.8
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,106.9
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1776.9
HUN Forestry and logging,110.1
HUN Fishing and aquaculture,6.9
HUN Mining and quarrying,443.1
"HUN Manufacture of food products, beverages and tobacco products",1153.3
"HUN Manufacture of textiles, wearing apparel and leather products",99.5
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",60.2
HUN Manufacture of paper and paper products,97.6
HUN Printing and reproduction of recorded media,120.9
HUN Manufacture of coke and refined petroleum products ,1698.6
HUN Manufacture of chemicals and chemical products ,1670.0
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,136.2
HUN Manufacture of rubber and plastic products,61.0
HUN Manufacture of other non-metallic mineral products,3292.4
HUN Manufacture of basic metals,2022.3
"HUN Manufacture of fabricated metal products, except machinery and equipment",316.6
"HUN Manufacture of computer, electronic and optical products",128.5
HUN Manufacture of electrical equipment,120.3
HUN Manufacture of machinery and equipment n.e.c.,88.0
"HUN Manufacture of motor vehicles, trailers and semi-trailers",161.9
HUN Manufacture of other transport equipment,7.5
HUN Manufacture of furniture; other manufacturing,38.4
HUN Repair and installation of machinery and equipment,26.9
"HUN Electricity, gas, steam and air conditioning supply",21332.6
"HUN Water collection, treatment and supply",47.4
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",177.0
HUN Construction,565.8
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,177.4
"HUN Wholesale trade, except of motor vehicles and motorcycles",499.3
"HUN Retail trade, except of motor vehicles and motorcycles",409.2
HUN Land transport and transport via pipelines,2470.3
HUN Water transport,28.7
HUN Air transport,388.3
HUN Warehousing and support activities for transportation,1389.8
HUN Postal and courier activities,64.5
HUN Accommodation and food service activities,143.0
HUN Publishing activities,42.2
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",48.0
HUN Telecommunications,240.9
"HUN Computer programming, consultancy and related activities; information service activities",107.7
"HUN Financial service activities, except insurance and pension funding",221.7
"HUN Insurance, reinsurance and pension funding, except compulsory social security",45.8
HUN Activities auxiliary to financial services and insurance activities,33.1
HUN Real estate activities,572.0
HUN Legal and accounting activities; activities of head offices; management consultancy activities,147.1
HUN Architectural and engineering activities; technical testing and analysis,88.8
HUN Scientific research and development,48.7
HUN Advertising and market research,27.9
"HUN Other professional, scientific and technical activities; veterinary activities",54.8
HUN Administrative and support service activities,274.5
HUN Public administration and defence; compulsory social security,757.8
HUN Education,404.9
HUN Human health and social work activities,309.9
HUN Other service activities,234.3
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.5
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",14372.2
IDN Forestry and logging,3891.4
IDN Fishing and aquaculture,1406.5
IDN Mining and quarrying,32209.6
"IDN Manufacture of food products, beverages and tobacco products",4136.3
"IDN Manufacture of textiles, wearing apparel and leather products",9004.5
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1777.1
IDN Manufacture of paper and paper products,3626.8
IDN Printing and reproduction of recorded media,62.8
IDN Manufacture of coke and refined petroleum products ,10412.9
IDN Manufacture of chemicals and chemical products ,14764.7
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,60.3
IDN Manufacture of rubber and plastic products,2046.6
IDN Manufacture of other non-metallic mineral products,32419.6
IDN Manufacture of basic metals,8884.8
"IDN Manufacture of fabricated metal products, except machinery and equipment",2507.7
"IDN Manufacture of computer, electronic and optical products",1427.6
IDN Manufacture of electrical equipment,740.5
IDN Manufacture of machinery and equipment n.e.c.,273.1
"IDN Manufacture of motor vehicles, trailers and semi-trailers",905.5
IDN Manufacture of other transport equipment,116.1
IDN Manufacture of furniture; other manufacturing,758.7
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",84001.9
"IDN Water collection, treatment and supply",28.2
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,8879.7
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1229.1
"IDN Wholesale trade, except of motor vehicles and motorcycles",6179.4
"IDN Retail trade, except of motor vehicles and motorcycles",3642.2
IDN Land transport and transport via pipelines,11267.6
IDN Water transport,20917.2
IDN Air transport,7306.4
IDN Warehousing and support activities for transportation,1096.3
IDN Postal and courier activities,6.5
IDN Accommodation and food service activities,1536.1
IDN Publishing activities,10.1
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",49.2
IDN Telecommunications,273.1
"IDN Computer programming, consultancy and related activities; information service activities",27.1
"IDN Financial service activities, except insurance and pension funding",329.3
"IDN Insurance, reinsurance and pension funding, except compulsory social security",100.0
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,604.0
IDN Legal and accounting activities; activities of head offices; management consultancy activities,429.5
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,490.5
IDN Public administration and defence; compulsory social security,2525.1
IDN Education,2669.1
IDN Human health and social work activities,598.8
IDN Other service activities,3863.2
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",45422.1
IND Forestry and logging,4228.1
IND Fishing and aquaculture,1170.6
IND Mining and quarrying,46058.7
"IND Manufacture of food products, beverages and tobacco products",2903.2
"IND Manufacture of textiles, wearing apparel and leather products",8293.7
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1195.4
IND Manufacture of paper and paper products,7839.3
IND Printing and reproduction of recorded media,269.8
IND Manufacture of coke and refined petroleum products ,32314.2
IND Manufacture of chemicals and chemical products ,53737.2
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,90.0
IND Manufacture of rubber and plastic products,761.2
IND Manufacture of other non-metallic mineral products,104961.0
IND Manufacture of basic metals,57025.1
"IND Manufacture of fabricated metal products, except machinery and equipment",4660.7
"IND Manufacture of computer, electronic and optical products",211.4
IND Manufacture of electrical equipment,1044.4
IND Manufacture of machinery and equipment n.e.c.,952.2
"IND Manufacture of motor vehicles, trailers and semi-trailers",853.2
IND Manufacture of other transport equipment,293.4
IND Manufacture of furniture; other manufacturing,842.0
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",468003.4
"IND Water collection, treatment and supply",2697.3
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IND Construction,16926.8
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,429.1
"IND Wholesale trade, except of motor vehicles and motorcycles",2876.1
"IND Retail trade, except of motor vehicles and motorcycles",5318.2
IND Land transport and transport via pipelines,42223.9
IND Water transport,10195.2
IND Air transport,2565.9
IND Warehousing and support activities for transportation,1958.7
IND Postal and courier activities,0.0
IND Accommodation and food service activities,17204.1
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,947.1
"IND Computer programming, consultancy and related activities; information service activities",227.9
"IND Financial service activities, except insurance and pension funding",787.7
"IND Insurance, reinsurance and pension funding, except compulsory social security",456.5
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,1071.4
IND Legal and accounting activities; activities of head offices; management consultancy activities,187.0
IND Architectural and engineering activities; technical testing and analysis,1297.8
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,6.0
IND Public administration and defence; compulsory social security,1306.1
IND Education,1148.2
IND Human health and social work activities,599.1
IND Other service activities,2683.6
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1229.7
IRL Forestry and logging,0.5
IRL Fishing and aquaculture,175.6
IRL Mining and quarrying,326.2
"IRL Manufacture of food products, beverages and tobacco products",1502.7
"IRL Manufacture of textiles, wearing apparel and leather products",38.8
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",108.4
IRL Manufacture of paper and paper products,42.6
IRL Printing and reproduction of recorded media,45.3
IRL Manufacture of coke and refined petroleum products ,339.7
IRL Manufacture of chemicals and chemical products ,1216.9
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,196.4
IRL Manufacture of rubber and plastic products,66.1
IRL Manufacture of other non-metallic mineral products,3127.3
IRL Manufacture of basic metals,979.3
"IRL Manufacture of fabricated metal products, except machinery and equipment",333.9
"IRL Manufacture of computer, electronic and optical products",123.3
IRL Manufacture of electrical equipment,43.9
IRL Manufacture of machinery and equipment n.e.c.,39.1
"IRL Manufacture of motor vehicles, trailers and semi-trailers",13.2
IRL Manufacture of other transport equipment,12.8
IRL Manufacture of furniture; other manufacturing,98.1
IRL Repair and installation of machinery and equipment,3.7
"IRL Electricity, gas, steam and air conditioning supply",15830.5
"IRL Water collection, treatment and supply",36.0
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",42.8
IRL Construction,899.3
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,185.5
"IRL Wholesale trade, except of motor vehicles and motorcycles",611.5
"IRL Retail trade, except of motor vehicles and motorcycles",686.4
IRL Land transport and transport via pipelines,2619.7
IRL Water transport,85.3
IRL Air transport,72.5
IRL Warehousing and support activities for transportation,53.0
IRL Postal and courier activities,45.2
IRL Accommodation and food service activities,427.2
IRL Publishing activities,15.3
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",18.8
IRL Telecommunications,69.1
"IRL Computer programming, consultancy and related activities; information service activities",29.6
"IRL Financial service activities, except insurance and pension funding",112.2
"IRL Insurance, reinsurance and pension funding, except compulsory social security",56.0
IRL Activities auxiliary to financial services and insurance activities,3.3
IRL Real estate activities,30.7
IRL Legal and accounting activities; activities of head offices; management consultancy activities,60.7
IRL Architectural and engineering activities; technical testing and analysis,52.0
IRL Scientific research and development,3.4
IRL Advertising and market research,9.6
"IRL Other professional, scientific and technical activities; veterinary activities",8.6
IRL Administrative and support service activities,96.9
IRL Public administration and defence; compulsory social security,414.4
IRL Education,186.3
IRL Human health and social work activities,166.4
IRL Other service activities,69.7
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",8397.2
ITA Forestry and logging,33.7
ITA Fishing and aquaculture,747.6
ITA Mining and quarrying,1591.8
"ITA Manufacture of food products, beverages and tobacco products",7873.4
"ITA Manufacture of textiles, wearing apparel and leather products",5125.3
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1325.3
ITA Manufacture of paper and paper products,4754.0
ITA Printing and reproduction of recorded media,376.4
ITA Manufacture of coke and refined petroleum products ,25105.0
ITA Manufacture of chemicals and chemical products ,13634.0
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1391.2
ITA Manufacture of rubber and plastic products,3123.3
ITA Manufacture of other non-metallic mineral products,44968.9
ITA Manufacture of basic metals,22634.3
"ITA Manufacture of fabricated metal products, except machinery and equipment",553.3
"ITA Manufacture of computer, electronic and optical products",274.7
ITA Manufacture of electrical equipment,675.0
ITA Manufacture of machinery and equipment n.e.c.,2231.0
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1751.7
ITA Manufacture of other transport equipment,469.5
ITA Manufacture of furniture; other manufacturing,2266.8
ITA Repair and installation of machinery and equipment,476.8
"ITA Electricity, gas, steam and air conditioning supply",138570.1
"ITA Water collection, treatment and supply",1641.1
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4930.2
ITA Construction,3851.9
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,763.0
"ITA Wholesale trade, except of motor vehicles and motorcycles",7514.6
"ITA Retail trade, except of motor vehicles and motorcycles",1711.9
ITA Land transport and transport via pipelines,21075.4
ITA Water transport,14335.5
ITA Air transport,8640.8
ITA Warehousing and support activities for transportation,2640.4
ITA Postal and courier activities,47.3
ITA Accommodation and food service activities,1474.2
ITA Publishing activities,20.6
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",25.3
ITA Telecommunications,25.8
"ITA Computer programming, consultancy and related activities; information service activities",226.5
"ITA Financial service activities, except insurance and pension funding",274.7
"ITA Insurance, reinsurance and pension funding, except compulsory social security",4.6
ITA Activities auxiliary to financial services and insurance activities,62.4
ITA Real estate activities,193.2
ITA Legal and accounting activities; activities of head offices; management consultancy activities,428.2
ITA Architectural and engineering activities; technical testing and analysis,149.9
ITA Scientific research and development,149.3
ITA Advertising and market research,90.6
"ITA Other professional, scientific and technical activities; veterinary activities",35.3
ITA Administrative and support service activities,3023.0
ITA Public administration and defence; compulsory social security,1282.3
ITA Education,33.2
ITA Human health and social work activities,1054.3
ITA Other service activities,1082.5
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",14226.5
JPN Forestry and logging,1118.9
JPN Fishing and aquaculture,5938.5
JPN Mining and quarrying,25402.3
"JPN Manufacture of food products, beverages and tobacco products",13147.6
"JPN Manufacture of textiles, wearing apparel and leather products",3905.7
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1282.5
JPN Manufacture of paper and paper products,14516.6
JPN Printing and reproduction of recorded media,2709.6
JPN Manufacture of coke and refined petroleum products ,37528.7
JPN Manufacture of chemicals and chemical products ,52871.6
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,281.8
JPN Manufacture of rubber and plastic products,3536.5
JPN Manufacture of other non-metallic mineral products,71955.0
JPN Manufacture of basic metals,198442.1
"JPN Manufacture of fabricated metal products, except machinery and equipment",5047.9
"JPN Manufacture of computer, electronic and optical products",4861.9
JPN Manufacture of electrical equipment,2355.8
JPN Manufacture of machinery and equipment n.e.c.,2929.4
"JPN Manufacture of motor vehicles, trailers and semi-trailers",3431.6
JPN Manufacture of other transport equipment,854.4
JPN Manufacture of furniture; other manufacturing,3387.2
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",355966.4
"JPN Water collection, treatment and supply",549.2
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2599.2
JPN Construction,15932.4
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1762.8
"JPN Wholesale trade, except of motor vehicles and motorcycles",23221.8
"JPN Retail trade, except of motor vehicles and motorcycles",20920.7
JPN Land transport and transport via pipelines,51704.8
JPN Water transport,83037.1
JPN Air transport,30356.7
JPN Warehousing and support activities for transportation,1879.9
JPN Postal and courier activities,934.5
JPN Accommodation and food service activities,11309.7
JPN Publishing activities,301.7
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",656.2
JPN Telecommunications,2883.1
"JPN Computer programming, consultancy and related activities; information service activities",3329.8
"JPN Financial service activities, except insurance and pension funding",2813.5
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1747.6
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,3175.5
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1897.4
JPN Advertising and market research,1148.7
"JPN Other professional, scientific and technical activities; veterinary activities",7968.6
JPN Administrative and support service activities,1267.4
JPN Public administration and defence; compulsory social security,21099.3
JPN Education,6634.4
JPN Human health and social work activities,14493.9
JPN Other service activities,13693.0
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",13897.3
KOR Forestry and logging,278.2
KOR Fishing and aquaculture,386.8
KOR Mining and quarrying,8526.1
"KOR Manufacture of food products, beverages and tobacco products",3826.1
"KOR Manufacture of textiles, wearing apparel and leather products",7540.3
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",333.8
KOR Manufacture of paper and paper products,3884.6
KOR Printing and reproduction of recorded media,847.1
KOR Manufacture of coke and refined petroleum products ,17583.2
KOR Manufacture of chemicals and chemical products ,26917.6
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,211.4
KOR Manufacture of rubber and plastic products,890.9
KOR Manufacture of other non-metallic mineral products,50880.6
KOR Manufacture of basic metals,73439.8
"KOR Manufacture of fabricated metal products, except machinery and equipment",1631.3
"KOR Manufacture of computer, electronic and optical products",2204.8
KOR Manufacture of electrical equipment,1010.0
KOR Manufacture of machinery and equipment n.e.c.,1742.0
"KOR Manufacture of motor vehicles, trailers and semi-trailers",3526.7
KOR Manufacture of other transport equipment,1903.1
KOR Manufacture of furniture; other manufacturing,564.3
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",145697.9
"KOR Water collection, treatment and supply",1101.4
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2955.8
KOR Construction,5851.4
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,867.1
"KOR Wholesale trade, except of motor vehicles and motorcycles",6063.9
"KOR Retail trade, except of motor vehicles and motorcycles",8482.7
KOR Land transport and transport via pipelines,25727.4
KOR Water transport,24493.4
KOR Air transport,14918.3
KOR Warehousing and support activities for transportation,5249.5
KOR Postal and courier activities,117.0
KOR Accommodation and food service activities,5067.4
KOR Publishing activities,261.7
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",365.3
KOR Telecommunications,786.6
"KOR Computer programming, consultancy and related activities; information service activities",747.0
"KOR Financial service activities, except insurance and pension funding",1340.4
"KOR Insurance, reinsurance and pension funding, except compulsory social security",656.8
KOR Activities auxiliary to financial services and insurance activities,365.2
KOR Real estate activities,1942.7
KOR Legal and accounting activities; activities of head offices; management consultancy activities,380.3
KOR Architectural and engineering activities; technical testing and analysis,474.0
KOR Scientific research and development,858.9
KOR Advertising and market research,46.8
"KOR Other professional, scientific and technical activities; veterinary activities",785.4
KOR Administrative and support service activities,1360.7
KOR Public administration and defence; compulsory social security,5005.9
KOR Education,7487.5
KOR Human health and social work activities,2564.6
KOR Other service activities,5860.3
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",14830.3
MEX Forestry and logging,251.1
MEX Fishing and aquaculture,188.3
MEX Mining and quarrying,25994.1
"MEX Manufacture of food products, beverages and tobacco products",4897.5
"MEX Manufacture of textiles, wearing apparel and leather products",3105.0
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",746.3
MEX Manufacture of paper and paper products,2003.0
MEX Printing and reproduction of recorded media,433.5
MEX Manufacture of coke and refined petroleum products ,20121.6
MEX Manufacture of chemicals and chemical products ,14687.7
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,135.8
MEX Manufacture of rubber and plastic products,2146.7
MEX Manufacture of other non-metallic mineral products,27619.0
MEX Manufacture of basic metals,20457.0
"MEX Manufacture of fabricated metal products, except machinery and equipment",1415.5
"MEX Manufacture of computer, electronic and optical products",1015.4
MEX Manufacture of electrical equipment,833.0
MEX Manufacture of machinery and equipment n.e.c.,437.6
"MEX Manufacture of motor vehicles, trailers and semi-trailers",938.2
MEX Manufacture of other transport equipment,61.9
MEX Manufacture of furniture; other manufacturing,1437.0
MEX Repair and installation of machinery and equipment,256.9
"MEX Electricity, gas, steam and air conditioning supply",124824.6
"MEX Water collection, treatment and supply",203.6
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",80.4
MEX Construction,11094.3
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,594.5
"MEX Wholesale trade, except of motor vehicles and motorcycles",4100.4
"MEX Retail trade, except of motor vehicles and motorcycles",3642.2
MEX Land transport and transport via pipelines,14975.0
MEX Water transport,3661.2
MEX Air transport,18194.6
MEX Warehousing and support activities for transportation,1511.5
MEX Postal and courier activities,220.2
MEX Accommodation and food service activities,2431.1
MEX Publishing activities,25.8
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",13.7
MEX Telecommunications,496.6
"MEX Computer programming, consultancy and related activities; information service activities",25.4
"MEX Financial service activities, except insurance and pension funding",391.8
"MEX Insurance, reinsurance and pension funding, except compulsory social security",55.6
MEX Activities auxiliary to financial services and insurance activities,51.0
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,284.5
MEX Architectural and engineering activities; technical testing and analysis,112.4
MEX Scientific research and development,203.7
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",22.0
MEX Administrative and support service activities,1921.8
MEX Public administration and defence; compulsory social security,3644.2
MEX Education,3273.4
MEX Human health and social work activities,1716.5
MEX Other service activities,1376.3
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8135.2
NLD Forestry and logging,92.4
NLD Fishing and aquaculture,1028.7
NLD Mining and quarrying,2401.4
"NLD Manufacture of food products, beverages and tobacco products",4824.0
"NLD Manufacture of textiles, wearing apparel and leather products",333.7
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",83.0
NLD Manufacture of paper and paper products,1365.0
NLD Printing and reproduction of recorded media,214.7
NLD Manufacture of coke and refined petroleum products ,11726.8
NLD Manufacture of chemicals and chemical products ,15742.9
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,354.1
NLD Manufacture of rubber and plastic products,453.4
NLD Manufacture of other non-metallic mineral products,2368.3
NLD Manufacture of basic metals,6746.3
"NLD Manufacture of fabricated metal products, except machinery and equipment",561.3
"NLD Manufacture of computer, electronic and optical products",22.4
NLD Manufacture of electrical equipment,301.3
NLD Manufacture of machinery and equipment n.e.c.,292.8
"NLD Manufacture of motor vehicles, trailers and semi-trailers",118.1
NLD Manufacture of other transport equipment,93.7
NLD Manufacture of furniture; other manufacturing,357.6
NLD Repair and installation of machinery and equipment,192.6
"NLD Electricity, gas, steam and air conditioning supply",52821.4
"NLD Water collection, treatment and supply",26.1
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1979.4
NLD Construction,3249.4
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,579.2
"NLD Wholesale trade, except of motor vehicles and motorcycles",2489.4
"NLD Retail trade, except of motor vehicles and motorcycles",1449.5
NLD Land transport and transport via pipelines,5838.0
NLD Water transport,7860.4
NLD Air transport,10627.3
NLD Warehousing and support activities for transportation,829.7
NLD Postal and courier activities,120.1
NLD Accommodation and food service activities,849.6
NLD Publishing activities,30.5
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",21.5
NLD Telecommunications,179.2
"NLD Computer programming, consultancy and related activities; information service activities",74.2
"NLD Financial service activities, except insurance and pension funding",349.5
"NLD Insurance, reinsurance and pension funding, except compulsory social security",162.8
NLD Activities auxiliary to financial services and insurance activities,105.5
NLD Real estate activities,579.8
NLD Legal and accounting activities; activities of head offices; management consultancy activities,414.0
NLD Architectural and engineering activities; technical testing and analysis,136.6
NLD Scientific research and development,79.2
NLD Advertising and market research,116.8
"NLD Other professional, scientific and technical activities; veterinary activities",94.2
NLD Administrative and support service activities,1880.5
NLD Public administration and defence; compulsory social security,1660.4
NLD Education,669.7
NLD Human health and social work activities,1158.5
NLD Other service activities,1061.2
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",96.7
NOR Forestry and logging,5.8
NOR Fishing and aquaculture,1512.8
NOR Mining and quarrying,8617.5
"NOR Manufacture of food products, beverages and tobacco products",79.4
"NOR Manufacture of textiles, wearing apparel and leather products",8.7
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",65.7
NOR Manufacture of paper and paper products,13.0
NOR Printing and reproduction of recorded media,14.4
NOR Manufacture of coke and refined petroleum products ,1885.0
NOR Manufacture of chemicals and chemical products ,2217.5
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.4
NOR Manufacture of rubber and plastic products,7.2
NOR Manufacture of other non-metallic mineral products,1734.2
NOR Manufacture of basic metals,5504.4
"NOR Manufacture of fabricated metal products, except machinery and equipment",28.9
"NOR Manufacture of computer, electronic and optical products",17.3
NOR Manufacture of electrical equipment,11.5
NOR Manufacture of machinery and equipment n.e.c.,30.3
"NOR Manufacture of motor vehicles, trailers and semi-trailers",7.2
NOR Manufacture of other transport equipment,44.8
NOR Manufacture of furniture; other manufacturing,21.7
NOR Repair and installation of machinery and equipment,15.9
"NOR Electricity, gas, steam and air conditioning supply",528.2
"NOR Water collection, treatment and supply",1.4
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",26.7
NOR Construction,593.7
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,66.4
"NOR Wholesale trade, except of motor vehicles and motorcycles",150.1
"NOR Retail trade, except of motor vehicles and motorcycles",268.5
NOR Land transport and transport via pipelines,2024.9
NOR Water transport,26648.6
NOR Air transport,853.8
NOR Warehousing and support activities for transportation,230.1
NOR Postal and courier activities,39.0
NOR Accommodation and food service activities,105.4
NOR Publishing activities,0.0
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
NOR Telecommunications,48.4
"NOR Computer programming, consultancy and related activities; information service activities",46.2
"NOR Financial service activities, except insurance and pension funding",49.1
"NOR Insurance, reinsurance and pension funding, except compulsory social security",14.4
