,0
GBR Manufacture of machinery and equipment n.e.c.,1563.6
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1567.9
GBR Manufacture of other transport equipment,818.2
GBR Manufacture of furniture; other manufacturing,1810.3
GBR Repair and installation of machinery and equipment,283.3
"GBR Electricity, gas, steam and air conditioning supply",181125.3
"GBR Water collection, treatment and supply",936.3
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2259.8
GBR Construction,12442.6
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2191.8
"GBR Wholesale trade, except of motor vehicles and motorcycles",5544.0
"GBR Retail trade, except of motor vehicles and motorcycles",4002.8
GBR Land transport and transport via pipelines,24464.4
GBR Water transport,20140.8
GBR Air transport,43699.1
GBR Warehousing and support activities for transportation,1308.7
GBR Postal and courier activities,1459.5
GBR Accommodation and food service activities,2826.5
GBR Publishing activities,263.5
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",166.7
GBR Telecommunications,434.8
"GBR Computer programming, consultancy and related activities; information service activities",451.5
"GBR Financial service activities, except insurance and pension funding",12.0
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.3
GBR Activities auxiliary to financial services and insurance activities,4.9
GBR Real estate activities,651.6
GBR Legal and accounting activities; activities of head offices; management consultancy activities,900.3
GBR Architectural and engineering activities; technical testing and analysis,498.1
GBR Scientific research and development,251.1
GBR Advertising and market research,133.6
"GBR Other professional, scientific and technical activities; veterinary activities",274.1
GBR Administrative and support service activities,2862.3
GBR Public administration and defence; compulsory social security,7874.8
GBR Education,3331.3
GBR Human health and social work activities,3992.1
GBR Other service activities,2454.0
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,102.1
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1697.6
HUN Forestry and logging,87.6
HUN Fishing and aquaculture,4.2
HUN Mining and quarrying,643.5
"HUN Manufacture of food products, beverages and tobacco products",784.7
"HUN Manufacture of textiles, wearing apparel and leather products",55.5
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",41.5
HUN Manufacture of paper and paper products,99.6
HUN Printing and reproduction of recorded media,127.7
HUN Manufacture of coke and refined petroleum products ,1630.1
HUN Manufacture of chemicals and chemical products ,2580.7
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,180.6
HUN Manufacture of rubber and plastic products,76.6
HUN Manufacture of other non-metallic mineral products,3350.8
HUN Manufacture of basic metals,1801.7
"HUN Manufacture of fabricated metal products, except machinery and equipment",243.5
"HUN Manufacture of computer, electronic and optical products",159.9
HUN Manufacture of electrical equipment,184.7
HUN Manufacture of machinery and equipment n.e.c.,117.6
"HUN Manufacture of motor vehicles, trailers and semi-trailers",216.5
HUN Manufacture of other transport equipment,7.9
HUN Manufacture of furniture; other manufacturing,41.4
HUN Repair and installation of machinery and equipment,24.0
"HUN Electricity, gas, steam and air conditioning supply",19986.5
"HUN Water collection, treatment and supply",58.1
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",247.3
HUN Construction,796.3
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,341.5
"HUN Wholesale trade, except of motor vehicles and motorcycles",693.2
"HUN Retail trade, except of motor vehicles and motorcycles",482.0
HUN Land transport and transport via pipelines,2896.0
HUN Water transport,24.4
HUN Air transport,400.2
HUN Warehousing and support activities for transportation,1784.0
HUN Postal and courier activities,45.1
HUN Accommodation and food service activities,145.0
HUN Publishing activities,51.2
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",60.8
HUN Telecommunications,215.7
"HUN Computer programming, consultancy and related activities; information service activities",146.6
"HUN Financial service activities, except insurance and pension funding",217.6
"HUN Insurance, reinsurance and pension funding, except compulsory social security",34.6
HUN Activities auxiliary to financial services and insurance activities,45.7
HUN Real estate activities,479.8
HUN Legal and accounting activities; activities of head offices; management consultancy activities,146.6
HUN Architectural and engineering activities; technical testing and analysis,79.9
HUN Scientific research and development,45.6
HUN Advertising and market research,32.3
"HUN Other professional, scientific and technical activities; veterinary activities",46.7
HUN Administrative and support service activities,470.2
HUN Public administration and defence; compulsory social security,738.9
HUN Education,332.6
HUN Human health and social work activities,263.8
HUN Other service activities,187.8
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.9
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",11960.7
IDN Forestry and logging,3132.1
IDN Fishing and aquaculture,1404.0
IDN Mining and quarrying,70386.5
"IDN Manufacture of food products, beverages and tobacco products",5154.7
"IDN Manufacture of textiles, wearing apparel and leather products",7769.7
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1077.1
IDN Manufacture of paper and paper products,5201.0
IDN Printing and reproduction of recorded media,79.4
IDN Manufacture of coke and refined petroleum products ,9036.5
IDN Manufacture of chemicals and chemical products ,22285.5
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,96.5
IDN Manufacture of rubber and plastic products,1891.3
IDN Manufacture of other non-metallic mineral products,37722.6
IDN Manufacture of basic metals,11797.8
"IDN Manufacture of fabricated metal products, except machinery and equipment",2683.6
"IDN Manufacture of computer, electronic and optical products",1043.3
IDN Manufacture of electrical equipment,1712.9
IDN Manufacture of machinery and equipment n.e.c.,350.2
"IDN Manufacture of motor vehicles, trailers and semi-trailers",886.0
IDN Manufacture of other transport equipment,129.6
IDN Manufacture of furniture; other manufacturing,1014.2
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",103260.2
"IDN Water collection, treatment and supply",17.2
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,9907.6
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1671.4
"IDN Wholesale trade, except of motor vehicles and motorcycles",6570.3
"IDN Retail trade, except of motor vehicles and motorcycles",3778.5
IDN Land transport and transport via pipelines,11862.8
IDN Water transport,18755.7
IDN Air transport,7437.6
IDN Warehousing and support activities for transportation,869.2
IDN Postal and courier activities,16.6
IDN Accommodation and food service activities,1758.2
IDN Publishing activities,10.1
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",47.0
IDN Telecommunications,192.0
"IDN Computer programming, consultancy and related activities; information service activities",36.1
"IDN Financial service activities, except insurance and pension funding",196.8
"IDN Insurance, reinsurance and pension funding, except compulsory social security",48.3
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,553.0
IDN Legal and accounting activities; activities of head offices; management consultancy activities,245.0
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,525.0
IDN Public administration and defence; compulsory social security,1677.7
IDN Education,2260.0
IDN Human health and social work activities,714.4
IDN Other service activities,4804.1
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",52317.3
IND Forestry and logging,4467.2
IND Fishing and aquaculture,1519.3
IND Mining and quarrying,82291.9
"IND Manufacture of food products, beverages and tobacco products",6950.7
"IND Manufacture of textiles, wearing apparel and leather products",6598.7
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4779.8
IND Manufacture of paper and paper products,6820.4
IND Printing and reproduction of recorded media,351.9
IND Manufacture of coke and refined petroleum products ,44940.6
IND Manufacture of chemicals and chemical products ,56033.6
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,93.1
IND Manufacture of rubber and plastic products,1810.9
IND Manufacture of other non-metallic mineral products,135364.0
IND Manufacture of basic metals,91243.8
"IND Manufacture of fabricated metal products, except machinery and equipment",33176.8
"IND Manufacture of computer, electronic and optical products",418.1
IND Manufacture of electrical equipment,1385.6
IND Manufacture of machinery and equipment n.e.c.,3417.2
"IND Manufacture of motor vehicles, trailers and semi-trailers",2227.4
IND Manufacture of other transport equipment,826.1
IND Manufacture of furniture; other manufacturing,1526.5
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",606660.5
"IND Water collection, treatment and supply",1382.4
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",689.8
IND Construction,17200.7
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,707.6
"IND Wholesale trade, except of motor vehicles and motorcycles",5497.5
"IND Retail trade, except of motor vehicles and motorcycles",8977.0
IND Land transport and transport via pipelines,50740.3
IND Water transport,11967.0
IND Air transport,2263.6
IND Warehousing and support activities for transportation,2091.6
IND Postal and courier activities,0.0
IND Accommodation and food service activities,20413.4
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1495.4
"IND Computer programming, consultancy and related activities; information service activities",447.1
"IND Financial service activities, except insurance and pension funding",1073.8
"IND Insurance, reinsurance and pension funding, except compulsory social security",595.5
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,1785.5
IND Legal and accounting activities; activities of head offices; management consultancy activities,224.7
IND Architectural and engineering activities; technical testing and analysis,1707.8
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,11.9
IND Public administration and defence; compulsory social security,1810.1
IND Education,1826.8
IND Human health and social work activities,952.7
IND Other service activities,2123.2
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1278.5
IRL Forestry and logging,0.5
IRL Fishing and aquaculture,193.5
IRL Mining and quarrying,425.7
"IRL Manufacture of food products, beverages and tobacco products",1300.0
"IRL Manufacture of textiles, wearing apparel and leather products",19.1
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",96.7
IRL Manufacture of paper and paper products,4.8
IRL Printing and reproduction of recorded media,7.3
IRL Manufacture of coke and refined petroleum products ,360.2
IRL Manufacture of chemicals and chemical products ,222.3
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,236.7
IRL Manufacture of rubber and plastic products,106.9
IRL Manufacture of other non-metallic mineral products,4657.0
IRL Manufacture of basic metals,1297.2
"IRL Manufacture of fabricated metal products, except machinery and equipment",270.7
"IRL Manufacture of computer, electronic and optical products",200.8
IRL Manufacture of electrical equipment,57.2
IRL Manufacture of machinery and equipment n.e.c.,41.7
"IRL Manufacture of motor vehicles, trailers and semi-trailers",13.1
IRL Manufacture of other transport equipment,17.3
IRL Manufacture of furniture; other manufacturing,151.6
IRL Repair and installation of machinery and equipment,7.2
"IRL Electricity, gas, steam and air conditioning supply",13932.9
"IRL Water collection, treatment and supply",47.2
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",92.6
IRL Construction,689.2
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,208.6
"IRL Wholesale trade, except of motor vehicles and motorcycles",857.9
"IRL Retail trade, except of motor vehicles and motorcycles",781.4
IRL Land transport and transport via pipelines,3668.8
IRL Water transport,125.1
IRL Air transport,70.7
IRL Warehousing and support activities for transportation,78.4
IRL Postal and courier activities,38.9
IRL Accommodation and food service activities,454.8
IRL Publishing activities,18.4
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",27.1
IRL Telecommunications,71.7
"IRL Computer programming, consultancy and related activities; information service activities",57.9
"IRL Financial service activities, except insurance and pension funding",62.2
"IRL Insurance, reinsurance and pension funding, except compulsory social security",36.6
IRL Activities auxiliary to financial services and insurance activities,19.6
IRL Real estate activities,46.7
IRL Legal and accounting activities; activities of head offices; management consultancy activities,55.1
IRL Architectural and engineering activities; technical testing and analysis,47.8
IRL Scientific research and development,6.5
IRL Advertising and market research,11.3
"IRL Other professional, scientific and technical activities; veterinary activities",5.3
IRL Administrative and support service activities,116.8
IRL Public administration and defence; compulsory social security,357.8
IRL Education,208.6
IRL Human health and social work activities,74.8
IRL Other service activities,125.3
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",8077.6
ITA Forestry and logging,32.9
ITA Fishing and aquaculture,735.8
ITA Mining and quarrying,1790.8
"ITA Manufacture of food products, beverages and tobacco products",6707.0
"ITA Manufacture of textiles, wearing apparel and leather products",3281.0
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1206.0
ITA Manufacture of paper and paper products,5804.8
ITA Printing and reproduction of recorded media,425.8
ITA Manufacture of coke and refined petroleum products ,24906.6
ITA Manufacture of chemicals and chemical products ,13680.0
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1280.3
ITA Manufacture of rubber and plastic products,2785.3
ITA Manufacture of other non-metallic mineral products,48960.9
ITA Manufacture of basic metals,23498.0
"ITA Manufacture of fabricated metal products, except machinery and equipment",776.3
"ITA Manufacture of computer, electronic and optical products",294.3
ITA Manufacture of electrical equipment,670.5
ITA Manufacture of machinery and equipment n.e.c.,1882.8
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1634.1
ITA Manufacture of other transport equipment,459.8
ITA Manufacture of furniture; other manufacturing,2062.0
ITA Repair and installation of machinery and equipment,490.7
"ITA Electricity, gas, steam and air conditioning supply",138012.9
"ITA Water collection, treatment and supply",2130.3
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7866.0
ITA Construction,4817.7
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,663.1
"ITA Wholesale trade, except of motor vehicles and motorcycles",5064.0
"ITA Retail trade, except of motor vehicles and motorcycles",1488.2
ITA Land transport and transport via pipelines,26139.7
ITA Water transport,18967.0
ITA Air transport,9884.9
ITA Warehousing and support activities for transportation,3389.0
ITA Postal and courier activities,131.4
ITA Accommodation and food service activities,1782.7
ITA Publishing activities,19.2
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",22.1
ITA Telecommunications,20.9
"ITA Computer programming, consultancy and related activities; information service activities",179.6
"ITA Financial service activities, except insurance and pension funding",368.3
"ITA Insurance, reinsurance and pension funding, except compulsory social security",5.8
ITA Activities auxiliary to financial services and insurance activities,74.6
ITA Real estate activities,240.8
ITA Legal and accounting activities; activities of head offices; management consultancy activities,820.4
ITA Architectural and engineering activities; technical testing and analysis,118.7
ITA Scientific research and development,118.8
ITA Advertising and market research,58.3
"ITA Other professional, scientific and technical activities; veterinary activities",30.5
ITA Administrative and support service activities,2138.2
ITA Public administration and defence; compulsory social security,2479.5
ITA Education,30.3
ITA Human health and social work activities,1108.7
ITA Other service activities,989.2
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",3700.8
JPN Forestry and logging,227.5
JPN Fishing and aquaculture,2507.9
JPN Mining and quarrying,24014.3
"JPN Manufacture of food products, beverages and tobacco products",18867.2
"JPN Manufacture of textiles, wearing apparel and leather products",2819.1
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",688.5
JPN Manufacture of paper and paper products,11361.7
JPN Printing and reproduction of recorded media,2186.2
JPN Manufacture of coke and refined petroleum products ,44724.6
JPN Manufacture of chemicals and chemical products ,51880.2
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,205.6
JPN Manufacture of rubber and plastic products,4757.6
JPN Manufacture of other non-metallic mineral products,68959.7
JPN Manufacture of basic metals,195987.2
"JPN Manufacture of fabricated metal products, except machinery and equipment",4087.0
"JPN Manufacture of computer, electronic and optical products",4707.7
JPN Manufacture of electrical equipment,2215.7
JPN Manufacture of machinery and equipment n.e.c.,2891.4
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2379.6
JPN Manufacture of other transport equipment,805.5
JPN Manufacture of furniture; other manufacturing,3758.2
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",439348.1
"JPN Water collection, treatment and supply",282.8
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3310.4
JPN Construction,15365.1
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1354.5
"JPN Wholesale trade, except of motor vehicles and motorcycles",17043.5
"JPN Retail trade, except of motor vehicles and motorcycles",16326.0
JPN Land transport and transport via pipelines,46668.6
JPN Water transport,80672.5
JPN Air transport,18345.6
JPN Warehousing and support activities for transportation,1780.7
JPN Postal and courier activities,698.7
JPN Accommodation and food service activities,9679.7
JPN Publishing activities,198.0
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",518.3
JPN Telecommunications,2256.0
"JPN Computer programming, consultancy and related activities; information service activities",2820.2
"JPN Financial service activities, except insurance and pension funding",2172.3
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1450.2
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2129.0
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1587.8
JPN Advertising and market research,1043.1
"JPN Other professional, scientific and technical activities; veterinary activities",6563.3
JPN Administrative and support service activities,894.5
JPN Public administration and defence; compulsory social security,16329.1
JPN Education,4838.6
JPN Human health and social work activities,12179.1
JPN Other service activities,10879.4
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",7743.9
KOR Forestry and logging,222.7
KOR Fishing and aquaculture,3218.5
KOR Mining and quarrying,7021.2
"KOR Manufacture of food products, beverages and tobacco products",3277.4
"KOR Manufacture of textiles, wearing apparel and leather products",4595.1
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",250.0
KOR Manufacture of paper and paper products,3076.6
KOR Printing and reproduction of recorded media,760.2
KOR Manufacture of coke and refined petroleum products ,18536.3
KOR Manufacture of chemicals and chemical products ,25327.5
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,161.8
KOR Manufacture of rubber and plastic products,877.7
KOR Manufacture of other non-metallic mineral products,49355.0
KOR Manufacture of basic metals,79529.3
"KOR Manufacture of fabricated metal products, except machinery and equipment",1473.2
"KOR Manufacture of computer, electronic and optical products",1920.7
KOR Manufacture of electrical equipment,791.7
KOR Manufacture of machinery and equipment n.e.c.,1291.7
"KOR Manufacture of motor vehicles, trailers and semi-trailers",1995.2
KOR Manufacture of other transport equipment,1214.4
KOR Manufacture of furniture; other manufacturing,704.1
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",197217.8
"KOR Water collection, treatment and supply",895.9
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3314.6
KOR Construction,6450.9
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,748.6
"KOR Wholesale trade, except of motor vehicles and motorcycles",4911.0
"KOR Retail trade, except of motor vehicles and motorcycles",6784.9
KOR Land transport and transport via pipelines,23033.2
KOR Water transport,22943.5
KOR Air transport,13644.5
KOR Warehousing and support activities for transportation,3596.5
KOR Postal and courier activities,147.5
KOR Accommodation and food service activities,5319.1
KOR Publishing activities,197.1
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",378.2
KOR Telecommunications,417.7
"KOR Computer programming, consultancy and related activities; information service activities",617.0
"KOR Financial service activities, except insurance and pension funding",1366.0
"KOR Insurance, reinsurance and pension funding, except compulsory social security",766.2
KOR Activities auxiliary to financial services and insurance activities,390.4
KOR Real estate activities,2353.9
KOR Legal and accounting activities; activities of head offices; management consultancy activities,676.1
KOR Architectural and engineering activities; technical testing and analysis,839.4
KOR Scientific research and development,1114.1
KOR Advertising and market research,67.3
"KOR Other professional, scientific and technical activities; veterinary activities",934.4
KOR Administrative and support service activities,2082.9
KOR Public administration and defence; compulsory social security,4564.5
KOR Education,7230.2
KOR Human health and social work activities,3049.9
KOR Other service activities,5680.4
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",19311.6
MEX Forestry and logging,295.5
MEX Fishing and aquaculture,265.7
MEX Mining and quarrying,28289.3
"MEX Manufacture of food products, beverages and tobacco products",4742.8
"MEX Manufacture of textiles, wearing apparel and leather products",2791.9
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",746.7
MEX Manufacture of paper and paper products,2066.1
MEX Printing and reproduction of recorded media,462.8
MEX Manufacture of coke and refined petroleum products ,27342.6
MEX Manufacture of chemicals and chemical products ,14481.8
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,160.6
MEX Manufacture of rubber and plastic products,2252.0
MEX Manufacture of other non-metallic mineral products,36428.5
MEX Manufacture of basic metals,23673.0
"MEX Manufacture of fabricated metal products, except machinery and equipment",1777.4
"MEX Manufacture of computer, electronic and optical products",1428.0
MEX Manufacture of electrical equipment,1013.2
MEX Manufacture of machinery and equipment n.e.c.,592.0
"MEX Manufacture of motor vehicles, trailers and semi-trailers",1074.1
MEX Manufacture of other transport equipment,67.2
MEX Manufacture of furniture; other manufacturing,1667.1
MEX Repair and installation of machinery and equipment,261.6
"MEX Electricity, gas, steam and air conditioning supply",134931.0
"MEX Water collection, treatment and supply",280.9
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",97.5
MEX Construction,14881.0
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,724.3
"MEX Wholesale trade, except of motor vehicles and motorcycles",5689.2
"MEX Retail trade, except of motor vehicles and motorcycles",5067.5
MEX Land transport and transport via pipelines,15733.4
MEX Water transport,3919.5
MEX Air transport,15217.1
MEX Warehousing and support activities for transportation,1761.5
MEX Postal and courier activities,241.6
MEX Accommodation and food service activities,3211.2
MEX Publishing activities,22.0
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",11.8
MEX Telecommunications,496.7
"MEX Computer programming, consultancy and related activities; information service activities",26.9
"MEX Financial service activities, except insurance and pension funding",525.5
"MEX Insurance, reinsurance and pension funding, except compulsory social security",52.2
MEX Activities auxiliary to financial services and insurance activities,39.8
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,260.4
MEX Architectural and engineering activities; technical testing and analysis,139.9
MEX Scientific research and development,228.2
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",19.7
MEX Administrative and support service activities,2049.0
MEX Public administration and defence; compulsory social security,5086.7
MEX Education,4015.4
MEX Human health and social work activities,1974.5
MEX Other service activities,1525.2
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8555.8
NLD Forestry and logging,92.0
NLD Fishing and aquaculture,794.9
NLD Mining and quarrying,2212.6
"NLD Manufacture of food products, beverages and tobacco products",4289.1
"NLD Manufacture of textiles, wearing apparel and leather products",217.1
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",54.8
NLD Manufacture of paper and paper products,1207.8
NLD Printing and reproduction of recorded media,180.7
NLD Manufacture of coke and refined petroleum products ,11612.5
NLD Manufacture of chemicals and chemical products ,17500.2
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,290.9
NLD Manufacture of rubber and plastic products,251.7
NLD Manufacture of other non-metallic mineral products,2348.2
NLD Manufacture of basic metals,7357.2
"NLD Manufacture of fabricated metal products, except machinery and equipment",428.2
"NLD Manufacture of computer, electronic and optical products",24.0
NLD Manufacture of electrical equipment,260.1
NLD Manufacture of machinery and equipment n.e.c.,264.3
"NLD Manufacture of motor vehicles, trailers and semi-trailers",78.7
NLD Manufacture of other transport equipment,74.2
NLD Manufacture of furniture; other manufacturing,283.6
NLD Repair and installation of machinery and equipment,171.9
"NLD Electricity, gas, steam and air conditioning supply",50459.0
"NLD Water collection, treatment and supply",12.4
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2568.8
NLD Construction,3258.0
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,550.2
"NLD Wholesale trade, except of motor vehicles and motorcycles",2429.0
"NLD Retail trade, except of motor vehicles and motorcycles",1385.1
NLD Land transport and transport via pipelines,5742.6
NLD Water transport,7697.0
NLD Air transport,11759.8
NLD Warehousing and support activities for transportation,820.0
NLD Postal and courier activities,118.9
NLD Accommodation and food service activities,790.0
NLD Publishing activities,31.1
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",18.3
NLD Telecommunications,127.9
"NLD Computer programming, consultancy and related activities; information service activities",77.6
"NLD Financial service activities, except insurance and pension funding",321.7
"NLD Insurance, reinsurance and pension funding, except compulsory social security",158.2
NLD Activities auxiliary to financial services and insurance activities,103.5
NLD Real estate activities,531.9
NLD Legal and accounting activities; activities of head offices; management consultancy activities,416.1
NLD Architectural and engineering activities; technical testing and analysis,140.6
NLD Scientific research and development,71.5
NLD Advertising and market research,109.3
"NLD Other professional, scientific and technical activities; veterinary activities",93.8
NLD Administrative and support service activities,2338.9
NLD Public administration and defence; compulsory social security,1412.5
NLD Education,636.5
NLD Human health and social work activities,1207.9
NLD Other service activities,1004.3
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",550.4
NOR Forestry and logging,71.4
NOR Fishing and aquaculture,1263.9
NOR Mining and quarrying,10020.7
"NOR Manufacture of food products, beverages and tobacco products",465.6
"NOR Manufacture of textiles, wearing apparel and leather products",25.2
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",76.5
NOR Manufacture of paper and paper products,350.1
NOR Printing and reproduction of recorded media,25.9
NOR Manufacture of coke and refined petroleum products ,2208.0
NOR Manufacture of chemicals and chemical products ,3154.4
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,4.9
NOR Manufacture of rubber and plastic products,12.2
NOR Manufacture of other non-metallic mineral products,1751.3
NOR Manufacture of basic metals,5465.2
"NOR Manufacture of fabricated metal products, except machinery and equipment",64.3
"NOR Manufacture of computer, electronic and optical products",18.9
NOR Manufacture of electrical equipment,19.5
NOR Manufacture of machinery and equipment n.e.c.,88.3
"NOR Manufacture of motor vehicles, trailers and semi-trailers",26.4
NOR Manufacture of other transport equipment,109.5
NOR Manufacture of furniture; other manufacturing,27.9
NOR Repair and installation of machinery and equipment,48.8
"NOR Electricity, gas, steam and air conditioning supply",877.8
"NOR Water collection, treatment and supply",14.1
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",102.2
NOR Construction,827.6
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,114.5
"NOR Wholesale trade, except of motor vehicles and motorcycles",343.3
"NOR Retail trade, except of motor vehicles and motorcycles",439.0
NOR Land transport and transport via pipelines,2024.4
NOR Water transport,27313.5
NOR Air transport,299.3
NOR Warehousing and support activities for transportation,455.1
NOR Postal and courier activities,61.4
NOR Accommodation and food service activities,164.3
NOR Publishing activities,10.6
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",27.0
NOR Telecommunications,66.2
"NOR Computer programming, consultancy and related activities; information service activities",68.2
"NOR Financial service activities, except insurance and pension funding",54.1
