,0
BEL Wholesale and retail trade and repair of motor vehicles and motorcycles,429.4
"BEL Wholesale trade, except of motor vehicles and motorcycles",1447.7
"BEL Retail trade, except of motor vehicles and motorcycles",935.6
BEL Land transport and transport via pipelines,8080.8
BEL Water transport,917.9
BEL Air transport,6798.2
BEL Warehousing and support activities for transportation,553.8
BEL Postal and courier activities,41.8
BEL Accommodation and food service activities,533.1
BEL Publishing activities,83.8
"BEL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",36.8
BEL Telecommunications,82.4
"BEL Computer programming, consultancy and related activities; information service activities",168.5
"BEL Financial service activities, except insurance and pension funding",97.8
"BEL Insurance, reinsurance and pension funding, except compulsory social security",27.4
BEL Activities auxiliary to financial services and insurance activities,47.7
BEL Real estate activities,126.2
BEL Legal and accounting activities; activities of head offices; management consultancy activities,601.0
BEL Architectural and engineering activities; technical testing and analysis,62.6
BEL Scientific research and development,56.0
BEL Advertising and market research,36.2
"BEL Other professional, scientific and technical activities; veterinary activities",35.2
BEL Administrative and support service activities,535.7
BEL Public administration and defence; compulsory social security,1126.1
BEL Education,931.0
BEL Human health and social work activities,741.5
BEL Other service activities,492.5
BEL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,38.6
BEL Activities of extraterritorial organizations and bodies,0.0
"BGR Crop and animal production, hunting and related service activities",1185.8
BGR Forestry and logging,131.2
BGR Fishing and aquaculture,0.8
BGR Mining and quarrying,586.7
"BGR Manufacture of food products, beverages and tobacco products",748.7
"BGR Manufacture of textiles, wearing apparel and leather products",313.4
"BGR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",124.5
BGR Manufacture of paper and paper products,209.7
BGR Printing and reproduction of recorded media,23.4
BGR Manufacture of coke and refined petroleum products ,770.7
BGR Manufacture of chemicals and chemical products ,4738.3
BGR Manufacture of basic pharmaceutical products and pharmaceutical preparations,6.2
BGR Manufacture of rubber and plastic products,28.7
BGR Manufacture of other non-metallic mineral products,2965.6
BGR Manufacture of basic metals,4873.1
"BGR Manufacture of fabricated metal products, except machinery and equipment",116.7
"BGR Manufacture of computer, electronic and optical products",17.3
BGR Manufacture of electrical equipment,26.7
BGR Manufacture of machinery and equipment n.e.c.,84.2
"BGR Manufacture of motor vehicles, trailers and semi-trailers",8.1
BGR Manufacture of other transport equipment,10.2
BGR Manufacture of furniture; other manufacturing,29.4
BGR Repair and installation of machinery and equipment,39.4
"BGR Electricity, gas, steam and air conditioning supply",24656.6
"BGR Water collection, treatment and supply",20.6
"BGR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",61.8
BGR Construction,188.6
BGR Wholesale and retail trade and repair of motor vehicles and motorcycles,31.7
"BGR Wholesale trade, except of motor vehicles and motorcycles",176.1
"BGR Retail trade, except of motor vehicles and motorcycles",171.4
BGR Land transport and transport via pipelines,1448.8
BGR Water transport,262.5
BGR Air transport,1563.5
BGR Warehousing and support activities for transportation,66.7
BGR Postal and courier activities,75.2
BGR Accommodation and food service activities,18.8
BGR Publishing activities,0.6
"BGR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.3
BGR Telecommunications,9.8
"BGR Computer programming, consultancy and related activities; information service activities",38.6
"BGR Financial service activities, except insurance and pension funding",6.4
"BGR Insurance, reinsurance and pension funding, except compulsory social security",15.8
BGR Activities auxiliary to financial services and insurance activities,3.1
BGR Real estate activities,9.9
BGR Legal and accounting activities; activities of head offices; management consultancy activities,6.1
BGR Architectural and engineering activities; technical testing and analysis,11.7
BGR Scientific research and development,7.1
BGR Advertising and market research,5.1
"BGR Other professional, scientific and technical activities; veterinary activities",5.9
BGR Administrative and support service activities,12.3
BGR Public administration and defence; compulsory social security,166.8
BGR Education,137.4
BGR Human health and social work activities,106.2
BGR Other service activities,44.5
BGR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
BGR Activities of extraterritorial organizations and bodies,0.0
"BRA Crop and animal production, hunting and related service activities",25448.8
BRA Forestry and logging,1353.7
BRA Fishing and aquaculture,301.3
BRA Mining and quarrying,8068.9
"BRA Manufacture of food products, beverages and tobacco products",5772.0
"BRA Manufacture of textiles, wearing apparel and leather products",3515.2
"BRA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",572.3
BRA Manufacture of paper and paper products,4761.6
BRA Printing and reproduction of recorded media,204.9
BRA Manufacture of coke and refined petroleum products ,15827.4
BRA Manufacture of chemicals and chemical products ,16575.7
BRA Manufacture of basic pharmaceutical products and pharmaceutical preparations,74.8
BRA Manufacture of rubber and plastic products,1613.7
BRA Manufacture of other non-metallic mineral products,33368.8
BRA Manufacture of basic metals,67692.6
"BRA Manufacture of fabricated metal products, except machinery and equipment",878.7
"BRA Manufacture of computer, electronic and optical products",265.9
BRA Manufacture of electrical equipment,734.0
BRA Manufacture of machinery and equipment n.e.c.,530.1
"BRA Manufacture of motor vehicles, trailers and semi-trailers",885.4
BRA Manufacture of other transport equipment,114.2
BRA Manufacture of furniture; other manufacturing,1553.8
BRA Repair and installation of machinery and equipment,0.0
"BRA Electricity, gas, steam and air conditioning supply",23730.2
"BRA Water collection, treatment and supply",260.6
"BRA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
BRA Construction,6175.7
BRA Wholesale and retail trade and repair of motor vehicles and motorcycles,2758.5
"BRA Wholesale trade, except of motor vehicles and motorcycles",3896.5
"BRA Retail trade, except of motor vehicles and motorcycles",5827.1
BRA Land transport and transport via pipelines,31261.1
BRA Water transport,6706.4
BRA Air transport,22048.5
BRA Warehousing and support activities for transportation,3438.2
BRA Postal and courier activities,0.0
BRA Accommodation and food service activities,3101.2
BRA Publishing activities,18.7
"BRA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",18.7
BRA Telecommunications,603.9
"BRA Computer programming, consultancy and related activities; information service activities",395.3
"BRA Financial service activities, except insurance and pension funding",876.7
"BRA Insurance, reinsurance and pension funding, except compulsory social security",0.0
BRA Activities auxiliary to financial services and insurance activities,0.0
BRA Real estate activities,459.8
BRA Legal and accounting activities; activities of head offices; management consultancy activities,1482.0
BRA Architectural and engineering activities; technical testing and analysis,636.9
BRA Scientific research and development,348.8
BRA Advertising and market research,0.0
"BRA Other professional, scientific and technical activities; veterinary activities",0.0
BRA Administrative and support service activities,2209.5
BRA Public administration and defence; compulsory social security,3835.7
BRA Education,3282.2
BRA Human health and social work activities,2043.6
BRA Other service activities,2310.5
BRA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
BRA Activities of extraterritorial organizations and bodies,0.0
"CAN Crop and animal production, hunting and related service activities",8603.4
CAN Forestry and logging,2383.1
CAN Fishing and aquaculture,79.2
CAN Mining and quarrying,42075.9
"CAN Manufacture of food products, beverages and tobacco products",6208.8
"CAN Manufacture of textiles, wearing apparel and leather products",624.3
"CAN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2776.8
CAN Manufacture of paper and paper products,9690.8
CAN Printing and reproduction of recorded media,1162.3
CAN Manufacture of coke and refined petroleum products ,22740.8
CAN Manufacture of chemicals and chemical products ,13329.9
CAN Manufacture of basic pharmaceutical products and pharmaceutical preparations,99.3
CAN Manufacture of rubber and plastic products,3794.3
CAN Manufacture of other non-metallic mineral products,13737.1
CAN Manufacture of basic metals,28395.1
"CAN Manufacture of fabricated metal products, except machinery and equipment",1360.0
"CAN Manufacture of computer, electronic and optical products",780.8
CAN Manufacture of electrical equipment,775.0
CAN Manufacture of machinery and equipment n.e.c.,1410.7
"CAN Manufacture of motor vehicles, trailers and semi-trailers",4067.5
CAN Manufacture of other transport equipment,572.4
CAN Manufacture of furniture; other manufacturing,1650.2
CAN Repair and installation of machinery and equipment,0.0
"CAN Electricity, gas, steam and air conditioning supply",121549.1
"CAN Water collection, treatment and supply",0.0
"CAN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2023.8
CAN Construction,6087.3
CAN Wholesale and retail trade and repair of motor vehicles and motorcycles,3072.5
"CAN Wholesale trade, except of motor vehicles and motorcycles",6143.1
"CAN Retail trade, except of motor vehicles and motorcycles",7142.6
CAN Land transport and transport via pipelines,28355.2
CAN Water transport,15695.2
CAN Air transport,21205.2
CAN Warehousing and support activities for transportation,1098.5
CAN Postal and courier activities,1321.3
CAN Accommodation and food service activities,4150.4
CAN Publishing activities,29.0
"CAN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",436.5
CAN Telecommunications,664.4
"CAN Computer programming, consultancy and related activities; information service activities",849.2
"CAN Financial service activities, except insurance and pension funding",3607.4
"CAN Insurance, reinsurance and pension funding, except compulsory social security",922.9
CAN Activities auxiliary to financial services and insurance activities,0.0
CAN Real estate activities,9359.6
CAN Legal and accounting activities; activities of head offices; management consultancy activities,1074.7
CAN Architectural and engineering activities; technical testing and analysis,805.8
CAN Scientific research and development,743.5
CAN Advertising and market research,215.3
"CAN Other professional, scientific and technical activities; veterinary activities",1904.8
CAN Administrative and support service activities,4625.1
CAN Public administration and defence; compulsory social security,7151.8
CAN Education,7708.8
CAN Human health and social work activities,6728.1
CAN Other service activities,5239.8
CAN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
CAN Activities of extraterritorial organizations and bodies,0.0
"CHN Crop and animal production, hunting and related service activities",84065.5
CHN Forestry and logging,8976.8
CHN Fishing and aquaculture,4981.4
CHN Mining and quarrying,108903.2
"CHN Manufacture of food products, beverages and tobacco products",60399.9
"CHN Manufacture of textiles, wearing apparel and leather products",42574.6
"CHN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7890.9
CHN Manufacture of paper and paper products,29985.9
CHN Printing and reproduction of recorded media,3253.4
CHN Manufacture of coke and refined petroleum products ,48769.3
CHN Manufacture of chemicals and chemical products ,232965.5
CHN Manufacture of basic pharmaceutical products and pharmaceutical preparations,262.8
CHN Manufacture of rubber and plastic products,8370.9
CHN Manufacture of other non-metallic mineral products,581188.0
CHN Manufacture of basic metals,285924.9
"CHN Manufacture of fabricated metal products, except machinery and equipment",14776.7
"CHN Manufacture of computer, electronic and optical products",4113.4
CHN Manufacture of electrical equipment,8987.7
CHN Manufacture of machinery and equipment n.e.c.,25248.8
"CHN Manufacture of motor vehicles, trailers and semi-trailers",12161.4
CHN Manufacture of other transport equipment,4233.8
CHN Manufacture of furniture; other manufacturing,7773.0
CHN Repair and installation of machinery and equipment,0.0
"CHN Electricity, gas, steam and air conditioning supply",1472563.0
"CHN Water collection, treatment and supply",935.8
"CHN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",20468.7
CHN Construction,27590.3
CHN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0
"CHN Wholesale trade, except of motor vehicles and motorcycles",22414.3
"CHN Retail trade, except of motor vehicles and motorcycles",4637.0
CHN Land transport and transport via pipelines,33050.9
CHN Water transport,79178.0
CHN Air transport,25923.2
CHN Warehousing and support activities for transportation,2924.2
CHN Postal and courier activities,569.7
CHN Accommodation and food service activities,10035.2
CHN Publishing activities,0.0
"CHN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
CHN Telecommunications,580.5
"CHN Computer programming, consultancy and related activities; information service activities",818.5
"CHN Financial service activities, except insurance and pension funding",1282.8
"CHN Insurance, reinsurance and pension funding, except compulsory social security",304.6
CHN Activities auxiliary to financial services and insurance activities,0.0
CHN Real estate activities,10131.6
CHN Legal and accounting activities; activities of head offices; management consultancy activities,1296.8
CHN Architectural and engineering activities; technical testing and analysis,0.0
CHN Scientific research and development,1177.5
CHN Advertising and market research,0.0
"CHN Other professional, scientific and technical activities; veterinary activities",1165.3
CHN Administrative and support service activities,110.5
CHN Public administration and defence; compulsory social security,12190.6
CHN Education,28340.3
CHN Human health and social work activities,7611.6
CHN Other service activities,25158.2
CHN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
CHN Activities of extraterritorial organizations and bodies,0.0
"DEU Crop and animal production, hunting and related service activities",2188.6
DEU Forestry and logging,127.9
DEU Fishing and aquaculture,10.4
DEU Mining and quarrying,11970.4
"DEU Manufacture of food products, beverages and tobacco products",10603.1
"DEU Manufacture of textiles, wearing apparel and leather products",1999.0
"DEU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1162.4
DEU Manufacture of paper and paper products,6625.1
DEU Printing and reproduction of recorded media,1318.4
DEU Manufacture of coke and refined petroleum products ,24709.8
DEU Manufacture of chemicals and chemical products ,25392.0
DEU Manufacture of basic pharmaceutical products and pharmaceutical preparations,226.6
DEU Manufacture of rubber and plastic products,2316.5
DEU Manufacture of other non-metallic mineral products,42456.9
DEU Manufacture of basic metals,90694.1
"DEU Manufacture of fabricated metal products, except machinery and equipment",3082.1
"DEU Manufacture of computer, electronic and optical products",1649.5
DEU Manufacture of electrical equipment,2672.9
DEU Manufacture of machinery and equipment n.e.c.,3905.8
"DEU Manufacture of motor vehicles, trailers and semi-trailers",4363.6
DEU Manufacture of other transport equipment,469.2
DEU Manufacture of furniture; other manufacturing,1243.4
DEU Repair and installation of machinery and equipment,717.6
"DEU Electricity, gas, steam and air conditioning supply",319718.3
"DEU Water collection, treatment and supply",1567.9
"DEU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4832.1
DEU Construction,8279.6
DEU Wholesale and retail trade and repair of motor vehicles and motorcycles,3354.0
"DEU Wholesale trade, except of motor vehicles and motorcycles",15512.6
"DEU Retail trade, except of motor vehicles and motorcycles",16702.2
DEU Land transport and transport via pipelines,21166.6
DEU Water transport,42393.7
DEU Air transport,69996.2
DEU Warehousing and support activities for transportation,15506.7
DEU Postal and courier activities,1571.5
DEU Accommodation and food service activities,5248.1
DEU Publishing activities,378.2
"DEU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",551.6
DEU Telecommunications,752.2
"DEU Computer programming, consultancy and related activities; information service activities",1655.9
"DEU Financial service activities, except insurance and pension funding",2378.2
"DEU Insurance, reinsurance and pension funding, except compulsory social security",830.0
DEU Activities auxiliary to financial services and insurance activities,646.9
DEU Real estate activities,1166.1
DEU Legal and accounting activities; activities of head offices; management consultancy activities,2984.9
DEU Architectural and engineering activities; technical testing and analysis,1426.5
DEU Scientific research and development,571.9
DEU Advertising and market research,782.3
"DEU Other professional, scientific and technical activities; veterinary activities",799.7
DEU Administrative and support service activities,4453.9
DEU Public administration and defence; compulsory social security,9611.6
DEU Education,5857.1
DEU Human health and social work activities,12127.7
DEU Other service activities,6286.1
DEU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.6
DEU Activities of extraterritorial organizations and bodies,0.0
"ESP Crop and animal production, hunting and related service activities",7560.3
ESP Forestry and logging,269.9
ESP Fishing and aquaculture,101.1
ESP Mining and quarrying,1310.1
"ESP Manufacture of food products, beverages and tobacco products",4724.0
"ESP Manufacture of textiles, wearing apparel and leather products",2685.4
"ESP Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",506.0
ESP Manufacture of paper and paper products,2866.2
ESP Printing and reproduction of recorded media,709.1
ESP Manufacture of coke and refined petroleum products ,12104.4
ESP Manufacture of chemicals and chemical products ,10204.4
ESP Manufacture of basic pharmaceutical products and pharmaceutical preparations,59.2
ESP Manufacture of rubber and plastic products,733.9
ESP Manufacture of other non-metallic mineral products,32738.4
ESP Manufacture of basic metals,11275.4
"ESP Manufacture of fabricated metal products, except machinery and equipment",1167.8
"ESP Manufacture of computer, electronic and optical products",245.3
ESP Manufacture of electrical equipment,428.2
ESP Manufacture of machinery and equipment n.e.c.,572.0
"ESP Manufacture of motor vehicles, trailers and semi-trailers",1689.8
ESP Manufacture of other transport equipment,290.5
ESP Manufacture of furniture; other manufacturing,444.3
ESP Repair and installation of machinery and equipment,170.1
"ESP Electricity, gas, steam and air conditioning supply",98531.5
"ESP Water collection, treatment and supply",195.9
"ESP Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",377.7
ESP Construction,3324.1
ESP Wholesale and retail trade and repair of motor vehicles and motorcycles,1104.4
"ESP Wholesale trade, except of motor vehicles and motorcycles",2148.2
"ESP Retail trade, except of motor vehicles and motorcycles",3387.2
ESP Land transport and transport via pipelines,22164.8
ESP Water transport,8062.0
ESP Air transport,15416.7
ESP Warehousing and support activities for transportation,2098.6
ESP Postal and courier activities,256.0
ESP Accommodation and food service activities,2691.8
ESP Publishing activities,16.5
"ESP Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",99.8
ESP Telecommunications,303.7
"ESP Computer programming, consultancy and related activities; information service activities",258.2
"ESP Financial service activities, except insurance and pension funding",475.3
"ESP Insurance, reinsurance and pension funding, except compulsory social security",97.2
ESP Activities auxiliary to financial services and insurance activities,217.4
ESP Real estate activities,268.4
ESP Legal and accounting activities; activities of head offices; management consultancy activities,524.4
ESP Architectural and engineering activities; technical testing and analysis,372.7
ESP Scientific research and development,52.4
ESP Advertising and market research,188.6
"ESP Other professional, scientific and technical activities; veterinary activities",116.5
ESP Administrative and support service activities,943.6
ESP Public administration and defence; compulsory social security,2374.8
ESP Education,1962.6
ESP Human health and social work activities,1650.3
ESP Other service activities,1198.1
ESP Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ESP Activities of extraterritorial organizations and bodies,0.0
"FRA Crop and animal production, hunting and related service activities",11813.8
FRA Forestry and logging,714.1
FRA Fishing and aquaculture,1364.9
FRA Mining and quarrying,3563.2
"FRA Manufacture of food products, beverages and tobacco products",10398.0
"FRA Manufacture of textiles, wearing apparel and leather products",3748.1
"FRA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",327.3
FRA Manufacture of paper and paper products,4100.4
FRA Printing and reproduction of recorded media,961.2
FRA Manufacture of coke and refined petroleum products ,19512.0
FRA Manufacture of chemicals and chemical products ,19511.3
FRA Manufacture of basic pharmaceutical products and pharmaceutical preparations,81.8
FRA Manufacture of rubber and plastic products,733.4
FRA Manufacture of other non-metallic mineral products,20918.3
FRA Manufacture of basic metals,32041.2
"FRA Manufacture of fabricated metal products, except machinery and equipment",1668.2
"FRA Manufacture of computer, electronic and optical products",992.8
FRA Manufacture of electrical equipment,611.6
FRA Manufacture of machinery and equipment n.e.c.,1044.1
"FRA Manufacture of motor vehicles, trailers and semi-trailers",1993.4
FRA Manufacture of other transport equipment,554.8
FRA Manufacture of furniture; other manufacturing,448.9
FRA Repair and installation of machinery and equipment,1053.9
"FRA Electricity, gas, steam and air conditioning supply",38404.7
"FRA Water collection, treatment and supply",303.4
"FRA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7191.8
FRA Construction,5939.7
FRA Wholesale and retail trade and repair of motor vehicles and motorcycles,1516.1
"FRA Wholesale trade, except of motor vehicles and motorcycles",8159.3
"FRA Retail trade, except of motor vehicles and motorcycles",6072.6
FRA Land transport and transport via pipelines,28726.3
FRA Water transport,8104.7
FRA Air transport,31905.4
FRA Warehousing and support activities for transportation,3532.2
FRA Postal and courier activities,594.2
FRA Accommodation and food service activities,3050.6
FRA Publishing activities,221.4
"FRA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",1349.4
FRA Telecommunications,2607.6
"FRA Computer programming, consultancy and related activities; information service activities",1088.5
"FRA Financial service activities, except insurance and pension funding",1160.3
"FRA Insurance, reinsurance and pension funding, except compulsory social security",557.8
FRA Activities auxiliary to financial services and insurance activities,264.7
FRA Real estate activities,1518.9
FRA Legal and accounting activities; activities of head offices; management consultancy activities,2278.6
FRA Architectural and engineering activities; technical testing and analysis,868.0
FRA Scientific research and development,1098.6
FRA Advertising and market research,952.3
"FRA Other professional, scientific and technical activities; veterinary activities",277.8
FRA Administrative and support service activities,3561.1
FRA Public administration and defence; compulsory social security,7522.0
FRA Education,4524.2
FRA Human health and social work activities,6477.3
FRA Other service activities,3804.1
FRA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
FRA Activities of extraterritorial organizations and bodies,0.0
"GBR Crop and animal production, hunting and related service activities",6398.8
GBR Forestry and logging,35.6
GBR Fishing and aquaculture,879.9
GBR Mining and quarrying,28809.6
"GBR Manufacture of food products, beverages and tobacco products",9674.1
"GBR Manufacture of textiles, wearing apparel and leather products",2479.0
"GBR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2687.0
GBR Manufacture of paper and paper products,5230.1
GBR Printing and reproduction of recorded media,1097.1
GBR Manufacture of coke and refined petroleum products ,19381.4
GBR Manufacture of chemicals and chemical products ,20709.2
GBR Manufacture of basic pharmaceutical products and pharmaceutical preparations,976.4
GBR Manufacture of rubber and plastic products,3847.3
GBR Manufacture of other non-metallic mineral products,17476.3
GBR Manufacture of basic metals,28330.0
"GBR Manufacture of fabricated metal products, except machinery and equipment",3472.3
"GBR Manufacture of computer, electronic and optical products",806.5
GBR Manufacture of electrical equipment,869.9
GBR Manufacture of machinery and equipment n.e.c.,2102.0
