,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",997.5
GBR Manufacture of other transport equipment,611.9
GBR Manufacture of furniture; other manufacturing,1394.2
GBR Repair and installation of machinery and equipment,319.1
"GBR Electricity, gas, steam and air conditioning supply",176086.0
"GBR Water collection, treatment and supply",778.1
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1851.6
GBR Construction,12533.2
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2182.1
"GBR Wholesale trade, except of motor vehicles and motorcycles",5614.8
"GBR Retail trade, except of motor vehicles and motorcycles",4202.6
GBR Land transport and transport via pipelines,22707.9
GBR Water transport,20099.8
GBR Air transport,43239.3
GBR Warehousing and support activities for transportation,1342.4
GBR Postal and courier activities,1615.7
GBR Accommodation and food service activities,3432.8
GBR Publishing activities,275.4
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",205.1
GBR Telecommunications,453.1
"GBR Computer programming, consultancy and related activities; information service activities",495.2
"GBR Financial service activities, except insurance and pension funding",11.9
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.3
GBR Activities auxiliary to financial services and insurance activities,3.5
GBR Real estate activities,760.6
GBR Legal and accounting activities; activities of head offices; management consultancy activities,993.0
GBR Architectural and engineering activities; technical testing and analysis,550.6
GBR Scientific research and development,292.4
GBR Advertising and market research,146.0
"GBR Other professional, scientific and technical activities; veterinary activities",313.4
GBR Administrative and support service activities,2893.9
GBR Public administration and defence; compulsory social security,7046.5
GBR Education,3550.6
GBR Human health and social work activities,4361.7
GBR Other service activities,2865.1
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,103.0
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1719.6
HUN Forestry and logging,93.6
HUN Fishing and aquaculture,5.0
HUN Mining and quarrying,680.2
"HUN Manufacture of food products, beverages and tobacco products",852.6
"HUN Manufacture of textiles, wearing apparel and leather products",53.0
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",49.9
HUN Manufacture of paper and paper products,96.9
HUN Printing and reproduction of recorded media,116.9
HUN Manufacture of coke and refined petroleum products ,1769.2
HUN Manufacture of chemicals and chemical products ,2280.4
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,203.2
HUN Manufacture of rubber and plastic products,92.4
HUN Manufacture of other non-metallic mineral products,3301.8
HUN Manufacture of basic metals,1790.6
"HUN Manufacture of fabricated metal products, except machinery and equipment",246.2
"HUN Manufacture of computer, electronic and optical products",139.9
HUN Manufacture of electrical equipment,146.8
HUN Manufacture of machinery and equipment n.e.c.,107.6
"HUN Manufacture of motor vehicles, trailers and semi-trailers",216.5
HUN Manufacture of other transport equipment,10.9
HUN Manufacture of furniture; other manufacturing,50.6
HUN Repair and installation of machinery and equipment,23.3
"HUN Electricity, gas, steam and air conditioning supply",18956.0
"HUN Water collection, treatment and supply",56.3
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",246.9
HUN Construction,844.7
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,379.3
"HUN Wholesale trade, except of motor vehicles and motorcycles",735.2
"HUN Retail trade, except of motor vehicles and motorcycles",495.4
HUN Land transport and transport via pipelines,2726.7
HUN Water transport,23.4
HUN Air transport,370.9
HUN Warehousing and support activities for transportation,1714.0
HUN Postal and courier activities,41.9
HUN Accommodation and food service activities,132.7
HUN Publishing activities,47.9
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",52.6
HUN Telecommunications,200.3
"HUN Computer programming, consultancy and related activities; information service activities",149.7
"HUN Financial service activities, except insurance and pension funding",198.6
"HUN Insurance, reinsurance and pension funding, except compulsory social security",31.9
HUN Activities auxiliary to financial services and insurance activities,41.4
HUN Real estate activities,455.9
HUN Legal and accounting activities; activities of head offices; management consultancy activities,148.9
HUN Architectural and engineering activities; technical testing and analysis,80.8
HUN Scientific research and development,42.3
HUN Advertising and market research,33.6
"HUN Other professional, scientific and technical activities; veterinary activities",47.8
HUN Administrative and support service activities,475.7
HUN Public administration and defence; compulsory social security,721.4
HUN Education,300.4
HUN Human health and social work activities,241.2
HUN Other service activities,182.7
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.7
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",13004.6
IDN Forestry and logging,2996.8
IDN Fishing and aquaculture,1503.5
IDN Mining and quarrying,61019.4
"IDN Manufacture of food products, beverages and tobacco products",5060.5
"IDN Manufacture of textiles, wearing apparel and leather products",7135.3
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1226.8
IDN Manufacture of paper and paper products,4774.9
IDN Printing and reproduction of recorded media,89.8
IDN Manufacture of coke and refined petroleum products ,9705.3
IDN Manufacture of chemicals and chemical products ,22098.0
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,92.6
IDN Manufacture of rubber and plastic products,2215.8
IDN Manufacture of other non-metallic mineral products,39136.2
IDN Manufacture of basic metals,8806.7
"IDN Manufacture of fabricated metal products, except machinery and equipment",2883.8
"IDN Manufacture of computer, electronic and optical products",1238.5
IDN Manufacture of electrical equipment,1815.9
IDN Manufacture of machinery and equipment n.e.c.,495.1
"IDN Manufacture of motor vehicles, trailers and semi-trailers",1035.9
IDN Manufacture of other transport equipment,115.8
IDN Manufacture of furniture; other manufacturing,1184.4
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",104098.0
"IDN Water collection, treatment and supply",13.2
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,10499.2
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1709.1
"IDN Wholesale trade, except of motor vehicles and motorcycles",6299.2
"IDN Retail trade, except of motor vehicles and motorcycles",3647.4
IDN Land transport and transport via pipelines,10561.4
IDN Water transport,18504.1
IDN Air transport,8852.9
IDN Warehousing and support activities for transportation,1058.5
IDN Postal and courier activities,18.4
IDN Accommodation and food service activities,1726.9
IDN Publishing activities,9.8
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",37.8
IDN Telecommunications,187.5
"IDN Computer programming, consultancy and related activities; information service activities",38.8
"IDN Financial service activities, except insurance and pension funding",190.3
"IDN Insurance, reinsurance and pension funding, except compulsory social security",48.9
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,403.6
IDN Legal and accounting activities; activities of head offices; management consultancy activities,201.1
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,495.8
IDN Public administration and defence; compulsory social security,1586.6
IDN Education,2190.7
IDN Human health and social work activities,770.6
IDN Other service activities,6346.1
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",54222.4
IND Forestry and logging,4810.0
IND Fishing and aquaculture,1720.2
IND Mining and quarrying,84702.6
"IND Manufacture of food products, beverages and tobacco products",9388.3
"IND Manufacture of textiles, wearing apparel and leather products",8728.5
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6568.1
IND Manufacture of paper and paper products,6414.4
IND Printing and reproduction of recorded media,496.8
IND Manufacture of coke and refined petroleum products ,45244.8
IND Manufacture of chemicals and chemical products ,63405.2
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,100.2
IND Manufacture of rubber and plastic products,2772.2
IND Manufacture of other non-metallic mineral products,129954.7
IND Manufacture of basic metals,101369.1
"IND Manufacture of fabricated metal products, except machinery and equipment",44932.7
"IND Manufacture of computer, electronic and optical products",659.5
IND Manufacture of electrical equipment,1865.2
IND Manufacture of machinery and equipment n.e.c.,4889.7
"IND Manufacture of motor vehicles, trailers and semi-trailers",3125.4
IND Manufacture of other transport equipment,946.9
IND Manufacture of furniture; other manufacturing,2353.9
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",626361.2
"IND Water collection, treatment and supply",2341.0
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",841.6
IND Construction,14629.3
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,723.0
"IND Wholesale trade, except of motor vehicles and motorcycles",5617.2
"IND Retail trade, except of motor vehicles and motorcycles",9172.5
IND Land transport and transport via pipelines,57594.2
IND Water transport,12290.8
IND Air transport,1295.2
IND Warehousing and support activities for transportation,2513.9
IND Postal and courier activities,0.0
IND Accommodation and food service activities,33827.0
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1420.1
"IND Computer programming, consultancy and related activities; information service activities",543.4
"IND Financial service activities, except insurance and pension funding",1129.6
"IND Insurance, reinsurance and pension funding, except compulsory social security",602.9
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,2177.6
IND Legal and accounting activities; activities of head offices; management consultancy activities,420.1
IND Architectural and engineering activities; technical testing and analysis,3526.2
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,14.4
IND Public administration and defence; compulsory social security,2038.2
IND Education,2077.4
IND Human health and social work activities,975.9
IND Other service activities,3195.0
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1224.7
IRL Forestry and logging,0.5
IRL Fishing and aquaculture,170.1
IRL Mining and quarrying,387.8
"IRL Manufacture of food products, beverages and tobacco products",1314.4
"IRL Manufacture of textiles, wearing apparel and leather products",19.0
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",81.4
IRL Manufacture of paper and paper products,9.9
IRL Printing and reproduction of recorded media,11.9
IRL Manufacture of coke and refined petroleum products ,366.9
IRL Manufacture of chemicals and chemical products ,141.6
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,296.9
IRL Manufacture of rubber and plastic products,95.0
IRL Manufacture of other non-metallic mineral products,4133.3
IRL Manufacture of basic metals,1346.7
"IRL Manufacture of fabricated metal products, except machinery and equipment",221.4
"IRL Manufacture of computer, electronic and optical products",259.5
IRL Manufacture of electrical equipment,34.7
IRL Manufacture of machinery and equipment n.e.c.,65.2
"IRL Manufacture of motor vehicles, trailers and semi-trailers",10.3
IRL Manufacture of other transport equipment,13.0
IRL Manufacture of furniture; other manufacturing,174.2
IRL Repair and installation of machinery and equipment,11.9
"IRL Electricity, gas, steam and air conditioning supply",14005.0
"IRL Water collection, treatment and supply",93.2
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",570.3
IRL Construction,521.9
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,149.9
"IRL Wholesale trade, except of motor vehicles and motorcycles",785.8
"IRL Retail trade, except of motor vehicles and motorcycles",723.0
IRL Land transport and transport via pipelines,3422.5
IRL Water transport,138.9
IRL Air transport,66.4
IRL Warehousing and support activities for transportation,80.7
IRL Postal and courier activities,38.1
IRL Accommodation and food service activities,332.4
IRL Publishing activities,17.4
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",22.6
IRL Telecommunications,130.2
"IRL Computer programming, consultancy and related activities; information service activities",57.1
"IRL Financial service activities, except insurance and pension funding",33.9
"IRL Insurance, reinsurance and pension funding, except compulsory social security",26.3
IRL Activities auxiliary to financial services and insurance activities,15.6
IRL Real estate activities,12.9
IRL Legal and accounting activities; activities of head offices; management consultancy activities,31.4
IRL Architectural and engineering activities; technical testing and analysis,19.2
IRL Scientific research and development,2.7
IRL Advertising and market research,8.3
"IRL Other professional, scientific and technical activities; veterinary activities",3.6
IRL Administrative and support service activities,86.5
IRL Public administration and defence; compulsory social security,388.8
IRL Education,282.2
IRL Human health and social work activities,72.8
IRL Other service activities,91.8
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",7766.8
ITA Forestry and logging,31.7
ITA Fishing and aquaculture,700.1
ITA Mining and quarrying,2480.8
"ITA Manufacture of food products, beverages and tobacco products",7066.9
"ITA Manufacture of textiles, wearing apparel and leather products",3128.2
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1156.0
ITA Manufacture of paper and paper products,4898.5
ITA Printing and reproduction of recorded media,371.8
ITA Manufacture of coke and refined petroleum products ,27046.4
ITA Manufacture of chemicals and chemical products ,12349.5
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1210.8
ITA Manufacture of rubber and plastic products,2649.3
ITA Manufacture of other non-metallic mineral products,47220.4
ITA Manufacture of basic metals,22406.4
"ITA Manufacture of fabricated metal products, except machinery and equipment",879.4
"ITA Manufacture of computer, electronic and optical products",293.0
ITA Manufacture of electrical equipment,664.6
ITA Manufacture of machinery and equipment n.e.c.,1885.0
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1521.7
ITA Manufacture of other transport equipment,414.0
ITA Manufacture of furniture; other manufacturing,1973.2
ITA Repair and installation of machinery and equipment,459.6
"ITA Electricity, gas, steam and air conditioning supply",132514.8
"ITA Water collection, treatment and supply",1891.3
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7097.3
ITA Construction,4387.2
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,714.8
"ITA Wholesale trade, except of motor vehicles and motorcycles",5138.1
"ITA Retail trade, except of motor vehicles and motorcycles",1684.7
ITA Land transport and transport via pipelines,24837.8
ITA Water transport,21409.9
ITA Air transport,8632.2
ITA Warehousing and support activities for transportation,3473.2
ITA Postal and courier activities,138.7
ITA Accommodation and food service activities,2226.1
ITA Publishing activities,22.5
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",25.4
ITA Telecommunications,23.1
"ITA Computer programming, consultancy and related activities; information service activities",198.8
"ITA Financial service activities, except insurance and pension funding",414.1
"ITA Insurance, reinsurance and pension funding, except compulsory social security",7.2
ITA Activities auxiliary to financial services and insurance activities,80.8
ITA Real estate activities,292.3
ITA Legal and accounting activities; activities of head offices; management consultancy activities,970.1
ITA Architectural and engineering activities; technical testing and analysis,130.0
ITA Scientific research and development,130.2
ITA Advertising and market research,54.4
"ITA Other professional, scientific and technical activities; veterinary activities",35.5
ITA Administrative and support service activities,2166.6
ITA Public administration and defence; compulsory social security,2477.4
ITA Education,35.5
ITA Human health and social work activities,1336.0
ITA Other service activities,1135.7
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",3691.3
JPN Forestry and logging,247.7
JPN Fishing and aquaculture,1955.8
JPN Mining and quarrying,23387.8
"JPN Manufacture of food products, beverages and tobacco products",19741.1
"JPN Manufacture of textiles, wearing apparel and leather products",5833.9
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",624.4
JPN Manufacture of paper and paper products,10728.2
JPN Printing and reproduction of recorded media,1872.7
JPN Manufacture of coke and refined petroleum products ,44180.4
JPN Manufacture of chemicals and chemical products ,43342.8
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,193.4
JPN Manufacture of rubber and plastic products,4400.9
JPN Manufacture of other non-metallic mineral products,66265.7
JPN Manufacture of basic metals,173828.1
"JPN Manufacture of fabricated metal products, except machinery and equipment",3633.8
"JPN Manufacture of computer, electronic and optical products",4447.5
JPN Manufacture of electrical equipment,2031.6
JPN Manufacture of machinery and equipment n.e.c.,2586.3
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2147.1
JPN Manufacture of other transport equipment,663.1
JPN Manufacture of furniture; other manufacturing,3394.3
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",408298.4
"JPN Water collection, treatment and supply",254.0
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3144.0
JPN Construction,13904.9
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1216.1
"JPN Wholesale trade, except of motor vehicles and motorcycles",15708.3
"JPN Retail trade, except of motor vehicles and motorcycles",15128.2
JPN Land transport and transport via pipelines,41113.3
JPN Water transport,79810.0
JPN Air transport,15328.3
JPN Warehousing and support activities for transportation,1559.2
JPN Postal and courier activities,688.6
JPN Accommodation and food service activities,9270.6
JPN Publishing activities,168.6
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",487.1
JPN Telecommunications,1698.7
"JPN Computer programming, consultancy and related activities; information service activities",2631.8
"JPN Financial service activities, except insurance and pension funding",2105.7
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1406.3
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2064.9
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1399.5
JPN Advertising and market research,930.5
"JPN Other professional, scientific and technical activities; veterinary activities",6874.0
JPN Administrative and support service activities,822.7
JPN Public administration and defence; compulsory social security,14741.7
JPN Education,4586.5
JPN Human health and social work activities,11968.2
JPN Other service activities,10113.6
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",6705.3
KOR Forestry and logging,243.4
KOR Fishing and aquaculture,2494.3
KOR Mining and quarrying,7674.5
"KOR Manufacture of food products, beverages and tobacco products",2842.8
"KOR Manufacture of textiles, wearing apparel and leather products",3939.4
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",234.0
KOR Manufacture of paper and paper products,2675.3
KOR Printing and reproduction of recorded media,673.7
KOR Manufacture of coke and refined petroleum products ,20224.5
KOR Manufacture of chemicals and chemical products ,25784.8
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,151.4
KOR Manufacture of rubber and plastic products,676.5
KOR Manufacture of other non-metallic mineral products,49166.4
KOR Manufacture of basic metals,83605.0
"KOR Manufacture of fabricated metal products, except machinery and equipment",1452.6
"KOR Manufacture of computer, electronic and optical products",2158.0
KOR Manufacture of electrical equipment,808.2
KOR Manufacture of machinery and equipment n.e.c.,1225.4
"KOR Manufacture of motor vehicles, trailers and semi-trailers",1778.7
KOR Manufacture of other transport equipment,1155.5
KOR Manufacture of furniture; other manufacturing,650.0
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",207094.5
"KOR Water collection, treatment and supply",1281.3
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3861.7
KOR Construction,5862.2
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,648.6
"KOR Wholesale trade, except of motor vehicles and motorcycles",4114.3
"KOR Retail trade, except of motor vehicles and motorcycles",5865.9
KOR Land transport and transport via pipelines,26232.7
KOR Water transport,23059.7
KOR Air transport,13102.5
KOR Warehousing and support activities for transportation,3950.7
KOR Postal and courier activities,158.2
KOR Accommodation and food service activities,4661.8
KOR Publishing activities,165.2
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",342.8
KOR Telecommunications,339.0
"KOR Computer programming, consultancy and related activities; information service activities",519.1
"KOR Financial service activities, except insurance and pension funding",1235.0
"KOR Insurance, reinsurance and pension funding, except compulsory social security",680.6
KOR Activities auxiliary to financial services and insurance activities,341.8
KOR Real estate activities,2085.3
KOR Legal and accounting activities; activities of head offices; management consultancy activities,684.6
KOR Architectural and engineering activities; technical testing and analysis,857.4
KOR Scientific research and development,1037.2
KOR Advertising and market research,62.5
"KOR Other professional, scientific and technical activities; veterinary activities",862.3
KOR Administrative and support service activities,1878.2
KOR Public administration and defence; compulsory social security,4316.0
KOR Education,6593.0
KOR Human health and social work activities,2862.1
KOR Other service activities,5131.1
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",19941.0
MEX Forestry and logging,301.1
MEX Fishing and aquaculture,274.4
MEX Mining and quarrying,27712.4
"MEX Manufacture of food products, beverages and tobacco products",4374.9
"MEX Manufacture of textiles, wearing apparel and leather products",2574.3
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",697.7
MEX Manufacture of paper and paper products,2326.6
MEX Printing and reproduction of recorded media,496.7
MEX Manufacture of coke and refined petroleum products ,27476.4
MEX Manufacture of chemicals and chemical products ,16727.9
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,152.6
MEX Manufacture of rubber and plastic products,2125.9
MEX Manufacture of other non-metallic mineral products,34925.4
MEX Manufacture of basic metals,25148.6
"MEX Manufacture of fabricated metal products, except machinery and equipment",1853.2
"MEX Manufacture of computer, electronic and optical products",1360.3
MEX Manufacture of electrical equipment,986.9
MEX Manufacture of machinery and equipment n.e.c.,586.4
"MEX Manufacture of motor vehicles, trailers and semi-trailers",1051.2
MEX Manufacture of other transport equipment,69.7
MEX Manufacture of furniture; other manufacturing,1636.7
MEX Repair and installation of machinery and equipment,269.7
"MEX Electricity, gas, steam and air conditioning supply",127417.1
"MEX Water collection, treatment and supply",263.1
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",94.7
MEX Construction,15937.0
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,732.4
"MEX Wholesale trade, except of motor vehicles and motorcycles",6024.8
"MEX Retail trade, except of motor vehicles and motorcycles",5365.9
MEX Land transport and transport via pipelines,15706.3
MEX Water transport,4021.7
MEX Air transport,12700.2
MEX Warehousing and support activities for transportation,1911.7
MEX Postal and courier activities,245.3
MEX Accommodation and food service activities,3304.2
MEX Publishing activities,19.9
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.4
MEX Telecommunications,489.3
"MEX Computer programming, consultancy and related activities; information service activities",28.4
"MEX Financial service activities, except insurance and pension funding",625.1
"MEX Insurance, reinsurance and pension funding, except compulsory social security",34.1
MEX Activities auxiliary to financial services and insurance activities,46.3
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,254.8
MEX Architectural and engineering activities; technical testing and analysis,145.1
MEX Scientific research and development,236.6
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",18.4
MEX Administrative and support service activities,2047.6
MEX Public administration and defence; compulsory social security,5252.2
MEX Education,4183.1
MEX Human health and social work activities,2074.2
MEX Other service activities,1570.5
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",9319.5
NLD Forestry and logging,92.3
NLD Fishing and aquaculture,654.8
NLD Mining and quarrying,2212.5
"NLD Manufacture of food products, beverages and tobacco products",4114.3
"NLD Manufacture of textiles, wearing apparel and leather products",214.5
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",60.8
NLD Manufacture of paper and paper products,880.4
NLD Printing and reproduction of recorded media,195.6
NLD Manufacture of coke and refined petroleum products ,11821.8
NLD Manufacture of chemicals and chemical products ,17133.5
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,259.7
NLD Manufacture of rubber and plastic products,262.0
NLD Manufacture of other non-metallic mineral products,2303.6
NLD Manufacture of basic metals,7358.8
"NLD Manufacture of fabricated metal products, except machinery and equipment",415.7
"NLD Manufacture of computer, electronic and optical products",26.4
NLD Manufacture of electrical equipment,248.1
NLD Manufacture of machinery and equipment n.e.c.,302.3
"NLD Manufacture of motor vehicles, trailers and semi-trailers",95.0
NLD Manufacture of other transport equipment,83.3
NLD Manufacture of furniture; other manufacturing,315.4
NLD Repair and installation of machinery and equipment,183.8
"NLD Electricity, gas, steam and air conditioning supply",49824.9
"NLD Water collection, treatment and supply",17.6
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2748.1
NLD Construction,3435.7
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,570.3
"NLD Wholesale trade, except of motor vehicles and motorcycles",2532.6
"NLD Retail trade, except of motor vehicles and motorcycles",1450.7
NLD Land transport and transport via pipelines,5776.4
NLD Water transport,7563.9
NLD Air transport,11713.9
NLD Warehousing and support activities for transportation,846.6
NLD Postal and courier activities,121.1
NLD Accommodation and food service activities,848.7
NLD Publishing activities,38.0
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",19.0
NLD Telecommunications,125.6
"NLD Computer programming, consultancy and related activities; information service activities",85.2
"NLD Financial service activities, except insurance and pension funding",328.2
"NLD Insurance, reinsurance and pension funding, except compulsory social security",164.3
NLD Activities auxiliary to financial services and insurance activities,112.5
NLD Real estate activities,574.5
NLD Legal and accounting activities; activities of head offices; management consultancy activities,445.9
NLD Architectural and engineering activities; technical testing and analysis,153.4
NLD Scientific research and development,77.3
NLD Advertising and market research,115.5
"NLD Other professional, scientific and technical activities; veterinary activities",100.3
NLD Administrative and support service activities,2464.4
NLD Public administration and defence; compulsory social security,1461.9
NLD Education,701.2
NLD Human health and social work activities,1320.5
NLD Other service activities,1078.5
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",564.5
NOR Forestry and logging,47.0
NOR Fishing and aquaculture,1236.9
NOR Mining and quarrying,14683.1
"NOR Manufacture of food products, beverages and tobacco products",496.8
"NOR Manufacture of textiles, wearing apparel and leather products",12.4
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",55.5
NOR Manufacture of paper and paper products,361.7
NOR Printing and reproduction of recorded media,17.3
NOR Manufacture of coke and refined petroleum products ,1734.8
NOR Manufacture of chemicals and chemical products ,2923.8
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,4.0
NOR Manufacture of rubber and plastic products,26.7
NOR Manufacture of other non-metallic mineral products,1990.2
NOR Manufacture of basic metals,4248.5
"NOR Manufacture of fabricated metal products, except machinery and equipment",35.8
"NOR Manufacture of computer, electronic and optical products",27.0
NOR Manufacture of electrical equipment,11.1
NOR Manufacture of machinery and equipment n.e.c.,31.5
"NOR Manufacture of motor vehicles, trailers and semi-trailers",11.7
NOR Manufacture of other transport equipment,45.6
NOR Manufacture of furniture; other manufacturing,17.3
NOR Repair and installation of machinery and equipment,22.3
"NOR Electricity, gas, steam and air conditioning supply",826.0
"NOR Water collection, treatment and supply",5.3
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",118.8
NOR Construction,797.2
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,65.0
"NOR Wholesale trade, except of motor vehicles and motorcycles",199.8
"NOR Retail trade, except of motor vehicles and motorcycles",257.2
NOR Land transport and transport via pipelines,4771.5
NOR Water transport,14555.7
NOR Air transport,2240.5
NOR Warehousing and support activities for transportation,178.4
NOR Postal and courier activities,77.0
NOR Accommodation and food service activities,77.0
NOR Publishing activities,6.7
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",1.5
NOR Telecommunications,85.4
"NOR Computer programming, consultancy and related activities; information service activities",17.9
"NOR Financial service activities, except insurance and pension funding",54.8
"NOR Insurance, reinsurance and pension funding, except compulsory social security",19.6
