,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1514.9
GBR Manufacture of other transport equipment,958.0
GBR Manufacture of furniture; other manufacturing,1435.5
GBR Repair and installation of machinery and equipment,287.0
"GBR Electricity, gas, steam and air conditioning supply",160748.9
"GBR Water collection, treatment and supply",847.5
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1801.1
GBR Construction,11123.5
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,1991.9
"GBR Wholesale trade, except of motor vehicles and motorcycles",6064.7
"GBR Retail trade, except of motor vehicles and motorcycles",3998.6
GBR Land transport and transport via pipelines,21285.7
GBR Water transport,18027.4
GBR Air transport,39965.8
GBR Warehousing and support activities for transportation,1181.8
GBR Postal and courier activities,1696.9
GBR Accommodation and food service activities,2965.1
GBR Publishing activities,224.9
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",183.2
GBR Telecommunications,412.7
"GBR Computer programming, consultancy and related activities; information service activities",461.2
"GBR Financial service activities, except insurance and pension funding",9.3
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.1
GBR Activities auxiliary to financial services and insurance activities,3.5
GBR Real estate activities,665.9
GBR Legal and accounting activities; activities of head offices; management consultancy activities,822.5
GBR Architectural and engineering activities; technical testing and analysis,475.5
GBR Scientific research and development,249.5
GBR Advertising and market research,127.3
"GBR Other professional, scientific and technical activities; veterinary activities",287.5
GBR Administrative and support service activities,2645.0
GBR Public administration and defence; compulsory social security,6221.6
GBR Education,3647.1
GBR Human health and social work activities,4488.3
GBR Other service activities,2498.8
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,94.9
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1685.3
HUN Forestry and logging,99.1
HUN Fishing and aquaculture,5.9
HUN Mining and quarrying,495.7
"HUN Manufacture of food products, beverages and tobacco products",696.9
"HUN Manufacture of textiles, wearing apparel and leather products",46.0
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",60.8
HUN Manufacture of paper and paper products,100.9
HUN Printing and reproduction of recorded media,93.4
HUN Manufacture of coke and refined petroleum products ,1768.5
HUN Manufacture of chemicals and chemical products ,2370.2
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,131.4
HUN Manufacture of rubber and plastic products,89.7
HUN Manufacture of other non-metallic mineral products,2025.3
HUN Manufacture of basic metals,1525.9
"HUN Manufacture of fabricated metal products, except machinery and equipment",225.2
"HUN Manufacture of computer, electronic and optical products",125.0
HUN Manufacture of electrical equipment,74.8
HUN Manufacture of machinery and equipment n.e.c.,173.5
"HUN Manufacture of motor vehicles, trailers and semi-trailers",189.3
HUN Manufacture of other transport equipment,6.9
HUN Manufacture of furniture; other manufacturing,46.2
HUN Repair and installation of machinery and equipment,34.4
"HUN Electricity, gas, steam and air conditioning supply",16353.3
"HUN Water collection, treatment and supply",61.8
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",280.8
HUN Construction,776.5
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,376.9
"HUN Wholesale trade, except of motor vehicles and motorcycles",772.0
"HUN Retail trade, except of motor vehicles and motorcycles",499.7
HUN Land transport and transport via pipelines,2335.0
HUN Water transport,21.2
HUN Air transport,311.9
HUN Warehousing and support activities for transportation,1603.6
HUN Postal and courier activities,44.7
HUN Accommodation and food service activities,141.0
HUN Publishing activities,48.5
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",76.2
HUN Telecommunications,176.3
"HUN Computer programming, consultancy and related activities; information service activities",176.3
"HUN Financial service activities, except insurance and pension funding",253.0
"HUN Insurance, reinsurance and pension funding, except compulsory social security",38.8
HUN Activities auxiliary to financial services and insurance activities,51.8
HUN Real estate activities,521.8
HUN Legal and accounting activities; activities of head offices; management consultancy activities,173.5
HUN Architectural and engineering activities; technical testing and analysis,90.7
HUN Scientific research and development,54.9
HUN Advertising and market research,34.5
"HUN Other professional, scientific and technical activities; veterinary activities",49.3
HUN Administrative and support service activities,472.1
HUN Public administration and defence; compulsory social security,793.9
HUN Education,321.0
HUN Human health and social work activities,274.0
HUN Other service activities,206.1
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.9
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",16321.1
IDN Forestry and logging,3177.2
IDN Fishing and aquaculture,1879.4
IDN Mining and quarrying,54002.1
"IDN Manufacture of food products, beverages and tobacco products",5837.1
"IDN Manufacture of textiles, wearing apparel and leather products",7761.4
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1547.3
IDN Manufacture of paper and paper products,6477.9
IDN Printing and reproduction of recorded media,110.3
IDN Manufacture of coke and refined petroleum products ,9074.9
IDN Manufacture of chemicals and chemical products ,21728.1
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,48.6
IDN Manufacture of rubber and plastic products,2436.0
IDN Manufacture of other non-metallic mineral products,38530.9
IDN Manufacture of basic metals,6939.7
"IDN Manufacture of fabricated metal products, except machinery and equipment",3208.1
"IDN Manufacture of computer, electronic and optical products",1496.9
IDN Manufacture of electrical equipment,2045.4
IDN Manufacture of machinery and equipment n.e.c.,573.8
"IDN Manufacture of motor vehicles, trailers and semi-trailers",1243.4
IDN Manufacture of other transport equipment,95.2
IDN Manufacture of furniture; other manufacturing,1653.4
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",108392.1
"IDN Water collection, treatment and supply",9.6
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,13980.9
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1709.4
"IDN Wholesale trade, except of motor vehicles and motorcycles",6144.0
"IDN Retail trade, except of motor vehicles and motorcycles",3595.6
IDN Land transport and transport via pipelines,9786.2
IDN Water transport,19699.7
IDN Air transport,30113.1
IDN Warehousing and support activities for transportation,1396.5
IDN Postal and courier activities,19.0
IDN Accommodation and food service activities,2224.6
IDN Publishing activities,12.8
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",21.0
IDN Telecommunications,196.1
"IDN Computer programming, consultancy and related activities; information service activities",57.6
"IDN Financial service activities, except insurance and pension funding",257.9
"IDN Insurance, reinsurance and pension funding, except compulsory social security",67.0
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,248.2
IDN Legal and accounting activities; activities of head offices; management consultancy activities,161.7
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,430.9
IDN Public administration and defence; compulsory social security,1862.9
IDN Education,3191.6
IDN Human health and social work activities,1170.7
IDN Other service activities,10104.2
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",63800.6
IND Forestry and logging,5420.6
IND Fishing and aquaculture,2027.7
IND Mining and quarrying,106342.6
"IND Manufacture of food products, beverages and tobacco products",12043.3
"IND Manufacture of textiles, wearing apparel and leather products",10827.7
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8366.7
IND Manufacture of paper and paper products,11949.1
IND Printing and reproduction of recorded media,574.6
IND Manufacture of coke and refined petroleum products ,38801.9
IND Manufacture of chemicals and chemical products ,65323.7
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,100.4
IND Manufacture of rubber and plastic products,3720.1
IND Manufacture of other non-metallic mineral products,161846.3
IND Manufacture of basic metals,147005.4
"IND Manufacture of fabricated metal products, except machinery and equipment",60487.0
"IND Manufacture of computer, electronic and optical products",857.1
IND Manufacture of electrical equipment,2256.7
IND Manufacture of machinery and equipment n.e.c.,7854.8
"IND Manufacture of motor vehicles, trailers and semi-trailers",4818.4
IND Manufacture of other transport equipment,2064.0
IND Manufacture of furniture; other manufacturing,2349.5
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",723447.8
"IND Water collection, treatment and supply",3831.4
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1247.6
IND Construction,16401.4
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,886.8
"IND Wholesale trade, except of motor vehicles and motorcycles",6890.2
"IND Retail trade, except of motor vehicles and motorcycles",11251.2
IND Land transport and transport via pipelines,64254.1
IND Water transport,11533.8
IND Air transport,2291.6
IND Warehousing and support activities for transportation,2703.6
IND Postal and courier activities,0.0
IND Accommodation and food service activities,42056.8
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1329.0
"IND Computer programming, consultancy and related activities; information service activities",816.8
"IND Financial service activities, except insurance and pension funding",1449.1
"IND Insurance, reinsurance and pension funding, except compulsory social security",756.0
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,2968.2
IND Legal and accounting activities; activities of head offices; management consultancy activities,607.5
IND Architectural and engineering activities; technical testing and analysis,4732.2
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,21.7
IND Public administration and defence; compulsory social security,2349.4
IND Education,2739.6
IND Human health and social work activities,1272.4
IND Other service activities,4466.8
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1225.3
IRL Forestry and logging,0.6
IRL Fishing and aquaculture,130.4
IRL Mining and quarrying,269.0
"IRL Manufacture of food products, beverages and tobacco products",1128.3
"IRL Manufacture of textiles, wearing apparel and leather products",13.4
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",66.5
IRL Manufacture of paper and paper products,9.2
IRL Printing and reproduction of recorded media,11.8
IRL Manufacture of coke and refined petroleum products ,310.1
IRL Manufacture of chemicals and chemical products ,93.0
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,277.5
IRL Manufacture of rubber and plastic products,98.2
IRL Manufacture of other non-metallic mineral products,2311.0
IRL Manufacture of basic metals,1354.2
"IRL Manufacture of fabricated metal products, except machinery and equipment",196.0
"IRL Manufacture of computer, electronic and optical products",168.6
IRL Manufacture of electrical equipment,22.1
IRL Manufacture of machinery and equipment n.e.c.,81.3
"IRL Manufacture of motor vehicles, trailers and semi-trailers",8.2
IRL Manufacture of other transport equipment,9.9
IRL Manufacture of furniture; other manufacturing,145.4
IRL Repair and installation of machinery and equipment,11.6
"IRL Electricity, gas, steam and air conditioning supply",12745.2
"IRL Water collection, treatment and supply",102.4
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",232.6
IRL Construction,324.0
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,95.3
"IRL Wholesale trade, except of motor vehicles and motorcycles",611.0
"IRL Retail trade, except of motor vehicles and motorcycles",695.4
IRL Land transport and transport via pipelines,2651.9
IRL Water transport,146.5
IRL Air transport,7747.6
IRL Warehousing and support activities for transportation,74.7
IRL Postal and courier activities,36.7
IRL Accommodation and food service activities,225.2
IRL Publishing activities,22.4
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",21.0
IRL Telecommunications,125.0
"IRL Computer programming, consultancy and related activities; information service activities",29.9
"IRL Financial service activities, except insurance and pension funding",85.4
"IRL Insurance, reinsurance and pension funding, except compulsory social security",26.0
IRL Activities auxiliary to financial services and insurance activities,3.5
IRL Real estate activities,16.3
IRL Legal and accounting activities; activities of head offices; management consultancy activities,34.8
IRL Architectural and engineering activities; technical testing and analysis,15.7
IRL Scientific research and development,9.5
IRL Advertising and market research,6.8
"IRL Other professional, scientific and technical activities; veterinary activities",6.1
IRL Administrative and support service activities,71.4
IRL Public administration and defence; compulsory social security,454.2
IRL Education,297.6
IRL Human health and social work activities,85.7
IRL Other service activities,91.5
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",7340.9
ITA Forestry and logging,26.0
ITA Fishing and aquaculture,583.7
ITA Mining and quarrying,2267.1
"ITA Manufacture of food products, beverages and tobacco products",6016.1
"ITA Manufacture of textiles, wearing apparel and leather products",2583.4
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",838.5
ITA Manufacture of paper and paper products,5324.8
ITA Printing and reproduction of recorded media,454.6
ITA Manufacture of coke and refined petroleum products ,25403.1
ITA Manufacture of chemicals and chemical products ,11228.2
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,554.1
ITA Manufacture of rubber and plastic products,1240.8
ITA Manufacture of other non-metallic mineral products,37087.4
ITA Manufacture of basic metals,20774.1
"ITA Manufacture of fabricated metal products, except machinery and equipment",1007.4
"ITA Manufacture of computer, electronic and optical products",273.7
ITA Manufacture of electrical equipment,626.8
ITA Manufacture of machinery and equipment n.e.c.,2006.1
"ITA Manufacture of motor vehicles, trailers and semi-trailers",858.5
ITA Manufacture of other transport equipment,317.6
ITA Manufacture of furniture; other manufacturing,1388.5
ITA Repair and installation of machinery and equipment,468.3
"ITA Electricity, gas, steam and air conditioning supply",111994.0
"ITA Water collection, treatment and supply",2350.6
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7747.2
ITA Construction,5205.5
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,680.9
"ITA Wholesale trade, except of motor vehicles and motorcycles",4043.9
"ITA Retail trade, except of motor vehicles and motorcycles",1587.7
ITA Land transport and transport via pipelines,23030.3
ITA Water transport,16264.3
ITA Air transport,7040.9
ITA Warehousing and support activities for transportation,3459.1
ITA Postal and courier activities,194.6
ITA Accommodation and food service activities,2371.9
ITA Publishing activities,22.8
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",25.2
ITA Telecommunications,20.9
"ITA Computer programming, consultancy and related activities; information service activities",185.5
"ITA Financial service activities, except insurance and pension funding",383.3
"ITA Insurance, reinsurance and pension funding, except compulsory social security",7.6
ITA Activities auxiliary to financial services and insurance activities,70.7
ITA Real estate activities,306.8
ITA Legal and accounting activities; activities of head offices; management consultancy activities,506.1
ITA Architectural and engineering activities; technical testing and analysis,119.3
ITA Scientific research and development,115.8
ITA Advertising and market research,39.9
"ITA Other professional, scientific and technical activities; veterinary activities",35.1
ITA Administrative and support service activities,1735.6
ITA Public administration and defence; compulsory social security,2046.6
ITA Education,35.0
ITA Human health and social work activities,1375.2
ITA Other service activities,1074.7
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",4210.4
JPN Forestry and logging,294.0
JPN Fishing and aquaculture,2321.8
JPN Mining and quarrying,23043.8
"JPN Manufacture of food products, beverages and tobacco products",17594.2
"JPN Manufacture of textiles, wearing apparel and leather products",6845.8
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",533.0
JPN Manufacture of paper and paper products,11016.9
JPN Printing and reproduction of recorded media,1923.2
JPN Manufacture of coke and refined petroleum products ,44508.4
JPN Manufacture of chemicals and chemical products ,47019.7
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,213.8
JPN Manufacture of rubber and plastic products,5030.9
JPN Manufacture of other non-metallic mineral products,57678.9
JPN Manufacture of basic metals,179383.3
"JPN Manufacture of fabricated metal products, except machinery and equipment",3623.6
"JPN Manufacture of computer, electronic and optical products",4418.0
JPN Manufacture of electrical equipment,2208.2
JPN Manufacture of machinery and equipment n.e.c.,2444.4
"JPN Manufacture of motor vehicles, trailers and semi-trailers",2881.4
JPN Manufacture of other transport equipment,976.0
JPN Manufacture of furniture; other manufacturing,3729.3
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",389763.4
"JPN Water collection, treatment and supply",264.8
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",6881.9
JPN Construction,14538.8
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1298.2
"JPN Wholesale trade, except of motor vehicles and motorcycles",13040.8
"JPN Retail trade, except of motor vehicles and motorcycles",15746.7
JPN Land transport and transport via pipelines,37527.8
JPN Water transport,79098.8
JPN Air transport,14652.3
JPN Warehousing and support activities for transportation,1429.4
JPN Postal and courier activities,767.0
JPN Accommodation and food service activities,9596.4
JPN Publishing activities,148.1
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",457.4
JPN Telecommunications,1502.3
"JPN Computer programming, consultancy and related activities; information service activities",2664.0
"JPN Financial service activities, except insurance and pension funding",2097.3
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1444.7
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2242.9
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1477.1
JPN Advertising and market research,800.8
"JPN Other professional, scientific and technical activities; veterinary activities",7449.4
JPN Administrative and support service activities,834.1
JPN Public administration and defence; compulsory social security,17248.1
JPN Education,4995.3
JPN Human health and social work activities,13384.3
JPN Other service activities,10416.0
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",6508.5
KOR Forestry and logging,349.6
KOR Fishing and aquaculture,3016.3
KOR Mining and quarrying,11280.3
"KOR Manufacture of food products, beverages and tobacco products",2954.6
"KOR Manufacture of textiles, wearing apparel and leather products",3766.5
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",280.9
KOR Manufacture of paper and paper products,2921.2
KOR Printing and reproduction of recorded media,761.1
KOR Manufacture of coke and refined petroleum products ,21001.3
KOR Manufacture of chemicals and chemical products ,27880.2
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,149.0
KOR Manufacture of rubber and plastic products,908.3
KOR Manufacture of other non-metallic mineral products,40917.9
KOR Manufacture of basic metals,94166.4
"KOR Manufacture of fabricated metal products, except machinery and equipment",1304.6
"KOR Manufacture of computer, electronic and optical products",2034.1
KOR Manufacture of electrical equipment,749.3
KOR Manufacture of machinery and equipment n.e.c.,1188.5
"KOR Manufacture of motor vehicles, trailers and semi-trailers",1927.0
KOR Manufacture of other transport equipment,1270.0
KOR Manufacture of furniture; other manufacturing,785.5
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",252162.5
"KOR Water collection, treatment and supply",1177.9
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4321.5
KOR Construction,5778.2
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,669.4
"KOR Wholesale trade, except of motor vehicles and motorcycles",4747.9
"KOR Retail trade, except of motor vehicles and motorcycles",6097.7
KOR Land transport and transport via pipelines,28094.6
KOR Water transport,22437.4
KOR Air transport,18858.8
KOR Warehousing and support activities for transportation,3713.5
KOR Postal and courier activities,252.1
KOR Accommodation and food service activities,4803.9
KOR Publishing activities,179.5
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",383.4
KOR Telecommunications,283.6
"KOR Computer programming, consultancy and related activities; information service activities",515.0
"KOR Financial service activities, except insurance and pension funding",1232.3
"KOR Insurance, reinsurance and pension funding, except compulsory social security",649.9
KOR Activities auxiliary to financial services and insurance activities,320.7
KOR Real estate activities,2219.0
KOR Legal and accounting activities; activities of head offices; management consultancy activities,967.5
KOR Architectural and engineering activities; technical testing and analysis,1148.8
KOR Scientific research and development,1133.2
KOR Advertising and market research,67.3
"KOR Other professional, scientific and technical activities; veterinary activities",934.8
KOR Administrative and support service activities,1981.7
KOR Public administration and defence; compulsory social security,4578.6
KOR Education,6638.4
KOR Human health and social work activities,3554.6
KOR Other service activities,4993.4
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",21509.3
MEX Forestry and logging,253.3
MEX Fishing and aquaculture,315.0
MEX Mining and quarrying,28570.7
"MEX Manufacture of food products, beverages and tobacco products",4226.7
"MEX Manufacture of textiles, wearing apparel and leather products",2715.4
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",950.9
MEX Manufacture of paper and paper products,2016.2
MEX Printing and reproduction of recorded media,431.2
MEX Manufacture of coke and refined petroleum products ,27507.8
MEX Manufacture of chemicals and chemical products ,14552.1
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,147.0
MEX Manufacture of rubber and plastic products,2193.0
MEX Manufacture of other non-metallic mineral products,31909.0
MEX Manufacture of basic metals,24547.7
"MEX Manufacture of fabricated metal products, except machinery and equipment",1990.3
"MEX Manufacture of computer, electronic and optical products",1168.6
MEX Manufacture of electrical equipment,1112.2
MEX Manufacture of machinery and equipment n.e.c.,899.4
"MEX Manufacture of motor vehicles, trailers and semi-trailers",985.1
MEX Manufacture of other transport equipment,55.0
MEX Manufacture of furniture; other manufacturing,1855.5
MEX Repair and installation of machinery and equipment,252.6
"MEX Electricity, gas, steam and air conditioning supply",134913.4
"MEX Water collection, treatment and supply",318.9
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",143.9
MEX Construction,15663.1
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,837.0
"MEX Wholesale trade, except of motor vehicles and motorcycles",6438.1
"MEX Retail trade, except of motor vehicles and motorcycles",5744.7
MEX Land transport and transport via pipelines,15494.5
MEX Water transport,3466.9
MEX Air transport,15696.8
MEX Warehousing and support activities for transportation,1976.3
MEX Postal and courier activities,305.1
MEX Accommodation and food service activities,3422.7
MEX Publishing activities,17.9
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",12.4
MEX Telecommunications,419.8
"MEX Computer programming, consultancy and related activities; information service activities",27.2
"MEX Financial service activities, except insurance and pension funding",708.0
"MEX Insurance, reinsurance and pension funding, except compulsory social security",46.9
MEX Activities auxiliary to financial services and insurance activities,61.3
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,268.9
MEX Architectural and engineering activities; technical testing and analysis,157.9
MEX Scientific research and development,265.5
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",20.7
MEX Administrative and support service activities,1952.0
MEX Public administration and defence; compulsory social security,5857.6
MEX Education,4581.8
MEX Human health and social work activities,2342.4
MEX Other service activities,1693.7
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",10859.9
NLD Forestry and logging,89.2
NLD Fishing and aquaculture,585.2
NLD Mining and quarrying,2361.0
"NLD Manufacture of food products, beverages and tobacco products",3862.2
"NLD Manufacture of textiles, wearing apparel and leather products",226.8
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",80.0
NLD Manufacture of paper and paper products,941.0
NLD Printing and reproduction of recorded media,125.9
NLD Manufacture of coke and refined petroleum products ,10630.9
NLD Manufacture of chemicals and chemical products ,17932.7
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,255.6
NLD Manufacture of rubber and plastic products,269.8
NLD Manufacture of other non-metallic mineral products,2101.7
NLD Manufacture of basic metals,6947.4
"NLD Manufacture of fabricated metal products, except machinery and equipment",487.1
"NLD Manufacture of computer, electronic and optical products",30.8
NLD Manufacture of electrical equipment,312.2
NLD Manufacture of machinery and equipment n.e.c.,310.0
"NLD Manufacture of motor vehicles, trailers and semi-trailers",108.2
NLD Manufacture of other transport equipment,99.4
NLD Manufacture of furniture; other manufacturing,301.5
NLD Repair and installation of machinery and equipment,213.8
"NLD Electricity, gas, steam and air conditioning supply",51858.1
"NLD Water collection, treatment and supply",22.8
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",3006.5
NLD Construction,3227.9
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,575.5
"NLD Wholesale trade, except of motor vehicles and motorcycles",2593.9
"NLD Retail trade, except of motor vehicles and motorcycles",1525.0
NLD Land transport and transport via pipelines,5617.0
NLD Water transport,7004.5
NLD Air transport,11151.3
NLD Warehousing and support activities for transportation,946.6
NLD Postal and courier activities,125.7
NLD Accommodation and food service activities,1079.0
NLD Publishing activities,33.7
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",27.3
NLD Telecommunications,166.5
"NLD Computer programming, consultancy and related activities; information service activities",112.5
"NLD Financial service activities, except insurance and pension funding",284.2
"NLD Insurance, reinsurance and pension funding, except compulsory social security",135.8
NLD Activities auxiliary to financial services and insurance activities,77.9
NLD Real estate activities,544.6
NLD Legal and accounting activities; activities of head offices; management consultancy activities,396.2
NLD Architectural and engineering activities; technical testing and analysis,135.4
NLD Scientific research and development,78.6
NLD Advertising and market research,103.3
"NLD Other professional, scientific and technical activities; veterinary activities",89.9
NLD Administrative and support service activities,2215.1
NLD Public administration and defence; compulsory social security,1476.8
NLD Education,858.4
NLD Human health and social work activities,1784.5
NLD Other service activities,1239.7
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",531.4
NOR Forestry and logging,47.9
NOR Fishing and aquaculture,1465.8
NOR Mining and quarrying,13746.4
"NOR Manufacture of food products, beverages and tobacco products",511.2
"NOR Manufacture of textiles, wearing apparel and leather products",5.6
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",45.0
NOR Manufacture of paper and paper products,370.2
NOR Printing and reproduction of recorded media,10.5
NOR Manufacture of coke and refined petroleum products ,1727.3
NOR Manufacture of chemicals and chemical products ,2967.9
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,2.8
NOR Manufacture of rubber and plastic products,37.5
NOR Manufacture of other non-metallic mineral products,1874.4
NOR Manufacture of basic metals,3771.9
"NOR Manufacture of fabricated metal products, except machinery and equipment",37.7
"NOR Manufacture of computer, electronic and optical products",1.1
NOR Manufacture of electrical equipment,9.1
NOR Manufacture of machinery and equipment n.e.c.,31.6
"NOR Manufacture of motor vehicles, trailers and semi-trailers",21.0
NOR Manufacture of other transport equipment,29.7
NOR Manufacture of furniture; other manufacturing,15.9
NOR Repair and installation of machinery and equipment,19.6
"NOR Electricity, gas, steam and air conditioning supply",2463.1
"NOR Water collection, treatment and supply",5.3
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",62.7
NOR Construction,771.0
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,66.8
"NOR Wholesale trade, except of motor vehicles and motorcycles",158.1
"NOR Retail trade, except of motor vehicles and motorcycles",277.6
NOR Land transport and transport via pipelines,5020.6
NOR Water transport,14828.9
NOR Air transport,2601.8
NOR Warehousing and support activities for transportation,118.2
NOR Postal and courier activities,40.7
NOR Accommodation and food service activities,79.4
NOR Publishing activities,6.6
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",1.3
NOR Telecommunications,40.7
"NOR Computer programming, consultancy and related activities; information service activities",17.8
"NOR Financial service activities, except insurance and pension funding",41.0
