Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
AUT Manufacture of chemicals and chemical products ,13037389325660.727,13037389325660.707,13037389325660.67,13037389325660.668,13037389325660.688,13037389325660.678,13037389325660.678,13037389325660.734,13037389325660.752,13037389325660.678,13037389325661.951,13037389325660.732,13037389325661.004,13037389325660.686,13037389325660.662,13037389325660.658,13037389325660.686,13037389325660.691,13037389325660.662,13037389325660.676,13037389325660.682,13037389325660.695,13037389325660.648,13037389325660.688,13037389325660.66,13037389325660.662,13037389325660.658,13037389325660.64,13037389325660.643,13037389325660.656,13037389325660.635,13037389325660.65,13037389325660.64,13037389325660.648,13037389325660.662,13037389325660.643,13037389325660.645,13037389325660.64,13037389325660.64,13037389325660.62,13037389325660.623,13037389325660.63,13037389325660.635,13037389325660.635,13037389325660.652,13037389325660.643,13037389325660.64,13037389325660.668,13037389325660.652,13037389325660.686
AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,2126035967174.2688,2126035967174.2322,2126035967174.2297,2126035967174.223,2126035967174.2441,2126035967174.232,2126035967174.224,2126035967174.2327,2126035967174.2278,2126035967174.2224,2126035967174.2292,2126035967175.3257,2126035967174.23,2126035967174.2227,2126035967174.2217,2126035967174.2202,2126035967174.2227,2126035967174.222,2126035967174.222,2126035967174.2227,2126035967174.2217,2126035967174.223,2126035967174.2202,2126035967174.221,2126035967174.223,2126035967174.2202,2126035967174.2227,2126035967174.2227,2126035967174.2256,2126035967174.2214,2126035967174.2246,2126035967174.2222,2126035967174.223,2126035967174.2231,2126035967174.2302,2126035967174.225,2126035967174.2285,2126035967174.222,2126035967174.2231,2126035967174.2214,2126035967174.2214,2126035967174.222,2126035967174.2227,2126035967174.2227,2126035967174.2244,2126035967174.2217,2126035967174.2278,2126035967174.253,2126035967174.249,2126035967174.2253
AUT Manufacture of rubber and plastic products,8981115820482.428,8981115820482.426,8981115820482.44,8981115820482.418,8981115820482.45,8981115820482.441,8981115820482.436,8981115820482.477,8981115820482.559,8981115820482.42,8981115820482.48,8981115820482.467,8981115820483.51,8981115820482.426,8981115820482.416,8981115820482.42,8981115820482.453,8981115820482.438,8981115820482.44,8981115820482.475,8981115820482.447,8981115820482.482,8981115820482.414,8981115820482.428,8981115820482.424,8981115820482.436,8981115820482.445,8981115820482.42,8981115820482.422,8981115820482.43,8981115820482.414,8981115820482.424,8981115820482.424,8981115820482.44,8981115820482.43,8981115820482.422,8981115820482.414,8981115820482.428,8981115820482.418,8981115820482.404,8981115820482.404,8981115820482.408,8981115820482.414,8981115820482.412,8981115820482.418,8981115820482.424,8981115820482.42,8981115820482.426,8981115820482.42,8981115820482.428
AUT Manufacture of other non-metallic mineral products,7260222264319.575,7260222264319.603,7260222264319.579,7260222264319.584,7260222264319.581,7260222264319.568,7260222264319.592,7260222264319.572,7260222264319.572,7260222264319.583,7260222264319.585,7260222264319.584,7260222264319.588,7260222264320.912,7260222264319.587,7260222264319.6,7260222264319.585,7260222264319.598,7260222264319.591,7260222264319.595,7260222264319.592,7260222264319.592,7260222264319.604,7260222264319.603,7260222264319.575,7260222264319.669,7260222264319.588,7260222264319.576,7260222264319.569,7260222264319.577,7260222264319.568,7260222264319.572,7260222264319.575,7260222264319.571,7260222264319.577,7260222264319.563,7260222264319.565,7260222264319.577,7260222264319.568,7260222264319.557,7260222264319.557,7260222264319.563,7260222264319.576,7260222264319.565,7260222264319.571,7260222264319.576,7260222264319.565,7260222264319.573,7260222264319.571,7260222264319.573
AUT Manufacture of basic metals,18313417077410.47,18313417077410.516,18313417077410.523,18313417077410.516,18313417077410.465,18313417077410.492,18313417077410.516,18313417077410.477,18313417077410.496,18313417077410.5,18313417077410.49,18313417077410.46,18313417077410.51,18313417077410.523,18313417077411.742,18313417077411.023,18313417077410.723,18313417077410.957,18313417077410.883,18313417077410.69,18313417077410.836,18313417077410.766,18313417077410.496,18313417077410.52,18313417077410.473,18313417077410.555,18313417077410.547,18313417077410.473,18313417077410.46,18313417077410.5,18313417077410.48,18313417077410.496,18313417077410.473,18313417077410.49,18313417077410.465,18313417077410.45,18313417077410.465,18313417077410.48,18313417077410.457,18313417077410.438,18313417077410.438,18313417077410.45,18313417077410.47,18313417077410.457,18313417077410.46,18313417077410.473,18313417077410.473,18313417077410.47,18313417077410.49,18313417077410.46
"AUT Manufacture of fabricated metal products, except machinery and equipment",13627083446277.281,13627083446277.324,13627083446277.336,13627083446277.314,13627083446277.283,13627083446277.283,13627083446277.332,13627083446277.291,13627083446277.283,13627083446277.3,13627083446277.291,13627083446277.281,13627083446277.312,13627083446277.32,13627083446277.32,13627083446278.496,13627083446277.314,13627083446277.375,13627083446277.465,13627083446277.332,13627083446277.443,13627083446277.36,13627083446277.303,13627083446277.354,13627083446277.281,13627083446277.365,13627083446277.303,13627083446277.271,13627083446277.271,13627083446277.3,13627083446277.281,13627083446277.285,13627083446277.275,13627083446277.299,13627083446277.283,13627083446277.26,13627083446277.273,13627083446277.285,13627083446277.266,13627083446277.244,13627083446277.242,13627083446277.258,13627083446277.273,13627083446277.262,13627083446277.27,13627083446277.281,13627083446277.283,13627083446277.273,13627083446277.281,13627083446277.28
"AUT Manufacture of computer, electronic and optical products",3033497839648.0435,3033497839648.05,3033497839648.0493,3033497839648.047,3033497839648.042,3033497839648.043,3033497839648.044,3033497839648.0435,3033497839648.045,3033497839648.045,3033497839648.0435,3033497839648.0435,3033497839648.0444,3033497839648.0444,3033497839648.045,3033497839648.044,3033497839649.073,3033497839648.0605,3033497839648.0547,3033497839648.049,3033497839648.0737,3033497839648.045,3033497839648.0444,3033497839648.046,3033497839648.048,3033497839648.0444,3033497839648.051,3033497839648.0454,3033497839648.044,3033497839648.047,3033497839648.047,3033497839648.0474,3033497839648.05,3033497839648.0576,3033497839648.0444,3033497839648.046,3033497839648.056,3033497839648.0566,3033497839648.0513,3033497839648.045,3033497839648.0444,3033497839648.0464,3033497839648.045,3033497839648.049,3033497839648.048,3033497839648.047,3033497839648.054,3033497839648.062,3033497839648.053,3033497839648.0483
AUT Manufacture of electrical equipment,2421666537286.009,2421666537286.0146,2421666537286.017,2421666537286.0107,2421666537286.0083,2421666537286.009,2421666537286.0093,2421666537286.0107,2421666537286.01,2421666537286.0093,2421666537286.0093,2421666537286.0083,2421666537286.0107,2421666537286.0107,2421666537286.011,2421666537286.0103,2421666537286.0273,2421666537287.0625,2421666537286.035,2421666537286.0137,2421666537286.03,2421666537286.0107,2421666537286.0234,2421666537286.0103,2421666537286.0107,2421666537286.0127,2421666537286.018,2421666537286.0083,2421666537286.0083,2421666537286.012,2421666537286.0093,2421666537286.01,2421666537286.0107,2421666537286.015,2421666537286.009,2421666537286.0073,2421666537286.0127,2421666537286.017,2421666537286.011,2421666537286.006,2421666537286.0063,2421666537286.0073,2421666537286.0083,2421666537286.0093,2421666537286.01,2421666537286.0093,2421666537286.01,2421666537286.0107,2421666537286.014,2421666537286.011
AUT Manufacture of machinery and equipment n.e.c.,4836730970088.28,4836730970088.337,4836730970088.322,4836730970088.294,4836730970088.28,4836730970088.281,4836730970088.294,4836730970088.282,4836730970088.285,4836730970088.291,4836730970088.281,4836730970088.278,4836730970088.28,4836730970088.285,4836730970088.289,4836730970088.29,4836730970088.293,4836730970088.305,4836730970089.322,4836730970088.296,4836730970088.317,4836730970088.288,4836730970088.284,4836730970088.281,4836730970088.284,4836730970088.28,4836730970088.313,4836730970088.279,4836730970088.277,4836730970088.283,4836730970088.28,4836730970088.282,4836730970088.281,4836730970088.283,4836730970088.277,4836730970088.275,4836730970088.281,4836730970088.28,4836730970088.28,4836730970088.273,4836730970088.274,4836730970088.275,4836730970088.277,4836730970088.279,4836730970088.279,4836730970088.279,4836730970088.28,4836730970088.279,4836730970088.289,4836730970088.278
"AUT Manufacture of motor vehicles, trailers and semi-trailers",7021498905401.472,7021498905401.498,7021498905401.492,7021498905401.467,7021498905401.47,7021498905401.466,7021498905401.476,7021498905401.468,7021498905401.471,7021498905401.465,7021498905401.467,7021498905401.466,7021498905401.463,7021498905401.475,7021498905401.467,7021498905401.463,7021498905401.465,7021498905401.471,7021498905401.477,7021498905402.704,7021498905401.467,7021498905401.476,7021498905401.466,7021498905401.462,7021498905401.467,7021498905401.465,7021498905401.755,7021498905401.471,7021498905401.473,7021498905401.536,7021498905401.478,7021498905401.475,7021498905401.485,7021498905401.482,7021498905401.466,7021498905401.462,7021498905401.462,7021498905401.478,7021498905401.465,7021498905401.456,7021498905401.457,7021498905401.46,7021498905401.463,7021498905401.462,7021498905401.467,7021498905401.465,7021498905401.467,7021498905401.466,7021498905401.466,7021498905401.467
AUT Manufacture of other transport equipment,4673299941097.491,4673299941097.49,4673299941097.512,4673299941097.496,4673299941097.492,4673299941097.491,4673299941097.491,4673299941097.492,4673299941097.493,4673299941097.496,4673299941097.493,4673299941097.492,4673299941097.493,4673299941097.496,4673299941097.497,4673299941097.492,4673299941097.492,4673299941097.493,4673299941097.498,4673299941097.494,4673299941098.583,4673299941097.492,4673299941097.491,4673299941097.487,4673299941097.491,4673299941097.489,4673299941097.493,4673299941097.497,4673299941097.49,4673299941097.515,4673299941097.568,4673299941097.595,4673299941097.508,4673299941097.495,4673299941097.49,4673299941097.491,4673299941097.49,4673299941097.492,4673299941097.494,4673299941097.489,4673299941097.49,4673299941097.492,4673299941097.49,4673299941097.494,4673299941097.497,4673299941097.499,4673299941097.492,4673299941097.489,4673299941097.489,4673299941097.49
AUT Manufacture of furniture; other manufacturing,2198396756791.7092,2198396756791.7124,2198396756791.7156,2198396756791.7092,2198396756791.7087,2198396756791.7278,2198396756791.7175,2198396756791.711,2198396756791.7122,2198396756791.7087,2198396756791.711,2198396756791.71,2198396756791.7126,2198396756791.7095,2198396756791.7112,2198396756791.7153,2198396756791.7102,2198396756791.7124,2198396756791.714,2198396756791.7212,2198396756791.7156,2198396756792.7388,2198396756791.7092,2198396756791.7107,2198396756791.7124,2198396756791.7136,2198396756791.717,2198396756791.71,2198396756791.7104,2198396756791.71,2198396756791.7078,2198396756791.7085,2198396756791.7097,2198396756791.7112,2198396756791.7131,2198396756791.7083,2198396756791.7144,2198396756791.7102,2198396756791.7095,2198396756791.7063,2198396756791.706,2198396756791.707,2198396756791.7085,2198396756791.7092,2198396756791.7092,2198396756791.7107,2198396756791.7302,2198396756791.7195,2198396756791.7207,2198396756791.7131
"AUT Electricity, gas, steam and air conditioning supply",19692847813531.16,19692847813531.164,19692847813531.17,19692847813531.215,19692847813531.164,19692847813531.152,19692847813531.18,19692847813531.207,19692847813531.18,19692847813531.21,19692847813531.215,19692847813531.176,19692847813531.19,19692847813531.297,19692847813531.305,19692847813531.223,19692847813531.215,19692847813531.227,19692847813531.22,19692847813531.195,19692847813531.203,19692847813531.195,19692847813532.613,19692847813531.227,19692847813531.188,19692847813531.18,19692847813531.184,19692847813531.156,19692847813531.152,19692847813531.164,19692847813531.16,19692847813531.164,19692847813531.19,19692847813531.168,19692847813531.18,19692847813531.145,19692847813531.156,19692847813531.164,19692847813531.156,19692847813531.13,19692847813531.125,19692847813531.133,19692847813531.152,19692847813531.16,19692847813531.18,19692847813531.156,19692847813531.21,19692847813531.17,19692847813531.156,19692847813531.176
"AUT Water collection, treatment and supply",7396021272783.455,7396021272783.421,7396021272783.423,7396021272783.42,7396021272783.435,7396021272783.425,7396021272783.415,7396021272783.423,7396021272783.42,7396021272783.419,7396021272783.427,7396021272783.423,7396021272783.42,7396021272783.421,7396021272783.421,7396021272783.413,7396021272783.418,7396021272783.416,7396021272783.42,7396021272783.423,7396021272783.414,7396021272783.414,7396021272783.423,7396021272784.492,7396021272783.429,7396021272783.419,7396021272783.43,7396021272783.42,7396021272783.419,7396021272783.428,7396021272783.418,7396021272783.42,7396021272783.437,7396021272783.419,7396021272783.431,7396021272783.416,7396021272783.417,7396021272783.431,7396021272783.422,7396021272783.416,7396021272783.417,7396021272783.419,7396021272783.432,7396021272783.435,7396021272783.438,7396021272783.423,7396021272783.415,7396021272783.425,7396021272783.418,7396021272783.432
"AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1091275111802.5996,1091275111802.5991,1091275111802.5995,1091275111802.6025,1091275111802.5994,1091275111802.5992,1091275111802.5992,1091275111802.6003,1091275111802.5996,1091275111802.602,1091275111802.6001,1091275111802.6002,1091275111802.6003,1091275111802.6012,1091275111802.6023,1091275111802.5999,1091275111802.6001,1091275111802.6006,1091275111802.6005,1091275111802.6001,1091275111802.6016,1091275111802.5999,1091275111802.6046,1091275111802.6067,1091275111803.5996,1091275111802.615,1091275111802.6008,1091275111802.6006,1091275111802.5996,1091275111802.6002,1091275111802.5996,1091275111802.6002,1091275111802.6008,1091275111802.6001,1091275111802.5999,1091275111802.5986,1091275111802.599,1091275111802.6012,1091275111802.5996,1091275111802.5983,1091275111802.5985,1091275111802.5991,1091275111802.6011,1091275111802.5994,1091275111802.6003,1091275111802.6007,1091275111802.5988,1091275111802.6016,1091275111802.5994,1091275111802.5994
AUT Construction,56470184655614.02,56470184655613.984,56470184655614.0,56470184655614.2,56470184655613.98,56470184655613.945,56470184655613.98,56470184655613.96,56470184655613.97,56470184655614.18,56470184655613.99,56470184655613.97,56470184655613.98,56470184655614.04,56470184655614.16,56470184655614.01,56470184655614.01,56470184655614.02,56470184655614.02,56470184655614.01,56470184655614.02,56470184655613.98,56470184655614.32,56470184655614.27,56470184655614.016,56470184655615.61,56470184655614.0,56470184655614.05,56470184655613.984,56470184655614.055,56470184655613.99,56470184655614.02,56470184655614.07,56470184655614.0,56470184655614.016,56470184655613.94,56470184655613.945,56470184655614.15,56470184655614.0,56470184655613.92,56470184655613.93,56470184655613.97,56470184655614.12,56470184655613.984,56470184655614.016,56470184655614.11,56470184655613.945,56470184655613.945,56470184655613.94,56470184655613.96
AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,10623251758626.885,10623251758626.965,10623251758626.912,10623251758626.873,10623251758626.883,10623251758626.867,10623251758626.896,10623251758626.877,10623251758626.887,10623251758626.871,10623251758626.879,10623251758626.871,10623251758626.865,10623251758626.88,10623251758626.873,10623251758626.863,10623251758626.861,10623251758626.865,10623251758626.87,10623251758626.871,10623251758626.861,10623251758626.879,10623251758626.875,10623251758626.865,10623251758626.875,10623251758626.865,10623251758627.865,10623251758626.879,10623251758626.889,10623251758626.969,10623251758626.896,10623251758626.867,10623251758626.896,10623251758626.898,10623251758626.87,10623251758626.87,10623251758626.865,10623251758626.889,10623251758626.865,10623251758626.854,10623251758626.855,10623251758626.857,10623251758626.863,10623251758626.861,10623251758626.875,10623251758626.865,10623251758626.863,10623251758626.871,10623251758626.863,10623251758626.877
