Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
AUT Manufacture of chemicals and chemical products ,15236290956815.875,15236290956815.857,15236290956815.83,15236290956815.82,15236290956815.852,15236290956815.838,15236290956815.844,15236290956815.89,15236290956815.904,15236290956815.85,15236290956817.117,15236290956815.89,15236290956816.156,15236290956815.834,15236290956815.805,15236290956815.818,15236290956815.836,15236290956815.838,15236290956815.812,15236290956815.83,15236290956815.836,15236290956815.854,15236290956815.797,15236290956815.846,15236290956815.812,15236290956815.814,15236290956815.809,15236290956815.793,15236290956815.805,15236290956815.814,15236290956815.787,15236290956815.809,15236290956815.793,15236290956815.797,15236290956815.818,15236290956815.797,15236290956815.8,15236290956815.8,15236290956815.797,15236290956815.771,15236290956815.777,15236290956815.777,15236290956815.79,15236290956815.793,15236290956815.803,15236290956815.797,15236290956815.803,15236290956815.814,15236290956815.82,15236290956815.838
AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,2520717695900.7983,2520717695900.767,2520717695900.764,2520717695900.7544,2520717695900.7803,2520717695900.768,2520717695900.7603,2520717695900.7656,2520717695900.7603,2520717695900.7554,2520717695900.7627,2520717695901.8535,2520717695900.762,2520717695900.754,2520717695900.753,2520717695900.7544,2520717695900.7544,2520717695900.754,2520717695900.7544,2520717695900.7544,2520717695900.7544,2520717695900.7563,2520717695900.7534,2520717695900.755,2520717695900.754,2520717695900.754,2520717695900.7544,2520717695900.7554,2520717695900.7603,2520717695900.7544,2520717695900.756,2520717695900.7544,2520717695900.755,2520717695900.755,2520717695900.7656,2520717695900.7583,2520717695900.7617,2520717695900.755,2520717695900.756,2520717695900.7534,2520717695900.7544,2520717695900.754,2520717695900.7554,2520717695900.7563,2520717695900.757,2520717695900.755,2520717695900.761,2520717695900.783,2520717695900.782,2520717695900.7583
AUT Manufacture of rubber and plastic products,10897111376089.768,10897111376089.768,10897111376089.785,10897111376089.762,10897111376089.785,10897111376089.785,10897111376089.785,10897111376089.828,10897111376089.918,10897111376089.764,10897111376089.832,10897111376089.82,10897111376090.863,10897111376089.766,10897111376089.756,10897111376089.773,10897111376089.803,10897111376089.783,10897111376089.787,10897111376089.826,10897111376089.797,10897111376089.832,10897111376089.762,10897111376089.781,10897111376089.764,10897111376089.781,10897111376089.791,10897111376089.768,10897111376089.773,10897111376089.777,10897111376089.754,10897111376089.768,10897111376089.766,10897111376089.781,10897111376089.773,10897111376089.771,10897111376089.762,10897111376089.777,10897111376089.766,10897111376089.744,10897111376089.746,10897111376089.746,10897111376089.764,10897111376089.76,10897111376089.762,10897111376089.773,10897111376089.771,10897111376089.768,10897111376089.771,10897111376089.771
AUT Manufacture of other non-metallic mineral products,9529362844841.592,9529362844841.623,9529362844841.6,9529362844841.602,9529362844841.6,9529362844841.592,9529362844841.62,9529362844841.598,9529362844841.592,9529362844841.605,9529362844841.613,9529362844841.607,9529362844841.611,9529362844843.037,9529362844841.607,9529362844841.635,9529362844841.607,9529362844841.625,9529362844841.617,9529362844841.62,9529362844841.623,9529362844841.627,9529362844841.63,9529362844841.63,9529362844841.59,9529362844841.713,9529362844841.61,9529362844841.598,9529362844841.592,9529362844841.598,9529362844841.578,9529362844841.592,9529362844841.59,9529362844841.586,9529362844841.598,9529362844841.582,9529362844841.582,9529362844841.6,9529362844841.586,9529362844841.574,9529362844841.576,9529362844841.574,9529362844841.598,9529362844841.586,9529362844841.59,9529362844841.598,9529362844841.592,9529362844841.59,9529362844841.598,9529362844841.594
AUT Manufacture of basic metals,26880385359692.65,26880385359692.72,26880385359692.734,26880385359692.723,26880385359692.652,26880385359692.688,26880385359692.734,26880385359692.688,26880385359692.695,26880385359692.71,26880385359692.688,26880385359692.66,26880385359692.723,26880385359692.734,26880385359694.152,26880385359693.39,26880385359693.0,26880385359693.293,26880385359693.207,26880385359692.957,26880385359693.15,26880385359693.055,26880385359692.71,26880385359692.742,26880385359692.66,26880385359692.785,26880385359692.758,26880385359692.676,26880385359692.652,26880385359692.707,26880385359692.676,26880385359692.71,26880385359692.664,26880385359692.664,26880385359692.66,26880385359692.633,26880385359692.652,26880385359692.688,26880385359692.652,26880385359692.61,26880385359692.62,26880385359692.62,26880385359692.676,26880385359692.652,26880385359692.652,26880385359692.67,26880385359692.676,26880385359692.66,26880385359692.7,26880385359692.664
"AUT Manufacture of fabricated metal products, except machinery and equipment",16669796500899.395,16669796500899.443,16669796500899.465,16669796500899.443,16669796500899.402,16669796500899.41,16669796500899.465,16669796500899.422,16669796500899.408,16669796500899.426,16669796500899.418,16669796500899.408,16669796500899.445,16669796500899.445,16669796500899.453,16669796500900.656,16669796500899.447,16669796500899.518,16669796500899.613,16669796500899.465,16669796500899.592,16669796500899.5,16669796500899.436,16669796500899.492,16669796500899.395,16669796500899.508,16669796500899.426,16669796500899.4,16669796500899.398,16669796500899.43,16669796500899.4,16669796500899.416,16669796500899.395,16669796500899.412,16669796500899.408,16669796500899.385,16669796500899.393,16669796500899.412,16669796500899.39,16669796500899.363,16669796500899.371,16669796500899.367,16669796500899.402,16669796500899.39,16669796500899.39,16669796500899.404,16669796500899.416,16669796500899.393,16669796500899.408,16669796500899.402
"AUT Manufacture of computer, electronic and optical products",3361923290764.7,3361923290764.7056,3361923290764.707,3361923290764.704,3361923290764.7,3361923290764.7026,3361923290764.704,3361923290764.703,3361923290764.7036,3361923290764.703,3361923290764.7017,3361923290764.703,3361923290764.702,3361923290764.701,3361923290764.701,3361923290764.704,3361923290765.73,3361923290764.718,3361923290764.7114,3361923290764.706,3361923290764.7305,3361923290764.704,3361923290764.7046,3361923290764.705,3361923290764.7046,3361923290764.704,3361923290764.7095,3361923290764.7046,3361923290764.7046,3361923290764.7065,3361923290764.704,3361923290764.706,3361923290764.7085,3361923290764.7144,3361923290764.702,3361923290764.7056,3361923290764.715,3361923290764.7163,3361923290764.7114,3361923290764.7026,3361923290764.703,3361923290764.704,3361923290764.705,3361923290764.7095,3361923290764.707,3361923290764.707,3361923290764.7134,3361923290764.7197,3361923290764.7134,3361923290764.707
AUT Manufacture of electrical equipment,2933032883848.3306,2933032883848.336,2933032883848.3403,2933032883848.334,2933032883848.33,2933032883848.3325,2933032883848.3345,2933032883848.335,2933032883848.3335,2933032883848.3335,2933032883848.333,2933032883848.3306,2933032883848.3345,2933032883848.3335,2933032883848.3354,2933032883848.337,2933032883848.352,2933032883849.3887,2933032883848.361,2933032883848.3374,2933032883848.3545,2933032883848.3354,2933032883848.352,2933032883848.3354,2933032883848.333,2933032883848.3374,2933032883848.3413,2933032883848.333,2933032883848.3325,2933032883848.3364,2933032883848.332,2933032883848.334,2933032883848.334,2933032883848.338,2933032883848.3325,2933032883848.332,2933032883848.3374,2933032883848.3423,2933032883848.335,2933032883848.329,2933032883848.329,2933032883848.3296,2933032883848.3325,2933032883848.3335,2933032883848.3325,2933032883848.3335,2933032883848.335,2933032883848.3335,2933032883848.3394,2933032883848.3345
AUT Manufacture of machinery and equipment n.e.c.,5705270017849.305,5705270017849.356,5705270017849.348,5705270017849.318,5705270017849.304,5705270017849.306,5705270017849.326,5705270017849.308,5705270017849.309,5705270017849.312,5705270017849.303,5705270017849.304,5705270017849.304,5705270017849.306,5705270017849.309,5705270017849.315,5705270017849.318,5705270017849.33,5705270017850.348,5705270017849.32,5705270017849.344,5705270017849.315,5705270017849.311,5705270017849.307,5705270017849.306,5705270017849.306,5705270017849.34,5705270017849.303,5705270017849.304,5705270017849.311,5705270017849.305,5705270017849.308,5705270017849.305,5705270017849.306,5705270017849.303,5705270017849.301,5705270017849.307,5705270017849.308,5705270017849.304,5705270017849.296,5705270017849.298,5705270017849.298,5705270017849.302,5705270017849.305,5705270017849.304,5705270017849.305,5705270017849.307,5705270017849.304,5705270017849.318,5705270017849.304
"AUT Manufacture of motor vehicles, trailers and semi-trailers",7168759080064.307,7168759080064.328,7168759080064.327,7168759080064.303,7168759080064.307,7168759080064.308,7168759080064.318,7168759080064.306,7168759080064.309,7168759080064.303,7168759080064.307,7168759080064.304,7168759080064.302,7168759080064.307,7168759080064.304,7168759080064.308,7168759080064.306,7168759080064.31,7168759080064.314,7168759080065.522,7168759080064.307,7168759080064.316,7168759080064.306,7168759080064.304,7168759080064.306,7168759080064.303,7168759080064.575,7168759080064.31,7168759080064.313,7168759080064.368,7168759080064.3125,7168759080064.3125,7168759080064.323,7168759080064.316,7168759080064.303,7168759080064.302,7168759080064.303,7168759080064.316,7168759080064.307,7168759080064.295,7168759080064.297,7168759080064.298,7168759080064.304,7168759080064.307,7168759080064.309,7168759080064.306,7168759080064.308,7168759080064.302,7168759080064.309,7168759080064.307
AUT Manufacture of other transport equipment,5083257461034.739,5083257461034.736,5083257461034.762,5083257461034.745,5083257461034.738,5083257461034.743,5083257461034.741,5083257461034.743,5083257461034.742,5083257461034.744,5083257461034.742,5083257461034.742,5083257461034.741,5083257461034.742,5083257461034.743,5083257461034.744,5083257461034.742,5083257461034.744,5083257461034.747,5083257461034.743,5083257461035.839,5083257461034.743,5083257461034.741,5083257461034.741,5083257461034.739,5083257461034.738,5083257461034.742,5083257461034.747,5083257461034.741,5083257461034.767,5083257461034.829,5083257461034.857,5083257461034.758,5083257461034.741,5083257461034.739,5083257461034.74,5083257461034.739,5083257461034.741,5083257461034.744,5083257461034.736,5083257461034.739,5083257461034.739,5083257461034.74,5083257461034.747,5083257461034.746,5083257461034.751,5083257461034.741,5083257461034.736,5083257461034.741,5083257461034.74
AUT Manufacture of furniture; other manufacturing,2497659320261.1685,2497659320261.171,2497659320261.175,2497659320261.169,2497659320261.169,2497659320261.179,2497659320261.1787,2497659320261.1724,2497659320261.1724,2497659320261.1685,2497659320261.172,2497659320261.1704,2497659320261.173,2497659320261.1694,2497659320261.172,2497659320261.179,2497659320261.1724,2497659320261.1743,2497659320261.1763,2497659320261.182,2497659320261.1777,2497659320262.1997,2497659320261.1694,2497659320261.1724,2497659320261.171,2497659320261.175,2497659320261.177,2497659320261.171,2497659320261.171,2497659320261.1704,2497659320261.1675,2497659320261.1685,2497659320261.168,2497659320261.17,2497659320261.173,2497659320261.1685,2497659320261.1753,2497659320261.1704,2497659320261.17,2497659320261.166,2497659320261.166,2497659320261.166,2497659320261.1685,2497659320261.17,2497659320261.1694,2497659320261.172,2497659320261.193,2497659320261.179,2497659320261.1826,2497659320261.173
"AUT Electricity, gas, steam and air conditioning supply",23281853934121.06,23281853934121.062,23281853934121.08,23281853934121.13,23281853934121.066,23281853934121.074,23281853934121.1,23281853934121.125,23281853934121.09,23281853934121.13,23281853934121.125,23281853934121.09,23281853934121.1,23281853934121.215,23281853934121.273,23281853934121.184,23281853934121.133,23281853934121.168,23281853934121.156,23281853934121.117,23281853934121.145,23281853934121.133,23281853934122.598,23281853934121.156,23281853934121.098,23281853934121.1,23281853934121.1,23281853934121.074,23281853934121.07,23281853934121.086,23281853934121.06,23281853934121.08,23281853934121.09,23281853934121.07,23281853934121.09,23281853934121.047,23281853934121.062,23281853934121.08,23281853934121.06,23281853934121.023,23281853934121.03,23281853934121.03,23281853934121.066,23281853934121.07,23281853934121.074,23281853934121.074,23281853934121.125,23281853934121.08,23281853934121.08,23281853934121.08
"AUT Water collection, treatment and supply",8318141707350.439,8318141707350.406,8318141707350.407,8318141707350.405,8318141707350.423,8318141707350.415,8318141707350.406,8318141707350.411,8318141707350.402,8318141707350.403,8318141707350.412,8318141707350.409,8318141707350.404,8318141707350.401,8318141707350.402,8318141707350.402,8318141707350.402,8318141707350.401,8318141707350.404,8318141707350.406,8318141707350.399,8318141707350.402,8318141707350.411,8318141707351.483,8318141707350.41,8318141707350.405,8318141707350.413,8318141707350.405,8318141707350.405,8318141707350.412,8318141707350.4,8318141707350.403,8318141707350.419,8318141707350.4,8318141707350.418,8318141707350.402,8318141707350.401,8318141707350.419,8318141707350.406,8318141707350.397,8318141707350.401,8318141707350.4,8318141707350.419,8318141707350.423,8318141707350.424,8318141707350.409,8318141707350.402,8318141707350.407,8318141707350.407,8318141707350.417
"AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1294515062087.4543,1294515062087.4543,1294515062087.4546,1294515062087.4583,1294515062087.4543,1294515062087.4553,1294515062087.4553,1294515062087.4568,1294515062087.4548,1294515062087.4578,1294515062087.4558,1294515062087.4558,1294515062087.4558,1294515062087.4563,1294515062087.4573,1294515062087.4568,1294515062087.4556,1294515062087.4563,1294515062087.456,1294515062087.4553,1294515062087.4578,1294515062087.456,1294515062087.4612,1294515062087.4636,1294515062088.4543,1294515062087.4731,1294515062087.4563,1294515062087.456,1294515062087.4553,1294515062087.4563,1294515062087.4548,1294515062087.4558,1294515062087.4558,1294515062087.4546,1294515062087.4553,1294515062087.4543,1294515062087.4543,1294515062087.4573,1294515062087.4548,1294515062087.4534,1294515062087.454,1294515062087.4539,1294515062087.4568,1294515062087.455,1294515062087.4558,1294515062087.4565,1294515062087.4548,1294515062087.4573,1294515062087.4556,1294515062087.4548
AUT Construction,50246335863424.81,50246335863424.805,50246335863424.81,50246335863424.98,50246335863424.78,50246335863424.8,50246335863424.81,50246335863424.8,50246335863424.77,50246335863424.984,50246335863424.8,50246335863424.77,50246335863424.78,50246335863424.81,50246335863424.914,50246335863424.86,50246335863424.81,50246335863424.836,50246335863424.84,50246335863424.805,50246335863424.84,50246335863424.82,50246335863425.12,50246335863425.055,50246335863424.81,50246335863426.35,50246335863424.79,50246335863424.86,50246335863424.805,50246335863424.88,50246335863424.79,50246335863424.84,50246335863424.86,50246335863424.78,50246335863424.83,50246335863424.766,50246335863424.76,50246335863424.95,50246335863424.81,50246335863424.734,50246335863424.766,50246335863424.76,50246335863424.914,50246335863424.81,50246335863424.81,50246335863424.92,50246335863424.8,50246335863424.76,50246335863424.78,50246335863424.78
AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,11397069785367.62,11397069785367.686,11397069785367.645,11397069785367.605,11397069785367.615,11397069785367.605,11397069785367.643,11397069785367.615,11397069785367.621,11397069785367.605,11397069785367.615,11397069785367.605,11397069785367.602,11397069785367.605,11397069785367.602,11397069785367.607,11397069785367.596,11397069785367.6,11397069785367.602,11397069785367.604,11397069785367.598,11397069785367.617,11397069785367.613,11397069785367.604,11397069785367.605,11397069785367.602,11397069785368.6,11397069785367.615,11397069785367.627,11397069785367.705,11397069785367.629,11397069785367.604,11397069785367.63,11397069785367.627,11397069785367.605,11397069785367.605,11397069785367.6,11397069785367.625,11397069785367.604,11397069785367.584,11397069785367.588,11397069785367.588,11397069785367.598,11397069785367.602,11397069785367.613,11397069785367.602,11397069785367.604,11397069785367.605,11397069785367.605,11397069785367.607
