Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
AUT Manufacture of chemicals and chemical products ,14915118145403.846,14915118145403.834,14915118145403.79,14915118145403.781,14915118145403.809,14915118145403.795,14915118145403.816,14915118145403.857,14915118145403.875,14915118145403.799,14915118145405.09,14915118145403.857,14915118145404.135,14915118145403.799,14915118145403.777,14915118145403.783,14915118145403.799,14915118145403.8,14915118145403.775,14915118145403.799,14915118145403.8,14915118145403.809,14915118145403.768,14915118145403.822,14915118145403.783,14915118145403.781,14915118145403.775,14915118145403.766,14915118145403.76,14915118145403.773,14915118145403.752,14915118145403.77,14915118145403.754,14915118145403.775,14915118145403.781,14915118145403.762,14915118145403.77,14915118145403.768,14915118145403.76,14915118145403.746,14915118145403.75,14915118145403.744,14915118145403.758,14915118145403.76,14915118145403.77,14915118145403.77,14915118145403.766,14915118145403.791,14915118145403.777,14915118145403.8
AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,2601022559968.3774,2601022559968.339,2601022559968.334,2601022559968.3247,2601022559968.3525,2601022559968.3374,2601022559968.332,2601022559968.338,2601022559968.332,2601022559968.325,2601022559968.3345,2601022559969.438,2601022559968.335,2601022559968.3247,2601022559968.3247,2601022559968.325,2601022559968.3247,2601022559968.324,2601022559968.324,2601022559968.3257,2601022559968.325,2601022559968.326,2601022559968.3247,2601022559968.326,2601022559968.327,2601022559968.324,2601022559968.3257,2601022559968.326,2601022559968.329,2601022559968.324,2601022559968.3286,2601022559968.3257,2601022559968.325,2601022559968.3276,2601022559968.3345,2601022559968.3296,2601022559968.334,2601022559968.327,2601022559968.3276,2601022559968.327,2601022559968.326,2601022559968.3257,2601022559968.327,2601022559968.328,2601022559968.328,2601022559968.327,2601022559968.332,2601022559968.361,2601022559968.356,2601022559968.328
AUT Manufacture of rubber and plastic products,10081892096258.068,10081892096258.074,10081892096258.084,10081892096258.059,10081892096258.088,10081892096258.084,10081892096258.092,10081892096258.125,10081892096258.213,10081892096258.062,10081892096258.135,10081892096258.121,10081892096259.162,10081892096258.066,10081892096258.062,10081892096258.07,10081892096258.096,10081892096258.08,10081892096258.082,10081892096258.123,10081892096258.096,10081892096258.121,10081892096258.062,10081892096258.084,10081892096258.068,10081892096258.082,10081892096258.09,10081892096258.068,10081892096258.066,10081892096258.074,10081892096258.059,10081892096258.068,10081892096258.064,10081892096258.086,10081892096258.072,10081892096258.072,10081892096258.064,10081892096258.078,10081892096258.064,10081892096258.05,10081892096258.05,10081892096258.049,10081892096258.062,10081892096258.062,10081892096258.062,10081892096258.074,10081892096258.068,10081892096258.072,10081892096258.066,10081892096258.068
AUT Manufacture of other non-metallic mineral products,8159687738006.968,8159687738007.001,8159687738006.975,8159687738006.977,8159687738006.973,8159687738006.964,8159687738006.996,8159687738006.969,8159687738006.973,8159687738006.977,8159687738006.986,8159687738006.98,8159687738006.99,8159687738008.335,8159687738006.982,8159687738007.0,8159687738006.976,8159687738006.99,8159687738006.985,8159687738006.993,8159687738006.987,8159687738006.989,8159687738007.0,8159687738007.007,8159687738006.969,8159687738007.069,8159687738006.98,8159687738006.97,8159687738006.959,8159687738006.972,8159687738006.959,8159687738006.966,8159687738006.964,8159687738006.966,8159687738006.968,8159687738006.959,8159687738006.962,8159687738006.976,8159687738006.962,8159687738006.957,8159687738006.958,8159687738006.953,8159687738006.973,8159687738006.964,8159687738006.965,8159687738006.975,8159687738006.964,8159687738006.97,8159687738006.969,8159687738006.965
AUT Manufacture of basic metals,27597428648306.113,27597428648306.19,27597428648306.195,27597428648306.168,27597428648306.11,27597428648306.14,27597428648306.215,27597428648306.137,27597428648306.16,27597428648306.168,27597428648306.152,27597428648306.113,27597428648306.19,27597428648306.188,27597428648307.54,27597428648306.85,27597428648306.465,27597428648306.758,27597428648306.668,27597428648306.438,27597428648306.62,27597428648306.52,27597428648306.164,27597428648306.22,27597428648306.14,27597428648306.246,27597428648306.223,27597428648306.14,27597428648306.098,27597428648306.168,27597428648306.133,27597428648306.16,27597428648306.12,27597428648306.164,27597428648306.105,27597428648306.098,27597428648306.125,27597428648306.16,27597428648306.113,27597428648306.094,27597428648306.098,27597428648306.086,27597428648306.133,27597428648306.12,27597428648306.11,27597428648306.14,27597428648306.133,27597428648306.14,27597428648306.15,27597428648306.105
"AUT Manufacture of fabricated metal products, except machinery and equipment",15121128468923.572,15121128468923.623,15121128468923.635,15121128468923.605,15121128468923.576,15121128468923.574,15121128468923.643,15121128468923.59,15121128468923.58,15121128468923.602,15121128468923.592,15121128468923.58,15121128468923.621,15121128468923.613,15121128468923.615,15121128468924.79,15121128468923.61,15121128468923.664,15121128468923.748,15121128468923.63,15121128468923.736,15121128468923.648,15121128468923.602,15121128468923.666,15121128468923.584,15121128468923.664,15121128468923.594,15121128468923.576,15121128468923.564,15121128468923.6,15121128468923.568,15121128468923.584,15121128468923.568,15121128468923.602,15121128468923.574,15121128468923.559,15121128468923.576,15121128468923.596,15121128468923.564,15121128468923.555,15121128468923.56,15121128468923.553,15121128468923.58,15121128468923.568,15121128468923.564,15121128468923.592,15121128468923.586,15121128468923.58,15121128468923.58,15121128468923.574
"AUT Manufacture of computer, electronic and optical products",3362293803063.6978,3362293803063.706,3362293803063.705,3362293803063.6997,3362293803063.6973,3362293803063.6973,3362293803063.7036,3362293803063.699,3362293803063.7007,3362293803063.6997,3362293803063.699,3362293803063.6997,3362293803063.7007,3362293803063.6978,3362293803063.6997,3362293803063.7007,3362293803064.7266,3362293803063.714,3362293803063.708,3362293803063.7046,3362293803063.728,3362293803063.6997,3362293803063.7007,3362293803063.7046,3362293803063.704,3362293803063.7007,3362293803063.7056,3362293803063.7026,3362293803063.698,3362293803063.703,3362293803063.702,3362293803063.7026,3362293803063.704,3362293803063.7144,3362293803063.698,3362293803063.703,3362293803063.7144,3362293803063.715,3362293803063.709,3362293803063.7026,3362293803063.703,3362293803063.701,3362293803063.702,3362293803063.7075,3362293803063.7026,3362293803063.7056,3362293803063.711,3362293803063.721,3362293803063.7095,3362293803063.7036
AUT Manufacture of electrical equipment,2710039822506.6807,2710039822506.687,2710039822506.69,2710039822506.683,2710039822506.681,2710039822506.68,2710039822506.6846,2710039822506.684,2710039822506.682,2710039822506.683,2710039822506.6826,2710039822506.6807,2710039822506.6855,2710039822506.6826,2710039822506.6846,2710039822506.6846,2710039822506.6997,2710039822507.7314,2710039822506.706,2710039822506.6865,2710039822506.702,2710039822506.683,2710039822506.699,2710039822506.6865,2710039822506.6846,2710039822506.6855,2710039822506.691,2710039822506.6836,2710039822506.68,2710039822506.6855,2710039822506.6816,2710039822506.682,2710039822506.683,2710039822506.6904,2710039822506.681,2710039822506.682,2710039822506.689,2710039822506.6943,2710039822506.685,2710039822506.6816,2710039822506.682,2710039822506.6816,2710039822506.683,2710039822506.684,2710039822506.6826,2710039822506.6846,2710039822506.684,2710039822506.6855,2710039822506.6885,2710039822506.6836
AUT Manufacture of machinery and equipment n.e.c.,5236712956475.816,5236712956475.87,5236712956475.857,5236712956475.828,5236712956475.814,5236712956475.815,5236712956475.838,5236712956475.82,5236712956475.822,5236712956475.825,5236712956475.817,5236712956475.815,5236712956475.82,5236712956475.818,5236712956475.825,5236712956475.827,5236712956475.827,5236712956475.838,5236712956476.852,5236712956475.832,5236712956475.851,5236712956475.823,5236712956475.822,5236712956475.823,5236712956475.822,5236712956475.817,5236712956475.849,5236712956475.816,5236712956475.8125,5236712956475.823,5236712956475.816,5236712956475.818,5236712956475.816,5236712956475.822,5236712956475.8125,5236712956475.814,5236712956475.819,5236712956475.822,5236712956475.816,5236712956475.813,5236712956475.813,5236712956475.812,5236712956475.814,5236712956475.818,5236712956475.814,5236712956475.817,5236712956475.817,5236712956475.819,5236712956475.827,5236712956475.813
"AUT Manufacture of motor vehicles, trailers and semi-trailers",7622288620074.74,7622288620074.769,7622288620074.759,7622288620074.732,7622288620074.738,7622288620074.733,7622288620074.754,7622288620074.738,7622288620074.741,7622288620074.734,7622288620074.739,7622288620074.735,7622288620074.737,7622288620074.739,7622288620074.737,7622288620074.737,7622288620074.733,7622288620074.737,7622288620074.743,7622288620075.972,7622288620074.737,7622288620074.744,7622288620074.735,7622288620074.738,7622288620074.739,7622288620074.734,7622288620075.026,7622288620074.743,7622288620074.739,7622288620074.804,7622288620074.746,7622288620074.744,7622288620074.754,7622288620074.756,7622288620074.73,7622288620074.737,7622288620074.735,7622288620074.753,7622288620074.735,7622288620074.7295,7622288620074.7295,7622288620074.7295,7622288620074.732,7622288620074.737,7622288620074.735,7622288620074.739,7622288620074.74,7622288620074.739,7622288620074.737,7622288620074.735
AUT Manufacture of other transport equipment,4836780231620.365,4836780231620.365,4836780231620.385,4836780231620.367,4836780231620.364,4836780231620.365,4836780231620.369,4836780231620.367,4836780231620.367,4836780231620.369,4836780231620.368,4836780231620.366,4836780231620.37,4836780231620.368,4836780231620.369,4836780231620.367,4836780231620.364,4836780231620.366,4836780231620.369,4836780231620.369,4836780231621.453,4836780231620.364,4836780231620.366,4836780231620.367,4836780231620.367,4836780231620.363,4836780231620.367,4836780231620.374,4836780231620.363,4836780231620.389,4836780231620.446,4836780231620.472,4836780231620.381,4836780231620.369,4836780231620.363,4836780231620.366,4836780231620.367,4836780231620.368,4836780231620.369,4836780231620.366,4836780231620.367,4836780231620.366,4836780231620.366,4836780231620.373,4836780231620.37,4836780231620.377,4836780231620.367,4836780231620.365,4836780231620.365,4836780231620.363
AUT Manufacture of furniture; other manufacturing,2438779613064.8765,2438779613064.882,2438779613064.883,2438779613064.877,2438779613064.877,2438779613064.896,2438779613064.8887,2438779613064.881,2438779613064.8813,2438779613064.8765,2438779613064.881,2438779613064.8794,2438779613064.883,2438779613064.8774,2438779613064.8804,2438779613064.8853,2438779613064.879,2438779613064.8813,2438779613064.8823,2438779613064.89,2438779613064.885,2438779613065.9062,2438779613064.8784,2438779613064.8813,2438779613064.881,2438779613064.883,2438779613064.885,2438779613064.8794,2438779613064.8774,2438779613064.879,2438779613064.876,2438779613064.8765,2438779613064.8765,2438779613064.88,2438779613064.8813,2438779613064.8774,2438779613064.884,2438779613064.88,2438779613064.8784,2438779613064.8765,2438779613064.876,2438779613064.875,2438779613064.8784,2438779613064.879,2438779613064.877,2438779613064.881,2438779613064.9,2438779613064.8896,2438779613064.889,2438779613064.8804
"AUT Electricity, gas, steam and air conditioning supply",22383408171178.39,22383408171178.402,22383408171178.402,22383408171178.44,22383408171178.395,22383408171178.383,22383408171178.438,22383408171178.44,22383408171178.42,22383408171178.445,22383408171178.46,22383408171178.414,22383408171178.445,22383408171178.53,22383408171178.566,22383408171178.48,22383408171178.44,22383408171178.47,22383408171178.457,22383408171178.44,22383408171178.457,22383408171178.44,22383408171179.883,22383408171178.48,22383408171178.42,22383408171178.414,22383408171178.418,22383408171178.4,22383408171178.38,22383408171178.402,22383408171178.383,22383408171178.395,22383408171178.41,22383408171178.41,22383408171178.41,22383408171178.38,22383408171178.402,22383408171178.41,22383408171178.395,22383408171178.375,22383408171178.38,22383408171178.367,22383408171178.395,22383408171178.402,22383408171178.4,22383408171178.402,22383408171178.445,22383408171178.418,22383408171178.402,22383408171178.402
"AUT Water collection, treatment and supply",8069740815312.657,8069740815312.625,8069740815312.621,8069740815312.618,8069740815312.636,8069740815312.623,8069740815312.623,8069740815312.625,8069740815312.619,8069740815312.619,8069740815312.628,8069740815312.623,8069740815312.623,8069740815312.617,8069740815312.62,8069740815312.617,8069740815312.615,8069740815312.615,8069740815312.617,8069740815312.623,8069740815312.613,8069740815312.612,8069740815312.624,8069740815313.701,8069740815312.631,8069740815312.62,8069740815312.628,8069740815312.622,8069740815312.616,8069740815312.625,8069740815312.618,8069740815312.618,8069740815312.632,8069740815312.62,8069740815312.631,8069740815312.618,8069740815312.619,8069740815312.635,8069740815312.622,8069740815312.621,8069740815312.622,8069740815312.62,8069740815312.637,8069740815312.641,8069740815312.637,8069740815312.627,8069740815312.618,8069740815312.627,8069740815312.621,8069740815312.632
"AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1199027758100.2256,1199027758100.226,1199027758100.2256,1199027758100.2285,1199027758100.2256,1199027758100.2253,1199027758100.2268,1199027758100.227,1199027758100.226,1199027758100.2285,1199027758100.227,1199027758100.2268,1199027758100.2275,1199027758100.227,1199027758100.2288,1199027758100.2273,1199027758100.226,1199027758100.2268,1199027758100.2266,1199027758100.227,1199027758100.2283,1199027758100.226,1199027758100.2314,1199027758100.2344,1199027758101.2258,1199027758100.2422,1199027758100.2268,1199027758100.227,1199027758100.2256,1199027758100.2266,1199027758100.226,1199027758100.2266,1199027758100.2263,1199027758100.2266,1199027758100.2256,1199027758100.2256,1199027758100.226,1199027758100.2285,1199027758100.226,1199027758100.2256,1199027758100.2256,1199027758100.2253,1199027758100.228,1199027758100.2263,1199027758100.2266,1199027758100.228,1199027758100.2256,1199027758100.2285,1199027758100.226,1199027758100.2256
AUT Construction,55505487519781.26,55505487519781.26,55505487519781.24,55505487519781.414,55505487519781.21,55505487519781.19,55505487519781.28,55505487519781.22,55505487519781.22,55505487519781.42,55505487519781.25,55505487519781.21,55505487519781.26,55505487519781.26,55505487519781.39,55505487519781.3,55505487519781.234,55505487519781.27,55505487519781.266,55505487519781.26,55505487519781.28,55505487519781.23,55505487519781.555,55505487519781.54,55505487519781.26,55505487519782.81,55505487519781.22,55505487519781.3,55505487519781.21,55505487519781.305,55505487519781.23,55505487519781.27,55505487519781.28,55505487519781.26,55505487519781.234,55505487519781.21,55505487519781.22,55505487519781.414,55505487519781.26,55505487519781.22,55505487519781.23,55505487519781.21,55505487519781.37,55505487519781.26,55505487519781.24,55505487519781.38,55505487519781.22,55505487519781.22,55505487519781.2,55505487519781.2
AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,11362641570369.684,11362641570369.764,11362641570369.707,11362641570369.666,11362641570369.674,11362641570369.664,11362641570369.709,11362641570369.678,11362641570369.686,11362641570369.664,11362641570369.684,11362641570369.666,11362641570369.672,11362641570369.672,11362641570369.67,11362641570369.668,11362641570369.654,11362641570369.66,11362641570369.662,11362641570369.67,11362641570369.662,11362641570369.676,11362641570369.678,11362641570369.672,11362641570369.674,11362641570369.666,11362641570370.66,11362641570369.68,11362641570369.682,11362641570369.766,11362641570369.693,11362641570369.666,11362641570369.691,11362641570369.697,11362641570369.664,11362641570369.674,11362641570369.666,11362641570369.693,11362641570369.664,11362641570369.66,11362641570369.66,11362641570369.656,11362641570369.662,11362641570369.664,11362641570369.674,11362641570369.67,11362641570369.662,11362641570369.672,11362641570369.662,11362641570369.668
"AUT Wholesale trade, except of motor vehicles and motorcycles",41249586134129.67,41249586134129.734,41249586134129.71,41249586134129.62,41249586134129.68,41249586134129.76,41249586134129.734,41249586134129.664,41249586134129.69,41249586134129.62,41249586134129.72,41249586134129.65,41249586134129.7,41249586134129.625,41249586134129.64,41249586134129.67,41249586134129.66,41249586134129.68,41249586134129.69,41249586134129.734,41249586134129.734,41249586134129.71,41249586134129.61,41249586134129.64,41249586134129.69,41249586134129.61,41249586134129.76,41249586134130.61,41249586134129.59,41249586134129.69,41249586134129.61,41249586134129.63,41249586134129.586,41249586134129.67,41249586134129.66,41249586134129.59,41249586134129.64,41249586134129.664,41249586134129.61,41249586134129.57,41249586134129.555,41249586134129.55,41249586134129.59,41249586134129.61,41249586134129.59,41249586134129.62,41249586134129.65,41249586134129.72,41249586134129.65,41249586134129.625
