Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
AUT Manufacture of chemicals and chemical products ,15810070597552.133,15810070597552.115,15810070597552.08,15810070597552.07,15810070597552.102,15810070597552.086,15810070597552.096,15810070597552.148,15810070597552.166,15810070597552.107,15810070597553.389,15810070597552.152,15810070597552.428,15810070597552.092,15810070597552.064,15810070597552.068,15810070597552.092,15810070597552.094,15810070597552.07,15810070597552.078,15810070597552.086,15810070597552.104,15810070597552.053,15810070597552.107,15810070597552.076,15810070597552.07,15810070597552.057,15810070597552.053,15810070597552.053,15810070597552.062,15810070597552.047,15810070597552.064,15810070597552.045,15810070597552.055,15810070597552.068,15810070597552.049,15810070597552.049,15810070597552.047,15810070597552.047,15810070597552.023,15810070597552.031,15810070597552.033,15810070597552.047,15810070597552.045,15810070597552.057,15810070597552.057,15810070597552.053,15810070597552.078,15810070597552.068,15810070597552.092
AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,2638773494563.5967,2638773494563.5576,2638773494563.554,2638773494563.5454,2638773494563.5713,2638773494563.557,2638773494563.5503,2638773494563.558,2638773494563.553,2638773494563.547,2638773494563.5557,2638773494564.6606,2638773494563.5547,2638773494563.546,2638773494563.5454,2638773494563.5454,2638773494563.5464,2638773494563.5464,2638773494563.546,2638773494563.5454,2638773494563.5454,2638773494563.548,2638773494563.5444,2638773494563.5464,2638773494563.5464,2638773494563.545,2638773494563.546,2638773494563.548,2638773494563.5503,2638773494563.5454,2638773494563.5493,2638773494563.547,2638773494563.546,2638773494563.546,2638773494563.5557,2638773494563.5493,2638773494563.5537,2638773494563.5454,2638773494563.548,2638773494563.5454,2638773494563.546,2638773494563.5464,2638773494563.5464,2638773494563.5483,2638773494563.5483,2638773494563.5464,2638773494563.5527,2638773494563.58,2638773494563.577,2638773494563.55
AUT Manufacture of rubber and plastic products,11000867651586.508,11000867651586.508,11000867651586.523,11000867651586.496,11000867651586.531,11000867651586.523,11000867651586.521,11000867651586.564,11000867651586.658,11000867651586.502,11000867651586.574,11000867651586.562,11000867651587.604,11000867651586.506,11000867651586.496,11000867651586.504,11000867651586.541,11000867651586.52,11000867651586.523,11000867651586.559,11000867651586.531,11000867651586.566,11000867651586.494,11000867651586.516,11000867651586.504,11000867651586.52,11000867651586.527,11000867651586.506,11000867651586.508,11000867651586.514,11000867651586.496,11000867651586.51,11000867651586.502,11000867651586.52,11000867651586.512,11000867651586.508,11000867651586.494,11000867651586.512,11000867651586.502,11000867651586.477,11000867651586.484,11000867651586.488,11000867651586.494,11000867651586.496,11000867651586.496,11000867651586.508,11000867651586.506,11000867651586.51,11000867651586.508,11000867651586.508
AUT Manufacture of other non-metallic mineral products,9576538654200.176,9576538654200.21,9576538654200.18,9576538654200.186,9576538654200.186,9576538654200.17,9576538654200.201,9576538654200.174,9576538654200.178,9576538654200.188,9576538654200.195,9576538654200.195,9576538654200.195,9576538654201.613,9576538654200.191,9576538654200.213,9576538654200.191,9576538654200.205,9576538654200.197,9576538654200.2,9576538654200.201,9576538654200.205,9576538654200.213,9576538654200.215,9576538654200.176,9576538654200.293,9576538654200.19,9576538654200.176,9576538654200.17,9576538654200.178,9576538654200.166,9576538654200.176,9576538654200.17,9576538654200.164,9576538654200.18,9576538654200.162,9576538654200.162,9576538654200.178,9576538654200.164,9576538654200.156,9576538654200.162,9576538654200.16,9576538654200.18,9576538654200.166,9576538654200.166,9576538654200.18,9576538654200.17,9576538654200.18,9576538654200.18,9576538654200.176
AUT Manufacture of basic metals,32139857795284.6,32139857795284.688,32139857795284.7,32139857795284.676,32139857795284.61,32139857795284.637,32139857795284.7,32139857795284.645,32139857795284.664,32139857795284.664,32139857795284.652,32139857795284.633,32139857795284.688,32139857795284.7,32139857795286.188,32139857795285.418,32139857795285.016,32139857795285.33,32139857795285.234,32139857795284.957,32139857795285.16,32139857795285.066,32139857795284.664,32139857795284.71,32139857795284.625,32139857795284.758,32139857795284.73,32139857795284.633,32139857795284.6,32139857795284.668,32139857795284.656,32139857795284.69,32139857795284.613,32139857795284.637,32139857795284.61,32139857795284.59,32139857795284.613,32139857795284.637,32139857795284.6,32139857795284.574,32139857795284.59,32139857795284.59,32139857795284.625,32139857795284.613,32139857795284.598,32139857795284.625,32139857795284.633,32139857795284.633,32139857795284.668,32139857795284.613
"AUT Manufacture of fabricated metal products, except machinery and equipment",17065593706042.959,17065593706043.01,17065593706043.03,17065593706042.994,17065593706042.963,17065593706042.959,17065593706043.03,17065593706042.98,17065593706042.973,17065593706042.984,17065593706042.982,17065593706042.98,17065593706043.01,17065593706043.008,17065593706043.018,17065593706044.2,17065593706043.01,17065593706043.074,17065593706043.168,17065593706043.021,17065593706043.145,17065593706043.059,17065593706042.99,17065593706043.059,17065593706042.965,17065593706043.06,17065593706042.99,17065593706042.963,17065593706042.959,17065593706042.99,17065593706042.97,17065593706042.984,17065593706042.955,17065593706042.98,17065593706042.965,17065593706042.947,17065593706042.955,17065593706042.973,17065593706042.947,17065593706042.926,17065593706042.941,17065593706042.938,17065593706042.965,17065593706042.951,17065593706042.945,17065593706042.973,17065593706042.975,17065593706042.963,17065593706042.975,17065593706042.965
"AUT Manufacture of computer, electronic and optical products",3657101655776.096,3657101655776.102,3657101655776.1035,3657101655776.099,3657101655776.096,3657101655776.097,3657101655776.099,3657101655776.098,3657101655776.0996,3657101655776.0986,3657101655776.098,3657101655776.1006,3657101655776.098,3657101655776.0977,3657101655776.0977,3657101655776.099,3657101655777.1284,3657101655776.116,3657101655776.1084,3657101655776.101,3657101655776.129,3657101655776.0996,3657101655776.0996,3657101655776.1016,3657101655776.1016,3657101655776.0986,3657101655776.1055,3657101655776.101,3657101655776.0986,3657101655776.102,3657101655776.103,3657101655776.1045,3657101655776.1045,3657101655776.111,3657101655776.098,3657101655776.1006,3657101655776.112,3657101655776.113,3657101655776.1074,3657101655776.099,3657101655776.1006,3657101655776.1016,3657101655776.1016,3657101655776.1055,3657101655776.1016,3657101655776.1025,3657101655776.1094,3657101655776.1196,3657101655776.1094,3657101655776.105
AUT Manufacture of electrical equipment,3118954906859.019,3118954906859.026,3118954906859.0303,3118954906859.0225,3118954906859.0205,3118954906859.0195,3118954906859.023,3118954906859.0234,3118954906859.0225,3118954906859.0225,3118954906859.022,3118954906859.022,3118954906859.0234,3118954906859.023,3118954906859.0244,3118954906859.025,3118954906859.043,3118954906860.0806,3118954906859.05,3118954906859.0254,3118954906859.0435,3118954906859.024,3118954906859.042,3118954906859.0244,3118954906859.0234,3118954906859.0254,3118954906859.031,3118954906859.023,3118954906859.021,3118954906859.0254,3118954906859.0225,3118954906859.024,3118954906859.0225,3118954906859.027,3118954906859.0215,3118954906859.0195,3118954906859.0254,3118954906859.0317,3118954906859.024,3118954906859.0186,3118954906859.0195,3118954906859.0195,3118954906859.022,3118954906859.0234,3118954906859.0215,3118954906859.0234,3118954906859.0225,3118954906859.0254,3118954906859.03,3118954906859.0244
AUT Manufacture of machinery and equipment n.e.c.,5770248346521.725,5770248346521.78,5770248346521.769,5770248346521.737,5770248346521.725,5770248346521.726,5770248346521.744,5770248346521.729,5770248346521.7295,5770248346521.734,5770248346521.726,5770248346521.726,5770248346521.726,5770248346521.728,5770248346521.732,5770248346521.735,5770248346521.74,5770248346521.751,5770248346522.766,5770248346521.737,5770248346521.763,5770248346521.733,5770248346521.7295,5770248346521.729,5770248346521.728,5770248346521.726,5770248346521.759,5770248346521.724,5770248346521.722,5770248346521.729,5770248346521.727,5770248346521.729,5770248346521.722,5770248346521.725,5770248346521.721,5770248346521.72,5770248346521.726,5770248346521.726,5770248346521.722,5770248346521.715,5770248346521.718,5770248346521.719,5770248346521.721,5770248346521.725,5770248346521.721,5770248346521.725,5770248346521.726,5770248346521.728,5770248346521.737,5770248346521.724
"AUT Manufacture of motor vehicles, trailers and semi-trailers",7803579037540.795,7803579037540.824,7803579037540.817,7803579037540.791,7803579037540.795,7803579037540.792,7803579037540.804,7803579037540.793,7803579037540.798,7803579037540.789,7803579037540.795,7803579037540.795,7803579037540.788,7803579037540.795,7803579037540.794,7803579037540.794,7803579037540.794,7803579037540.799,7803579037540.802,7803579037542.022,7803579037540.793,7803579037540.804,7803579037540.791,7803579037540.791,7803579037540.792,7803579037540.793,7803579037541.087,7803579037540.802,7803579037540.802,7803579037540.864,7803579037540.805,7803579037540.804,7803579037540.813,7803579037540.805,7803579037540.793,7803579037540.791,7803579037540.791,7803579037540.804,7803579037540.792,7803579037540.779,7803579037540.786,7803579037540.787,7803579037540.789,7803579037540.792,7803579037540.793,7803579037540.795,7803579037540.792,7803579037540.795,7803579037540.797,7803579037540.793
AUT Manufacture of other transport equipment,6014442853541.27,6014442853541.269,6014442853541.296,6014442853541.275,6014442853541.2705,6014442853541.272,6014442853541.2705,6014442853541.272,6014442853541.272,6014442853541.276,6014442853541.275,6014442853541.276,6014442853541.273,6014442853541.273,6014442853541.275,6014442853541.272,6014442853541.272,6014442853541.272,6014442853541.277,6014442853541.272,6014442853542.382,6014442853541.272,6014442853541.2705,6014442853541.2705,6014442853541.272,6014442853541.264,6014442853541.272,6014442853541.279,6014442853541.269,6014442853541.301,6014442853541.379,6014442853541.41,6014442853541.293,6014442853541.272,6014442853541.268,6014442853541.272,6014442853541.27,6014442853541.272,6014442853541.275,6014442853541.27,6014442853541.272,6014442853541.273,6014442853541.272,6014442853541.28,6014442853541.276,6014442853541.285,6014442853541.272,6014442853541.271,6014442853541.271,6014442853541.272
AUT Manufacture of furniture; other manufacturing,2535127594443.6475,2535127594443.6514,2535127594443.654,2535127594443.6484,2535127594443.649,2535127594443.6587,2535127594443.6587,2535127594443.652,2535127594443.6523,2535127594443.6494,2535127594443.652,2535127594443.651,2535127594443.653,2535127594443.649,2535127594443.6514,2535127594443.6567,2535127594443.653,2535127594443.6543,2535127594443.6553,2535127594443.662,2535127594443.656,2535127594444.679,2535127594443.65,2535127594443.6523,2535127594443.652,2535127594443.654,2535127594443.6567,2535127594443.651,2535127594443.65,2535127594443.65,2535127594443.6484,2535127594443.6494,2535127594443.648,2535127594443.65,2535127594443.6523,2535127594443.6484,2535127594443.6543,2535127594443.65,2535127594443.649,2535127594443.646,2535127594443.647,2535127594443.6475,2535127594443.6484,2535127594443.649,2535127594443.6475,2535127594443.651,2535127594443.6724,2535127594443.6597,2535127594443.662,2535127594443.653
"AUT Electricity, gas, steam and air conditioning supply",23492044409093.523,23492044409093.535,23492044409093.547,23492044409093.59,23492044409093.54,23492044409093.523,23492044409093.566,23492044409093.58,23492044409093.555,23492044409093.598,23492044409093.59,23492044409093.55,23492044409093.574,23492044409093.684,23492044409093.75,23492044409093.65,23492044409093.6,23492044409093.637,23492044409093.625,23492044409093.582,23492044409093.61,23492044409093.6,23492044409095.047,23492044409093.617,23492044409093.55,23492044409093.566,23492044409093.56,23492044409093.535,23492044409093.52,23492044409093.543,23492044409093.535,23492044409093.547,23492044409093.55,23492044409093.53,23492044409093.547,23492044409093.51,23492044409093.52,23492044409093.535,23492044409093.52,23492044409093.492,23492044409093.5,23492044409093.5,23492044409093.527,23492044409093.535,23492044409093.53,23492044409093.53,23492044409093.582,23492044409093.547,23492044409093.54,23492044409093.543
"AUT Water collection, treatment and supply",8140719096478.397,8140719096478.363,8140719096478.363,8140719096478.358,8140719096478.377,8140719096478.367,8140719096478.361,8140719096478.367,8140719096478.361,8140719096478.363,8140719096478.372,8140719096478.369,8140719096478.364,8140719096478.361,8140719096478.363,8140719096478.36,8140719096478.361,8140719096478.36,8140719096478.362,8140719096478.362,8140719096478.355,8140719096478.359,8140719096478.367,8140719096479.441,8140719096478.37,8140719096478.362,8140719096478.37,8140719096478.363,8140719096478.361,8140719096478.367,8140719096478.362,8140719096478.363,8140719096478.374,8140719096478.357,8140719096478.375,8140719096478.36,8140719096478.358,8140719096478.374,8140719096478.364,8140719096478.358,8140719096478.362,8140719096478.364,8140719096478.378,8140719096478.382,8140719096478.377,8140719096478.366,8140719096478.36,8140719096478.369,8140719096478.364,8140719096478.375
"AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1263039225640.727,1263039225640.7268,1263039225640.727,1263039225640.7302,1263039225640.7273,1263039225640.7273,1263039225640.7275,1263039225640.7288,1263039225640.7273,1263039225640.7302,1263039225640.7283,1263039225640.7288,1263039225640.7288,1263039225640.7288,1263039225640.7302,1263039225640.7288,1263039225640.7285,1263039225640.7292,1263039225640.7285,1263039225640.7278,1263039225640.7297,1263039225640.7283,1263039225640.7332,1263039225640.7358,1263039225641.7273,1263039225640.7449,1263039225640.7285,1263039225640.7285,1263039225640.7273,1263039225640.7283,1263039225640.7278,1263039225640.7288,1263039225640.7278,1263039225640.7273,1263039225640.7275,1263039225640.7266,1263039225640.7263,1263039225640.7292,1263039225640.7273,1263039225640.7263,1263039225640.727,1263039225640.727,1263039225640.7292,1263039225640.7278,1263039225640.7275,1263039225640.7288,1263039225640.727,1263039225640.7302,1263039225640.728,1263039225640.7273
AUT Construction,51305453897677.28,51305453897677.27,51305453897677.266,51305453897677.44,51305453897677.266,51305453897677.234,51305453897677.28,51305453897677.25,51305453897677.25,51305453897677.45,51305453897677.28,51305453897677.27,51305453897677.26,51305453897677.28,51305453897677.4,51305453897677.32,51305453897677.3,51305453897677.32,51305453897677.3,51305453897677.266,51305453897677.305,51305453897677.3,51305453897677.586,51305453897677.53,51305453897677.3,51305453897678.81,51305453897677.266,51305453897677.33,51305453897677.266,51305453897677.336,51305453897677.28,51305453897677.32,51305453897677.32,51305453897677.26,51305453897677.28,51305453897677.23,51305453897677.21,51305453897677.41,51305453897677.28,51305453897677.23,51305453897677.266,51305453897677.27,51305453897677.4,51305453897677.3,51305453897677.26,51305453897677.39,51305453897677.26,51305453897677.26,51305453897677.26,51305453897677.26
AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,11641716321619.254,11641716321619.336,11641716321619.281,11641716321619.24,11641716321619.254,11641716321619.24,11641716321619.273,11641716321619.248,11641716321619.262,11641716321619.242,11641716321619.256,11641716321619.246,11641716321619.238,11641716321619.246,11641716321619.242,11641716321619.24,11641716321619.238,11641716321619.24,11641716321619.24,11641716321619.24,11641716321619.234,11641716321619.252,11641716321619.248,11641716321619.244,11641716321619.248,11641716321619.238,11641716321620.236,11641716321619.256,11641716321619.262,11641716321619.344,11641716321619.27,11641716321619.242,11641716321619.268,11641716321619.266,11641716321619.242,11641716321619.244,11641716321619.238,11641716321619.262,11641716321619.236,11641716321619.225,11641716321619.229,11641716321619.232,11641716321619.238,11641716321619.236,11641716321619.244,11641716321619.242,11641716321619.236,11641716321619.248,11641716321619.244,11641716321619.248
