Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",40405563065062.68,40405563065062.73,40405563065062.73,40405563065062.64,40405563065062.695,40405563065062.82,40405563065062.73,40405563065062.695,40405563065062.69,40405563065062.66,40405563065062.74,40405563065062.664,40405563065062.72,40405563065062.664,40405563065062.66,40405563065062.695,40405563065062.72,40405563065062.734,40405563065062.7,40405563065062.76,40405563065062.75,40405563065062.74,40405563065062.61,40405563065062.65,40405563065062.695,40405563065062.64,40405563065062.79,40405563065063.625,40405563065062.625,40405563065062.695,40405563065062.64,40405563065062.695,40405563065062.6,40405563065062.68,40405563065062.68,40405563065062.59,40405563065062.63,40405563065062.66,40405563065062.61,40405563065062.57,40405563065062.555,40405563065062.555,40405563065062.586,40405563065062.6,40405563065062.61,40405563065062.625,40405563065062.66,40405563065062.734,40405563065062.67,40405563065062.65
"AUT Retail trade, except of motor vehicles and motorcycles",12593179930499.271,12593179930499.299,12593179930499.281,12593179930499.246,12593179930499.277,12593179930499.334,12593179930499.275,12593179930499.268,12593179930499.264,12593179930499.252,12593179930499.273,12593179930499.266,12593179930499.266,12593179930499.262,12593179930499.246,12593179930499.26,12593179930499.262,12593179930499.266,12593179930499.256,12593179930499.273,12593179930499.27,12593179930499.273,12593179930499.246,12593179930499.256,12593179930499.273,12593179930499.248,12593179930499.28,12593179930499.266,12593179930500.27,12593179930499.281,12593179930499.26,12593179930499.27,12593179930499.256,12593179930499.271,12593179930499.281,12593179930499.252,12593179930499.264,12593179930499.264,12593179930499.25,12593179930499.244,12593179930499.24,12593179930499.238,12593179930499.248,12593179930499.246,12593179930499.256,12593179930499.256,12593179930499.264,12593179930499.291,12593179930499.271,12593179930499.264
AUT Land transport and transport via pipelines,15799028723862.54,15799028723862.537,15799028723862.53,15799028723862.527,15799028723862.578,15799028723862.562,15799028723862.6,15799028723862.557,15799028723862.527,15799028723862.525,15799028723862.557,15799028723862.52,15799028723862.545,15799028723862.623,15799028723862.564,15799028723862.56,15799028723862.53,15799028723862.557,15799028723862.533,15799028723862.531,15799028723862.545,15799028723862.58,15799028723862.52,15799028723862.516,15799028723862.516,15799028723862.527,15799028723862.51,15799028723862.516,15799028723862.508,15799028723863.559,15799028723862.514,15799028723862.523,15799028723862.506,15799028723862.52,15799028723862.537,15799028723862.492,15799028723862.494,15799028723862.51,15799028723862.49,15799028723862.479,15799028723862.477,15799028723862.475,15799028723862.492,15799028723862.49,15799028723862.496,15799028723862.514,15799028723862.512,15799028723862.523,15799028723862.512,15799028723862.504
AUT Water transport,6167796757126.867,6167796757126.876,6167796757126.885,6167796757126.892,6167796757126.871,6167796757126.878,6167796757126.875,6167796757126.886,6167796757126.874,6167796757126.923,6167796757126.894,6167796757126.875,6167796757126.89,6167796757126.917,6167796757126.921,6167796757126.902,6167796757126.885,6167796757126.896,6167796757126.9,6167796757126.883,6167796757126.889,6167796757126.887,6167796757126.892,6167796757126.876,6167796757126.892,6167796757126.878,6167796757126.875,6167796757126.875,6167796757126.869,6167796757126.881,6167796757128.249,6167796757126.889,6167796757126.869,6167796757126.885,6167796757126.871,6167796757126.869,6167796757126.865,6167796757126.881,6167796757126.879,6167796757126.867,6167796757126.867,6167796757126.865,6167796757126.871,6167796757126.878,6167796757126.876,6167796757126.879,6167796757126.874,6167796757126.876,6167796757126.872,6167796757126.881
AUT Air transport,20722869123806.074,20722869123806.066,20722869123806.082,20722869123806.086,20722869123806.07,20722869123806.105,20722869123806.074,20722869123806.098,20722869123806.105,20722869123806.094,20722869123806.09,20722869123806.094,20722869123806.094,20722869123806.09,20722869123806.07,20722869123806.086,20722869123806.1,20722869123806.098,20722869123806.094,20722869123806.098,20722869123806.086,20722869123806.082,20722869123806.09,20722869123806.105,20722869123806.09,20722869123806.074,20722869123806.098,20722869123806.125,20722869123806.098,20722869123806.086,20722869123806.1,20722869123807.145,20722869123806.105,20722869123806.12,20722869123806.086,20722869123806.105,20722869123806.11,20722869123806.117,20722869123806.13,20722869123806.117,20722869123806.113,20722869123806.117,20722869123806.105,20722869123806.15,20722869123806.133,20722869123806.14,20722869123806.113,20722869123806.105,20722869123806.11,20722869123806.098
AUT Warehousing and support activities for transportation,27257190237973.633,27257190237973.61,27257190237973.613,27257190237973.598,27257190237973.633,27257190237973.645,27257190237973.637,27257190237973.688,27257190237973.62,27257190237973.617,27257190237973.664,27257190237973.66,27257190237973.637,27257190237973.62,27257190237973.605,27257190237973.637,27257190237973.61,27257190237973.617,27257190237973.605,27257190237973.633,27257190237973.613,27257190237973.617,27257190237973.566,27257190237973.59,27257190237973.598,27257190237973.594,27257190237973.62,27257190237973.75,27257190237973.598,27257190237973.617,27257190237973.98,27257190237973.75,27257190237974.688,27257190237973.613,27257190237973.598,27257190237973.64,27257190237973.58,27257190237973.598,27257190237973.598,27257190237973.562,27257190237973.56,27257190237973.56,27257190237973.586,27257190237973.605,27257190237973.637,27257190237973.62,27257190237973.598,27257190237973.61,27257190237973.598,27257190237973.586
AUT Postal and courier activities,11687278647119.367,11687278647119.371,11687278647119.373,11687278647119.373,11687278647119.365,11687278647119.379,11687278647119.371,11687278647119.373,11687278647119.371,11687278647119.373,11687278647119.37,11687278647119.37,11687278647119.37,11687278647119.373,11687278647119.367,11687278647119.371,11687278647119.373,11687278647119.377,11687278647119.367,11687278647119.371,11687278647119.365,11687278647119.371,11687278647119.375,11687278647119.383,11687278647119.408,11687278647119.371,11687278647119.39,11687278647119.396,11687278647119.395,11687278647119.385,11687278647119.379,11687278647119.389,11687278647119.393,11687278647120.451,11687278647119.379,11687278647119.395,11687278647119.39,11687278647119.404,11687278647119.396,11687278647119.42,11687278647119.42,11687278647119.422,11687278647119.396,11687278647119.404,11687278647119.398,11687278647119.398,11687278647119.396,11687278647119.398,11687278647119.393,11687278647119.412
AUT Accommodation and food service activities,11106946913913.178,11106946913913.174,11106946913913.18,11106946913913.178,11106946913913.184,11106946913913.188,11106946913913.176,11106946913913.186,11106946913913.186,11106946913913.191,11106946913913.186,11106946913913.193,11106946913913.18,11106946913913.184,11106946913913.17,11106946913913.184,11106946913913.184,11106946913913.178,11106946913913.172,11106946913913.182,11106946913913.174,11106946913913.176,11106946913913.18,11106946913913.184,11106946913913.193,11106946913913.172,11106946913913.18,11106946913913.195,11106946913913.184,11106946913913.18,11106946913913.184,11106946913913.195,11106946913913.19,11106946913913.191,11106946913914.178,11106946913913.197,11106946913913.19,11106946913913.19,11106946913913.191,11106946913913.193,11106946913913.188,11106946913913.188,11106946913913.186,11106946913913.205,11106946913913.2,11106946913913.195,11106946913913.184,11106946913913.184,11106946913913.186,11106946913913.188
AUT Publishing activities,10097306244225.352,10097306244225.354,10097306244225.354,10097306244225.354,10097306244225.352,10097306244225.37,10097306244225.363,10097306244225.37,10097306244225.36,10097306244225.357,10097306244225.36,10097306244225.365,10097306244225.357,10097306244225.357,10097306244225.348,10097306244225.357,10097306244225.389,10097306244225.361,10097306244225.354,10097306244225.361,10097306244225.355,10097306244225.357,10097306244225.354,10097306244225.361,10097306244225.377,10097306244225.357,10097306244225.37,10097306244225.377,10097306244225.387,10097306244225.355,10097306244225.36,10097306244225.37,10097306244225.37,10097306244225.385,10097306244225.361,10097306244226.385,10097306244225.375,10097306244225.383,10097306244225.402,10097306244225.371,10097306244225.371,10097306244225.371,10097306244225.38,10097306244225.395,10097306244225.387,10097306244225.385,10097306244225.447,10097306244225.371,10097306244225.375,10097306244225.385
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",18774591022886.78,18774591022886.79,18774591022886.78,18774591022886.79,18774591022886.78,18774591022886.8,18774591022886.793,18774591022886.805,18774591022886.793,18774591022886.797,18774591022886.79,18774591022886.805,18774591022886.797,18774591022886.793,18774591022886.777,18774591022886.79,18774591022886.805,18774591022886.797,18774591022886.78,18774591022886.816,18774591022886.78,18774591022886.79,18774591022886.79,18774591022886.8,18774591022886.812,18774591022886.793,18774591022886.805,18774591022886.816,18774591022886.83,18774591022886.797,18774591022886.805,18774591022886.824,18774591022886.81,18774591022886.81,18774591022886.87,18774591022887.098,18774591022888.492,18774591022886.816,18774591022886.887,18774591022886.84,18774591022886.824,18774591022886.824,18774591022886.844,18774591022886.87,18774591022886.87,18774591022886.824,18774591022886.832,18774591022886.812,18774591022886.87,18774591022886.82
AUT Telecommunications,28730391578977.375,28730391578977.383,28730391578977.39,28730391578977.383,28730391578977.375,28730391578977.406,28730391578977.39,28730391578977.406,28730391578977.4,28730391578977.395,28730391578977.395,28730391578977.39,28730391578977.395,28730391578977.41,28730391578977.367,28730391578977.395,28730391578977.4,28730391578977.402,28730391578977.4,28730391578977.402,28730391578977.387,28730391578977.39,28730391578977.414,28730391578977.426,28730391578977.453,28730391578977.406,28730391578977.434,28730391578977.46,28730391578977.44,28730391578977.402,28730391578977.426,28730391578977.434,28730391578977.46,28730391578977.434,28730391578977.402,28730391578977.406,28730391578977.445,28730391578978.434,28730391578977.45,28730391578977.477,28730391578977.453,28730391578977.477,28730391578977.445,28730391578977.453,28730391578977.44,28730391578977.46,28730391578977.44,28730391578977.445,28730391578977.44,28730391578977.457
"AUT Computer programming, consultancy and related activities; information service activities",34653164229078.9,34653164229078.9,34653164229078.902,34653164229078.914,34653164229078.902,34653164229078.934,34653164229078.902,34653164229078.934,34653164229078.926,34653164229078.92,34653164229078.918,34653164229078.926,34653164229078.918,34653164229078.926,34653164229078.906,34653164229078.918,34653164229078.953,34653164229078.938,34653164229078.914,34653164229078.945,34653164229078.914,34653164229078.914,34653164229078.934,34653164229078.94,34653164229078.992,34653164229078.92,34653164229078.945,34653164229078.99,34653164229078.945,34653164229078.918,34653164229078.945,34653164229078.96,34653164229078.965,34653164229078.965,34653164229078.92,34653164229078.94,34653164229078.94,34653164229079.043,34653164229080.176,34653164229079.074,34653164229079.09,34653164229079.07,34653164229079.008,34653164229079.035,34653164229079.02,34653164229079.13,34653164229078.996,34653164229078.973,34653164229078.953,34653164229079.043
"AUT Financial service activities, except insurance and pension funding",51077465860916.51,51077465860916.484,51077465860916.52,51077465860916.52,51077465860916.5,51077465860916.52,51077465860916.49,51077465860916.5,51077465860916.484,51077465860916.52,51077465860916.484,51077465860916.484,51077465860916.484,51077465860916.5,51077465860916.5,51077465860916.51,51077465860916.516,51077465860916.516,51077465860916.47,51077465860916.49,51077465860916.48,51077465860916.49,51077465860916.6,51077465860916.61,51077465860916.555,51077465860916.516,51077465860916.516,51077465860916.586,51077465860916.516,51077465860916.5,51077465860916.56,51077465860916.58,51077465860916.58,51077465860916.56,51077465860916.5,51077465860916.51,51077465860916.52,51077465860916.555,51077465860916.53,51077465860917.65,51077465860916.78,51077465860916.56,51077465860916.98,51077465860916.57,51077465860916.65,51077465860916.53,51077465860916.52,51077465860916.57,51077465860916.53,51077465860916.53
"AUT Insurance, reinsurance and pension funding, except compulsory social security",7193482297603.466,7193482297603.473,7193482297603.478,7193482297603.463,7193482297603.465,7193482297603.463,7193482297603.462,7193482297603.461,7193482297603.457,7193482297603.462,7193482297603.457,7193482297603.457,7193482297603.457,7193482297603.459,7193482297603.455,7193482297603.457,7193482297603.457,7193482297603.458,7193482297603.451,7193482297603.46,7193482297603.461,7193482297603.457,7193482297603.454,7193482297603.457,7193482297603.46,7193482297603.465,7193482297603.485,7193482297603.469,7193482297603.468,7193482297603.462,7193482297603.456,7193482297603.463,7193482297603.46,7193482297603.461,7193482297603.471,7193482297603.477,7193482297603.474,7193482297603.461,7193482297603.463,7193482297603.473,7193482297604.468,7193482297603.467,7193482297603.479,7193482297603.463,7193482297603.47,7193482297603.461,7193482297603.455,7193482297603.467,7193482297603.47,7193482297603.457
AUT Activities auxiliary to financial services and insurance activities,133030643019563.52,133030643019563.44,133030643019563.52,133030643019563.56,133030643019563.44,133030643019563.52,133030643019563.39,133030643019563.44,133030643019563.38,133030643019563.52,133030643019563.38,133030643019563.38,133030643019563.39,133030643019563.44,133030643019563.44,133030643019563.44,133030643019563.44,133030643019563.47,133030643019563.33,133030643019563.42,133030643019563.39,133030643019563.39,133030643019563.7,133030643019563.83,133030643019563.52,133030643019563.66,133030643019563.52,133030643019563.64,133030643019563.48,133030643019563.47,133030643019563.52,133030643019563.6,133030643019563.6,133030643019563.55,133030643019563.47,133030643019563.44,133030643019563.52,133030643019563.56,133030643019563.47,133030643019565.55,133030643019565.67,133030643019566.27,133030643019564.34,133030643019563.56,133030643019563.69,133030643019563.73,133030643019563.44,133030643019563.56,133030643019563.47,133030643019563.47
AUT Real estate activities,51839533069629.56,51839533069629.56,51839533069629.57,51839533069629.625,51839533069629.56,51839533069629.625,51839533069629.58,51839533069629.6,51839533069629.58,51839533069629.625,51839533069629.57,51839533069629.57,51839533069629.58,51839533069629.6,51839533069629.59,51839533069629.62,51839533069629.62,51839533069629.62,51839533069629.56,51839533069629.62,51839533069629.6,51839533069629.58,51839533069629.57,51839533069629.59,51839533069629.6,51839533069629.65,51839533069629.6,51839533069629.76,51839533069629.65,51839533069629.625,51839533069629.625,51839533069629.71,51839533069629.71,51839533069629.71,51839533069629.62,51839533069629.6,51839533069629.65,51839533069629.7,51839533069629.63,51839533069629.7,51839533069629.71,51839533069629.65,51839533069630.84,51839533069629.65,51839533069629.81,51839533069629.625,51839533069629.59,51839533069629.6,51839533069629.63,51839533069629.59
AUT Legal and accounting activities; activities of head offices; management consultancy activities,94569730489001.78,94569730489001.75,94569730489001.77,94569730489001.84,94569730489001.77,94569730489001.83,94569730489001.77,94569730489001.84,94569730489001.81,94569730489001.83,94569730489001.77,94569730489001.86,94569730489001.78,94569730489001.81,94569730489001.75,94569730489001.8,94569730489001.9,94569730489001.88,94569730489001.78,94569730489001.86,94569730489001.78,94569730489001.77,94569730489001.8,94569730489001.89,94569730489001.8,94569730489001.86,94569730489001.9,94569730489001.92,94569730489001.9,94569730489001.83,94569730489001.84,94569730489001.92,94569730489001.9,94569730489001.81,94569730489001.8,94569730489001.83,94569730489001.84,94569730489001.84,94569730489002.1,94569730489002.02,94569730489002.03,94569730489002.06,94569730489002.03,94569730489003.16,94569730489001.97,94569730489001.94,94569730489001.8,94569730489001.89,94569730489001.88,94569730489001.83
AUT Administrative and support service activities,71727212443768.52,71727212443768.53,71727212443768.55,71727212443768.55,71727212443768.52,71727212443768.6,71727212443768.58,71727212443768.61,71727212443768.6,71727212443768.61,71727212443768.55,71727212443768.66,71727212443768.6,71727212443768.58,71727212443768.52,71727212443768.58,71727212443768.58,71727212443768.58,71727212443768.52,71727212443768.61,71727212443768.53,71727212443768.55,71727212443768.55,71727212443768.56,71727212443768.6,71727212443768.58,71727212443768.6,71727212443768.64,71727212443768.61,71727212443768.55,71727212443768.61,71727212443768.81,71727212443768.73,71727212443768.61,71727212443768.61,71727212443768.75,71727212443768.6,71727212443768.6,71727212443768.64,71727212443768.72,71727212443768.72,71727212443768.73,71727212443768.72,71727212443768.66,71727212443769.73,71727212443768.64,71727212443768.61,71727212443768.64,71727212443768.66,71727212443768.64
AUT Public administration and defence; compulsory social security,15509307996438.484,15509307996438.49,15509307996438.492,15509307996438.502,15509307996438.486,15509307996438.5,15509307996438.492,15509307996438.514,15509307996438.502,15509307996438.502,15509307996438.521,15509307996438.512,15509307996438.512,15509307996438.506,15509307996438.492,15509307996438.5,15509307996438.502,15509307996438.502,15509307996438.492,15509307996438.514,15509307996438.486,15509307996438.492,15509307996438.49,15509307996438.506,15509307996438.502,15509307996438.5,15509307996438.514,15509307996438.512,15509307996438.502,15509307996438.521,15509307996438.508,15509307996438.514,15509307996438.543,15509307996438.521,15509307996438.49,15509307996438.533,15509307996438.514,15509307996438.523,15509307996438.545,15509307996438.512,15509307996438.508,15509307996438.512,15509307996438.518,15509307996438.545,15509307996438.527,15509307996439.58,15509307996438.523,15509307996438.518,15509307996438.518,15509307996438.506
AUT Education,5778577003076.96,5778577003076.959,5778577003076.962,5778577003076.964,5778577003076.959,5778577003076.97,5778577003076.96,5778577003076.965,5778577003076.964,5778577003076.965,5778577003076.963,5778577003076.964,5778577003076.964,5778577003076.965,5778577003076.963,5778577003076.963,5778577003076.968,5778577003076.965,5778577003076.963,5778577003076.965,5778577003076.96,5778577003076.96,5778577003076.968,5778577003076.969,5778577003076.978,5778577003076.963,5778577003076.969,5778577003076.968,5778577003076.964,5778577003076.963,5778577003076.965,5778577003076.97,5778577003076.972,5778577003076.964,5778577003076.962,5778577003076.964,5778577003076.965,5778577003076.965,5778577003076.977,5778577003076.988,5778577003076.983,5778577003076.984,5778577003076.979,5778577003076.981,5778577003076.977,5778577003076.973,5778577003077.993,5778577003076.972,5778577003076.972,5778577003076.979
AUT Human health and social work activities,737299149991.9454,737299149991.9452,737299149991.9457,737299149991.945,737299149991.9451,737299149991.9492,737299149991.9459,737299149991.9465,737299149991.9465,737299149991.945,737299149991.9468,737299149991.964,737299149991.946,737299149991.9451,737299149991.9445,737299149991.9447,737299149991.9452,737299149991.9451,737299149991.9446,737299149991.9452,737299149991.9446,737299149991.9451,737299149991.9447,737299149991.9454,737299149991.945,737299149991.9451,737299149991.9465,737299149991.9457,737299149991.9457,737299149991.945,737299149991.9453,737299149991.9456,737299149991.9458,737299149991.9475,737299149991.9451,737299149991.9459,737299149991.9453,737299149991.9454,737299149991.9467,737299149991.9467,737299149991.9557,737299149991.9469,737299149991.9464,737299149991.9465,737299149991.9464,737299149991.9478,737299149991.9473,737299149992.9685,737299149991.9463,737299149991.9457
AUT Other service activities,22534487265954.105,22534487265954.15,22534487265954.133,22534487265954.145,22534487265954.098,22534487265954.133,22534487265954.145,22534487265954.125,22534487265954.117,22534487265954.14,22534487265954.113,22534487265954.098,22534487265954.117,22534487265954.13,22534487265954.117,22534487265954.113,22534487265954.105,22534487265954.113,22534487265954.105,22534487265954.113,22534487265954.098,22534487265954.117,22534487265954.125,22534487265954.13,22534487265954.133,22534487265954.11,22534487265954.105,22534487265954.133,22534487265954.133,22534487265954.12,22534487265954.164,22534487265954.152,22534487265954.145,22534487265954.156,22534487265954.113,22534487265954.16,22534487265954.22,22534487265954.152,22534487265954.16,22534487265954.164,22534487265954.152,22534487265954.16,22534487265954.152,22534487265954.156,22534487265954.15,22534487265954.133,22534487265954.16,22534487265954.176,22534487265955.16,22534487265954.14
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1692764377886.7983,1692764377886.8008,1692764377886.8,1692764377886.8013,1692764377886.7979,1692764377886.8005,1692764377886.801,1692764377886.8008,1692764377886.8,1692764377886.801,1692764377886.7996,1692764377886.799,1692764377886.8003,1692764377886.8005,1692764377886.7996,1692764377886.7993,1692764377886.799,1692764377886.7993,1692764377886.7988,1692764377886.7998,1692764377886.7983,1692764377886.7996,1692764377886.8003,1692764377886.8003,1692764377886.8018,1692764377886.7998,1692764377886.7988,1692764377886.8005,1692764377886.8005,1692764377886.7998,1692764377886.8025,1692764377886.802,1692764377886.801,1692764377886.802,1692764377886.799,1692764377886.8022,1692764377886.8054,1692764377886.8018,1692764377886.8027,1692764377886.8027,1692764377886.802,1692764377886.8022,1692764377886.802,1692764377886.8027,1692764377886.802,1692764377886.8015,1692764377886.8032,1692764377886.8044,1692764377886.8027,1692764377887.8015
