Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,AUT Repair and installation of machinery and equipment,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Architectural and engineering activities; technical testing and analysis,AUT Scientific research and development,AUT Advertising and market research,"AUT Other professional, scientific and technical activities; veterinary activities",AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,AUT Activities of extraterritorial organizations and bodies
"AUT Insurance, reinsurance and pension funding, except compulsory social security",222.1,14.4,13.4,333.4,242.9,5.9,17.6,20.4,13.7,11.0,27.8,14.4,22.4,32.0,14.5,29.4,10.4,7.6,13.1,54.0,24.7,7.2,0.0,43.9,10.1,5.8,1104.9,201.3,446.2,373.2,133.9,14.6,33.4,67.9,90.9,309.0,83.4,68.9,56.7,94.4,598.5,147.5,163.9,1066.4,369.6,0.0,0.0,0.0,0.0,283.2,155.3,50.9,152.3,252.3,13.2,0.0
AUT Activities auxiliary to financial services and insurance activities,601.1,0.7,8.2,1310.8,196.2,10.2,16.5,18.6,24.2,10.5,53.7,20.9,27.2,45.4,19.4,31.4,10.3,10.4,33.4,37.1,6.6,14.4,0.0,743.6,333.8,62.0,4846.5,84.3,665.5,487.8,239.6,81.3,19.2,417.5,43.0,348.2,8.4,27.1,189.3,85.4,7864.9,6980.1,4718.5,861.3,1057.3,0.0,0.0,0.0,0.0,551.4,3224.3,294.7,288.0,140.8,11.1,0.0
AUT Real estate activities,680.9,0.1,0.4,1276.1,320.5,18.0,47.7,59.4,53.3,36.9,55.9,16.5,42.0,91.4,274.7,185.3,43.9,15.3,38.7,152.7,90.1,6.4,0.0,31.6,6.2,9.6,4286.1,44.7,5894.0,3525.7,1111.6,74.9,290.8,1274.9,375.5,2022.3,59.6,264.8,1348.4,756.0,793.5,755.9,523.0,5946.9,2256.2,0.0,0.0,0.0,0.0,5082.4,894.4,549.6,228.4,724.2,27.0,0.0
AUT Legal and accounting activities; activities of head offices; management consultancy activities,1361.8,10.4,21.8,4850.7,1104.6,80.7,156.2,319.8,327.3,56.2,358.8,418.1,292.6,371.4,215.0,443.3,355.5,289.5,448.1,920.2,278.6,91.0,0.0,521.5,397.1,20.2,12122.6,647.4,4497.1,4444.4,1496.6,188.1,467.2,1772.5,134.6,983.1,343.4,610.6,1425.3,3047.6,366.9,358.3,2637.3,4290.2,15823.9,0.0,0.0,0.0,0.0,4089.7,3483.3,695.7,1096.7,2099.3,162.0,0.0
AUT Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUT Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUT Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"AUT Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUT Administrative and support service activities,656.0,22.3,42.3,2954.1,1107.4,118.1,250.9,220.2,232.5,400.9,286.5,297.0,340.1,362.9,359.1,473.0,138.0,100.9,190.1,699.3,131.9,104.2,0.0,641.8,88.6,52.3,6972.1,342.1,2672.7,2513.5,824.6,112.7,1544.1,3749.4,266.5,3009.5,763.2,343.8,696.5,1783.4,1147.3,1132.9,1207.8,3030.3,5226.1,0.0,0.0,0.0,0.0,4742.4,2527.5,1453.6,1733.5,2650.1,311.6,0.0
AUT Public administration and defence; compulsory social security,49.4,3.4,4.4,772.4,152.8,8.8,24.3,67.3,29.2,27.3,206.8,62.1,88.5,62.4,30.4,84.0,20.2,14.7,43.3,168.5,14.0,13.0,0.0,69.1,56.9,1.8,1252.1,107.3,382.7,345.8,547.2,7.2,12.2,658.3,81.8,87.4,101.0,290.4,260.4,479.7,107.6,58.3,130.8,266.5,1517.9,0.0,0.0,0.0,0.0,671.3,2400.3,425.4,217.5,435.0,25.6,0.0
AUT Education,21.5,0.4,1.3,160.2,70.4,16.0,7.1,13.0,12.4,16.9,23.1,16.6,19.5,26.1,19.6,20.3,13.9,8.2,19.8,37.7,5.4,2.7,0.0,67.5,19.7,5.4,204.4,52.3,88.5,75.0,50.8,4.0,12.9,108.7,6.2,42.1,11.1,17.3,31.8,123.7,230.7,45.5,209.9,96.2,611.7,0.0,0.0,0.0,0.0,306.9,237.3,459.2,86.6,188.1,48.6,0.0
AUT Human health and social work activities,4.4,0.3,0.8,14.5,15.1,10.1,8.0,6.5,6.5,0.8,58.0,50.3,6.2,2.0,1.7,1.9,1.7,1.5,2.2,3.8,1.7,0.9,0.0,3.4,2.8,0.1,41.7,10.7,19.1,21.4,4.3,1.4,1.3,15.3,12.7,8.7,5.7,1.7,8.0,15.7,12.1,553.9,24.8,15.6,60.7,0.0,0.0,0.0,0.0,45.0,120.1,53.0,433.1,20.9,3.0,0.0
AUT Other service activities,328.7,39.8,22.4,2295.8,165.7,47.1,121.2,73.2,52.6,72.3,66.7,25.8,89.7,144.4,38.4,73.4,9.1,6.4,45.5,65.3,19.9,25.9,0.0,214.2,84.9,6.3,987.7,15.0,852.8,911.0,385.8,83.6,120.8,534.3,158.0,263.2,150.8,432.0,696.3,452.8,374.0,86.3,280.5,431.1,1416.7,0.0,0.0,0.0,0.0,908.5,463.9,650.8,688.5,1157.1,78.1,0.0
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,12.1,1.4,0.8,121.6,15.6,2.8,5.5,7.3,3.6,3.3,8.4,5.3,9.4,8.1,2.2,6.6,1.6,0.7,4.2,13.4,1.7,3.3,0.0,11.8,3.9,1.7,231.4,1.4,37.3,44.5,18.6,4.6,5.2,24.0,6.7,13.0,6.6,15.3,25.3,20.5,24.1,6.4,10.3,19.6,99.5,0.0,0.0,0.0,0.0,58.6,59.1,46.0,47.0,57.6,5.1,0.0
AUT Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
