Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,AUT Repair and installation of machinery and equipment,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Architectural and engineering activities; technical testing and analysis,AUT Scientific research and development,AUT Advertising and market research,"AUT Other professional, scientific and technical activities; veterinary activities",AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,AUT Activities of extraterritorial organizations and bodies
AUT Manufacture of chemicals and chemical products ,789.1,36.9,5.9,582.1,171.5,43.6,79.2,174.4,123.4,192.0,1854.2,122.5,1367.7,150.7,93.1,110.4,72.2,78.0,34.9,143.3,55.7,58.4,0.0,56.1,170.0,3.4,1250.1,41.3,210.8,97.6,93.4,2.8,22.0,43.0,11.7,173.7,10.0,39.2,39.5,62.5,4.7,0.6,4.1,100.9,186.1,0.0,0.0,0.0,0.0,333.0,176.8,62.4,204.0,255.2,90.8,0.0
AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,530.0,1.2,0.6,32.1,40.6,6.6,4.7,29.7,10.7,5.5,45.5,211.5,29.7,7.4,8.9,9.7,4.6,3.5,4.2,13.1,3.7,3.7,0.0,4.7,4.8,0.3,83.3,9.7,50.2,32.3,9.6,5.2,5.8,10.7,2.1,27.1,8.2,15.3,8.1,14.7,2.5,0.7,3.0,18.0,48.3,0.0,0.0,0.0,0.0,46.1,20.0,51.6,260.7,376.0,5.6,0.0
AUT Manufacture of rubber and plastic products,108.3,7.0,12.6,128.7,876.6,60.2,86.7,157.0,331.8,34.5,405.5,101.3,399.5,51.0,51.0,96.3,106.2,56.1,106.8,531.4,79.0,169.5,0.0,27.7,74.9,1.8,1955.3,119.2,359.5,186.1,201.1,3.1,67.4,101.8,61.0,190.9,34.0,11.9,168.1,65.5,3.6,0.4,1.4,181.4,94.0,0.0,0.0,0.0,0.0,115.2,295.6,69.2,96.7,129.3,22.4,0.0
AUT Manufacture of other non-metallic mineral products,46.0,23.1,2.7,78.1,274.0,8.2,46.2,11.2,11.0,5.0,90.7,28.9,67.2,1560.0,82.0,215.9,30.2,45.6,50.6,169.4,31.9,43.9,0.0,110.0,62.4,1.3,5853.6,71.7,175.5,59.6,22.6,0.6,5.7,13.6,3.3,112.1,3.9,4.8,11.9,9.6,2.6,0.4,1.7,109.1,41.4,0.0,0.0,0.0,0.0,53.7,68.4,22.9,64.5,101.7,14.2,0.0
AUT Manufacture of basic metals,27.3,4.4,2.8,425.0,61.6,42.5,68.5,25.5,46.7,30.8,83.3,7.9,107.1,122.5,4860.7,3902.6,478.5,892.9,1155.1,1425.5,543.6,582.7,0.0,45.8,51.2,0.8,3181.9,45.7,412.3,95.6,41.4,1.0,6.6,17.2,9.6,51.8,4.7,9.3,28.7,23.0,2.6,0.9,6.1,187.7,101.1,0.0,0.0,0.0,0.0,53.1,92.3,25.8,34.5,245.8,8.6,0.0
"AUT Manufacture of fabricated metal products, except machinery and equipment",89.5,33.4,27.6,666.8,418.7,37.0,174.5,55.9,20.1,8.6,120.1,30.1,177.8,160.8,328.3,1878.6,83.4,188.7,677.4,415.1,324.6,162.4,0.0,92.4,262.3,2.3,6210.5,88.6,221.6,197.9,283.6,2.5,18.1,52.1,64.8,231.0,17.1,41.2,153.5,46.5,8.1,1.5,1.9,256.7,91.7,0.0,0.0,0.0,0.0,72.0,295.1,186.5,96.9,234.6,35.5,0.0
"AUT Manufacture of computer, electronic and optical products",17.4,5.9,3.8,73.5,25.8,4.5,4.5,5.2,6.0,2.3,11.6,2.8,11.8,6.1,8.4,23.3,76.5,44.9,44.5,45.0,77.5,7.8,0.0,18.7,16.8,1.1,254.2,42.7,71.2,33.3,58.6,1.7,9.3,56.8,37.8,34.9,6.5,41.8,164.0,66.5,9.1,1.3,4.3,29.9,158.7,0.0,0.0,0.0,0.0,70.2,92.8,105.8,178.9,155.6,10.8,0.0
AUT Manufacture of electrical equipment,23.1,4.8,4.8,58.3,37.9,5.2,4.2,9.9,4.0,2.3,11.7,2.1,18.2,7.0,13.5,26.5,49.6,137.3,114.7,47.9,50.1,6.6,0.0,132.9,11.4,0.7,463.0,54.6,60.2,32.0,56.7,1.0,4.1,19.7,19.7,27.9,3.1,19.6,117.1,32.7,5.0,0.6,2.4,27.6,68.6,0.0,0.0,0.0,0.0,32.0,41.8,25.0,33.9,111.0,7.5,0.0
AUT Manufacture of machinery and equipment n.e.c.,87.9,52.3,26.0,421.1,100.0,16.3,23.0,14.5,22.9,6.3,28.2,9.0,26.3,32.1,43.8,103.3,43.9,65.8,185.8,164.0,92.8,18.7,0.0,61.1,30.6,1.8,501.3,227.0,128.6,78.8,56.7,4.6,15.2,41.5,17.2,67.5,11.8,22.8,70.9,43.6,13.5,3.0,9.5,55.2,176.8,0.0,0.0,0.0,0.0,100.6,111.5,66.0,58.1,255.3,11.2,0.0
"AUT Manufacture of motor vehicles, trailers and semi-trailers",32.1,5.6,8.2,68.1,24.2,6.0,4.0,4.0,5.2,1.1,6.9,3.2,6.7,10.6,14.1,22.4,11.9,15.1,44.9,2219.4,11.4,21.0,0.0,12.2,7.0,0.7,254.6,1627.6,139.7,145.1,557.3,3.9,57.0,166.0,26.7,37.8,3.2,8.9,103.7,35.4,2.8,1.2,6.4,36.0,104.8,0.0,0.0,0.0,0.0,68.4,108.3,52.3,18.3,79.9,7.1,0.0
AUT Manufacture of other transport equipment,23.8,1.1,11.9,114.3,8.8,2.1,2.4,1.5,1.6,0.7,2.6,1.3,9.7,2.0,4.5,7.2,3.3,3.0,14.6,19.5,234.5,3.9,0.0,4.1,2.8,0.2,116.7,15.7,139.0,38.5,344.4,102.3,674.9,194.7,1.6,10.8,1.5,3.1,7.4,10.6,1.9,1.0,3.4,21.3,46.1,0.0,0.0,0.0,0.0,62.7,183.2,7.9,6.9,19.3,1.6,0.0
AUT Manufacture of furniture; other manufacturing,19.2,3.4,3.7,34.3,58.9,49.8,39.1,11.5,9.5,1.9,25.2,5.7,23.3,9.5,54.2,72.0,8.8,9.8,22.9,118.4,16.8,81.5,0.0,12.7,13.1,1.2,509.5,40.2,122.2,78.1,23.6,0.7,5.4,11.9,7.9,128.9,2.7,22.1,28.8,17.3,2.1,0.2,0.4,26.1,49.7,0.0,0.0,0.0,0.0,24.9,92.0,227.6,108.1,201.9,11.5,0.0
AUT Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"AUT Electricity, gas, steam and air conditioning supply",141.1,3.6,5.4,1129.7,521.3,20.1,103.9,131.9,47.7,112.1,299.0,37.6,118.3,452.2,1683.3,112.5,71.5,33.8,69.2,146.3,31.6,21.5,0.0,4092.8,240.4,6.3,1329.2,133.1,376.1,300.6,101.9,4.7,14.0,369.3,42.9,624.6,17.9,60.0,200.4,123.8,30.4,4.0,4.5,234.0,455.3,0.0,0.0,0.0,0.0,428.7,347.7,527.6,243.1,269.6,52.3,0.0
"AUT Water collection, treatment and supply",474.6,1.2,2.0,138.8,138.1,15.0,9.5,30.6,7.2,18.9,78.0,10.5,24.9,22.8,60.4,10.9,9.7,5.2,19.9,67.4,2.4,3.5,0.0,91.2,352.6,3.7,575.0,80.9,94.3,34.1,175.9,2.4,2.5,185.6,10.5,238.7,7.4,10.8,211.2,49.4,8.7,7.1,5.9,407.6,619.1,0.0,0.0,0.0,0.0,400.9,215.9,42.2,94.9,93.3,38.8,0.0
"AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1.6,0.0,0.0,34.9,13.1,1.9,2.1,5.4,1.1,1.4,6.3,2.7,6.6,6.1,11.7,4.1,1.9,1.9,2.3,6.3,4.8,1.7,0.0,19.9,22.5,0.0,1244.4,9.0,33.8,20.3,3.8,0.7,3.2,6.0,1.6,11.4,1.3,2.0,9.3,4.6,1.6,1.1,1.2,21.5,13.3,0.0,0.0,0.0,0.0,20.4,17.8,3.0,28.1,18.2,1.4,0.0
AUT Construction,592.8,23.0,9.7,3476.2,315.1,26.5,89.4,56.0,41.6,375.2,87.0,42.4,99.1,68.1,221.8,104.0,61.1,33.5,64.4,178.5,64.5,18.8,0.0,1885.4,866.0,2.9,50500.5,98.7,1805.0,822.5,704.6,15.2,136.7,674.1,32.8,901.6,81.2,49.1,1538.9,366.9,64.9,29.1,94.2,2954.9,943.2,0.0,0.0,0.0,0.0,497.4,3010.3,113.4,163.3,257.8,40.9,0.0
AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,264.1,96.0,28.8,301.1,240.9,1.0,16.6,19.3,63.0,16.2,95.7,14.4,5.7,24.6,12.3,23.0,4.8,2.5,14.2,82.2,0.7,19.2,0.0,146.9,45.7,3.5,731.2,14.4,633.7,717.9,1703.0,42.4,25.6,486.3,100.4,72.1,53.3,33.4,389.5,94.3,26.4,7.1,11.2,146.9,254.1,0.0,0.0,0.0,0.0,400.1,212.6,40.3,111.1,152.7,31.5,0.0
"AUT Wholesale trade, except of motor vehicles and motorcycles",1379.9,102.2,68.8,1481.3,2389.1,474.0,364.3,247.3,232.7,200.5,836.6,161.3,454.4,293.9,627.3,725.0,296.8,276.3,485.6,1396.7,346.9,324.5,0.0,307.9,242.8,27.6,4383.3,1129.1,1614.0,1055.6,1429.0,63.8,411.2,367.8,239.5,1689.8,108.8,222.3,816.7,383.8,105.0,20.2,28.8,452.6,948.0,0.0,0.0,0.0,0.0,730.0,922.8,801.7,1269.1,1257.5,175.1,0.0
"AUT Retail trade, except of motor vehicles and motorcycles",457.1,46.8,23.0,319.1,746.6,216.2,73.9,53.0,62.1,32.5,194.7,47.0,80.4,70.6,108.0,138.3,52.9,44.9,82.9,266.3,63.8,71.1,0.0,97.8,60.6,8.7,1132.4,197.3,779.0,711.9,632.9,21.1,110.4,228.4,80.7,710.0,49.0,88.0,271.3,111.3,71.1,10.9,17.1,186.4,301.6,0.0,0.0,0.0,0.0,338.0,307.7,246.6,421.1,406.2,59.0,0.0
AUT Land transport and transport via pipelines,800.5,31.4,15.5,1088.2,2557.5,129.4,507.8,187.1,85.5,85.7,424.5,64.0,217.5,620.7,963.6,352.6,64.1,83.4,135.4,241.8,64.0,154.8,0.0,280.9,63.4,7.0,2298.2,81.4,978.3,412.1,1335.1,30.9,116.0,423.4,91.6,661.0,71.3,56.9,320.4,105.0,42.1,11.6,26.4,158.4,332.4,0.0,0.0,0.0,0.0,331.5,635.3,271.3,286.8,305.4,47.5,0.0
AUT Water transport,9.3,0.4,4.9,363.1,90.2,10.4,9.5,36.4,4.8,229.6,116.3,10.9,58.5,157.9,481.2,58.6,7.0,4.2,70.4,18.0,2.1,5.2,0.0,150.5,0.7,2.7,114.1,7.0,171.2,65.9,16.8,706.0,20.1,17.4,27.3,71.6,14.0,1.7,106.1,89.0,14.9,2.7,2.4,67.1,319.7,0.0,0.0,0.0,0.0,162.5,190.3,50.4,45.5,29.2,24.0,0.0
AUT Air transport,144.8,3.3,4.1,466.1,273.8,56.9,39.1,59.0,92.0,41.2,126.1,41.4,91.1,60.3,64.3,120.8,61.8,43.0,112.2,145.8,40.2,20.2,0.0,168.2,111.5,3.8,438.9,32.9,1435.5,548.3,117.7,35.3,381.0,371.8,135.4,204.0,106.9,123.9,520.9,402.0,177.5,60.3,119.8,150.7,2115.7,0.0,0.0,0.0,0.0,1134.3,1393.7,432.1,130.5,382.3,45.8,0.0
AUT Warehousing and support activities for transportation,691.2,4.4,11.2,778.8,912.2,42.3,214.1,288.1,68.7,57.7,444.3,150.3,139.9,119.5,187.5,323.1,20.5,19.2,49.1,299.5,26.0,25.0,0.0,28.8,15.6,2.3,1670.6,112.7,6761.2,575.7,539.6,618.5,1044.9,1864.6,49.4,117.0,288.2,29.7,191.2,175.2,79.7,14.2,5.3,316.2,893.0,0.0,0.0,0.0,0.0,1234.1,1046.6,179.3,70.1,159.4,19.7,0.0
AUT Postal and courier activities,37.9,4.0,1.1,128.7,51.4,8.3,4.5,7.1,11.1,1.1,17.2,4.0,4.2,21.5,9.1,14.0,7.5,11.7,16.6,8.6,3.4,9.4,0.0,38.6,29.3,10.9,225.6,109.6,650.4,577.7,307.4,3.8,25.3,212.5,239.6,278.4,98.3,61.5,387.8,195.7,130.1,63.3,161.5,96.4,962.1,0.0,0.0,0.0,0.0,436.6,484.5,243.9,191.1,308.5,103.7,0.0
AUT Accommodation and food service activities,113.0,2.9,4.4,184.8,465.5,17.6,18.6,32.0,38.4,100.4,97.6,44.3,31.4,43.2,36.3,95.8,29.5,8.4,22.0,83.9,7.0,13.9,0.0,76.8,31.1,4.0,131.4,24.1,586.7,246.0,113.6,7.6,64.2,195.4,49.4,68.5,95.3,64.4,189.1,128.3,118.1,27.4,44.2,79.0,855.8,0.0,0.0,0.0,0.0,501.3,445.9,130.8,54.0,156.9,40.4,0.0
AUT Publishing activities,27.6,0.8,0.2,63.6,32.7,11.8,41.0,34.5,15.2,5.0,27.7,14.9,18.1,13.2,9.4,38.1,76.0,9.2,16.0,50.6,3.9,4.6,0.0,18.7,20.8,4.8,171.8,44.1,453.4,609.6,42.9,2.5,16.1,64.6,57.2,126.5,86.1,50.7,227.4,280.1,38.3,1.4,5.5,282.8,812.2,0.0,0.0,0.0,0.0,413.4,330.1,761.2,65.3,205.6,44.8,0.0
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",22.7,3.5,0.3,28.7,94.3,2.0,13.0,2.6,3.7,3.6,14.4,13.0,13.7,7.9,3.4,10.0,3.4,5.2,4.8,102.6,0.8,3.2,0.0,8.3,9.9,1.9,142.2,15.0,145.7,350.6,22.2,3.3,18.3,32.2,8.3,1030.0,659.1,2010.4,54.5,301.5,117.8,8.1,9.2,285.8,912.2,0.0,0.0,0.0,0.0,619.2,153.2,58.9,28.1,500.7,19.2,0.0
AUT Telecommunications,94.2,3.3,4.5,144.6,234.4,22.9,48.2,33.1,61.3,55.0,62.6,20.9,72.2,95.5,41.5,122.5,47.8,39.6,131.4,129.9,18.7,29.8,0.0,225.8,96.4,16.5,1565.8,234.8,1611.6,1363.9,315.3,15.3,79.8,861.1,109.5,486.6,61.7,193.3,437.4,409.4,252.9,42.6,262.5,484.1,1715.3,0.0,0.0,0.0,0.0,785.0,1369.4,532.8,385.0,712.7,178.0,0.0
"AUT Computer programming, consultancy and related activities; information service activities",26.3,0.3,0.4,79.0,129.8,23.0,20.9,23.3,28.4,10.3,55.2,24.2,37.2,45.1,96.3,38.9,60.3,22.1,42.0,167.4,8.7,11.8,0.0,110.0,13.1,12.8,289.8,31.4,1159.9,465.0,112.1,14.1,50.9,208.2,75.1,193.2,54.6,54.2,1007.4,1746.8,391.4,335.7,295.0,223.8,2118.8,0.0,0.0,0.0,0.0,1092.9,3497.7,571.0,186.5,298.8,200.9,0.0
"AUT Financial service activities, except insurance and pension funding",837.3,26.5,39.6,1202.0,464.0,48.2,63.5,51.2,68.8,43.2,124.1,47.2,72.1,71.1,177.1,151.9,68.1,43.6,51.9,100.0,31.1,34.3,0.0,1274.6,544.9,16.7,2065.5,174.4,1807.5,955.4,419.9,80.9,152.0,851.7,78.4,440.9,100.2,166.7,380.6,214.4,1347.9,2195.9,178.8,12082.4,1771.1,0.0,0.0,0.0,0.0,1289.3,827.6,459.9,640.4,445.5,159.6,0.0
"AUT Insurance, reinsurance and pension funding, except compulsory social security",209.3,17.0,14.3,280.3,290.5,4.9,14.9,23.0,13.9,9.4,27.3,12.2,22.4,31.6,12.3,27.0,9.7,5.3,10.2,64.6,26.3,4.3,0.0,9.9,2.3,1.3,1122.0,223.9,424.1,347.7,85.9,1.5,4.8,52.3,13.3,314.8,97.2,75.9,51.0,74.7,119.3,14.3,56.9,458.5,284.5,0.0,0.0,0.0,0.0,259.9,121.6,28.1,101.9,245.7,11.4,0.0
AUT Activities auxiliary to financial services and insurance activities,284.8,0.8,2.1,520.9,72.3,5.5,2.9,8.2,11.2,2.6,14.4,5.9,14.4,22.3,4.0,6.7,8.8,5.7,17.0,6.7,0.9,6.1,0.0,82.9,277.5,1.4,5724.7,71.3,303.2,147.3,38.2,1.5,9.4,34.1,41.5,72.5,11.5,19.1,173.3,31.2,11094.5,6504.7,5999.1,95.7,448.2,0.0,0.0,0.0,0.0,124.8,2369.2,76.1,101.0,93.6,13.6,0.0
AUT Real estate activities,149.8,0.1,0.6,1269.5,284.0,25.1,49.6,49.2,47.5,29.9,52.5,10.0,40.7,70.8,283.4,162.6,59.1,11.3,25.8,158.6,80.2,5.1,0.0,26.2,3.5,2.2,5336.6,28.6,4650.1,1677.2,829.7,17.2,308.6,1211.2,309.5,985.1,35.2,235.7,1195.2,332.1,857.2,584.2,184.3,6090.9,1589.5,0.0,0.0,0.0,0.0,4011.5,323.4,158.1,23.6,606.0,20.1,0.0
AUT Legal and accounting activities; activities of head offices; management consultancy activities,993.3,13.5,14.8,2543.5,884.2,96.8,154.0,249.8,245.6,47.8,304.7,265.3,272.1,287.2,201.7,384.4,360.6,230.0,367.5,947.6,101.8,83.2,0.0,433.7,398.9,9.7,8434.5,711.1,3709.6,3674.2,1151.3,83.4,399.4,1540.5,105.5,1094.8,308.7,380.3,623.9,2534.5,243.1,123.1,917.4,3949.8,11923.5,0.0,0.0,0.0,0.0,3045.6,2471.7,461.7,842.8,1545.8,178.1,0.0
AUT Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUT Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
