Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,AUT Repair and installation of machinery and equipment,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Architectural and engineering activities; technical testing and analysis,AUT Scientific research and development,AUT Advertising and market research,"AUT Other professional, scientific and technical activities; veterinary activities",AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,AUT Activities of extraterritorial organizations and bodies
"AUT Crop and animal production, hunting and related service activities",0.3344207518135854,0.24972219416102637,0.13513147194361616,0.003312325509479654,0.38095355670230363,0.13991631173877309,0.0005300977735893509,0.00040370398405369264,0.0003591484915763354,9.521856322512598e-05,0.00863043599932837,0.009185350393238641,0.011907523389778088,0.00047428784960763457,0.0002030422013206322,0.00034307485351606584,0.00040587710041399463,0.0002506265664160401,0.00023546956555865154,0.00026998594211129006,0.00036586481295161437,0.001912603734439834,0.0,0.00029143976641642425,0.0017025107140760452,0.00045341192473362054,0.002374744582213401,0.0007131039990872269,0.0057347110521155965,0.025970369849034027,0.0011196037281350115,0.000783894530554071,0.0004924359546958923,0.0012205879905237988,0.0008904223941232123,0.031613246633674756,0.0003245137702009821,0.007970613680523054,0.0008398137140488836,0.0008902488080557626,0.0005021818093171791,0.00036536758193091227,0.00047880741222459635,0.0028014101057579318,0.0013332864141633336,0.0,0.0,0.0,0.0,0.0058455471615706705,0.002784279023352106,0.00423868644720342,0.007117934403349616,0.013621192530895753,0.009588563458856345,0.0
AUT Forestry and logging,0.003877775335238514,0.07596726942115366,0.0009487666034155596,0.00021559515150459287,3.1424588842924185e-05,3.7360830904879326e-05,0.23646287352259787,0.034844700123634345,0.0009141961603761263,0.00012451658267901091,0.013891531874405328,0.005869233478107759,0.004600634036959716,5.748943631607692e-05,6.577423423062732e-05,4.514142809421919e-05,8.117542008279893e-05,3.580379520229145e-05,3.924492759310859e-05,6.516902050962174e-05,6.097746882526906e-05,0.004959802904564315,0.0,3.7779228979906845e-05,1.9569088667540753e-05,0.00022670596236681027,0.0002715911948303684,5.704831992697815e-05,0.00011929240085717013,0.00013116348408603043,0.00020841108359223156,3.5631569570639586e-05,0.00017177998419624148,0.00022747321641579884,0.00011130279926540154,0.00013307054896996202,0.00015143975942712498,7.091293310073892e-05,7.634670127717124e-05,0.0001384831479197853,6.82577216547622e-05,7.75022143489814e-05,0.00010004931001707983,0.00013866039952996475,0.00012511778666635389,0.0,0.0,0.0,0.0,0.00021521234812496242,8.270135712927047e-05,0.00011733388089144418,0.00011863224005582693,0.0001403213358591174,0.0001307531380753138,0.0
AUT Fishing and aquaculture,0.0006287096065069246,0.0,0.017077798861480073,5.226549127384069e-05,0.0078045211004891,0.009788537697078383,3.9266501747359325e-05,5.046299800671158e-05,6.52997257411519e-05,2.1973514590413688e-05,6.716292606481221e-05,8.803850217161637e-05,5.7991185339828345e-05,4.3117077237057686e-05,8.579247943125304e-06,2.7084856856531516e-05,4.0587710041399465e-05,3.580379520229145e-05,3.924492759310859e-05,4.654930036401553e-05,3.048873441263453e-05,0.009303682572614108,0.0,2.698516355707632e-05,1.9569088667540753e-05,0.0,3.783967208872549e-05,4.278623994523361e-05,0.000281963856571493,0.005134570535562899,3.392738570106095e-05,3.5631569570639586e-05,0.0001259719884105771,0.0001442513079709944,5.565139963270077e-05,0.012159770974795718,0.0001081712567336607,4.254775986044335e-05,3.272001483307339e-05,8.572766299796233e-05,4.875551546768729e-05,4.4286979627989374e-05,6.431741358240846e-05,5.405405405405405e-05,8.406351291645651e-05,0.0,0.0,0.0,0.0,0.00010760617406248121,0.00014334901902406883,0.00010266714578001364,0.0001465457083042568,0.0005262050094716902,0.0001307531380753138,0.0
AUT Mining and quarrying,0.003253462299406463,0.001212243660975856,0.0031173759826511245,0.11815049848212303,0.00562500140288343,0.0035492789359635357,0.0049279459692935955,0.009915979108318825,0.004897479430586391,0.777371674674792,0.06710695695975821,0.0068963493367766165,0.005992422485115596,0.10795078904251344,0.5610084619982212,0.006464252503092188,0.006088156506209919,0.007053347654851414,0.006279188414897375,0.004366324374144657,0.005152596115735235,0.006872406639004148,0.0,0.07620070485247211,0.006359953816950744,0.004987531172069826,0.0096240933736631,0.004107479034742427,0.04228156476926681,0.0058287772684084745,0.010565957261187553,0.009656155353643328,0.00437466359753095,0.0064913088586947484,0.012966776114419279,0.006311859822764414,0.004348484520693161,0.0037016551078585718,0.004875282210127935,0.006858213039836986,0.0011798834743180324,0.001195748449955713,0.005638493257391142,0.004665099882491187,0.009542186198726146,0.0,0.0,0.0,0.0,0.005747435649925467,0.0053369942467422545,0.004356020328094864,0.006315422191207258,0.005236992713313488,0.005360878661087866,0.0
"AUT Manufacture of food products, beverages and tobacco products",0.05346229940646296,0.0069704010506111734,0.0849823800487937,0.0036237407283196215,0.2173885717748832,0.09766121198535455,0.0021400243452310832,0.003809956349506724,0.0029711375212224107,0.0007470994960740654,0.03208149101695864,0.02999178307313065,0.010593056522075312,0.002242088016327,0.0005433523697312692,0.0018507985518629868,0.004951700625050734,0.0037593984962406013,0.003983360150700522,0.0032025918650442683,0.0056709046007500236,0.006937240663900414,0.0,0.0011117887385515444,0.004266061329523884,0.015189299478576288,0.0018175248948423305,0.00955559358776884,0.01782011573531836,0.08434771759542142,0.0018417723666290231,0.0013896312132549438,0.0030347797208002663,0.0016866306778147036,0.00578774556180088,0.33138882495108757,0.002942258183155571,0.005346835155795714,0.003915495108357782,0.004095144517056508,0.0029204553765144687,0.0005701948627103632,0.0009790539623099955,0.0015675675675675676,0.004619583279571785,0.0,0.0,0.0,0.0,0.0046650441343558035,0.011081981855322245,0.0217214347000286,0.04549895324494068,0.034057992803520065,0.03186018131101813,0.0
"AUT Manufacture of textiles, wearing apparel and leather products",0.0015871620136293692,0.002929588847358319,0.007590132827324477,0.0016855620935813625,0.002031375207346171,0.1404020025405365,0.002375623355715239,0.0034567153634597427,0.006170824082538853,0.00023438415563107936,0.0034253092293054237,0.0021716163868998706,0.0069976030310059546,0.0020983644255368073,0.0005004561300156427,0.0034758899632548776,0.0037746570338501504,0.0026852846401718583,0.0032769514540245672,0.0038822116503588956,0.00713436385255648,0.020228215767634852,0.0,0.0007393934814638911,0.0009197471673744154,0.006347766946270687,0.002033577216123118,0.003608306235381368,0.002750232077943486,0.0032023084773199137,0.0020501834502212545,0.0008907892392659896,0.00093906391360612,0.0009598260107300782,0.0031721297790639437,0.0029599205892507766,0.0019470826212058927,0.0016593626345572906,0.0012542672352678131,0.0009034376792862183,0.00020964871651105534,7.75022143489814e-05,0.00011434206859094839,0.0003736780258519389,0.000735066996664829,0.0,0.0,0.0,0.0,0.001202657239521849,0.0026547135638495824,0.004194686241869129,0.010788555478018144,0.004269777791141715,0.01268305439330544,0.0
"AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0012178500769399869,0.0074755025760177805,0.012062889671997831,0.0012434831465567933,0.0007923485615394456,0.007061197041022192,0.14703341579298698,0.016980798829258445,0.0037220843672456576,0.000446794796671745,0.0009738624279397772,0.0010564620260593966,0.0048519291734323055,0.003003823047515019,0.0005004561300156427,0.01434594584834286,0.0020699732121113724,0.0016469745793054062,0.003492798555786665,0.0017130142533957715,0.026250800329278328,0.17531120331950206,0.0,0.0001942931776109495,0.003933386822175691,0.0018136476989344822,0.030866797030440183,0.0012122767984482855,0.003973521424915194,0.004965017739061445,0.0016382080524226573,0.0004632104044183146,0.0003664639662853152,0.0034509351368445587,0.0019477989871445269,0.0010861433997007709,0.0016009345996581786,0.0024677700719057142,0.00127062724268435,0.0004945826711420903,7.800882474829967e-05,3.3215234720992025e-05,0.00011434206859094839,0.0015981198589894241,0.00034798384416579673,0.0,0.0,0.0,0.0,0.0008671791674447016,0.0018552671115999676,0.009511377719762692,0.0013468248429867411,0.0034779645387938386,0.001351115760111576,0.0
AUT Manufacture of paper and paper products,0.0016926797098263354,0.0004040812203252854,0.0006776904310111141,0.0013610805019229346,0.016536067571844466,0.006575506239258762,0.004240782188714807,0.16781469987131936,0.13187279613425623,0.00024170866049455056,0.009604298427268147,0.02289001056462026,0.012603417613856029,0.010966109977291671,0.0004146636505843897,0.0024195805458501487,0.005560516275671726,0.0040100250626566416,0.0033946862368038934,0.00191783117499744,0.002347632549772859,0.004052126556016597,0.0,0.0013600522432766465,0.0009197471673744154,0.004987531172069826,0.0027873190714388595,0.0018968566375720235,0.010495562322688114,0.01023714997744628,0.001851465905400755,0.0017103153393907,0.003447051682871246,0.000676871522017743,0.005481662863821025,0.005283260444239843,0.071155052679402,0.0031343516430526602,0.0028411879546718726,0.002347619079021122,0.001209136783598645,0.00043179805137289634,0.00022153775789496248,0.00048648648648648646,0.0017575139095789398,0.0,0.0,0.0,0.0,0.0023072029673984946,0.006260492734685775,0.011124718582020049,0.01341242149337055,0.003422838299706328,0.00993723849372385,0.0
AUT Printing and reproduction of recorded media,0.000984831831171686,0.0014142842711384988,0.0010843046896177825,0.0022975038872459137,0.0034118125029460548,0.005454681312112381,0.0024148898574625987,0.04809123710039613,0.10376126420269034,0.00018311262158678075,0.004701404824536856,0.005399694799859137,0.005702466558416454,0.0040242605421253845,0.0005776693615037704,0.0034488051063983464,0.005479340855588927,0.0049767275331185105,0.007122954358149209,0.0038170426298492735,0.0036891368639287783,0.004343879668049793,0.0,0.0017972118929012826,0.0016242343594058824,0.00906823849467241,0.0020476145138334516,0.0037366649552170684,0.014195795702003246,0.025605671381087505,0.0018369255972431572,0.001033315517548548,0.0009734199104453684,0.0008433153389073518,0.01663976849017753,0.006373000345264126,0.07978711896674814,0.036137230708136556,0.010999378319718171,0.011724906523875155,0.003256868433241511,0.004738706820194862,0.0017651556838727655,0.0019858989424206817,0.0062402496099844,0.0,0.0,0.0,0.0,0.0076210490336016115,0.015528558156972686,0.02109076509023709,0.005973482205163991,0.013185194094476355,0.02105125523012552,0.0
AUT Manufacture of coke and refined petroleum products ,0.02899538360079138,0.13880189918173555,0.11656275413391162,0.06172772292320893,0.002484787132079791,0.0027273406560561907,0.0077944005968508265,0.007468523704993314,0.003820033955857385,0.0351576233446619,0.05148038282867857,0.0034628477520835775,0.02961416531353901,0.010621173359395211,0.010924242380912887,0.0064010545037602815,0.0032064290932705577,0.0036161833154314356,0.003414308700600447,0.003156042564680253,0.009024665386139821,0.0027878630705394187,0.0,0.006983760328571352,0.03150623275474061,0.1081387440489685,0.01137936590474656,0.017014661418221232,0.005034139316172579,0.003304679977094377,0.13136199066512216,0.07375734901122394,0.20453270118299152,0.0063415094234940995,0.057905281317825144,0.002373690873518241,0.0026826471669947854,0.002042292473301281,0.01731979451830685,0.0015233146271176382,0.0009751103093537458,0.0005037643932683791,0.002565550164009404,0.0008108108108108108,0.0028992137129094193,0.0,0.0,0.0,0.0,0.0028389040627660486,0.00960989769842123,0.0027500128333932225,0.007452896022330774,0.003994146595704164,0.00928347280334728,0.0
