Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,AUT Repair and installation of machinery and equipment,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Architectural and engineering activities; technical testing and analysis,AUT Scientific research and development,AUT Advertising and market research,"AUT Other professional, scientific and technical activities; veterinary activities",AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,AUT Activities of extraterritorial organizations and bodies
"AUT Crop and animal production, hunting and related service activities",0.3261498701855513,0.32432692307692307,0.160726359509321,0.004497412755122723,0.38197711851815164,0.16906279669062796,0.0007438069982536705,0.0005161495245468804,0.0003993610223642173,6.132252239975471e-05,0.005085391816888708,0.013119020821609454,0.016757198139666987,0.0005343961879738592,0.0001704635080881118,0.000441184168218289,0.000441341678703258,0.00032989443378119,0.0002986233463732194,0.00032016059947909006,0.0004802969108175964,0.0024997396104572437,0.0,0.00026034335049783097,0.0016097003249488507,0.0004794438451396381,0.002524674381042508,0.0006937218175511622,0.006056124727369218,0.029581084042150558,0.0013739306293436913,0.0010868308474968206,0.0005241569808557903,0.0012224481861411013,0.0010383270183619935,0.031115234943012646,0.00034861783282749573,0.0050638101583722,0.00070534169078402,0.0009584693425442838,0.00046730214693043283,0.0004211500811947003,0.0007536514945652174,0.0018514512179444971,0.0014683624370298418,0.0,0.0,0.0,0.0,0.004480284834798791,0.0028819374522685045,0.003946341831726777,0.007098353360035603,0.01278332869184842,0.018983252994086368,0.0
AUT Forestry and logging,0.0033912536026486913,0.12298076923076924,0.0005795421616922632,0.00022788352084422082,4.1272514156472356e-05,6.781500067815e-05,0.23581915788112026,0.011335437635241103,0.000773761980830671,7.494974959970021e-05,0.01414055018919145,0.004589898705683737,0.0044733198423687285,7.793277741285447e-05,2.5442314640016686e-05,6.72992798977051e-05,8.024394158241055e-05,5.9980806142034554e-05,4.479350195598291e-05,7.787690257599487e-05,6.549503329330859e-05,0.0017446099364649514,0.0,4.238147566243759e-05,3.008785654110002e-05,0.00011986096128490952,0.00023145638804981876,5.1386801300086084e-05,0.00013591089422896458,0.00014386610271154406,0.00020865768903584098,9.249624234015493e-05,0.00020799880192690092,0.0002953315189759847,0.0001457301078402798,0.00016895400850309517,0.0001230415880567632,7.17543949566911e-05,6.18082924913832e-05,0.00019440651759152928,9.8779315611311e-05,0.00011761849114446586,0.00013268512228260872,0.0001222804360708474,0.0001510719045790318,0.0,0.0,0.0,0.0,0.00024430192318722663,0.00010258709454350645,0.00016107517680517456,0.00016911437472185136,0.0001732066321159058,0.00019877751826268447,0.0
AUT Fishing and aquaculture,0.000663959221589691,0.0,0.021153288901767604,8.54563203165828e-05,0.006420352302180839,0.011019937610199376,4.850915206002199e-05,5.9555714370793885e-05,7.488019169329075e-05,1.3627227199945491e-05,0.00013015628050537823,0.00010551491277433877,7.10050768629957e-05,6.67995234967324e-05,7.632694392005006e-06,5.2343884364881744e-05,8.024394158241055e-05,5.9980806142034554e-05,4.479350195598291e-05,6.0570924225773785e-05,6.549503329330859e-05,0.020232267472138316,0.0,3.632697913923222e-05,3.008785654110002e-05,0.00011986096128490952,4.8132883590830304e-05,5.1386801300086084e-05,0.0003446311960805887,0.00594277670431532,6.099224756432274e-05,6.937218175511619e-05,0.00017471899361859677,0.00023177916679127913,9.108131740017487e-05,0.007760805439765126,0.00010253465671396933,5.125313925477936e-05,3.272203720132052e-05,0.00014919569954698758,8.358249782495547e-05,9.105947701507033e-05,9.553328804347826e-05,6.11402180354237e-05,0.00012001039148801591,0.0,0.0,0.0,0.0,0.00015932734120906083,0.00017667777393603888,0.00017617597463065967,0.0002937249666221629,0.00047546918620052577,0.0002484718978283556,0.0
AUT Mining and quarrying,0.0069194674034728345,0.0022115384615384614,0.008113590263691683,0.12386674511118634,0.010656563155201162,0.0065102400651024,0.010429467692904728,0.019693089551942513,0.010158746006389777,0.8474636323374101,0.11178565119976201,0.011254924029262803,0.014609294564561365,0.14299551329867183,0.7082631549487846,0.014357179711510421,0.01247793291606484,0.011276391554702496,0.009630602920536326,0.008938537817889189,0.010828512171160353,0.0168472034163108,0.0,0.06528260876146191,0.010651101215549406,0.01198609612849095,0.021845632401215623,0.007605246592412741,0.0618265129794904,0.010334012824003064,0.015578704075245173,0.022407214706902535,0.01116537568743604,0.015331070371145738,0.028289857184494317,0.011743688459887271,0.007772126978918875,0.006632156219568449,0.008158694608862583,0.01264546580705831,0.003529460930881074,0.003767585861498535,0.013969089673913044,0.009769893302481038,0.018041091558045497,0.0,0.0,0.0,0.0,0.01189644147694321,0.01108890501574902,0.009241688269196888,0.012096128170894527,0.010456925887938706,0.01113154102271033,0.0
"AUT Manufacture of food products, beverages and tobacco products",0.04949026987113832,0.0038461538461538464,0.07630638462281465,0.003550819668539037,0.21309824509269806,0.1037569510375695,0.0018271780609274953,0.0037123061957794854,0.002246405750798722,0.000402003202398392,0.03777321197809656,0.020804023635340462,0.010686264067880853,0.0020373854666503382,0.0003180289330002086,0.0017049150907418626,0.00433317284545017,0.004828454894433782,0.0034341684832920236,0.0024661019149065043,0.005305097696757996,0.007238829288615768,0.0,0.0010171554158985023,0.0029486099410278017,0.011866235167206042,0.0017976585654140536,0.00743823948818746,0.020425465818410104,0.05335219085941184,0.0016050591464295458,0.0015261879986125562,0.003635819057682228,0.0012448784280886442,0.0044994170795686385,0.3356811477793627,0.0014970059880239522,0.0030751883552867613,0.0016470092057997994,0.002057092221026647,0.003153339690668774,0.000823329438011261,0.0013427734375000002,0.00093748334320983,0.004061998780129667,0.0,0.0,0.0,0.0,0.0040171733630177875,0.00947220839618376,0.021131049757128834,0.05415220293724966,0.03239643262262011,0.03876161606122347,0.0
"AUT Manufacture of textiles, wearing apparel and leather products",0.0015839744658552272,0.0017307692307692308,0.005698831256640588,0.0016970748739793175,0.001827546926848596,0.09802658348026583,0.001778668908867473,0.002183709526929109,0.004492811501597444,0.00016352672639934589,0.003272500766992368,0.0019520258863252673,0.005414137110803422,0.0021041849901470705,0.00024933468347216356,0.003507040252447077,0.0037313432835820903,0.002729126679462572,0.00368799832770926,0.0035909905076708746,0.006571335007095296,0.017367982501822726,0.0,0.0005358229423036753,0.0007521964135275004,0.0034759678772623755,0.002031626234346872,0.0034172222864557247,0.002543475306284908,0.003089801221312546,0.001849028136686837,0.0008093421204763557,0.0006655961661660829,0.0005906630379519694,0.0023863305158845815,0.0019083493747316818,0.0008612911163973424,0.0013223309927733074,0.0007416995098965983,0.0004385449350320544,0.00023555067568851085,0.00010244191164195414,0.0001645295516304348,0.0002445608721416948,0.0005322813834233176,0.0,0.0,0.0,0.0,0.0008922331107707407,0.0019472550353165574,0.0035738554853648103,0.008611481975967956,0.0036509241083254656,0.012920538687074492,0.0
"AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0008932186837529476,0.003076923076923077,0.005022698734666281,0.00082169538765945,0.0004077724398659469,0.0042045300420453,0.11081107302244357,0.021162130506422093,0.0013977635782747603,0.00025891731679896434,0.0006228907709900245,0.0005627462014631402,0.0037987716121702696,0.0029391790338562256,0.00020608274858413515,0.00860683012913984,0.0014042689776921843,0.0012595969289827256,0.003210200973512109,0.001488314138119013,0.01916821307717498,0.15670242683053845,0.0,0.00010595368915609399,0.0024070285232880013,0.001438331535418914,0.029724357624813798,0.0009249624234015495,0.002208552031220674,0.0023306308639270135,0.0011684830586007095,0.00027748872702046477,0.00019967884984982488,0.002097227622095284,0.0010018944914019236,0.0005788752094614244,0.0005741940775982282,0.001035313412946543,0.00038175710068207274,0.00022605409022270846,6.458647559201104e-05,3.414730388065138e-05,0.00013268512228260872,0.0005408557749287481,0.00022307813947184134,0.0,0.0,0.0,0.0,0.00036539070250611285,0.0007903005801870125,0.006075554325120178,0.0008144192256341789,0.002407911807258377,0.0007951100730507379,0.0
AUT Manufacture of paper and paper products,0.00119691303622895,0.0003846153846153846,0.000676132521974307,0.0009893212467419778,0.012487411883182276,0.006544147565441475,0.0034441497962615615,0.14069044924860544,0.11958366613418532,0.00021803563519912786,0.009194611529987079,0.018728897017445133,0.011698086413178542,0.008906603132897654,0.00015774235076810347,0.00222835393439068,0.004734392553362222,0.0037488003838771593,0.00322513214083077,0.001773862780897661,0.0019211876432703855,0.0033850640558275177,0.0,0.0008446022649871493,0.0007521964135275004,0.003715689799832195,0.0024183634903288476,0.0017728446448529698,0.010457048921449975,0.009751908439185587,0.0015890085549652504,0.00182680078621806,0.002612464952201875,0.00036636061847653803,0.004645147187408919,0.0036228171003614513,0.07444016077434173,0.005145815181179848,0.0013416035252541412,0.0013924931957718842,0.0011967494006754986,0.0008802416111456799,0.0003768257472826087,0.0003260811628555931,0.0012452842975580003,0.0,0.0,0.0,0.0,0.001852445887124014,0.005138853532225646,0.0077416756851987015,0.008086337338673786,0.0031516814628149135,0.010336430949659593,0.0
AUT Printing and reproduction of recorded media,0.001176071266941381,0.0009615384615384616,0.0010624939631024826,0.0023960637504149562,0.0024895580539184125,0.004848772548487725,0.0022799301468210335,0.0558434081750144,0.16815595047923326,0.00012945865839948217,0.004323047888214349,0.00460748452447946,0.0050058579188411965,0.003150710858262545,0.00028749815543218857,0.0036341611144760757,0.005215856202856685,0.004828454894433782,0.006002329262101711,0.00335735979994289,0.003624058508896409,0.004036037912717424,0.0,0.0011927358150714581,0.0012937778312673007,0.004434855567541652,0.0017876134418820543,0.003597076091006026,0.01006873208079579,0.017781850295146846,0.0017751954159510776,0.0008787143022314718,0.0008319952077076037,0.0008448724466907918,0.01344360244826581,0.004531291113296127,0.1334180953162169,0.048710983547742295,0.007409723535143469,0.007572812022460734,0.003198930144027841,0.00757311317175335,0.0033542798913043484,0.0015190992634955274,0.005677197460862494,0.0,0.0,0.0,0.0,0.005489357995789508,0.011757620891291875,0.0163642312435507,0.0040809968847352026,0.009682590356126421,0.01739303284798489,0.0
AUT Manufacture of coke and refined petroleum products ,0.024372960484005432,0.19942307692307693,0.11011301072153,0.03627182559898855,0.0018770739438363627,0.002068357520683575,0.00535217644395576,0.005121791435888274,0.0028454472843450485,0.02362279835110551,0.05535360672350158,0.0019520258863252673,0.029058827706180988,0.008394473452756039,0.012878899670776446,0.006318654612617868,0.0016851227732306215,0.00230926103646833,0.0023889867709857553,0.0022324712071785198,0.010129898482698395,0.0015883762108113734,0.0,0.0039293682435602864,0.01636779395835841,0.05046146470094691,0.01224374994506573,0.012063051605195208,0.005030321073307748,0.0034395065171344535,0.08008282105195576,0.055035264192392186,0.19353872521694274,0.003970152824715136,0.03528490236082774,0.001542743979282361,0.0025428594865064395,0.0014555891548357336,0.012390744753566704,0.0005470508983389544,0.0013829104185583538,0.0006677694981105159,0.003821331521739131,0.0004969602337751106,0.0030313213002914133,0.0,0.0,0.0,0.0,0.0020903747166628782,0.005936753156452919,0.00200840611078952,0.004842011570983533,0.002676212276614388,0.007851711971376038,0.0
AUT Manufacture of chemicals and chemical products ,0.02619810399447395,0.010961538461538462,0.004539746933256062,0.01139855841761189,0.0032836412262889406,0.008307337583073376,0.011173274691158398,0.039465586723046085,0.022913338658146966,0.007733451435969066,0.14453854950122255,0.09775956668542488,0.25196151524834026,0.0245710913928814,0.0010965637609847193,0.008352588405081844,0.01729256941100947,0.03391914587332053,0.00645026428166154,0.0076059774849221665,0.014758214168758868,0.01184772419539631,0.0,0.0021887004931387417,0.027304729811048267,0.004195133644971833,0.0090113129018311,0.004586272016032684,0.005889472083255131,0.0037869984882992597,0.002625876763558737,0.0010868308474968206,0.0016639904154152074,0.0014841343421957713,0.0019309239288837071,0.003187968258804304,0.001968665408908211,0.002921428937522423,0.000970753770305842,0.0017270532493014927,0.0003761212402122996,0.00027317843104521103,0.0014595363451086957,0.0013795741505428936,0.003303815483317144,0.0,0.0,0.0,0.0,0.006880816775681973,0.0027679517916646087,0.0046258777338736064,0.01083667111704495,0.013846341943853882,0.016498534015802813,0.0
AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.028565133506419264,0.000673076923076923,0.0010624939631024826,0.003246244578179934,0.0010070493454179255,0.001458022514580225,0.0011965590841472092,0.007682687153832412,0.001971845047923323,0.0002861717711988553,0.004230079116424793,0.11749085537422624,0.006692228494337345,0.0029503122877723477,0.00020099428565613183,0.0022208762366242685,0.0030492697801316002,0.0016494721689059501,0.0012243557201301995,0.0010902766360639281,0.0018338609322126407,0.0014842203937089884,0.0,0.00029969757789866585,0.0008725478396919004,0.0005993048064245475,0.001063527453950433,0.0015416040390025824,0.003478671697527069,0.0025519633296370815,0.0005746111744217774,0.0015030639380275177,0.0006073565016265506,0.0006579537637945989,0.0004918391139609443,0.0007644476450303979,0.0007177425969977854,0.0014043360155809542,0.00041811491979465106,0.0009268217699131047,0.0003153339690668774,0.0002959433002989786,0.0007642663043478261,0.0003621382145175096,0.0013667065760046989,0.0,0.0,0.0,0.0,0.001412702425387006,0.0007257087058448048,0.00493292728965847,0.028153093012906097,0.02488741568912466,0.002534413357849227,0.0
AUT Manufacture of rubber and plastic products,0.0028017292713717456,0.0022115384615384614,0.011687433594127307,0.004089851842843636,0.011523285952487082,0.012613590126135901,0.012515361231485675,0.0282294086117563,0.07023761980830671,0.0013218410383947126,0.029182897464741592,0.02245709060213844,0.06709979763553094,0.00851693924583338,0.0005088462928003338,0.006116756772924752,0.025718183277162576,0.01739443378119002,0.014468301131782482,0.029506693087126945,0.019386529854819343,0.03481408186647224,0.0,0.0009929374298056808,0.008499819472860754,0.003356106915977466,0.014538642125313752,0.01680348402512815,0.008746836835735506,0.00639872158367806,0.00880535447731249,0.0012255752110070528,0.0035442995848343917,0.002089750874779436,0.012368842902943749,0.0025176917004805497,0.005106225904355673,0.0011378196914561016,0.0019087855034103636,0.001175481269158084,0.00022035385790215528,0.00014417750527386135,0.0004988960597826087,0.004458532822890897,0.0013878848803849369,0.0,0.0,0.0,0.0,0.0020351412383770705,0.004483435983753244,0.003553721088264163,0.004588340008900757,0.007281470965813766,0.005913631168314863,0.0
AUT Manufacture of other non-metallic mineral products,0.0011224781459162041,0.007211538461538462,0.001352265043948614,0.002476042101480476,0.007067505324154327,0.0012206700122067,0.010801371192031563,0.0017271157167530226,0.0013478434504792334,0.00017034033999931863,0.009176017775629167,0.013681767023072595,0.007242517840025561,0.198372318277463,0.000982073345104644,0.02307617530714644,0.0060182956186807905,0.00791746641074856,0.00567384358109117,0.012183408758555643,0.008252374194956882,0.012029996875325485,0.0,0.002397580623189327,0.012892646527861358,0.0029965240321227376,0.0493240678229999,0.008234734908338794,0.0037391675781325846,0.0015183407147710648,0.0008506813476076594,0.0004162330905306972,0.000457597364239182,0.0005570176750306547,0.0006011366948411541,0.001401487349222396,0.0004921663522270528,0.0006252882989083081,0.0004981021218423234,0.000773104988561663,0.00016336579120332202,0.00013658921552260552,0.0009500254755434783,0.0020677935279159966,0.0014853050805340323,0.0,0.0,0.0,0.0,0.0010409386292325308,0.0009973745302840904,0.0011728286311126772,0.0017000445037828216,0.005169029295694287,0.0030810515330716094,0.0
AUT Manufacture of basic metals,0.0014767882238048734,0.00125,0.003187481889307447,0.012918147087856767,0.0012711934360193486,0.006544147565441475,0.009879697302891146,0.006729795723899709,0.005066892971246007,0.003454502095186182,0.006610079674237423,0.0030423466516601018,0.012390385912592748,0.014016766680397683,0.09784859787404018,0.3549887460648616,0.13484994382924093,0.2467310460652591,0.1772180249051871,0.09766628881947269,0.1305752647090929,0.13295490053119466,0.0,0.005179621775602195,0.006950294860994104,0.0027568021095529184,0.02578080954487638,0.023393841291864188,0.017802709157158297,0.004260649964918805,0.0039741264465595555,0.0015493120591975951,0.0010566339137886567,0.002504710350808984,0.0024774118332847564,0.0016009084740129347,0.001394471331309983,0.002695915124801394,0.0018687919023865273,0.0025498901377121515,0.0005546838492019771,0.0004287383709459562,0.003402046535326087,0.0027419036242040014,0.004460150902478144,0.0,0.0,0.0,0.0,0.0025513618238944273,0.0032029970629694786,0.003820501849847734,0.003364485981308411,0.013343703089870469,0.003329523430899965,0.0
"AUT Manufacture of fabricated metal products, except machinery and equipment",0.004385703737226973,0.011153846153846153,0.031198686371100164,0.030919849640699996,0.00629983656084394,0.012579682625796826,0.028313175085699503,0.01097810334901634,0.004842252396166135,0.0006336660647974654,0.013694300084601584,0.008370849746764211,0.025029289594205983,0.04899745048485322,0.007444421263668883,0.1045083039833696,0.026761354517733916,0.05989083493282149,0.09708244990593365,0.034127389306635975,0.09291562056544046,0.046271221747734605,0.0,0.0037023246239400844,0.03029847153688772,0.00491429941268129,0.04157132519036555,0.010611374468467775,0.006156439911204883,0.009393349844735275,0.016670144294817262,0.0037460978147762745,0.002512625527276963,0.0022542393157280855,0.014919119790148644,0.004977218906230525,0.001989172340251005,0.004951053252011685,0.0029231686566513,0.0023600047019250764,0.0007940337293370768,0.0005046212684585148,0.0019743546195652175,0.004759530819372984,0.003021438091580636,0.0,0.0,0.0,0.0,0.0029167525264005407,0.007182996379055516,0.01261419978355523,0.007022696929238986,0.013360684132234773,0.013119316205337175,0.0
"AUT Manufacture of computer, electronic and optical products",0.0013219636519543625,0.001826923076923077,0.0029943011687433596,0.002117782912460956,0.0010549254618394334,0.0029499525294995246,0.0012935773882672532,0.0018859309550751397,0.0022214456869009587,0.0001771539535992914,0.0015804691204224502,0.0021454698930782217,0.0018106294600063902,0.0014584562630119908,0.0001780962024801168,0.0017572589751067443,0.03956026320012839,0.013375719769673704,0.014169677785409262,0.003011240232938468,0.01705054033402467,0.0030986355587959585,0.0,0.0009566104506664487,0.0017601396076543509,0.002876663070837828,0.0020458568260172047,0.004881746123508178,0.00185583090095979,0.0016334335969403002,0.0017109930500938959,0.001109954908081859,0.0017721497924171959,0.00209348924843736,0.006138880792771787,0.0013571715437133876,0.001702075301451891,0.004633283788632054,0.004362938293509403,0.0033998535169495357,0.0007484432759780102,0.0007246816712449349,0.0018363620923913045,0.0009029939894462577,0.0028590710913321436,0.0,0.0,0.0,0.0,0.0020840016230145157,0.002095436394101622,0.006916165404072182,0.012883845126835781,0.005831289947902162,0.0029816627739402673,0.0
