Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,AUT Repair and installation of machinery and equipment,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Architectural and engineering activities; technical testing and analysis,AUT Scientific research and development,AUT Advertising and market research,"AUT Other professional, scientific and technical activities; veterinary activities",AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,AUT Activities of extraterritorial organizations and bodies
"AUT Crop and animal production, hunting and related service activities",0.32687561832077666,0.1899047996826656,0.09972084367245658,0.00111611933891393,0.35983370642788615,0.09127329733495906,0.0003618526857510453,0.0002745065744324577,0.00028901734104046245,7.853300349471865e-05,0.010450844574067322,0.003016920991648813,0.0080804248861912,0.0003566969859104691,0.00016124148074737394,0.0002807017543859649,0.00037455989212675106,0.00018385732671446958,0.00016833245660178854,0.00021830247991617185,0.0002526437362399394,0.0014213678973907747,0.0,0.00027856015351759573,0.0016101353784877437,0.0003500175008750438,0.0021432928364773893,0.0006668502921094215,0.0048291242666020084,0.020390758556284895,0.0007623707958796517,0.0004020190289007013,0.00040844829176383787,0.0011015713591446621,0.0006748549061951681,0.02943826354333703,0.0002708864759926861,0.01082428139326954,0.0009078023220627817,0.000808704602264373,0.0005079539614433064,0.0002942181390228161,0.00020842017507294707,0.003649687108528968,0.0011157816961878707,0.0,0.0,0.0,0.0,0.0067378355380211955,0.0024995690398207206,0.004312803999497163,0.006614459802077369,0.01366696618093266,0.0046253837872323456,0.0
AUT Forestry and logging,0.0040768402857049675,0.03966679888932963,0.0013957816377171217,0.00016180428286030347,1.5350175887432044e-05,2.90309469894908e-05,0.21767449340623993,0.05300721952290758,0.000939306358381503,0.00010994620489260609,0.011945558391056021,0.007214376284377597,0.00434370257966616,3.2426998719133555e-05,8.258709989499641e-05,2.8070175438596492e-05,3.7455989212675104e-05,3.6771465342893915e-05,2.1041557075223567e-05,4.366049598323437e-05,3.609196231999134e-05,0.007479102507699076,0.0,3.095112816862175e-05,2.1185991822207156e-05,0.0,0.00029739087473688506,4.349023644191879e-05,8.58735486738851e-05,8.87561405742908e-05,0.00018911523618720045,0.0,0.00011858176212498519,0.0001295966304876073,6.748549061951681e-05,7.439123175348401e-05,0.00011286936499695254,5.707002492057754e-05,7.96317826370861e-05,7.351860020585208e-05,4.183150270709582e-05,3.796363084165369e-05,5.2105043768236766e-05,0.0001341167272094304,8.736545719591829e-05,0.0,0.0,0.0,0.0,0.00014697919084087567,5.171522151353215e-05,5.801978474659859e-05,5.111638177803222e-05,8.464533604198409e-05,7.974799633159217e-05,0.0
AUT Fishing and aquaculture,0.0006142439363795484,0.0,0.013182382133995038,1.9812769329833078e-05,0.00946594179724976,0.007431922429309645,2.0102926986169186e-05,2.745065744324577e-05,3.6127167630057806e-05,1.570660069894373e-05,1.2152144853566655e-05,4.3723492632591494e-05,3.793626707132018e-05,1.6213499359566777e-05,3.932719042618877e-06,1.8713450292397663e-05,3.7455989212675104e-05,3.6771465342893915e-05,2.1041557075223567e-05,3.4928396786587495e-05,0.0,0.0013536837118007378,0.0,1.5475564084310874e-05,2.1185991822207156e-05,0.0,2.9579199906625663e-05,2.8993490961279198e-05,0.00023236371994110085,0.004268012672833288,1.1819702261700028e-05,0.0,6.587875673610288e-05,6.479831524380365e-05,3.3742745309758405e-05,0.01617182721396572,9.029549199756204e-05,1.9023341640192516e-05,2.388953479112583e-05,4.594912512865755e-05,2.9879644790782727e-05,9.490907710413423e-06,3.126302626094206e-05,3.994966342408565e-05,5.4915430237434355e-05,0.0,0.0,0.0,0.0,5.801810164771409e-05,0.00011032580589553525,3.86798564977324e-05,4.0893105422425777e-05,0.0006055397116849631,3.987399816579609e-05,0.0
AUT Mining and quarrying,0.002728765097898525,0.0008925029750099166,0.0010856079404466502,0.18087737546848945,0.004454109370003198,0.0029030946989490798,0.004000482470247668,0.0077136347415520615,0.004046242774566474,0.7792515804766953,0.05946044476850164,0.009181933452844213,0.003243550834597876,0.1207743567294129,0.5454209385827268,0.005192982456140351,0.006292606187729418,0.009082551939694797,0.008164124145186743,0.004051694027244149,0.004439311365358935,0.003451893465091881,0.0,0.13986814819400167,0.006694773415817461,0.0017500875043752189,0.006190047158837905,0.004189559443904843,0.0442829684970361,0.0065448006266955305,0.013622206856609281,0.0013400634296690044,0.00229258073441638,0.0043998056050542685,0.00337427453097584,0.005182589145492719,0.00311519447391589,0.004394391918884471,0.0051442131583557624,0.008730333774444935,0.0006214966116482808,0.00046505447781025773,0.0033972488536890373,0.004622746767644197,0.010730974299578649,0.0,0.0,0.0,0.0,0.004993424615146592,0.0045888639889674196,0.0032491079458095216,0.006093072707941441,0.004961518927999375,0.0046253837872323456,0.0
"AUT Manufacture of food products, beverages and tobacco products",0.05773349423262994,0.008825862752875842,0.08917493796526055,0.0032162728878762366,0.21984521905980176,0.07620623584741334,0.0024324541653264714,0.003870542699497653,0.003684971098265896,0.0007931833352966583,0.02560456920646494,0.04363604564732631,0.01024279210925645,0.0022050359129010813,0.0006724949562878279,0.0021988304093567253,0.0054311184358378905,0.0032358889501746648,0.004376643871646502,0.003903248340901153,0.00620781751903851,0.007005313208568818,0.0,0.0011916184344919372,0.005338869939196203,0.021351067553377668,0.0018115261348219931,0.010843565619518419,0.014169135531191042,0.11574572523414255,0.0020920873003209047,0.0010720507437352036,0.0023452837398052627,0.002086505750850478,0.007018491024429748,0.31359210461060333,0.00399557552089212,0.008046873513801433,0.007063339119909538,0.006699382443758271,0.002713071747003072,0.00018032724649785502,0.0005523134639433097,0.0023284946681467063,0.005102142700241628,0.0,0.0,0.0,0.0,0.005167478920089734,0.012604723323564904,0.021641379710481277,0.03036313077615114,0.03498456850412157,0.027273814745404523,0.0
"AUT Manufacture of textiles, wearing apparel and leather products",0.002119956948566583,0.007040856802856009,0.016904466501240698,0.0018921194709990588,0.003313079629037416,0.29036753178888697,0.003719041492441299,0.006615608443822231,0.010802023121387283,0.0002670122118820434,0.005067444403937295,0.003847667351668052,0.01479514415781487,0.0029832838821602864,0.0009910451987399569,0.0056421052631578945,0.005992958274028017,0.0036403750689464978,0.003682272488164124,0.0055798113866573525,0.012090807377197098,0.039595248570171576,0.0,0.001416014113714445,0.0012076015338658079,0.023801190059502975,0.002421497203166733,0.004986880445340022,0.004260843429789534,0.004460960804516529,0.003102671843696257,0.0012507258676910707,0.002121295966902513,0.0023780981694475943,0.0062424078823053045,0.0074267246367228194,0.004785661075870787,0.003119828028991572,0.002986191848890729,0.002885605058079694,0.0002987964479078273,1.8981815420826845e-05,7.294706127553146e-05,0.0007847255315445396,0.0015551051380873456,0.0,0.0,0.0,0.0,0.0025334571052835152,0.005988622651267023,0.006856004564223068,0.022480984705978573,0.00749436782956336,0.02360540691415128,0.0
"AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.001587249817901134,0.010710035700119,0.019075682382133998,0.0017435237010253108,0.0012510393348257114,0.00804157231608895,0.17421196526214217,0.011337121524060502,0.006033236994219653,0.00047119802096831187,0.0012638230647709322,0.0016177692274058854,0.0055766312594840665,0.0027238678924072185,0.0006882258324583035,0.02053801169590643,0.0026219192448872575,0.002132744989887847,0.003745397159389795,0.002017114914425428,0.033782076731511894,0.19073403499272396,0.0,0.00031724906372837286,0.005275311963729581,0.0021001050052502626,0.030457782087635978,0.0015366550209477974,0.00548833003730448,0.007926309249547535,0.002133456258236855,0.0005806941528565686,0.0005402058052360435,0.004833954317187752,0.0030705898231880146,0.0016076771751169598,0.002415404410934784,0.004356345235604085,0.002651738361814967,0.0009097926775474195,0.00010159079228866128,1.8981815420826845e-05,8.336807002917883e-05,0.002967689282932077,0.0005067196517363261,0.0,0.0,0.0,0.0,0.0014543204146360332,0.00314773314945699,0.013431580168837574,0.002095771652899321,0.004603404044744827,0.0016747079229634356,0.0
AUT Manufacture of paper and paper products,0.002239544263613929,0.0004958349861166203,0.0007754342431761787,0.0018293790347879207,0.020083146786056924,0.005632003715961215,0.004844805403666773,0.18054297400422742,0.1375,0.00018062590803785288,0.009138412929882125,0.02807048227012374,0.01267071320182094,0.011592652042090245,0.000542715227881405,0.002760233918128655,0.005918046295602667,0.004302261445118588,0.0034508153603366645,0.001938526021655606,0.0028151730609593246,0.004704050898507564,0.0,0.0020040855489182577,0.0009957416156437364,0.0070003500175008756,0.003127400811749178,0.0018845769124831476,0.009337485571980976,0.009859649529013609,0.0020270789378815544,0.0012507258676910707,0.004058131414943937,0.0009849343917058154,0.005972465919827237,0.006517498470846904,0.06652520372920383,0.0018452641390986737,0.004746054245170332,0.003391045434494927,0.0011951857916313092,2.8472723131240266e-05,9.378907878282618e-05,0.0006648765412722826,0.002209097989096791,0.0,0.0,0.0,0.0,0.0025876073334880484,0.0071125667988277885,0.014688675505013878,0.020303426842234396,0.003509525855894571,0.008891901590972527,0.0
AUT Printing and reproduction of recorded media,0.0008479827794266332,0.0017850059500198333,0.001240694789081886,0.0022421450624927767,0.004735529261272785,0.006328746443708995,0.0026736892891605015,0.04125833813719839,0.03807803468208093,0.0001570660069894373,0.0050917486936444285,0.0072580997770101885,0.006544006069802731,0.004864049807870033,0.0007511493371402055,0.0039017543859649127,0.006067870252453367,0.005846662989520132,0.009047869542346133,0.004348585399930143,0.004367127440718952,0.005110156012047785,0.0,0.002824290445386734,0.001927925255820851,0.019950997549877496,0.0026301504781837412,0.0038271408068888536,0.01879873008175667,0.03653279925290483,0.0020034395333581546,0.0012953946486800377,0.001212169123944293,0.0008553377612182082,0.021021730327979483,0.008592187267527402,0.04011377231991693,0.021325165978655806,0.017280096832247686,0.018434789001617408,0.003567629588019458,0.00010439998481454766,0.00014589412255106292,0.0027165771128378246,0.0072014098288635505,0.0,0.0,0.0,0.0,0.010539955132668059,0.021168764006205827,0.028555404059450944,0.009589433221558844,0.01833548202263286,0.023764902906814465,0.0
AUT Manufacture of coke and refined petroleum products ,0.033864953306589264,0.09073780245934153,0.11367866004962779,0.10021959152673898,0.003192836584585865,0.0028740637519595893,0.010413316178835636,0.009909687337011723,0.0050578034682080926,0.034915773353751914,0.043893547211082753,0.004678413711687289,0.030349013657056147,0.012127697520955948,0.005324901583705959,0.007316959064327486,0.004981646565285789,0.005515719801434087,0.004755391899000526,0.004470834788683199,0.00729057638863825,0.004467156248942434,0.0,0.011707264229781177,0.04824050337916569,0.23696184809240464,0.009104797506393505,0.021585654020672362,0.0044325905271373044,0.0027205686567336965,0.1983759729092424,0.08697011658551838,0.20058763851008604,0.00921432042766888,0.08661762721014982,0.0033352068902811997,0.0028668818709225944,0.0029105712709494545,0.024200098743410465,0.0031796794589031025,0.00036453166644754924,6.643635397289395e-05,0.0001563151313047103,0.0013097782508325224,0.00252610979092198,0.0,0.0,0.0,0.0,0.0036976870116809776,0.014452680572315118,0.003626236546662412,0.011051361740410565,0.005645192796030785,0.010646357510267554,0.0
