Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,AUT Repair and installation of machinery and equipment,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Architectural and engineering activities; technical testing and analysis,AUT Scientific research and development,AUT Advertising and market research,"AUT Other professional, scientific and technical activities; veterinary activities",AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,AUT Activities of extraterritorial organizations and bodies
"AUT Crop and animal production, hunting and related service activities",0.3608053587795414,0.21770693600568136,0.1149778652238072,0.0013169955934487063,0.39203726508539916,0.10373011253395419,0.0004222616333079976,0.0003466685155654164,0.0003353760785389799,8.700890167994111e-05,0.012254247385829036,0.003515914137675796,0.009534663477744426,0.0004244133512225843,0.00019592410305607823,0.00035993953015893334,0.00047561671634219037,0.00022189114654325292,0.00021768312592968832,0.00026740748443836995,0.0003362988779846526,0.0017222573052414032,0.0,0.0003313189143341815,0.0019118734556210883,0.0002948982601002654,0.0025535845802929966,0.0007833024029307562,0.005623477968661194,0.02345502027396551,0.0009046999906069401,0.0004866908764179552,0.00048148999266822066,0.0012995877358232997,0.0007943037076962354,0.03362351360523017,0.00034262220191868436,0.012545889864325616,0.0010858199951741332,0.0009615981140269248,0.0005840191133528006,0.0003448751551938199,0.00024443489181648836,0.004208344346906693,0.001309597303889322,0.0,0.0,0.0,0.0,0.007825766200067414,0.0029408190545631304,0.005043144139518706,0.007677004482380036,0.015970136066442833,0.005404480930391654,0.0
AUT Forestry and logging,0.0040173714912243134,0.040558668034403854,0.0013526807673389083,0.0001684208201265641,1.7133372597312203e-05,2.425300737291424e-05,0.22557216451313233,0.05493540409993298,0.0009756395012043052,0.0001137808714276153,0.012480226801158659,0.007512953367875648,0.004558660652658951,2.738150653048931e-05,8.445004442072337e-05,3.999328112877037e-05,6.341556217895871e-05,3.169873522046471e-05,3.628052098828139e-05,5.1995899751905264e-05,3.057262527133206e-05,0.008037200757793215,0.0,3.313189143341815e-05,3.6073084068322424e-05,0.0,0.0003156413176469965,3.6152418596804126e-05,9.127002236115549e-05,9.38459696392108e-05,0.00019280491603098723,0.0,0.00012037249816705517,0.00013651131678816175,8.510396868173952e-05,7.964375004328464e-05,0.00011420740063956146,4.7885075818036704e-05,8.713370331644279e-05,7.754823500217135e-05,4.343943818326616e-05,3.8319461688202206e-05,5.9001525610876505e-05,0.00014143746840843428,9.3108927324434e-05,0.0,0.0,0.0,0.0,0.00015581574311389812,5.772268805444161e-05,5.796717401745639e-05,5.778390470608629e-05,9.387701007245097e-05,6.841115101761587e-05,0.0
AUT Fishing and aquaculture,0.0006552855417455437,0.0,0.014756517461878997,2.4848973461296344e-05,0.009982331209509022,0.0081732634846721,3.3780930664639814e-05,2.311123437102776e-05,3.0488734412634538e-05,1.3385984873837095e-05,2.05435832117838e-05,7.401924500370097e-05,3.210324403280952e-05,2.738150653048931e-05,6.756003553657871e-06,2.3995968677262223e-05,3.170778108947936e-05,3.169873522046471e-05,1.8140260494140695e-05,3.713992839421805e-05,3.057262527133206e-05,0.001578735863137953,0.0,1.987913486005089e-05,1.8036542034161212e-05,0.0,3.4409535676402137e-05,3.6152418596804126e-05,0.0002613641549433089,0.004747311636576629,1.4831147386999018e-05,0.0,7.660068065176236e-05,7.644633740137058e-05,2.8367989560579842e-05,0.017847125553177787,9.517283386630121e-05,3.1923383878691136e-05,2.6810370251213168e-05,5.428376450151994e-05,3.37862296980959e-05,7.663892337640443e-06,4.2143946864911794e-05,4.4054293438692645e-05,6.274732058820553e-05,0.0,0.0,0.0,0.0,6.677817562024205e-05,0.00012759752096244987,4.1405124298183136e-05,4.12742176472045e-05,0.0006902721328856689,6.841115101761587e-05,0.0
AUT Mining and quarrying,0.0026596883753201477,0.000867987059102028,0.001106738809640925,0.18627066606292864,0.004287626492477378,0.0029103608847497082,0.004121273541086057,0.00792715338926252,0.004146467880118297,0.7849273810320595,0.06149721634447481,0.009437453737971873,0.003370840623444999,0.12466799923331782,0.5677812946529611,0.005671047264059639,0.0066903418098801445,0.009890005388784987,0.008852447121140658,0.004226523851262014,0.0047693295423278,0.0036454446294276366,0.0,0.14392493638676845,0.006944068683152066,0.0020642878207018578,0.006468992707163601,0.004302137813019692,0.04531764042100372,0.006633939233116625,0.013961053406961741,0.0013851971098049493,0.002352735191446987,0.0045048734540093375,0.00346089472639074,0.0052253225571876755,0.0031787726511344604,0.004485235434956105,0.0053151559023030094,0.008980085613251441,0.0006226319472934817,0.0004674974325960669,0.003413659696057855,0.004669755104501421,0.010978756995820219,0.0,0.0,0.0,0.0,0.005094220825887036,0.004751488637744562,0.003362096093012471,0.00624066170825732,0.0051024916062908645,0.0047203694202154955,0.0
"AUT Manufacture of food products, beverages and tobacco products",0.056590116752182146,0.008916594334411743,0.09136743728480079,0.0033076744674036683,0.21290571290892543,0.07702755141637563,0.002482898403851026,0.003952021077445747,0.0037806030671666824,0.0008031590924302257,0.026614212050865914,0.045040710584752036,0.010690380262925568,0.0022726650420306126,0.0006992463678035895,0.002391598211500468,0.005739108377195764,0.0035185596094715822,0.0047164677284765805,0.004055680180648611,0.0066648323091503875,0.007491819277800104,0.0,0.0012258799830364715,0.005519181862453331,0.022117369507519906,0.0018806134690833626,0.011134944927815672,0.014576237434814537,0.1181488397078478,0.0021356852237278587,0.0011231327917337428,0.002407449963341103,0.002129576541895323,0.007233837337947859,0.31779587653141084,0.004092431856250952,0.00825219473264166,0.0073058258934555875,0.006909547738693467,0.0027415112097883532,0.0001839334161033706,0.0005563000986168356,0.002351108081412334,0.005228268679978544,0.0,0.0,0.0,0.0,0.005285015613373442,0.013106088224571636,0.022425015319895988,0.031186798854227718,0.03629726983566001,0.02815118864374893,0.0
"AUT Manufacture of textiles, wearing apparel and leather products",0.0020343832178374723,0.0070228043872800445,0.01709296606000984,0.0019216539476735837,0.0031439738716067893,0.2897506790842064,0.0037327928384426994,0.00670225796759805,0.010975944388548433,0.00026771969747674187,0.005166711177763625,0.003923019985196151,0.015232989293568117,0.003039347224884313,0.0010167785348255095,0.006078978731573096,0.006246432874627433,0.0038672456968966936,0.0039001560062402493,0.005712120987030737,0.012840502613959462,0.04170733107526265,0.0,0.0014312977099236641,0.0012264848583229623,0.02447655558832203,0.0024788100123808153,0.005025186184955775,0.004316657193944649,0.0044787179993333705,0.0031392595302481255,0.001272883830631575,0.0021448190582493464,0.0024135200808146997,0.006354429661569883,0.007406868754025473,0.004853814527181362,0.0031604150039904228,0.003029571838387088,0.002931323283082077,0.000299249463040278,2.2991677012921324e-05,6.743031498385887e-05,0.0007813840467810223,0.0015747553360523838,0.0,0.0,0.0,0.0,0.0025566501523178386,0.006139871187264552,0.006980903956673677,0.022824642358904086,0.0076261265241208695,0.02401231400718317,0.0
"AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.00146475591684298,0.010179120965832874,0.018445646827348748,0.001686969198316896,0.0011436526208705895,0.0076639503298408995,0.16966472426315346,0.011093392498093324,0.0059148144760511,0.00044843049327354266,0.001232614992707028,0.0015914137675795707,0.005505706351626832,0.0026696968867227075,0.000678978357142616,0.02126842690428008,0.002600038049337307,0.002187212730212065,0.003809454703769546,0.0019758441905724003,0.03439420343024856,0.19226132384178196,0.0,0.00030481340118744695,0.005176487563804267,0.0020642878207018578,0.030101064776612625,0.0014460967438721653,0.0053309990333674905,0.007630648152043416,0.0020714169183841964,0.0005615663958668714,0.0005362047645623366,0.00470144975018429,0.0030070068934214627,0.0015340078812684824,0.0023602862798842703,0.004229848363926576,0.0025872007292420704,0.0008840498790247534,9.653208485170259e-05,2.2991677012921324e-05,7.585910435684122e-05,0.00284266125030722,0.0004898339220111528,0.0,0.0,0.0,0.0,0.0014055216011498565,0.00308664479280593,0.013133705427383692,0.0020389463517719022,0.004484007775225305,0.0016418676244227808,0.0
AUT Manufacture of paper and paper products,0.002145738930813839,0.00047344748678292435,0.0007378258730939499,0.0018498680243409498,0.019039460298763185,0.005602444703143189,0.004898234946372772,0.1825787515311193,0.13936400500015247,0.0001807107957968008,0.00929597140333217,0.02849740932642487,0.012969710589255045,0.011787738561375646,0.0005539922913999453,0.0029595028035290074,0.006183017312448475,0.004596316606967382,0.00366433261981642,0.0019684162048935567,0.0029961172765905412,0.004879729031517309,0.0,0.0020276717557251907,0.0010100463539130277,0.007077558242406369,0.0032027337052651216,0.0018919765732327495,0.009413258215339173,0.009853826812117134,0.002041754623610198,0.001272883830631575,0.004103607892058698,0.000988341933546291,0.006042381776403506,0.0064615320687290935,0.06705877874219583,0.001851556264964086,0.004812461460092763,0.0034353868105961903,0.0011825180394333566,2.2991677012921324e-05,9.271668310280595e-05,0.0006584957545573006,0.002222469613091925,0.0,0.0,0.0,0.0,0.0025979890229398932,0.007245716368939118,0.014922406797065203,0.02047201195301343,0.0035507598515638807,0.008996066358816487,0.0
AUT Printing and reproduction of recorded media,0.0008051874630598838,0.001735974118204056,0.0012297097884899164,0.0022584955879267118,0.0044589602184505,0.006257275902211873,0.002685583987838865,0.04143844322725277,0.03832433915668161,0.00015393882604912656,0.005146167594551842,0.007327905255366396,0.00664537151479157,0.004914980422222831,0.0007634284015633394,0.004159301237392119,0.006309848436806391,0.0062446508384315464,0.009578057540906286,0.004427079464590792,0.004585893790699808,0.005338997646248351,0.0,0.002842716284987277,0.0019479465396894109,0.020347979946918313,0.00267865000803992,0.003832156371261238,0.018843110980198554,0.03629897384286302,0.002007148613040534,0.001310321590356033,0.0012146679360493747,0.0008518306167581292,0.02113415222263198,0.008469939678516272,0.040181970458352374,0.021340782122905022,0.01743344325585136,0.018580557106520255,0.003513767888601974,9.963060038932575e-05,0.00014328941934070008,0.0026849932527371625,0.007226062403222378,0.0,0.0,0.0,0.0,0.01053823209549915,0.02144245959411836,0.02883452856125474,0.009616892711798648,0.01856555928609295,0.02390969728065675,0.0
AUT Manufacture of coke and refined petroleum products ,0.03184773391124093,0.0886924958573345,0.1119035907525824,0.09970236451787469,0.0029383734004390424,0.002740589833139309,0.010286293387382822,0.009752940904573714,0.004939174974846795,0.03398032260223546,0.04364484253343468,0.00458919319022946,0.030225204256890164,0.012034172120150052,0.005279816777183626,0.007534734164660338,0.00494641384995878,0.005578977398801788,0.004770888509959003,0.004375083564838886,0.007398575315662357,0.004449164705206958,0.0,0.011622667514843088,0.0481756037732446,0.23562370982011208,0.009127791060005597,0.02130582535971657,0.004353994930365122,0.00264386748949087,0.19650775916194133,0.0865561004829471,0.19878970924570216,0.009102574603434624,0.08589827238943576,0.003209989403918473,0.002817115882442516,0.0028571428571428567,0.02406900989302662,0.0031407035175879394,0.0003475155054661293,6.131113870112354e-05,0.00015171820871368245,0.0012590253335373741,0.0024754830025604953,0.0,0.0,0.0,0.0,0.003615561222867391,0.014424595941183619,0.0035774027393630234,0.010879883771803106,0.005527699240148436,0.010501111681204036,0.0
