Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
AUT Manufacture of chemicals and chemical products ,0.02366524226120216,0.0018348623853211034,0.0036210608729692084,0.010361192363621525,0.003158647240450907,0.006711409395973114,0.009945465986156723,0.03756924486650838,0.018551533472857443,0.0059865848063099135,0.1265735641227383,0.10283358589561863,0.25106123732411023,0.024385769808422053,0.000555966352916301,0.007788533371481216,0.014147818680798742,0.03540587219343698,0.006192281817625814,0.006262004625455617,0.013554152167375528,0.009995665835951826,0.0018694748056258042,0.024987583809287364,0.003378042722305007,0.00877136120855222,0.004131806084488808,0.005952870368847713,0.0037489930617288117,0.0021728434299754054,0.001077396657871503,0.0013712775184833033,0.0012785680038357036,0.0016069669794204046,0.002459130758319106,0.0018965557610808037,0.0022384496000636056,0.0007571210302302016,0.0011917053863362025,0.00040248390064390096,0.00030407760653840065,0.0016537302285881048,0.0010870340821621022,0.003040464309890208,0.005852546821421914,0.002236425309752305,0.004384692733109009,0.009542157564979717,0.013294960321899339,0.0064521332365513155
AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.025463566363724262,0.0003669724770642007,0.000978665100802502,0.0031862163800269083,0.000936271038635502,0.001312286753402503,0.0011536041389918026,0.006789120746386715,0.0013952406790171032,0.00023305439635260054,0.003599527930763108,0.10966091476430255,0.0065639493750491145,0.0030496543342925066,0.00014455125175820026,0.002352454977508605,0.0032648812340304095,0.0016311648436000037,0.0011925876093205026,0.0009603700364548026,0.0017828758001460034,0.001435691840936104,0.00025609243912680054,0.000760491681152202,0.000496770988574201,0.0010508679945250025,0.0014262818156420029,0.003593099932577908,0.002543959577601708,0.0005256386356621013,0.0011873350923482034,0.0005369460162735013,0.0005847995699362015,0.0004147011559794012,0.0006394902681208015,0.0003512140298297007,0.0010048151538063024,0.00037173960493280074,0.0007700912063328017,0.0003296534805274008,0.00029666107954960067,0.0008055266597316022,0.0003036408050732006,0.0012710254747779035,0.0011981591917871028,0.0006656918146085015,0.004379858452256609,0.025609043231983944,0.023071264648354767,0.002419549963706706
AUT Manufacture of rubber and plastic products,0.0023723819593531054,0.0008562691131498016,0.010373850068506522,0.00403188132901151,0.009835915965449223,0.011398147800982326,0.011378731734601126,0.025115581656878657,0.06040875384337144,0.0010705936332452027,0.025511408339889855,0.019732446921184244,0.06587532426696026,0.008426676450018917,0.00020570755057900035,0.005523500707325911,0.021103435222863662,0.016631484679843937,0.012690355329949228,0.024117047548116565,0.017592473256863035,0.029282695850037975,0.0008297395027709019,0.006890985845542518,0.002980625931445606,0.014595388812847436,0.016821303062829935,0.00876979493841572,0.00631490224742032,0.00836743363048212,0.0012093227792436035,0.002502994506629206,0.0013366847312827035,0.011110535137283332,0.0015057089040299036,0.00456578238778711,0.0010048151538063024,0.00042630688639090094,0.0005248666322491012,0.00022999080036790058,0.00015574706676350035,0.0005761382731855016,0.004326881472293508,0.0012281819194484033,0.0016589896501668041,0.003575288622279708,0.0031036083072282067,0.003984818172088107,0.00692544720490572,0.005161706589241013
AUT Manufacture of other non-metallic mineral products,0.0009196641175764022,0.0006116207951070012,0.0007829320806420017,0.0025885013523452064,0.007692970700124518,0.000899853773761702,0.012025449206460127,0.0014786121870965032,0.0009301604526780022,0.0001238101480623003,0.009254523996852821,0.014893027651496632,0.005561669680056512,0.1941689691939056,0.0004670117364497008,0.02504251903422185,0.003927320904703311,0.0055011833941022124,0.004479848327319409,0.01187722943044173,0.007947759591012515,0.011946039657601031,0.0017106974933672038,0.013316364539359334,0.002980625931445606,0.053333732239333735,0.007910717699128015,0.003780566016016808,0.0014442842123053045,0.000825130416446302,0.0005057167985927014,0.00042129610507620104,0.0005121536606273015,0.0005529348746392016,0.0007121596167709017,0.0004214568357957009,0.0006168172231286015,0.0005047473534868011,0.0007657890208225017,0.0001686599202698004,0.00015203880326920033,0.0012056226827772034,0.001953928580646204,0.0016323394580575043,0.0008923353421351022,0.0007984561933647019,0.0010538732258189023,0.001049719663101702,0.005098322367194414,0.0015323816436809037
AUT Manufacture of basic metals,0.0013882827762140035,0.0003669724770642007,0.002642395772166706,0.012193865694990431,0.0011559736289290027,0.0038993663529676087,0.008599594490666222,0.006414261318672114,0.002661292406273406,0.0037871339407313086,0.005792682926829213,0.002655977578986806,0.009904881691690922,0.012221547069007027,0.07878321204000743,0.34921240443151724,0.12141572821046685,0.2261242243971091,0.16041832303834666,0.09030418250950593,0.11608025089143814,0.11721204897605401,0.00476075844336771,0.005695927489446214,0.002682563338301005,0.025416545124994763,0.02929024099751506,0.018851852460903443,0.004104576712782713,0.004104259812175811,0.0016930518909410049,0.0009334599975217023,0.0027096924172199076,0.0022290187133896066,0.0013051415017556033,0.0013580275820084028,0.0027358828445222063,0.0016949961802902034,0.002331784546549605,0.0006056424409690015,0.00045240814631320104,0.0037715718439092108,0.0021649589401721045,0.004414314317459312,0.002469632320134706,0.003033011582289607,0.003504853617975708,0.0031285762508130054,0.012328855352052037,0.0029841116219049076
"AUT Manufacture of fabricated metal products, except machinery and equipment",0.004457734990290812,0.0033027522935779063,0.029947152084556665,0.032577265747215686,0.005757897885616013,0.014060215215027531,0.027406837726351163,0.010142030072056323,0.00439242435986871,0.0006554654897419015,0.01399488591660113,0.008196053510615718,0.02291486518355475,0.055168934799307616,0.006332456759716911,0.08886080778217548,0.025693195798239872,0.059425574106057734,0.08878661855544019,0.03395594057465409,0.09021781157365658,0.04480442084732912,0.003275422296432107,0.024847901663769562,0.00466964729259811,0.04184856364753001,0.00986634121954442,0.006576112874315514,0.00999365656326203,0.017119928121972643,0.004397537379067713,0.0025938622939985067,0.002059511528905806,0.014151676947799442,0.00420319512592141,0.0013111990446978026,0.004626129173464911,0.0017529739168394038,0.0020779556014455048,0.0008816314014106021,0.0005710725781331013,0.0024805953428822074,0.0043390271044964086,0.0031832761609889085,0.0029849245599592074,0.006834560624703116,0.012124376377770028,0.006862285013296412,0.013271231427903138,0.013307524800387133
"AUT Manufacture of computer, electronic and optical products",0.0013150611108019032,0.0009785932721712018,0.002348796241926005,0.001916521130843205,0.0011086530710197023,0.0032619699298863073,0.0012759560931273031,0.0017701695197634038,0.0018086453246518041,0.00014565899772040036,0.0015833988985051034,0.002232324713626905,0.0015328983570474036,0.001421643373880703,0.0001111932705832002,0.0015815491233926032,0.044004920980410825,0.012377662636729929,0.014387499235520731,0.0024989220336325067,0.01486445847832623,0.0030880918842778084,0.0008118130320320018,0.0013347405016141034,0.002682563338301005,0.001976246809790805,0.004278845446926109,0.001808883261252004,0.001591346586506605,0.0014332820937531035,0.0011653474054529034,0.0018338771632728046,0.0018125154372557047,0.0051492060200784145,0.0012935144059716033,0.001404856119319103,0.00408890126944961,0.003314962348575707,0.0029599036310445064,0.0007551364612082018,0.0007527774893572016,0.0020324877970712063,0.0008289393978499017,0.0025991756899954067,0.0019208251378825048,0.0018830102733450042,0.006318405074061114,0.012184981187377021,0.005003406791209415,0.002419549963706706
AUT Manufacture of electrical equipment,0.001212550779224903,0.0008562691131498016,0.006948522215697715,0.0024962687729233064,0.0010596424931849024,0.002099658805444105,0.0008040271271761018,0.0028530967553833065,0.0009818360333824023,0.00010196129840430025,0.0011703383162863026,0.0011894868912026026,0.0029282289128213066,0.0011579514577577023,0.0001250924294061002,0.0026862492648578053,0.0329327150563074,0.06598221710484245,0.03811693474405238,0.00372388381482491,0.024595093869484948,0.0029797377830750077,0.0076213109884143175,0.001583064315867804,0.0015896671634376032,0.006382496004707016,0.007631342910497115,0.0010639522454819023,0.0010118769329373032,0.0019864250766301046,0.00046174142480210137,0.0005204246003882013,0.0006102256381943016,0.004181569989459612,0.000810989930935002,0.0003277997611744007,0.0015320943929324037,0.004498390265196909,0.0008561349165376019,0.00034881938055810087,0.00010012311434800022,0.0006508228641540018,0.0005966541819688012,0.0012281819194484033,0.000852536348002402,0.0008526838973637019,0.001377770042928403,0.002099439326203404,0.005352560517154215,0.0027421566255343066
AUT Manufacture of machinery and equipment n.e.c.,0.007398317073242118,0.005015290519877609,0.05529457819534162,0.030204373022090378,0.0033749697908938073,0.003111994300926107,0.0032335873592952073,0.005060602274147111,0.006562798749450915,0.00026946914578280064,0.004533831628638811,0.0036825210604357083,0.005011398474962611,0.007257260126342815,0.00035303863410180065,0.011158266177101722,0.02020440995552196,0.029488901682338666,0.08017858234970349,0.012112422092430733,0.0483954117798686,0.00398201321920031,0.002256174388707305,0.005773528681400515,0.002682563338301005,0.004756538526424612,0.03614227528709437,0.003560211146009708,0.002930272679981209,0.003300521665785508,0.0027924362357080084,0.0010243277848911026,0.0020231885742513053,0.004337082922951912,0.0015086156779759038,0.0014516846566297028,0.0025966015360738065,0.003243342791662107,0.002237136465324305,0.0007244710211591018,0.00042274203835820093,0.00340348350270731,0.0013086918698656026,0.005926691820594016,0.0041642315966309105,0.003567808938969508,0.005540085856827912,0.0036884267378006065,0.016057681551462845,0.004516493265585912
"AUT Manufacture of motor vehicles, trailers and semi-trailers",0.0017866086360561043,0.0009785932721712018,0.006557056175376714,0.0025058513785776067,0.0010765426924383024,0.0032619699298863073,0.001328392644899603,0.0012703569494772029,0.0016019430018344037,0.00010924424829030025,0.0015145554681353034,0.0019716152580208043,0.0012774152975395029,0.002419086708780905,0.0001723495694040003,0.0018835534786133038,0.0052995173653827155,0.0070683809889336155,0.008027031985811218,0.2702363686252996,0.0033294668556944065,0.005282262433633114,0.00041999160016790093,0.000791532157933902,0.0006954793840039014,0.0022484170495748056,0.3333970503903901,0.0021542155202183048,0.003909225200784012,0.02385238111245916,0.0014731750219876044,0.0009334599975217023,0.016210934662269142,0.004959134656921114,0.0011336418389414028,0.0006555995223489013,0.0011639937920331028,0.0008185092218705017,0.0011099638616417025,0.0002989880404783007,0.0002336206001453005,0.0016003840921821044,0.0006756007912879012,0.0019493817674965052,0.0014453318921908034,0.004293338220059711,0.003596704954171008,0.0024452293328722043,0.004922050583222314,0.002419549963706706
AUT Manufacture of other transport equipment,0.001672382838013104,0.0,0.02133489919749465,0.0030017512211833078,0.00034983412454430075,0.0002624573506805006,0.0005418443683143014,0.0010412761880961023,0.001291889517608403,4.3697699316131104e-05,0.0005212431156569012,0.0012383699141288028,0.0008057542646018018,0.0010662325304105023,4.725713999788741e-05,0.0012000699378506023,0.001750733415349605,0.001855050214290204,0.001727723075041204,0.009368507702559625,0.04158611504919019,0.0006501246072163017,0.00021255672447520046,0.000744971442761302,0.0006954793840039014,0.0014713814031684037,0.01082209707538702,0.0021065267796944046,0.0027415060504094087,0.015717206414013737,0.026473175021987677,0.08981867746065852,0.004511310968079312,0.010799509270298732,0.0011278282910494029,0.0009365707462127018,0.0011838911218114028,0.0013096147549929028,0.0019574944071588042,0.00036415210058260086,0.00045982467330190106,0.002955375956896309,0.0015956324306598032,0.003166138738857108,0.002480105739643306,0.005284396258662412,0.0016194840855474036,0.0008315426350845015,0.001389835219780404,0.0008871683200258022
AUT Manufacture of furniture; other manufacturing,0.0005301248575838013,0.00024464831804280046,0.001859463691524704,0.0008624345088794022,0.0005120760373764011,0.002812043043005506,0.009893029434384323,0.003186305135574107,0.001291889517608403,8.011244874624037e-05,0.0011900078678206026,0.0010591321633996024,0.002377957707727305,0.0013872487761255028,0.00030022183057480054,0.0018835534786133038,0.0017034162960158049,0.002718608072666706,0.0026145189896642058,0.014376151464074338,0.00470421446062631,0.0709990248130893,0.0002714579854744006,0.000791532157933902,0.002384500745156405,0.00442868765743281,0.003999470658295208,0.0007334199404712016,0.0014574539771592045,0.0009840444225767025,0.00026385224274400076,0.00026434265416540065,0.0004576692286457012,0.002108064209562306,0.001278980536241603,0.0002809712238638005,0.004277925902343911,0.0003444559642038007,0.0005334710032696012,0.0005251456608402013,0.00024103712713410055,0.0005547998186231016,0.0005374442249796011,0.0006440814484549017,0.0010955196806025026,0.0007105699144698016,0.006763158912480115,0.006244802858530712,0.015423781097563045,0.003226066618275608
"AUT Electricity, gas, steam and air conditioning supply",0.016097050924203837,0.0030581039755351058,0.009786651008025022,0.04679306123524582,0.022548245843818548,0.024033594540887153,0.023718800251695454,0.0876962805614563,0.01849985789215304,0.026997895227482964,0.06123131392604254,0.03970930895699929,0.07458140083326796,0.0462148745170426,0.06695780771347723,0.030685231987029764,0.035014668306993506,0.011418153905200526,0.011650663567977426,0.02265689310493516,0.019310907763027838,0.037030014086033194,0.5790429313364965,0.08398000993295271,0.004172876304023809,0.008074937816371919,0.009939860900763119,0.01308315929683773,0.04567932939557374,0.014384773593381835,0.012554969217238336,0.0033455867167816082,0.020032109491914554,0.004959134656921114,0.043200474385508,0.013791004237982627,0.009152771698038123,0.018866637564116537,0.00433230080881081,0.005538945108862314,0.0027774893572837063,0.007105705369288621,0.014263526818315027,0.012014761032929531,0.02469841788524906,0.06818479305586216,0.023475267819159252,0.018956702151307833,0.007749178810775623,0.009920154851197625
"AUT Water collection, treatment and supply",0.01954139806519075,0.00012232415902140023,0.0029359953024075064,0.004646365916588212,0.0043568713675134095,0.0038993663529676087,0.0024994756344822056,0.019534341288683445,0.0033072371650776076,0.0014565899772043035,0.006097560975609714,0.01789118639096644,0.007173178209260216,0.005445811311236711,0.00041975459645180076,0.0015577066742962031,0.0032648812340304095,0.002334804580055005,0.005978227631337513,0.009152914429069825,0.0019117583881084039,0.001896196771047705,0.005941344587742313,0.25634777750186305,0.02354694485842025,0.006269472637957015,0.0060433177961740124,0.0014865731528835033,0.001009681972128303,0.0029399091134126075,0.0012972735268249036,0.000404774689190801,0.0024554317346390064,0.00039742194114690115,0.00810989930935052,0.003090683462502006,0.0013729157547057033,0.005378287678707811,0.0003054551712269007,0.0010042931616068024,0.0014462227628046032,0.0027099837294283077,0.004964527162947309,0.013081565560636435,0.013592403838298734,0.00784244795075372,0.00478110376300421,0.008270144326162314,0.008959352404584425,0.0071779982256633176
