Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Crop and animal production, hunting and related service activities",0.36080535877954245,0.21770693600568175,0.11497786522380744,0.0013169955934487034,0.39203726508540004,0.10373011253395437,0.0004222616333079011,0.0003466685155654007,0.00033537607853890083,8.70089016799413e-05,0.012254247385829026,0.0035159141376757087,0.009534663477744423,0.0004244133512225009,0.00019592410305600044,0.0003599395301589007,0.00047561671634210114,0.00022189114654320053,0.00021768312592960052,0.00026740748443830067,0.0003362988779846008,0.0017222573052414038,0.0003313189143341008,0.0019118734556210046,0.0002948982601002006,0.002553584580292906,0.0007833024029307023,0.005623477968661113,0.023455020273965545,0.0009046999906069021,0.00048669087641790094,0.0004814899926682011,0.0012995877358232028,0.000794303707696202,0.0336235136052302,0.0003426222019186008,0.012545889864325628,0.0010858199951741027,0.0009615981140269026,0.0005840191133528012,0.0003448751551938006,0.00024443489181640043,0.0042083443469066095,0.0013095973038893033,0.00782576620006742,0.0029408190545631065,0.005043144139518714,0.007677004482380019,0.015970136066442837,0.005404480930391613
AUT Forestry and logging,0.004017371491224311,0.04055866803440388,0.0013526807673389031,0.00016842082012650047,1.7133372597312243e-05,2.42530073729143e-05,0.2255721645131329,0.05493540409993302,0.0009756395012043024,0.00011378087142760024,0.012480226801158626,0.007512953367875618,0.00455866065265891,2.738150653048937e-05,8.445004442072356e-05,3.999328112877045e-05,6.341556217895886e-05,3.1698735220464784e-05,3.628052098828147e-05,5.199589975190539e-05,3.0572625271332125e-05,0.008037200757793217,3.313189143341823e-05,3.60730840683225e-05,0.0,0.0003156413176469008,3.615241859680423e-05,9.127002236115569e-05,9.384596963921097e-05,0.00019280491603090044,0.0,0.00012037249816700026,0.0001365113167881003,8.510396868173972e-05,7.964375004328487e-05,0.00011420740063950028,4.788507581803681e-05,8.713370331644299e-05,7.754823500217156e-05,4.343943818326625e-05,3.8319461688202274e-05,5.9001525610876607e-05,0.00014143746840840032,9.310892732443423e-05,0.0001558157431138004,5.772268805444174e-05,5.7967174017456555e-05,5.778390470608643e-05,9.38770100724512e-05,6.841115101761603e-05
AUT Fishing and aquaculture,0.0006552855417455019,0.0,0.014756517461878933,2.484897346129641e-05,0.009982331209509024,0.00817326348467212,3.37809306646399e-05,2.3111234371027807e-05,3.0488734412634612e-05,1.3385984873837125e-05,2.0543583211783845e-05,7.401924500370115e-05,3.210324403280959e-05,2.738150653048937e-05,6.756003553657886e-06,2.399596867726227e-05,3.170778108947943e-05,3.1698735220464784e-05,1.8140260494140733e-05,3.7139928394218136e-05,3.0572625271332125e-05,0.0015787358631379035,1.9879134860050936e-05,1.803654203416125e-05,0.0,3.440953567640222e-05,3.615241859680423e-05,0.0002613641549433006,0.004747311636576609,1.483114738699905e-05,0.0,7.660068065176254e-05,7.644633740137075e-05,2.8367989560579906e-05,0.017847125553177752,9.517283386630142e-05,3.1923383878691204e-05,2.681037025121323e-05,5.428376450152008e-05,3.378622969809597e-05,7.663892337640456e-06,4.214394686491187e-05,4.405429343869275e-05,6.274732058820568e-05,6.677817562024223e-05,0.00012759752096240027,4.140512429818325e-05,4.12742176472046e-05,0.0006902721328856017,6.841115101761603e-05
AUT Mining and quarrying,0.002659688375320108,0.0008679870591020017,0.0011067388096409024,0.1862706660629291,0.004287626492477311,0.0029103608847497074,0.00412127354108601,0.007927153389262517,0.00414646788011821,0.7849273810320612,0.061497216344474935,0.009437453737971823,0.0033708406234449076,0.12466799923331807,0.5677812946529623,0.005671047264059611,0.006690341809880117,0.009890005388784923,0.008852447121140621,0.004226523851262011,0.00476932954232781,0.0036454446294276084,0.14392493638676876,0.006944068683152016,0.0020642878207018044,0.006468992707163615,0.004302137813019612,0.04531764042100381,0.006633939233116612,0.013961053406961731,0.0013851971098049027,0.002352735191446905,0.0045048734540093106,0.0034608947263907084,0.005225322557187615,0.003178772651134408,0.00448523543495611,0.005315155902303012,0.008980085613251424,0.0006226319472934012,0.00046749743259600084,0.003413659696057806,0.004669755104501411,0.010978756995820226,0.005094220825887013,0.004751488637744511,0.0033620960930124096,0.006240661708257315,0.0051024916062908125,0.004720369420215411
"AUT Manufacture of food products, beverages and tobacco products",0.056590116752182264,0.008916594334411717,0.09136743728480091,0.0033076744674036085,0.21290571290892593,0.0770275514163758,0.0024828984038510063,0.003952021077445709,0.003780603067166609,0.0008031590924302017,0.026614212050865955,0.04504071058475211,0.010690380262925524,0.0022726650420306052,0.0006992463678035016,0.002391598211500405,0.005739108377195714,0.003518559609471508,0.004716467728476511,0.00405568018064861,0.006664832309150315,0.0074918192778001165,0.001225879983036403,0.005519181862453313,0.022117369507519944,0.0018806134690833043,0.011134944927815632,0.014576237434814534,0.11814883970784802,0.002135685223727805,0.0011231327917337022,0.002407449963341105,0.002129576541895305,0.007233837337947817,0.3177958765314117,0.00409243185625091,0.008252194732641618,0.007305825893455517,0.006909547738693418,0.0027415112097883055,0.00018393341610330034,0.000556300098616801,0.0023511080814123055,0.005228268679978513,0.005285015613373414,0.013106088224571629,0.022425015319895963,0.031186798854227777,0.03629726983566009,0.028151188643748968
"AUT Manufacture of textiles, wearing apparel and leather products",0.002034383217837406,0.007022804387280014,0.01709296606000984,0.0019216539476735052,0.003143973871606708,0.2897506790842071,0.0037327928384426096,0.0067022579675980135,0.010975944388548426,0.00026771969747670056,0.005166711177763611,0.003923019985196109,0.015232989293568134,0.003039347224884307,0.0010167785348255021,0.006078978731573012,0.006246432874627415,0.003867245696896609,0.003900156006240209,0.0057121209870307135,0.012840502613959429,0.04170733107526269,0.0014312977099236034,0.001226484858322903,0.024476555588322048,0.0024788100123808057,0.005025186184955715,0.00431665719394461,0.004478717999333309,0.003139259530248107,0.0012728838306315024,0.0021448190582493048,0.002413520080814605,0.006354429661569815,0.007406868754025422,0.004853814527181312,0.003160415003990407,0.003029571838387007,0.002931323283082008,0.0002992494630402006,2.2991677012921365e-05,6.743031498385899e-05,0.0007813840467810018,0.001574755336052304,0.0025566501523178065,0.006139871187264514,0.006980903956673619,0.022824642358904055,0.007626126524120818,0.02401231400718316
"AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0014647559168429042,0.010179120965832822,0.01844564682734874,0.0016869691983168046,0.0011436526208705028,0.00766395032984082,0.16966472426315385,0.011093392498093322,0.005914814476051114,0.0004484304932735009,0.0012326149927070027,0.001591413767579504,0.005505706351626813,0.002669696886722706,0.0006789783571426015,0.021268426904280043,0.0026000380493373066,0.002187212730212005,0.0038094547037695087,0.0019758441905724047,0.03439420343024858,0.19226132384178232,0.00030481340118740076,0.005176487563804212,0.0020642878207018044,0.03010106477661267,0.0014460967438721041,0.0053309990333674125,0.007630648152043415,0.002071416918384105,0.000561566395866801,0.0005362047645623011,0.004701449750184211,0.003007006893421407,0.0015340078812684044,0.0023602862798842057,0.004229848363926509,0.002587200729242006,0.0008840498790247023,9.653208485170279e-05,2.2991677012921365e-05,7.585910435684136e-05,0.0028426612503072066,0.0004898339220111012,0.0014055216011498036,0.003086644792805907,0.013133705427383636,0.002038946351771905,0.004484007775225311,0.0016418676244227038
AUT Manufacture of paper and paper products,0.002145738930813806,0.00047344748678290093,0.0007378258730939017,0.001849868024340905,0.019039460298763144,0.005602444703143114,0.004898234946372712,0.1825787515311197,0.13936400500015272,0.0001807107957968004,0.00929597140333212,0.02849740932642487,0.012969710589255029,0.011787738561375626,0.0005539922913999012,0.002959502803529006,0.006183017312448415,0.00459631660696731,0.003664332619816409,0.0019684162048935047,0.0029961172765905065,0.004879729031517311,0.002027671755725105,0.0010100463539130023,0.007077558242406314,0.0032027337052651073,0.0018919765732327055,0.009413258215339122,0.00985382681211712,0.0020417546236101043,0.0012728838306315024,0.00410360789205861,0.0009883419335462022,0.006042381776403515,0.006461532068729019,0.06705877874219597,0.0018515562649640042,0.004812461460092711,0.0034353868105961092,0.0011825180394333024,2.2991677012921365e-05,9.271668310280612e-05,0.0006584957545573016,0.0022224696130919057,0.0025979890229398065,0.007245716368939116,0.014922406797065241,0.020472011953013448,0.0035507598515638087,0.008996066358816423
AUT Printing and reproduction of recorded media,0.0008051874630598023,0.0017359741182040034,0.0012297097884899028,0.002258495587926706,0.004458960218450512,0.006257275902211815,0.002685583987838807,0.04143844322725279,0.03832433915668169,0.00015393882604910033,0.0051461675945518115,0.007327905255366318,0.006645371514791516,0.004914980422222812,0.0007634284015633017,0.004159301237392108,0.006309848436806316,0.006244650838431514,0.009578057540906222,0.00442707946459071,0.00458589379069981,0.0053389976462483125,0.002842716284987207,0.0019479465396894046,0.02034797994691834,0.0026786500080399063,0.003832156371261211,0.018843110980198544,0.03629897384286307,0.0020071486130405045,0.0013103215903560023,0.0012146679360493025,0.0008518306167581019,0.02113415222263195,0.008469939678516225,0.040181970458352395,0.02134078212290505,0.01743344325585134,0.01858055710652025,0.003513767888601907,9.963060038932594e-05,0.00014328941934070024,0.002684993252737106,0.007226062403222318,0.010538232095499128,0.02144245959411835,0.02883452856125478,0.009616892711798624,0.018565559286092947,0.02390969728065676
AUT Manufacture of coke and refined petroleum products ,0.03184773391124099,0.08869249585733469,0.11190359075258265,0.09970236451787487,0.0029383734004390072,0.002740589833139307,0.010286293387382826,0.009752940904573721,0.004939174974846712,0.03398032260223547,0.04364484253343469,0.004589193190229411,0.03022520425689017,0.012034172120150026,0.005279816777183612,0.007534734164660314,0.004946413849958712,0.005578977398801713,0.004770888509959012,0.00437508356483881,0.007398575315662317,0.00444916470520691,0.011622667514843027,0.04817560377324471,0.23562370982011246,0.009127791060005521,0.021305825359716563,0.00435399493036511,0.0026438674894908054,0.19650775916194174,0.08655610048294726,0.19878970924570255,0.00910257460343462,0.08589827238943591,0.003209989403918409,0.002817115882442507,0.0028571428571428064,0.024069009893026655,0.003140703517587908,0.0003475155054661007,6.131113870112365e-05,0.00015171820871360026,0.001259025333537303,0.002475483002560406,0.003615561222867309,0.014424595941183631,0.00357740273936301,0.010879883771803127,0.005527699240148414,0.010501111681204026
