Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Crop and animal production, hunting and related service activities",0.3658520705536677,0.17042872292077002,0.25279345060294345,0.008925214683791621,0.4603913252094172,0.38756634610331697,0.0008809365334168015,0.0007103411929149018,0.0004978774697342014,1.6070969400874288e-05,0.011506456621852934,0.021800815282551345,0.03586646862597099,0.0006217464981042016,0.00030352994079290064,0.0005204117034809013,0.0003232758620689007,0.0004609839912832011,0.00039122299710830065,0.0003736194760360008,0.000512725855739401,0.0036476731684841088,0.00041992623393700105,0.002589067571017006,0.0005307151386493012,0.003579115791055409,0.0010765261614418028,0.007666133293902421,0.035186212663460406,0.001695149912709904,0.001132531333366803,0.0005496578994864014,0.0012324819497416032,0.0008916975206931021,0.03501466488032738,0.0005439660565180013,0.004519400352733609,0.0005323598752756012,0.0008819940906395025,0.00043162024256200094,0.00040397214795660086,0.0009206615841840023,0.0014214280275147034,0.0018488235777275044,0.00432640228275511,0.0036904441334740085,0.004466468383311611,0.007612146869657219,0.017101780988484343,0.07053422370617705
AUT Forestry and logging,0.0023495242920996058,0.30525677927586814,0.0002212634140944006,0.00028486489619820063,4.7615384897132575e-05,5.2551368963161624e-05,0.2800986648917432,9.165692811805435e-05,0.0012839997903673034,2.410645410131143e-05,0.02134069463430176,0.005914794980417212,0.006209062796756616,0.00013410218586560035,4.496739863598901e-05,8.260503229856783e-05,0.00010775862068960022,8.381527114240235e-05,5.102908657935032e-05,0.00010461345329000023,8.203613691831269e-05,7.679311933650763e-05,4.11116592665681e-05,5.4698610655289475e-05,0.0003980363539869009,6.830373647052413e-05,7.424318354771071e-05,0.00013026265528100035,0.00011833043642890036,0.00019247718132360046,0.00010066945185480025,0.00027072702512010073,0.0003630219561057009,0.00017446255839640045,0.00019218931483110045,0.00010879321130360027,7.348618459729586e-05,4.402976412054559e-05,0.00019599868680870056,0.00012393056469600026,0.00015791638511030034,0.0001615195761726004,9.854438005879837e-05,0.00018219424594720043,0.00024219045857660059,0.00011918898517200028,0.00018843709256840047,0.0002368387941944006,0.00021815320792500058,0.00020868113522530047
AUT Fishing and aquaculture,0.0005406736623988013,0.0,0.021130656046022756,6.956003279258705e-05,0.005788931986916716,0.01203426349256393,5.872910222779071e-05,6.874269608854076e-05,7.861223206330926e-05,0.0,2.6543152530226086e-05,3.996483094876517e-05,7.304779760890229e-05,9.752886244773089e-05,3.3725548976991754e-05,5.7823522608997485e-05,0.00010775862068960022,4.1907635571201175e-05,3.4019391052900206e-05,7.472389520720953e-05,6.15271026887345e-05,0.04672861311626481,3.2302017995160656e-05,3.646574043685965e-05,0.0002653575693246006,5.1227802352893086e-05,5.5682387660783025e-05,0.0005298521518862015,0.011028396675177634,7.091264575081312e-05,7.550208889112617e-05,0.0002050962311516005,0.0002823504103044007,0.00011630837226430029,0.006874249695700217,8.15949084777112e-05,6.123848716441322e-05,2.8018940803983555e-05,0.00014699901510650042,9.401629045905613e-05,0.00012119164438690026,0.00011844768919320028,6.868244670764734e-05,0.00013888577764830032,0.00017393678388680044,0.00018761229147440042,0.00013750814863100033,0.00018503030796440046,0.0005829339818324015,0.00020868113522530047
AUT Mining and quarrying,0.0032808417524620077,0.0010604453870625033,0.006527270715787117,0.07439611126292876,0.006072792935341916,0.003153082137789608,0.00581418112055121,0.01141128755069773,0.0056076725538493155,0.8645860118282351,0.0730865704919775,0.004915674206698109,0.01212593440307773,0.07452424201787229,0.439260286292439,0.008929603991475122,0.0052801724137931105,0.005154639175257712,0.004184385099506707,0.00410981423639651,0.005434894070838211,0.010789433266779226,0.029318486151243973,0.005196368012252412,0.004378399893856909,0.010541401029166527,0.003192456892551508,0.024056343879327462,0.004307227886013613,0.006621890396064016,0.004479790607540111,0.005217648120498113,0.006807782115118217,0.01172776086998663,0.005342305881828613,0.004406125057796311,0.002559768763472405,0.003422313483915108,0.004066972751282512,0.0011666566952419023,0.0011935540735082027,0.005857776629194114,0.004049278162416009,0.0068561785503610155,0.0042647538023901106,0.004877919578335811,0.0034886326597131086,0.004492535877376711,0.00366926543165721,0.0038606010016694085
"AUT Manufacture of food products, beverages and tobacco products",0.04503160534785701,0.0013634297833661044,0.04701847549507693,0.003362068251641608,0.19873562839488582,0.13778968942140976,0.002251282252065304,0.004147475997341911,0.002856244431633508,0.00023302905631260046,0.032316288205550193,0.02170090320517944,0.006720397380018918,0.0025845148548648065,0.0012440980289290028,0.0022716383882106055,0.0062500000000000125,0.0064537758779649144,0.004235414186086007,0.0036166365280289083,0.005619475378904411,0.011019812624788825,0.0006607230953555016,0.0028807934945119067,0.010614302772986623,0.0019031128574099048,0.009354641127011525,0.021215209749279554,0.04036908577904822,0.0019078878499623046,0.001233200785221703,0.0025760086632648066,0.0010352848377829025,0.004361563959912311,0.33192487347536853,0.0011695270215138027,0.002596511855771105,0.0007965384599989018,0.001327891103129604,0.004081161699472609,0.0012890383993889028,0.0015236680018951036,0.0007316173671031018,0.00411131769748281,0.004216315710674811,0.00891268744675122,0.021359599087353354,0.05684871181899605,0.04137758386381521,0.06740400667779645
"AUT Manufacture of textiles, wearing apparel and leather products",0.001200238915482203,0.0007574609907589024,0.002987056090275408,0.0015303207214369034,0.0012251804806223032,0.03442114667087079,0.0013899220860577024,0.001626910474095404,0.003275509669304509,4.821290820262287e-05,0.003808942388087411,0.002377907441451505,0.005429886288928314,0.002669852609506607,0.0008318968747657019,0.003155512233805208,0.0038793103448275077,0.002514458134272006,0.003146793672393205,0.0035867469699460077,0.00486064111241001,0.013323606204884032,0.0004992130053797012,0.0008569449002661019,0.001724824200610304,0.0013229579957634034,0.0032852608719861082,0.0017057366617202045,0.0012884869744485038,0.001293311586788603,0.0004781798963104012,0.0004758232562718012,0.0001927153594141005,0.0013375462810397032,0.0010667899649324027,0.00035357793673670084,0.0009063296100333019,0.00046431387618020104,0.00024989832568120073,0.0001452979034367003,7.71219555189942e-05,0.0001238316750656003,0.00013288560341260034,0.00037185546918750085,0.0006318969237408015,0.0012183762928694027,0.0025006111473272062,0.006165209861375216,0.002574923109934907,0.009390651085141921
"AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0006510729966059016,0.00015149219815170046,0.0012169487775196032,0.0005217002459444012,0.00019229290054610052,0.001576541068894804,0.10716103519830879,0.042895442359249414,0.00044546931502540126,4.0177423502185725e-05,0.00039814728795330113,0.0002397889856925005,0.002654069979790107,0.0024747948846111064,0.0009105898223787021,0.005575839680153314,0.000969827586206802,0.0008800603469952021,0.002415376764755904,0.0015094226831856032,0.015340757603724432,0.1327753033328217,6.460403599032131e-05,0.0017321226707508039,0.0014594666312856032,0.02693771296891587,0.0008723574066855023,0.0009276813423390025,0.0007494260973833022,0.0007496479693657017,0.0002013389037096005,0.0001558731356752004,0.00045265700699600114,0.0005427724039002013,0.00031474481994080074,0.00010879321130360027,0.00039192631785220074,6.804599909538863e-05,0.00014699901510650042,6.837548397022263e-05,6.243205922966197e-05,0.00010767971744840026,9.406509005612573e-05,0.00014485935948260032,0.00017613851532840042,0.0003045940732173007,0.004486839960886511,0.0005698933485304014,0.002288820542164306,0.0004173622704507009
AUT Manufacture of paper and paper products,0.000784118348086202,0.00030298439630350093,0.0005531585352361015,0.0008430013497958019,0.011938642082477132,0.00404645541016341,0.0028777260091617054,0.13267340345088363,0.11359467533148182,4.821290820262287e-05,0.009290103385579127,0.02343937335145075,0.010884121843726427,0.010776939300474228,0.0003972120212845009,0.0023542434205091056,0.004525862068965509,0.004651747548403311,0.003333900323184206,0.002181937740050505,0.0016612317725958033,0.003302104131469808,0.0009015199567740022,0.0007475476789556016,0.0033169696165583074,0.001911223926115805,0.0018189579969189046,0.01132404947868533,0.00988979492020583,0.0013574706472298033,0.0014597070518951034,0.0009106272663133023,0.00011204381361280029,0.0038963304708550094,0.0030276780466880074,0.10827644354992276,0.0068342151675485135,0.0006964708142704016,0.0009064939264906026,0.0010854608080272023,0.0012633310808825027,0.00039841495455910096,0.00018813018011220047,0.0008422750386416019,0.0016733158956203041,0.00462409118398801,0.005933221968709215,0.006727701997587218,0.0027644660610828074,0.008451585976627719
AUT Printing and reproduction of recorded media,0.0018286658948149046,0.00015149219815170046,0.0009956853634251026,0.00395995329540651,0.0015969467550115044,0.002417362972305406,0.0018010258016522033,0.01530670699571504,0.10581206435721419,4.0177423502185725e-05,0.0029462899308550085,0.00475581488290301,0.003628040614575409,0.0036817145574018096,0.001386494791276303,0.0042458986601463106,0.0037715517241379073,0.006328052971251314,0.00586834495662521,0.0032729066100757073,0.005701511515822711,0.0039932422054983095,0.0014565273568726035,0.002042081464464104,0.003715005970545308,0.0024465544607035063,0.0036564767897247098,0.00752882941401162,0.012398400172499437,0.0026913037458760063,0.0027180752000805063,0.002329893185882806,0.002774204825054707,0.009072053036617723,0.0018132644051462043,0.14589169635814755,0.0469944150499707,0.006124139918584914,0.007550849409308922,0.0021281869385731044,0.007917854099950017,0.00839901796097682,0.002466595694805006,0.009294893334229322,0.005827983125930214,0.008533048456944019,0.011199274771838328,0.0034563661527758087,0.007295615478148919,0.007721202003338817
AUT Manufacture of coke and refined petroleum products ,0.02483701944443656,0.3484320557491299,0.12921783383117633,0.03722289850031889,0.0019229290054611052,0.003468390351568609,0.003327982459574806,0.004605760637932212,0.0034327341334311097,0.008091733093340115,0.06645078235942099,0.0018383822236431038,0.031313155908349384,0.009179904177892625,0.025620175372854655,0.006938822713079617,0.002262931034482704,0.0018439359651328043,0.0019050858989624032,0.0024957780999207055,0.013535962591521528,0.001267086469052303,0.00396433857213331,0.01365641979360393,0.054132944142231715,0.013120293979281734,0.012658462794884633,0.006043131021347217,0.0035236174403285104,0.07720023367405188,0.07036794684652957,0.18039444107175126,0.0044010809987137115,0.030802333921336775,0.0015291584614827037,0.00443332336062221,0.002069860866157104,0.011539800905412026,0.000362597570596201,0.0021025461320843043,0.0008556864588536018,0.005453977688762513,0.0006061972470283015,0.0030704210628495075,0.0024219045857662063,0.005619539930517213,0.002195037483702705,0.004999518921199213,0.0028288391388312075,0.00824290484140232
