Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Crop and animal production, hunting and related service activities",0.33633534646993507,0.15411373260738084,0.22985468956406913,0.00751970560488992,0.42435280320968954,0.35556991599145077,0.0007361195458142018,0.0005983289527106015,0.00041836885366930085,6.92142110618153e-06,0.009539711966997724,0.01908169350029814,0.031304738378621175,0.0004912601393807013,0.00019513130282660038,0.00044753619547120113,0.0003011443485243007,0.0003942284948356008,0.00033701373732180083,0.00031892840057400073,0.00044275896586900106,0.0031011106303187068,0.00033614794523290065,0.002243060531480705,0.0004534119247336009,0.0031809538408444082,0.0009504313496125023,0.006659701391931513,0.031014327859278868,0.001468988206123204,0.0009815892168833027,0.000476320618435901,0.0010742057938637028,0.0007778642071341017,0.030614127645834474,0.0004547406715003009,0.0039538752535265105,0.0004534742820610009,0.0007600582559621015,0.00037630452234410096,0.00035551405896500066,0.0007833241332176015,0.001252275015561002,0.001594898524581304,0.0037875408387395074,0.0032398598109057075,0.003930876286864409,0.006684799474270215,0.015098260511277134,0.06264935064935073
AUT Forestry and logging,0.0024107357353163055,0.3082274652147617,0.00022016732716860051,0.0002663797561780007,5.008661530197924e-05,4.9709201173137266e-05,0.27083678389370497,8.547556467294933e-05,0.0012551065610080026,1.384284221236306e-05,0.01975469312084865,0.005776684555754313,0.006040871322703715,0.0001142465440420003,3.423356189941502e-05,7.85151220124998e-05,0.00010038144950810023,7.884569896712151e-05,4.814481961740927e-05,0.00010147721836440023,7.700155928157563e-05,7.211885186787842e-05,3.762850133204903e-05,4.673042773918202e-05,0.0003400589435502007,6.80807188981373e-05,7.311010381634759e-05,0.00012638603350070024,0.00011579085151580025,0.00019048418496980053,0.00011970600205890033,0.00026549018076750053,0.0003552154617159009,0.00016668518724300037,0.00018739224945650044,0.0001010534825556002,7.976117226134338e-05,4.08870254317299e-05,0.00018660112870920039,0.00012125367942190033,0.00015800624842890029,0.0001524590594853003,9.905835424154586e-05,0.00017598880271240042,0.00023579194228830045,0.00011654171981670026,0.0001841043324227004,0.00023365765502630052,0.00021497285967640047,0.00020779220779220046
AUT Fishing and aquaculture,0.0005531004352174013,0.0,0.021356230735358847,6.49706722385517e-05,0.0059257647276238145,0.012228463488591728,5.520896593606815e-05,6.4106673504712e-05,7.382979770635444e-05,0.0,2.455524315829544e-05,3.726893261776991e-05,6.737031214911312e-05,9.139723523363444e-05,2.396349332959051e-05,5.496058540874986e-05,0.00010038144950810023,3.9422849483560754e-05,4.814481961740927e-05,7.248372740319814e-05,5.7751169461181724e-05,0.044713688158084595,3.010280106563922e-05,4.673042773918202e-05,0.00022670596236680046,5.052531339610189e-05,5.483257786226069e-05,0.000512284722456201,0.010798755500065425,6.779945566722753e-05,7.182360123536613e-05,0.0002030219029399004,0.0002739010789134007,0.00011112345816200024,0.006688461826757316,7.579011191673207e-05,5.697226590095956e-05,2.6019016183828115e-05,0.00014108865829230027,9.198554990634224e-05,0.00012209573742230024,0.00011565859685090021,6.80102133598673e-05,0.00013474142707670033,0.00016994013858610035,0.00018434781134650042,0.0001343464047409003,0.00017889414212950041,0.0005696780781426013,0.00020779220779220046
AUT Mining and quarrying,0.006167907883636615,0.0019661222020568043,0.011889035667107029,0.12527385138348585,0.011252217196289428,0.005815976537257013,0.010342479618690026,0.01974485543945125,0.00996702269035782,0.9129977366952994,0.1207381306093386,0.00879546809779362,0.02113182124410505,0.12228950074260282,0.5723166878344202,0.015632360792688642,0.009435856253764323,0.009185523929669618,0.007510591860315818,0.0073933401951261175,0.009625194910196925,0.018642723207846542,0.0476627683539287,0.00920589426461882,0.007821355701654915,0.01952888998883735,0.005848808305307714,0.041955107680900584,0.007717711972774017,0.011932704197432033,0.00799636093753742,0.009534220903447419,0.012381184707760333,0.020650442641775044,0.009427271626507023,0.007806381527423315,0.004591964631617312,0.006028977750024112,0.007295649007828114,0.0021491169387208055,0.0022192695802061044,0.010493389059748118,0.007472252572190613,0.012260094951458729,0.007691915522757116,0.00879995931634502,0.006284426266214814,0.008064839999269817,0.006671324411959616,0.006961038961038915
"AUT Manufacture of food products, beverages and tobacco products",0.04775100424043671,0.001361161524500903,0.04931748128577722,0.003274521880822909,0.21127052471774513,0.14574737783963843,0.0022451646147334057,0.004124195995469711,0.002879362110547806,0.00014534984322980016,0.03095188400103138,0.021932766845557547,0.006804401527060417,0.0024677253513081063,0.0009414229522339019,0.0022769385383624055,0.006324031319012215,0.0065047701647875135,0.004300937219155211,0.0037111668430437087,0.005640364217375414,0.010926006057983524,0.0006296502556229013,0.002928440138322007,0.010768533212423421,0.0019837608217299053,0.009650533703757824,0.021296889218428743,0.04105037405479429,0.0019306702137619055,0.0012449424214130032,0.0026236676687619053,0.0010613666807896029,0.00442641775012031,0.33542347765419567,0.0011621150493898024,0.002609329778263907,0.0007917214924507016,0.0013335153832150027,0.004168617875301012,0.0013250978561424025,0.0015193333859054028,0.0007540262785550013,0.004126112476093711,0.004297361254498109,0.00908177838426552,0.02172431122588605,0.05770978989065562,0.0421167660916143,0.06909090909090915
"AUT Manufacture of textiles, wearing apparel and leather products",0.001223525205177903,0.0007562008469449016,0.002972258916776707,0.0014059653472422036,0.001238348385224703,0.03345429238952138,0.0013434181711109033,0.0015385601641130036,0.0031008515036668066,2.768568442472612e-05,0.0034991221500570093,0.002329308288610605,0.005232427576914413,0.0023877527704786066,0.0005922406208598012,0.0029600200998712075,0.003814495081308909,0.0024442166679807054,0.0030491719091025075,0.003464722169872808,0.004562342387433312,0.012224145391605329,0.00044401631571810085,0.000841147699305202,0.0017002947177510036,0.0013042381746146033,0.003253399619827408,0.0016025749047891033,0.0012233555181892029,0.0012333043840419035,0.0004548828078239012,0.0004685120837074009,0.0001883069917530005,0.0012593991925028028,0.0010292158931691025,0.0003536871889447007,0.0008659784416945023,0.00043860627281310085,0.0002412160932095005,0.00014215948621880038,7.900312421445773e-05,0.00012091580579870023,0.00013158497802230024,0.0003547274304672009,0.0006032874919809012,0.0011527035560057026,0.0023684773576550053,0.005819535970500713,0.002475770767273906,0.008935064935064919
"AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0007570213027470017,0.00015124016938890034,0.0014310876265962032,0.0005535501274724015,0.00022107195719490053,0.0018392404434060042,0.11849684388744759,0.04711840502596332,0.000467588718806901,2.768568442472612e-05,0.00041743913369100106,0.0002608825283243006,0.0029642937345609075,0.0025819718953501067,0.0007599850741670016,0.0061712885901824156,0.0011041959445894027,0.0009855712370890023,0.0026961098985749067,0.0016526289847929039,0.01707509577068934,0.14589643732871804,6.522273564221832e-05,0.0019471011557992046,0.0015869417365676033,0.03107692136420058,0.0009504313496125023,0.001022884297799102,0.0008357078848535019,0.0008329647410545023,0.00023941200411780065,0.00017178776402600036,0.0005092848186047014,0.0005926584435307013,0.0003430719643897008,0.00012631685319450025,0.00043298922084720115,7.062304392753345e-05,0.00015929364645910033,7.526090446882546e-05,6.822997091248622e-05,0.00011565859685090021,0.00010349380293890019,0.00015536511489450038,0.0001911826559094004,0.00033903045764870077,0.005010623317560011,0.0006133513444442014,0.0024972680532416055,0.0004155844155844009
AUT Manufacture of paper and paper products,0.000818476906660102,0.00030248033877790063,0.0005504183179216013,0.0008043369223132022,0.012544106446147332,0.0040761544961972086,0.002834060251384807,0.1302647605615747,0.11303342028842864,2.768568442472612e-05,0.008766221807511422,0.023404889683959453,0.010779249943858026,0.010110819147720728,0.0002944086323349006,0.002316196099368706,0.0045171652278658105,0.00461247338957651,0.0033380408268070083,0.0021745118220959053,0.001617032744913004,0.003173229482186607,0.0008453869965933018,0.0007321100345805018,0.0032872364543187066,0.001959354526275905,0.0018277525954086046,0.011223079774864322,0.009925289728848022,0.0013463034768206037,0.001436472024707304,0.0009135985632296018,0.00011127231330850029,0.0038708004593102086,0.003021339652776507,0.1073693252153704,0.006745516282673518,0.0006802114230915014,0.0008965956672128019,0.001091283114797903,0.0012676410385319024,0.00038903346213490077,0.00018776732818910033,0.000831822075320402,0.0016760346168062032,0.00464471726978771,0.005941096565210213,0.006732261185447515,0.0027803156518156065,0.008519480519480519
AUT Printing and reproduction of recorded media,0.0019218843405534045,0.00015124016938890034,0.0009907529722589024,0.0038306708351849104,0.001702944920267204,0.0025848784610031056,0.0018218958758902046,0.015321494967626139,0.10759462519072713,2.768568442472612e-05,0.0028238529632039072,0.00478905784138341,0.0036379968560520085,0.0034959442476865093,0.0010475469941220023,0.004263371125278711,0.003814495081308909,0.006347078766853213,0.005937861086147115,0.0033342514605471077,0.0056981153868365135,0.004002596278667209,0.0013847288490194027,0.002040562011277605,0.0038540013602357077,0.0025352574628671066,0.003765170346541809,0.0075781065687034145,0.012656443509167628,0.0027119782266890073,0.0027053556465321074,0.002350368953265905,0.0028117657632210076,0.00926028818016812,0.0018450929177261043,0.1478917717201832,0.047811125544085224,0.006136770817071412,0.007609685053704716,0.0021825662295959056,0.008176823356196315,0.008395762689588016,0.0025267272746089045,0.009295783555771223,0.005909668319334512,0.008727915344094719,0.011469202330661326,0.0035085157262554076,0.007459558230773317,0.008000000000000018
AUT Manufacture of coke and refined petroleum products ,0.02578621271460576,0.35586811857229356,0.1326508146191108,0.0355142688590371,0.0020051917367447047,0.003579062484465808,0.003257328990228008,0.004466098254161511,0.0033961706944922072,0.004851916195433206,0.06227209664943716,0.0018075432319618041,0.030855602964293776,0.008534216839940522,0.018948276511326138,0.006807261078483717,0.002308773338687005,0.001852873925727304,0.0018936962382847045,0.002507936968150606,0.013359770535353333,0.001262079907687803,0.003690101697296207,0.013520670425869932,0.05384266606211751,0.013400768926760934,0.012775990641906732,0.0059401435745340125,0.003508966239415208,0.0765520425393157,0.06919006919006929,0.17901846718463316,0.004390976671331512,0.03052190984183427,0.0015164357417561034,0.0043705631205315084,0.002051001572434506,0.011318272039965223,0.0003595485162934007,0.0021031241637677056,0.0008582612130570016,0.005383381962516111,0.0006120919202388011,0.0030289322841834075,0.002400404457529805,0.0056088351337263125,0.0021893488180004046,0.004976177871889811,0.0028340588667347066,0.00820779220779222
